date,Open,High,Low,Close,Volume,aVWAP_peak_149,aVWAP_peak_133,aVWAP_peak_111,aVWAP_peak_77,aVWAP_valley_159,aVWAP_valley_158,aVWAP_valley_108,aVWAP_valley_92,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-16 17:00:00+00:00,13.03,13.03,13.0,13.0,342.0,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,342.0,False,False,False,False
2023-11-17 17:00:00+00:00,13.05,13.07,13.01,13.07,4333.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4333.0,67.17829457364341,False,False,False,False,403.8759689922481,False,False,False,False
2023-11-20 17:00:00+00:00,13.09,13.1,13.06,13.06,925.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,95.38461538461549,33.84615384615421,False,False,True,False,True,,-1.0,13.1,13.06,16.0,0,,,False,False,False,False,,,False,False,False,False,3408.0,118.9739799290908,False,False,False,False,411.9554113334535,False,False,False,False
2023-11-21 17:00:00+00:00,12.935,12.935,12.89,12.89,759.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.4618223105309,34.9310246948622,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2649.0,158.19918954259327,False,False,False,False,417.33594759184956,False,False,False,False
2023-11-22 17:00:00+00:00,12.805,12.805,12.76,12.76,300.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,52.48714302306735,18.55071938212855,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2349.0,192.1650935806926,False,False,False,False,415.51678561368135,False,False,False,False
2023-11-23 17:00:00+00:00,12.76,12.76,12.76,12.76,0.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.83735683142498,8.183768099115113,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2349.0,225.60439445541053,False,False,False,False,409.0746649064925,False,False,False,False
2023-11-24 17:00:00+00:00,12.76,12.8,12.76,12.8,100.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.11345802505241,4.659417064194713,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2449.0,260.07564415377624,False,False,False,False,404.2828096366244,False,False,False,False
2023-11-27 17:00:00+00:00,12.83,12.83,12.795,12.795,300.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.81035840551762,1.6724996187770955,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2149.0,289.36129308162464,False,False,False,False,402.66602189032017,False,False,False,False
2023-11-28 17:00:00+00:00,12.805,12.81,12.765,12.77,873.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.836590140571694,-1.5960208767696216,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1276.0,304.658017219894,False,False,False,False,409.9580215509353,False,False,False,False
2023-11-29 17:00:00+00:00,12.84,12.84,12.83,12.84,359.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.62222485498615,-1.5960208767696216,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1635.0,325.28347431725996,False,False,False,False,409.16797470518435,False,False,False,False
2023-11-30 17:00:00+00:00,12.86,12.86,12.78,12.83,455.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.679597838030446,-1.5960208767696216,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1180.0,338.53489332009315,False,False,False,False,409.8785487407629,False,False,False,False
2023-12-01 17:00:00+00:00,12.91,12.925,12.89,12.89,1106.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.93291879269374,-1.5960208767696216,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2286.0,368.7281507879987,False,False,False,False,420.67112938044096,False,False,False,False
2023-12-04 17:00:00+00:00,12.88,12.92,12.835,12.835,2200.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.67733264237289,-1.5960208767696216,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,86.0,364.344768605239,False,False,False,False,448.2576234985736,False,False,False,False
2023-12-05 17:00:00+00:00,12.84,12.9,12.835,12.9,297.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.62505290650413,-1.5960208767696216,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,383.0,364.6339969989562,False,False,False,False,445.9125440644871,False,False,False,False
2023-12-06 17:00:00+00:00,12.905,12.905,12.9,12.9,465.0,,,,,,,,,,,#000000,,,,47.25686641592496,-1.5960208767696216,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,383.0,364.91874123153053,False,False,False,False,446.2084736138749,False,False,False,False
2023-12-07 17:00:00+00:00,12.95,12.99,12.95,12.98,21751.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.4626551441886,-11.066906071634385,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22134.0,702.4238770263905,False,False,False,False,776.5153189842024,False,False,False,False
2023-12-08 17:00:00+00:00,13.145,13.21,13.13,13.16,963.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.33460448495509,-3.016228835267512,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23097.0,1049.6266076151287,False,False,False,False,779.4065543487884,False,False,False,False
2023-12-11 17:00:00+00:00,13.48,13.655,13.48,13.55,2725.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.28530768248919,5.687823228506332,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25822.0,1433.6944121482275,False,False,False,False,809.5707938162491,False,False,False,False
