date,Open,High,Low,Close,Volume,aVWAP_peak_857,aVWAP_peak_833,aVWAP_peak_804,aVWAP_peak_786,aVWAP_peak_754,aVWAP_peak_721,aVWAP_peak_718,aVWAP_peak_715,aVWAP_peak_649,aVWAP_peak_604,aVWAP_peak_581,aVWAP_peak_558,aVWAP_peak_522,aVWAP_peak_486,aVWAP_peak_453,aVWAP_peak_419,aVWAP_peak_394,aVWAP_peak_373,aVWAP_peak_372,aVWAP_peak_357,aVWAP_peak_331,aVWAP_peak_301,aVWAP_peak_259,aVWAP_peak_216,aVWAP_peak_191,aVWAP_valley_863,aVWAP_valley_845,aVWAP_valley_822,aVWAP_valley_797,aVWAP_valley_744,aVWAP_valley_686,aVWAP_OB_bull_863,aVWAP_OB_bull_744,aVWAP_OB_bear_581,aVWAP_OB_bear_453,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,81.29,81.31,81.27,81.3,4274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,1.0,81.27,81.31,629.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4274.0,False,False,False,False
2025-01-16 16:00:00+00:00,81.305,81.45,81.305,81.435,20508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20508.0,317.95348837209303,False,False,False,False,4525.68992248062,False,False,False,False
2025-01-16 17:00:00+00:00,81.44,81.47,81.4,81.45,20435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40943.0,947.7991707229132,False,False,False,False,4772.345892674719,False,False,False,False
2025-01-16 18:00:00+00:00,81.445,81.455,81.355,81.37,7381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,86.66666666666714,38.000000000000426,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33562.0,1453.4456952078294,False,False,False,False,4812.790142400692,False,False,False,False
2025-01-16 19:00:00+00:00,81.37,81.4,81.33,81.38,7404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.48783694937555,31.439053254437965,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40966.0,2066.0434363673976,False,False,False,False,4852.963938642542,False,False,False,False
2025-01-16 20:00:00+00:00,81.38,81.585,81.37,81.54,20532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.21344215557588,31.439053254437965,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,61498.0,2987.4691195244923,False,False,False,False,5096.049769051186,False,False,False,False
2025-01-17 15:00:00+00:00,81.63,81.645,81.52,81.56,8885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,80.11220320014586,31.439053254437965,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70383.0,4032.361071159771,False,False,False,False,5154.7931834845,False,False,False,False
2025-01-17 16:00:00+00:00,81.545,81.6,81.54,81.595,5958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.38983066934898,31.439053254437965,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,76341.0,5153.425240599155,False,False,False,False,5167.246002345206,False,False,False,False
2025-01-17 17:00:00+00:00,81.595,81.63,81.575,81.62,6123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,82.68531068606501,27.73371189643241,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82464.0,6352.038802760408,False,False,False,False,5182.063893781714,False,False,False,False
2025-01-17 18:00:00+00:00,81.62,81.63,81.56,81.57,4133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.07975064765793,27.73371189643241,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78331.0,7467.991689539316,False,False,False,False,5165.799337288974,False,False,False,False
