date,Open,High,Low,Close,Volume,aVWAP_peak_219,aVWAP_peak_201,aVWAP_peak_200,aVWAP_peak_183,aVWAP_peak_182,aVWAP_peak_181,aVWAP_peak_156,aVWAP_peak_127,aVWAP_valley_223,aVWAP_valley_222,aVWAP_valley_208,aVWAP_valley_195,aVWAP_valley_194,aVWAP_valley_191,aVWAP_valley_190,aVWAP_valley_175,aVWAP_valley_154,aVWAP_valley_148,aVWAP_valley_107,aVWAP_valley_106,aVWAP_valley_78,aVWAP_valley_52,aVWAP_valley_51,aVWAP_valley_50,aVWAP_valley_39,aVWAP_valley_38,aVWAP_valley_37,aVWAP_valley_11,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,5.23,5.23,5.165,5.215,1074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,5.23,5.26,5.225,5.26,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,5.26,5.27,5.22,5.23,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,5.23,5.25,5.225,5.245,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,5.25,5.26,5.24,5.255,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,5.255,5.26,5.2,5.21,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,5.21,5.27,5.205,5.255,1272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,5.26,5.27,5.225,5.23,1693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,5.23,5.245,5.205,5.235,3431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,5.235,5.24,5.215,5.225,924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,5.225,5.23,5.22,5.225,429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,5.225,5.23,5.195,5.225,3502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.216666666666667,,5.216666666666667,#000000
2025-07-09 14:30:00+00:00,5.225,5.245,5.215,5.24,1116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2206943842933455,,5.2206943842933455,#000000
2025-07-09 14:35:00+00:00,5.235,5.26,5.225,5.255,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2232317311449785,,5.2232317311449785,#000000
2025-07-09 14:40:00+00:00,5.255,5.255,5.22,5.225,726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.224486652977413,,5.224486652977413,#000000
2025-07-09 14:45:00+00:00,5.225,5.235,5.22,5.225,553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.224675108123599,,5.224675108123599,#000000
2025-07-09 14:50:00+00:00,5.225,5.235,5.22,5.225,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.224740158274106,,5.224740158274106,#000000
2025-07-09 14:55:00+00:00,5.225,5.235,5.22,5.22,849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.224769722147771,,5.224769722147771,#000000
2025-07-09 15:00:00+00:00,5.225,5.235,5.21,5.225,1085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.22458737958738,,5.22458737958738,#000000
2025-07-09 15:05:00+00:00,5.225,5.23,5.22,5.225,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.224605120740492,,5.224605120740492,#000000
