date,Close,High,Low,Open,Volume,aVWAP_peak_835,aVWAP_peak_786,aVWAP_peak_755,aVWAP_peak_720,aVWAP_peak_670,aVWAP_peak_652,aVWAP_peak_624,aVWAP_peak_593,aVWAP_peak_553,aVWAP_peak_520,aVWAP_peak_462,aVWAP_peak_440,aVWAP_peak_421,aVWAP_peak_400,aVWAP_peak_379,aVWAP_peak_343,aVWAP_peak_322,aVWAP_peak_267,aVWAP_peak_224,aVWAP_peak_210,aVWAP_peak_174,aVWAP_peak_150,aVWAP_peak_104,aVWAP_peak_53,aVWAP_peak_39,aVWAP_valley_869,aVWAP_valley_843,aVWAP_valley_818,aVWAP_valley_763,aVWAP_valley_725,aVWAP_valley_673,aVWAP_valley_649,aVWAP_valley_638,aVWAP_valley_617,aVWAP_valley_574,aVWAP_valley_549,aVWAP_valley_483,aVWAP_valley_446,aVWAP_valley_427,aVWAP_valley_409,aVWAP_valley_394,aVWAP_valley_371,aVWAP_valley_303,aVWAP_valley_290,aVWAP_valley_250,aVWAP_valley_236,aVWAP_valley_215,aVWAP_valley_164,aVWAP_valley_141,aVWAP_valley_123,aVWAP_valley_90,aVWAP_valley_69,aVWAP_valley_44,aVWAP_valley_18,aVWAP_OB_bull_725,aVWAP_OB_bull_394,aVWAP_OB_bull_290,aVWAP_OB_bear_835,aVWAP_OB_bear_786,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2022-03-02 00:00:00+00:00,8.0295,8.2125,7.95,8.118,18955,,,,,,,,,,,,,,,,,,,,,,,,,8.460070260793932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.184895073137449,,,,,,8.82248266696569,8.460070260793932,9.184895073137449,#000000,,8.82248266696569,
2022-03-03 00:00:00+00:00,8.007,8.25,7.95,8.0295,11851,,,,,,,,,,,,,,,,,,,,,,,,,8.405822845705456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.165154903668608,,,,,,8.785488874687033,8.405822845705456,9.165154903668608,#000000,,8.785488874687033,
2022-03-04 00:00:00+00:00,7.725,8.247,7.62075,8.2455,25731,,,,,,,,,,,,,,,,,,,,,,,,,8.280466745378492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.117037029546127,,,,,,8.69875188746231,8.280466745378492,9.117037029546127,#000000,,8.69875188746231,
2022-03-07 00:00:00+00:00,7.482,7.8105,7.4145,7.605,27111,,,,,,,,,,,,,,,,,,,,,,,,,8.140973449839452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.05897030019273,,,,,,8.599971875016092,8.140973449839452,9.05897030019273,#000000,,8.599971875016092,
2022-03-08 00:00:00+00:00,7.7235,8.0445,7.2,7.455,68864,,,,,,,,,,,,,,,,,,,,,,,,,7.979743307666313,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.655999999999998,8.936926187892622,,,,,,8.190889831852978,7.979743307666313,8.29646309394631,#000000,,8.190889831852978,
2022-03-09 00:00:00+00:00,7.914,8.1,7.7265,7.914,17784,,,,,,,,,,,,,,,,,,,,,,,,,7.9745056674699,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.708850383159448,8.91444011294549,,,,,,8.199265387858281,7.9745056674699,8.31164524805247,#000000,,8.199265387858281,
2022-03-10 00:00:00+00:00,7.7385,8.382,7.7385,7.752,25766,,,,,,,,,,,,,,,,,,,,,,,,,7.972295307950058,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.764811019979717,8.884778989634606,,,,,,8.207295105854795,7.972295307950058,8.32479500480716,#000000,,8.207295105854795,
2022-03-11 00:00:00+00:00,8.175,8.184,7.65,7.65,24517,,,,,,,,,,,,,,,,,,,,,,,,,7.97503065601529,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.807457894852152,8.85963233907177,,,,,,8.214040296646404,7.97503065601529,8.333545116961961,#000000,,8.214040296646404,
2022-03-14 00:00:00+00:00,7.6125,8.1,7.5,7.95,38061,,,,,,,,,,,,,,,,,,,,,,,,,7.946171486554643,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.792241956775167,8.812059010582994,,,,,,8.183490817970934,7.946171486554643,8.30215048367908,#000000,,8.183490817970934,
2022-03-15 00:00:00+00:00,7.575,7.794,7.365,7.65,12850,,,,,,,,,,,,,,,,,,,,,,,,,7.931664456577066,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.777585973850364,8.794644704928887,,,,,,8.167965045118772,7.931664456577066,8.286115339389625,#000000,,8.167965045118772,
2022-03-16 00:00:00+00:00,7.788,8.34,7.485,7.5,107794,,,,,,,,,,,,,,,,,,,,,,,,,7.9165939712430164,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.811646343814691,8.696880694222829,,,,,,8.141707003093513,7.9165939712430164,8.25426351901876,#000000,,8.141707003093513,
2022-03-17 00:00:00+00:00,8.535,8.595,7.653,7.782,30544,,,,,,,,,,,,,,,,,,,,,,,,,7.939243130135039,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.853724515604881,8.68418842803606,,,,,,8.159052024591993,7.939243130135039,8.26895647182047,#000000,,8.159052024591993,
2022-03-18 00:00:00+00:00,9.0825,9.1125,8.532,8.55,23914,,,,,,,,,,,,,,,,,,,,,,,,,7.986729187398898,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.925807607385446,8.689199453611502,,,,,,8.200578749465281,7.986729187398898,8.307503530498474,#000000,,8.200578749465281,
2022-03-21 00:00:00+00:00,8.7315,9.867,8.55,9.075,35523,,,,,,,,,,,,,,,,,,,,,,,,9.049500000000002,8.0587912450634,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.029322039744098,8.700746835398496,,,,,,8.4595900300515,8.554145622531701,8.365034437571296,#000000,,8.4595900300515,
2022-03-22 00:00:00+00:00,9.27,9.645,8.7015,8.775,26662,,,,,,,,,,,,,,,,,,,,,,,,9.116385454691647,8.114323478580706,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.105385231845425,8.712603363822495,,,,,,8.512174382235068,8.615354466636177,8.40899429783396,#000000,,8.512174382235068,
2022-03-23 00:00:00+00:00,9.441,9.8625,9.3,9.3,17581,,,,,,,,,,,,,,,,,,,,,,,,9.208540907153425,8.158270919726966,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.163835114921136,8.725139717463293,,,,,,8.563946664816205,8.683405913440197,8.444487416192214,#000000,,8.563946664816205,
2022-03-24 00:00:00+00:00,9.3765,9.746985,9.15,9.3,7614,,,,,,,,,,,,,,,,,,,,,,,,9.227358422178991,8.175016087155885,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.185776223112686,8.729729179430514,,,,,,8.57946997796952,8.701187254667438,8.4577527012716,#000000,,8.57946997796952,
2022-03-25 00:00:00+00:00,9.345,9.588,9.3,9.309,3812,,,,,,,,,,,,,,,,,,,,,,,,9.235034991336962,8.183145624074733,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.196360182353393,8.731960177422886,,,,,,8.586625243796993,8.709090307705846,8.46416017988814,#000000,,8.586625243796993,
2022-03-28 00:00:00+00:00,8.7975,9.498,8.7,9.15,24591,,,,,,,,,,,,,,,,,,,,,,,,9.18479763376316,8.2163332097664,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.238700586055975,8.737474418649454,,,,,,8.594326462058747,8.70056542176478,8.488087502352714,#000000,,8.594326462058747,
2022-03-29 00:00:00+00:00,9.1125,9.3,8.8005,8.85,22044,,,,,,,,,,,,,,,,,,,,,,,,9.166596881815611,8.24642002705219,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.276303411679349,8.74354718534885,,,,,,8.608216876474,8.706508454433902,8.5099252985141,#000000,,8.608216876474,
2022-03-30 00:00:00+00:00,9.0015,9.54,8.94825,9.54,17350,,,,,,,,,,,,,,,,,,,,,,,,9.166222674300961,8.271137724486325,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.30675939135632,8.749476832456596,,,,,,8.62339915565005,8.718680199393642,8.528118111906458,#000000,,8.62339915565005,
2022-03-31 00:00:00+00:00,8.775,9.1515,8.598,9.15,23051,,,,,,,,,,,,,,,,,,,,,,,,9.1242248829028,8.290860887191382,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.330090439031498,8.751172333451363,,,,,,8.62408713564426,8.70754288504709,8.54063138624143,#000000,,8.62408713564426,
2022-04-01 00:00:00+00:00,8.85,9.132,8.7375,8.775,6657,,,,,,,,,,,,,,,,,,,,,,,,9.116385444627742,8.296948193745314,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33726297935059,8.751994450661021,,,,,,8.625647767096167,8.706666819186527,8.544628715005807,#000000,,8.625647767096167,
2022-04-04 00:00:00+00:00,8.79,8.9985,8.55,8.55,10801,,,,,,,,,,,,,,,,,,,,,,,,9.09779086102225,8.3045675144725,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.346014861171167,8.752228645349922,,,,,,8.62515047050396,8.701179187747375,8.549121753260543,#000000,,8.62515047050396,
2022-04-05 00:00:00+00:00,8.811,9.15,8.625,9.0,10585,,,,,,,,,,,,,,,,,,,,,,,,9.085691020211277,8.313061719190202,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.355831622999288,8.753137017568134,,,,,,8.626930344992225,8.69937636970074,8.554484320283711,#000000,,8.626930344992225,
2022-04-06 00:00:00+00:00,8.025,8.922,7.95,8.73,18869,,,,,,,,,,,,,,,,,,,,,,,,9.019758387803146,8.31268985253185,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.353967414878118,8.746535252098798,,,,,,8.608237726827978,8.666224120167499,8.550251333488458,#000000,,8.608237726827978,
2022-04-07 00:00:00+00:00,7.965,8.248485,7.815,8.1,8051,,,,,,,,,,,,,,,,,,,,,,,,8.984878694610856,8.309306879009538,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.349212711067487,8.741991863334132,,,,,,8.596347537005503,8.647092786810198,8.54560228720081,#000000,,8.596347537005503,
2022-04-08 00:00:00+00:00,7.872,8.097,7.725,7.95,10540,,,,,,,,,,,,,,,,,,,,,,,,8.937877281408603,8.303385326512327,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34120398463352,8.735235282156076,,,,,,8.57942546867763,8.620631303960465,8.538219633394798,#000000,,8.57942546867763,
2022-04-11 00:00:00+00:00,7.344,8.097,7.125,7.65,19226,,,,,,,,,,,,,,,,,,,,,,,,8.834355958103417,8.283390152257274,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.315512784703067,8.717773602038445,,,,,,8.537758124275552,8.558873055180346,8.516643193370756,#000000,,8.537758124275552,
2022-04-12 00:00:00+00:00,7.71,7.77,7.05,7.05,26744,,,,,,,,,,,,,,,,,,,,,,,,8.71209688497796,8.256807043219707,,,,,,,,,,,,,,,,,,,,,,,,,,,7.510000000000002,8.281841633921802,8.694067781825291,,,,,,8.290962668788953,8.484451964098835,8.161969805249031,#000000,,8.290962668788953,
2022-04-13 00:00:00+00:00,7.7145,8.4,7.5585,8.1945,27600,,,,,,,,,,,,,,,,,,,,,,,,8.64067487866411,8.244275532971896,,,,,,,,,,,,,,,,,,,,,,,,,,,7.703500662446637,8.26567844855745,8.678123856663671,,,,,,8.306450675860754,8.442475205818003,8.215767655889254,#000000,,8.306450675860754,
2022-04-14 00:00:00+00:00,7.5105,7.8,7.5,7.7145,17718,,,,,,,,,,,,,,,,,,,,,,,,8.585822274781432,8.230487079527418,,,,,,,,,,,,,,,,,,,,,,,,,,,7.678913338514057,8.248553568790841,8.664599864246432,,,,,,8.281675225172036,8.408154677154425,8.19735559051711,#000000,,8.281675225172036,
2022-04-18 00:00:00+00:00,7.5585,7.5645,7.3665,7.5,12132,,,,,,,,,,,,,,,,,,,,,,,,8.547753371515567,8.219829380619997,,,,,,,,,,,,,,,,,,,,,,,,,,,7.652628346437989,8.235467904646143,8.65462011224889,,,,,,8.262059823093718,8.383791376067782,8.180905454444341,#000000,,8.262059823093718,
2022-04-19 00:00:00+00:00,7.56,7.7805,7.5,7.5,26735,,,,,,,,,,,,,,,,,,,,,,,,8.480948880607993,8.201029608869062,,,,,,,,,,,,,,,,,,,,,,,,,,,7.643198023059796,8.212499988501063,8.635380875725502,,,,,,8.234611475352683,8.340989244738527,8.163692962428788,#000000,,8.234611475352683,
2022-04-20 00:00:00+00:00,7.47,7.797,7.4025,7.7925,17518,,,,,,,,,,,,,,,,,,,,,,,,8.439573484622029,8.188195779171698,,,,,,,,,,,,,,,,,,,,,,,,,,,7.631373877941876,8.197001891677388,8.622473506249197,,,,,,8.215723707932437,8.313884631896864,8.150283091956153,"rgba(239, 83, 80, 0.5)",1.1738570305229263,8.215723707932437,-0.6352764336217624
2022-04-21 00:00:00+00:00,7.458,7.7805,7.35,7.5,13076,,,,,,,,,,,,,,,,,,,,,,,,8.410152695250694,8.178549023268188,,,,,,,,,,,,,,,,,,,,,,,,,,,7.621961253647817,8.18543476276018,8.612799570292745,,,,,,8.201779461043925,8.294350859259442,8.140065195566914,"rgba(239, 83, 80, 0.5)",1.1852833489496475,8.201779461043925,-0.6275119461545069
2022-04-22 00:00:00+00:00,7.335,7.755,7.2375,7.35,17323,,,,,,,,,,,,,,,,,,,,,,,,8.370412229583481,8.164540063180297,,,,,,,,,,,,,,,,,,,,,,,,,,,7.602390050740969,8.168761736572366,8.59923593838021,,,,,,8.181068003691465,8.267476146381888,8.123462575231182,"rgba(239, 83, 80, 0.5)",1.198214516281213,8.181068003691465,-0.7061072889663591
2022-04-25 00:00:00+00:00,7.2375,7.425,7.2,7.2,17841,,,,,,,,,,,,,,,,,,,,,,,,8.326467044188027,8.147679033317386,,,,,,,,,,,,,,,,,,,,,,,,,,,7.570593974089775,8.148853120496923,8.583763163129158,,,,,,8.155471267044254,8.237073038752706,8.101070085905285,"rgba(239, 83, 80, 0.5)",1.2114018627082288,8.155471267044254,-0.7577760075356192
2022-04-26 00:00:00+00:00,7.167,7.37739,7.0665,7.35,19785,,,,,,,,,,,,,,,,,,,,,,,,8.278112824233997,8.127972312668614,,,,,,,,,,,,,,,,,,,,,,,,,,,7.533640198348874,8.125751566323624,8.565942842568514,,,,,,8.126283948828725,8.203042568451306,8.075111535747004,"rgba(239, 83, 80, 0.5)",1.2241737449552785,8.126283948828725,-0.7836174830426293
2022-04-27 00:00:00+00:00,7.0545,7.2585,7.0545,7.2,13450,,,,,,,,,,,,,,,,,,,,,,,,8.24524396669127,8.11390353069288,,,,,,,,,,,,,,,,,,,,,,,,,,,7.507297863253971,8.109355240360253,8.553382980552378,,,,,,8.10583671631015,8.179573748692075,8.056678694722201,"rgba(239, 83, 80, 0.5)",1.2392186025334102,8.10583671631015,-0.848386809365869
2022-04-28 00:00:00+00:00,6.189,7.2375,6.06,7.2,65891,,,,,,,,,,,,,,,,,,,,,,,,8.031252133981107,8.010082993043792,,,,,,,,,,,,,,,,,,,,,,,,,,,7.265582015894828,7.989721038004689,8.469247220443483,,,,,,7.953177080273579,8.02066756351245,7.908183424781001,"rgba(239, 83, 80, 1.0)",1.27268920262823,7.953177080273579,-1.3861805982406212
2022-04-29 00:00:00+00:00,6.345,6.9465,6.15,6.15,18619,,,,,,,,,,,,,,,,,,,,,,,,7.979450871339408,7.9828498487462225,,,,,,,,,,,,,,,,,,,,,,,,,,,7.21593577481388,7.958756065099841,8.446533870300415,,,,,,7.916705286059954,7.981150360042815,7.873741903404711,"rgba(239, 83, 80, 1.0)",1.300701863444333,7.916705286059954,-1.2083516832196952
2022-05-02 00:00:00+00:00,6.18,6.375,6.09,6.345,16687,,,,,,,,,,,,,,,,,,,,,,,,7.928162554653044,7.9550836277561405,,,,,,,,,,,,,,,,,,,,,,,,,,,7.162250158460268,7.927270453731456,8.423923679094973,,,,,,7.879338094739177,7.941623091204592,7.837814763762232,"rgba(239, 83, 80, 1.0)",1.2267420342715254,7.879338094739177,-1.3852448577326961
2022-05-03 00:00:00+00:00,6.2475,6.405,6.1515,6.3,9681,,,,,,,,,,,,,,,,,,,,,,,,7.900630493039058,7.9398497453893055,,,,,,,,,,,,,,,,,,,,,,,,,,,7.135263762624689,7.910069211496266,8.411324834980258,,,,,,7.859427609505916,7.920240119214181,7.818885936367071,"rgba(239, 83, 80, 1.0)",1.212951234954798,7.859427609505916,-1.3289302678074992
2022-05-04 00:00:00+00:00,6.2025,6.3,6.075,6.3,19310,,,,,,,,,,,,,,,,,,,,,,,,7.845936736258162,7.908935158854795,,,,,,,,,,,,,,,,,,,,,,,,,,,7.081737643850519,7.875273136673657,8.385759621896495,,,,,,7.819528459506726,7.877435947556478,7.780923467473556,"rgba(239, 83, 80, 1.0)",1.1979880863911483,7.819528459506726,-1.3497867615511159
