date,Close,High,Low,Open,Volume,aVWAP_peak_147,aVWAP_peak_119,aVWAP_peak_101,aVWAP_peak_87,aVWAP_peak_56,aVWAP_peak_10,aVWAP_valley_170,aVWAP_valley_155,aVWAP_valley_136,aVWAP_valley_113,aVWAP_valley_96,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,0.6402,0.72,0.63,0.72,1235472,,,,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,0.6475,0.69,0.63,0.6667,834600,,,,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,0.700839,0.7225,0.595,0.65,1387897,,,,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,0.675,0.73,0.675,0.69,740211,,,,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,0.6639,0.690851,0.63,0.684,1034459,,,,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,0.64,0.695,0.64,0.6478,307561,,,,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,0.6424,0.679,0.6287,0.67,593479,,,,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,0.7,0.7649,0.641,0.641,1210255,,,,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,0.6998,0.759,0.6501,0.759,883111,,,,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,0.67,0.72,0.6623,0.71,667259,,,,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,0.7347,0.8399,0.6801,0.71,2444477,,,,,,0.7515666666666667,,,,,,0.7515666666666667,,#000000
2022-03-18 00:00:00+00:00,0.6979,0.7466,0.674,0.74,961695,,,,,,0.7387484786832061,,,,,,0.7387484786832061,,#000000
2022-03-25 00:00:00+00:00,0.6892,0.7281,0.67,0.6964,1244609,,,,,,0.727245991236024,,,,,,0.727245991236024,,#000000
2022-04-01 00:00:00+00:00,0.677,0.7198,0.6623,0.708,747854,,,,,,0.7215831215668406,,,,,,0.7215831215668406,,#000000
2022-04-08 00:00:00+00:00,0.6296,0.6817,0.59,0.6811,1254120,,,,,,0.7050287208081464,,,,,,0.7050287208081464,,#000000
2022-04-15 00:00:00+00:00,0.74,0.75,0.615,0.634,1373074,,,,,,0.7044535342288837,,,,,,0.7044535342288837,,#000000
2022-04-22 00:00:00+00:00,0.7,0.7878,0.7,0.757,1656407,,,,,,0.7086984882107811,,,,,,0.7086984882107811,,#000000
2022-04-29 00:00:00+00:00,0.66,0.7076,0.6479,0.6904,879329,,,,,,0.705629189316798,,,,,,0.705629189316798,,#000000
2022-05-06 00:00:00+00:00,0.6505,0.6627,0.62,0.66,629506,,,,,,0.7021850022456892,,,,,,0.7021850022456892,,#000000
2022-05-13 00:00:00+00:00,0.5984,0.66,0.5563,0.635,790339,,,,,,0.6957677165180615,,,,,,0.6957677165180615,,#000000
2022-05-20 00:00:00+00:00,0.59465,0.6122,0.5798,0.61,362217,,,,,,0.6928268823026382,,,,,,0.6928268823026382,,#000000
2022-05-27 00:00:00+00:00,0.598,0.6249,0.5806,0.601,260661,,,,,,0.6909313175973659,,,,,,0.6909313175973659,,#000000
2022-06-03 00:00:00+00:00,0.6248,0.6248,0.56,0.6,335208,,,,,,0.6886585675992842,,,,,,0.6886585675992842,,#000000
2022-06-10 00:00:00+00:00,0.6189,0.63,0.6006,0.625,404102,,,,,,0.6864732933213866,,,,,,0.6864732933213866,,#000000
2022-06-17 00:00:00+00:00,0.5823,0.62,0.5572,0.5879,565488,,,,,,0.6824087776735773,,,,,,0.6824087776735773,,#000000
2022-06-24 00:00:00+00:00,0.5549,0.58,0.4905,0.58,639278,,,,,,0.6762302067927821,,,,,,0.6762302067927821,,#000000
2022-07-01 00:00:00+00:00,0.5302,0.56,0.5,0.56,290634,,,,,,0.6733674734518239,,,,,,0.6733674734518239,,#000000
2022-07-08 00:00:00+00:00,0.4558,0.5478,0.43,0.5248,682359,,,,,,0.6647727523190573,,,,,,0.6647727523190573,,#000000
2022-07-15 00:00:00+00:00,0.45,0.4703,0.4,0.45,426192,,,,,,0.658768461022861,,,,,,0.658768461022861,,#000000
2022-07-22 00:00:00+00:00,0.42,0.47,0.41,0.44,391903,,,,,,0.6533613823248172,,,,,,0.6533613823248172,,#000000
2022-07-29 00:00:00+00:00,0.4741,0.548,0.4,0.4093,488743,,,,,,0.6481531393345116,,,,,,0.6481531393345116,,#000000
2022-08-05 00:00:00+00:00,0.4522,0.5438,0.4458,0.5,480490,,,,,,0.6435018554317288,,,,,,0.6435018554317288,,#000000
2022-08-12 00:00:00+00:00,0.5,0.5298,0.4565,0.47,536328,,,,,,0.6390516880757292,,,,,,0.6390516880757292,,#000000
2022-08-19 00:00:00+00:00,0.4146,0.4998,0.414,0.4985,902332,,,,,,0.629605861042368,,,,,,0.629605861042368,,#000000
2022-08-26 00:00:00+00:00,0.4148,0.4508,0.405,0.41,414665,,,,,,0.6251464611828299,,,,,,0.6251464611828299,,#000000
2022-09-02 00:00:00+00:00,0.398,0.42395,0.38,0.4148,815732,,,,,,0.6159798122555592,,,,,,0.6159798122555592,,#000000
2022-09-09 00:00:00+00:00,0.4247,0.4248,0.381,0.4,365486,,,,,,0.6122821776752113,,,,,,0.6122821776752113,,#000000
2022-09-16 00:00:00+00:00,0.4315,0.4374,0.406401,0.435,459971,,,,,,0.6081434766935124,,,,,,0.6081434766935124,,#000000
2022-09-23 00:00:00+00:00,0.3885,0.435,0.384,0.42,475730,,,,,,0.6035459346288997,,,,,,0.6035459346288997,,#000000
2022-09-30 00:00:00+00:00,0.399699,0.4,0.3605,0.384,598538,,,,,,0.5976142250636693,,,,,,0.5976142250636693,,#000000
2022-10-07 00:00:00+00:00,0.3923,0.46,0.385101,0.41,928653,,,,,,0.5900751291544549,,,,,,0.5900751291544549,,#000000
2022-10-14 00:00:00+00:00,0.381639,0.4066,0.3711,0.38,184472,,,,,,0.5884412516439187,,,,,,0.5884412516439187,,#000000
2022-10-21 00:00:00+00:00,0.3786,0.4088,0.3653,0.4,362183,,,,,,0.5852741489558021,,,,,,0.5852741489558021,,#000000
2022-10-28 00:00:00+00:00,0.3639,0.39,0.3586,0.377,716529,,,,,,0.5788903722094054,,,,,,0.5788903722094054,,#000000
2022-11-04 00:00:00+00:00,0.3649,0.3739,0.339,0.3629,892974,,,,,,0.5710337872121019,,,,,,0.5710337872121019,,#000000
2022-11-11 00:00:00+00:00,0.383,0.42,0.3463,0.367,726894,,,,,,0.5657160625956077,,,,,,0.5657160625956077,,#000000
2022-11-18 00:00:00+00:00,0.3484,0.3894,0.345,0.3855,488279,,,,,,0.5618963207016603,,,,,,0.5618963207016603,,#000000
2022-11-25 00:00:00+00:00,0.3645,0.3758,0.3411,0.3557,422473,,,,,,0.558697116439681,,,,,,0.558697116439681,,#000000
2022-12-02 00:00:00+00:00,0.3799,0.419,0.339,0.3645,933937,,,,,,0.5526120416026893,,,,,,0.5526120416026893,,#000000
2022-12-09 00:00:00+00:00,0.36,0.3986,0.35,0.398,677200,,,,,,0.5482172795184129,,,,,,0.5482172795184129,,#000000
2022-12-16 00:00:00+00:00,0.349,0.3753,0.3384,0.37,1024902,,,,,,0.541416937952343,,,,,,0.541416937952343,,#000000
2022-12-23 00:00:00+00:00,0.4157,0.417,0.34,0.35,1079498,,,,,,0.5360572063788837,,,,,,0.5360572063788837,,#000000
2022-12-30 00:00:00+00:00,0.4267,0.4689,0.4096,0.4104,671629,,,,,,0.5338682891492769,,,,,,0.5338682891492769,,#000000
2023-01-06 00:00:00+00:00,0.52205,0.5245,0.43,0.43,625184,,,,,,0.5330439015263922,,,,,,0.5330439015263922,,#000000
