date,Open,High,Low,Close,Volume,aVWAP_peak_196,aVWAP_peak_183,aVWAP_valley_187,aVWAP_valley_186,aVWAP_valley_164,aVWAP_valley_83,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,180.95,181.235,180.24,180.775,3423.0,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,180.425,180.425,180.29,180.29,421.0,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,180.35,180.8,180.35,180.55,1285.0,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,180.55,180.55,180.0,180.02,797.0,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,180.17,180.435,180.17,180.27,523.0,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,180.28,180.28,179.945,179.945,212.0,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,179.99,180.08,179.72,179.95,2273.0,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,180.08,180.11,179.955,180.1,1001.0,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,180.1,180.27,180.05,180.24,459.0,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,180.275,180.93,180.275,180.93,1509.0,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,180.865,181.12,180.84,180.84,2197.0,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,180.84,180.84,180.67,180.76,1028.0,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,180.725,180.79,180.62,180.7,1721.0,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,180.67,180.67,180.315,180.315,615.0,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,180.33,180.61,180.33,180.59,895.0,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,180.61,180.77,180.6,180.77,556.0,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,180.79,180.89,180.78,180.89,888.0,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,180.89,180.91,180.77,180.9,1110.0,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,180.9,180.92,180.705,180.92,1217.0,,,,,,,,,#000000
2025-07-09 15:05:00+00:00,180.92,181.04,180.92,180.93,408.0,,,,,,,,,#000000
