date,Open,High,Low,Close,Volume,aVWAP_OB_bull_409,aVWAP_OB_bear_787,aVWAP_OB_bear_684,aVWAP_OB_bear_604,aVWAP_OB_bear_437,aVWAP_OB_bear_276,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,2.105,2.105,2.065,2.065,0.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-05 16:00:00+00:00,2.065,2.07,2.04,2.055,0.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-05 17:00:00+00:00,2.055,2.07,2.05,2.05,100.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-1.550387596899225,False,False,False,False,1.550387596899225,False,False,False,False
2024-12-05 18:00:00+00:00,2.05,2.065,2.05,2.05,100.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-3.07673817679226,False,False,False,False,3.07673817679226,False,False,False,False
2024-12-05 19:00:00+00:00,2.05,2.07,2.05,2.07,300.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,18.057251390584664,-33.447519558630724,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,200.0,0.07173838408824018,False,False,False,False,7.680199600407884,False,False,False,False
2024-12-05 20:00:00+00:00,2.065,2.07,2.045,2.055,109.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,24.766851085679473,-28.300233804270743,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,91.0,1.4814788742574148,False,False,False,False,9.25104921900621,False,False,False,False
2024-12-06 15:00:00+00:00,2.06,2.06,2.05,2.055,800.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,29.55942229646148,-24.90678696184336,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,91.0,2.8693629227185404,False,False,False,False,21.510722874525495,False,False,False,False
2024-12-06 16:00:00+00:00,2.055,2.09,2.055,2.09,300.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,41.196433523081296,-15.087079447179661,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,391.0,8.886892179730657,False,False,False,False,25.82838608577316,False,False,False,False
2024-12-06 17:00:00+00:00,2.09,2.105,2.065,2.07,2174.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,44.76665832703327,-12.90184781657485,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-1783.0,-18.89429994708687,False,False,False,False,59.13337234800924,False,False,False,False
2024-12-06 18:00:00+00:00,2.07,2.09,2.05,2.09,678.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,50.04476340584847,-8.81237158294067,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-1105.0,-35.73314800992273,False,False,False,False,68.72820378447422,False,False,False,False
