date,Close,High,Low,Open,Volume,aVWAP_peak_878,aVWAP_peak_809,aVWAP_peak_779,aVWAP_peak_718,aVWAP_peak_682,aVWAP_peak_646,aVWAP_peak_597,aVWAP_peak_582,aVWAP_peak_550,aVWAP_peak_520,aVWAP_peak_505,aVWAP_peak_474,aVWAP_peak_429,aVWAP_peak_394,aVWAP_peak_337,aVWAP_peak_324,aVWAP_peak_280,aVWAP_peak_231,aVWAP_peak_173,aVWAP_peak_155,aVWAP_peak_104,aVWAP_peak_54,aVWAP_peak_28,aVWAP_peak_10,aVWAP_valley_817,aVWAP_valley_798,aVWAP_valley_773,aVWAP_valley_746,aVWAP_valley_713,aVWAP_valley_649,aVWAP_valley_615,aVWAP_valley_603,aVWAP_valley_586,aVWAP_valley_573,aVWAP_valley_544,aVWAP_valley_530,aVWAP_valley_511,aVWAP_valley_485,aVWAP_valley_457,aVWAP_valley_440,aVWAP_valley_413,aVWAP_valley_353,aVWAP_valley_333,aVWAP_valley_329,aVWAP_valley_307,aVWAP_valley_257,aVWAP_valley_241,aVWAP_valley_196,aVWAP_valley_167,aVWAP_valley_132,aVWAP_valley_90,aVWAP_valley_44,aVWAP_valley_14,aVWAP_OB_bull_817,aVWAP_OB_bull_746,aVWAP_OB_bear_809,aVWAP_OB_bear_280,aVWAP_OB_bear_104,aVWAP_OB_bear_54,aVWAP_OB_bear_28,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2022-01-03 00:00:00+00:00,65.071739633,65.163790705,64.3771724533,64.3771724533,1490142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-04 00:00:00+00:00,65.4483122003,65.866726164,64.8457960926,65.1805272636,2043194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-05 00:00:00+00:00,65.5236267138,66.569661623,65.4901535967,65.7997799298,1652147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-06 00:00:00+00:00,66.1679842179,66.4106643168,65.7830433713,66.1010379837,3486288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-07 00:00:00+00:00,66.8700828489,67.0473675024,66.0807440348,66.4648607839,3396732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-10 00:00:00+00:00,66.4310922785,66.9376198598,66.0174280872,66.8025458381,1884558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-11 00:00:00+00:00,67.6298742208,67.6425374103,66.5155135421,66.5155135421,1651930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-12 00:00:00+00:00,68.4994132352,68.4994132352,67.6636427262,67.6720848525,2563947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-13 00:00:00+00:00,68.6935821414,69.5462369031,68.5753923724,68.8455404157,1546683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-14 00:00:00+00:00,68.9215195529,69.3098573652,67.9337907695,68.1701703074,1878039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-18 00:00:00+00:00,69.6644266721,70.1371857479,69.3562890601,69.7572900619,1888003,,,,,,,,,,,,,,,,,,,,,,,,69.71930049336667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.71930049336667,69.71930049336667,,#000000,,69.71930049336667,
2022-01-19 00:00:00+00:00,68.5922766251,69.9683432208,68.3896655926,69.8417113255,2859865,,,,,,,,,,,,,,,,,,,,,,,,69.27605004560004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.27605004560004,69.27605004560004,,#000000,,69.27605004560004,
2022-01-20 00:00:00+00:00,68.6429293832,69.6559845457,68.4149919717,68.5753923724,1655516,,,,,,,,,,,,,,,,,,,,,,,,69.18002534153018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.18002534153018,69.18002534153018,,#000000,,69.18002534153018,
2022-01-21 00:00:00+00:00,67.2753049139,68.423434098,66.9713883652,68.136401802,2210531,,,,,,,,,,,,,,,,,,,,,,,,68.76344463253837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.76344463253837,68.76344463253837,,#000000,,68.76344463253837,
2022-01-24 00:00:00+00:00,66.203154867,66.2791340042,64.4218662063,65.8570276865,3083791,,,,,,,,,,,,,,,,,,,,,,,,67.93863864722063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.63471835916668,,,,,,,,66.78667850319366,67.93863864722063,65.63471835916668,#000000,,66.78667850319366,
2022-01-25 00:00:00+00:00,66.8025458381,67.3175155457,65.105678441,65.7641642966,2053377,,,,,,,,,,,,,,,,,,,,,,,,67.71016301699055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.94403850881959,,,,,,,,66.82710076290508,67.71016301699055,65.94403850881959,#000000,,66.82710076290508,
2022-01-26 00:00:00+00:00,66.7350088273,67.9169065168,66.2622497515,67.6805269789,3187760,,,,,,,,,,,,,,,,,,,,,,,,67.57113130839087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.33742867125406,,,,,,,,66.95427998982247,67.57113130839087,66.33742867125406,#000000,,66.95427998982247,
2022-01-27 00:00:00+00:00,66.6505875637,67.7649482424,66.3297867623,67.2499785349,2156294,,,,,,,,,,,,,,,,,,,,,,,,67.4970506588136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.45627411136738,,,,,,,,66.97666238509049,67.4970506588136,66.45627411136738,#000000,,66.97666238509049,
2022-01-28 00:00:00+00:00,66.228481246,66.6505875637,65.4180371161,66.6252611847,1781811,,,,,,,,,,,,,,,,,,,,,,,,67.377732493669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.40436753748817,,,,,,,,66.89105001557859,67.377732493669,66.40436753748817,#000000,,66.89105001557859,
