date,Open,High,Low,Close,Volume,aVWAP_OB_bull_821,aVWAP_OB_bull_762,aVWAP_OB_bull_651,aVWAP_OB_bull_624,aVWAP_OB_bull_547,aVWAP_OB_bear_707,aVWAP_OB_bear_441,aVWAP_OB_bear_328,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,27.72,27.85,27.65,27.715,4714.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4714.0,False,False,False,False
2024-12-05 16:00:00+00:00,27.715,27.77,27.625,27.635,3462.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-3462.0,-53.67441860465116,False,False,False,False,4694.589147286822,False,False,False,False
2024-12-05 17:00:00+00:00,27.635,27.755,27.63,27.73,6420.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,16.182733255904054,-82.36546651180811,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,2958.0,-6.981791959617809,False,False,False,False,4721.339703142839,False,False,False,False
2024-12-05 18:00:00+00:00,27.73,27.745,27.65,27.695,5912.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,24.720718659598337,-73.19041878709635,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-2954.0,-52.67199673543768,False,False,False,False,4739.799552706516,False,False,False,False
2024-12-05 19:00:00+00:00,27.695,27.73,27.605,27.605,5858.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,26.270956109597343,-69.99609847259359,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-8812.0,-188.47553166977198,False,False,False,False,4757.1359937498255,False,False,False,False
2024-12-05 20:00:00+00:00,27.575,27.62,27.505,27.61,15565.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,27.791036328369728,-66.17577143330823,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,6753.0,-80.85575598496932,False,False,False,False,4924.699776792464,False,False,False,False
2024-12-06 15:00:00+00:00,27.61,27.785,27.58,27.735,4378.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,35.9629457926913,-55.866160583388385,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,11131.0,92.97146503805347,False,False,False,False,4916.223811260797,False,False,False,False
2024-12-06 16:00:00+00:00,27.72,27.73,27.58,27.69,4257.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,39.777220658472494,-49.72330748375462,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,6874.0,198.10369038630068,False,False,False,False,4906.003287055203,False,False,False,False
2024-12-06 17:00:00+00:00,27.695,27.695,27.56,27.575,3395.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,38.82636693557295,-48.03909390610296,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,3479.0,248.97029983767584,False,False,False,False,4882.57687950396,False,False,False,False
2024-12-06 18:00:00+00:00,27.585,27.74,27.56,27.71,4661.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,42.722321818060436,-41.613853503949,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,8140.0,371.3118455766266,False,False,False,False,4879.141579046534,False,False,False,False
2024-12-06 19:00:00+00:00,27.71,27.775,27.65,27.735,8766.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,46.168252972635685,-35.74485235354193,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,16906.0,627.6635999087719,False,False,False,False,4939.40294991403,False,False,False,False
2024-12-06 20:00:00+00:00,27.735,27.9,27.685,27.84,15942.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,51.007315331985914,-28.73988254574941,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,32848.0,1127.2036991349923,False,False,False,False,5109.985849915362,False,False,False,False
2024-12-09 15:00:00+00:00,28.06,28.275,28.055,28.07,4011.0,,,,,,,,,0.0,0.0,0.0,0.0,28.133333333333333,#000000,,28.133333333333333,,57.702318845056496,-20.272382545190467,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,36859.0,1681.1850371328992,False,False,False,False,5092.947309606597,False,False,False,False
2024-12-09 16:00:00+00:00,28.08,28.09,27.94,28.045,2683.0,,,,,,,,,0.0,0.0,0.0,0.0,28.089912608305944,#000000,,28.089912608305944,,61.73089432005511,-14.571546315956851,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,34176.0,2184.980617952544,False,False,False,False,5055.583785426649,False,False,False,False
2024-12-09 17:00:00+00:00,28.045,28.06,27.91,27.96,7120.0,,,,,,,,,0.0,0.0,0.0,0.0,28.031543482457412,#000000,,28.031543482457412,,62.208039385478884,-12.242247797877084,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,27056.0,2570.57781767421,False,False,False,False,5087.590238365771,False,False,False,False
2024-12-09 18:00:00+00:00,27.935,28.005,27.91,27.93,1343.0,,,,,,,,,0.0,0.0,0.0,0.0,28.02417057025357,#000000,,28.02417057025357,,61.76173250016676,-10.760354604194234,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,25713.0,2929.375060811044,False,False,False,False,5029.53457575545,False,False,False,False
2024-12-09 19:00:00+00:00,27.92,27.93,27.86,27.88,4654.0,,,,,,,,,0.0,0.0,0.0,0.0,27.992651220702303,#000000,,27.992651220702303,,60.16443457242181,-10.52611932927249,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,21059.0,3210.454517232578,False,False,False,False,5023.712334270869,False,False,False,False
2024-12-09 20:00:00+00:00,27.88,27.93,27.73,27.735,5894.0,,,,,,,,,0.0,0.0,0.0,0.0,27.948095312196074,#000000,,27.948095312196074,,55.965723130940574,-10.52611932927249,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,15165.0,3395.796307663081,False,False,False,False,5037.205166297677,False,False,False,False
2024-12-10 15:00:00+00:00,27.43,27.655,27.395,27.59,2959.0,,,,,,,,,0.0,0.0,0.0,0.0,27.906655619127363,#000000,,27.906655619127363,,50.71569545291745,-10.52611932927249,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,12206.0,3532.38861297063,False,False,False,False,5004.984931161279,False,False,False,False
2024-12-10 16:00:00+00:00,27.58,27.64,27.49,27.49,5592.0,,,,,,,,,0.0,0.0,0.0,0.0,27.84680221469718,#000000,,27.84680221469718,,45.71794318556773,-10.52611932927249,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,6614.0,3580.1655336997674,False,False,False,False,5014.085939980484,False,False,False,False
