date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_219,aVWAP_BoS_CHoCH_bull_272,aVWAP_BoS_CHoCH_bull_519,aVWAP_BoS_CHoCH_bull_545,aVWAP_BoS_CHoCH_bull_680,aVWAP_BoS_CHoCH_bear_114,aVWAP_BoS_CHoCH_bear_140,aVWAP_BoS_CHoCH_bear_215,aVWAP_BoS_CHoCH_bear_247,aVWAP_BoS_CHoCH_bear_400,aVWAP_BoS_CHoCH_bear_510,aVWAP_BoS_CHoCH_bear_576,aVWAP_BoS_CHoCH_bear_620,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,11.96,12.38,11.56,11.9,2024779,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2024779.0,False,False,False,False
2022-01-04 00:00:00+00:00,12.35,12.905,11.76,12.55,3858138,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3858138,151299.5294117647,False,False,False,False,2096675.431372549,False,False,False,False
2022-01-05 00:00:00+00:00,11.37,12.58,11.22,12.31,3027599,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,75.52225249772931,-47.91099000908275,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,830539,177936.37139561705,False,False,False,False,2133182.2379853902,False,False,False,False
2022-01-06 00:00:00+00:00,11.93,12.295,10.93,11.57,4022213,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,66.93404951501616,-47.91099000908275,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4852752,361262.47447814187,False,False,False,False,2207261.875711453,False,False,False,False
2022-01-07 00:00:00+00:00,11.86,12.25,11.465,11.78,2418351,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,60.51833284429477,-47.91099000908275,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2434401,442562.0244986069,False,False,False,False,2215539.880585514,False,False,False,False
2022-01-10 00:00:00+00:00,10.92,11.61,10.45,11.565,3984508,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.18965769376429,-47.91099000908275,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1550107,364418.14118493604,False,False,False,False,2284911.179386082,False,False,False,False
2022-01-11 00:00:00+00:00,12.24,12.42,10.7,10.85,3650536,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,52.002014054886736,-47.91099000908275,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,2100429,432496.99839336996,False,False,False,False,2338465.0939199612,False,False,False,False
2022-01-12 00:00:00+00:00,11.62,12.5,11.3595,12.35,2176239,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.23241670834149,-47.91099000908275,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-75810,412563.3906132378,False,False,False,False,2332103.2863152567,False,False,False,False
2022-01-13 00:00:00+00:00,10.94,11.9,10.9,11.65,1986556,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,46.52649280282023,-47.91099000908275,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2062366,315507.33607938536,False,False,False,False,2318552.4123421093,False,False,False,False
2022-01-14 00:00:00+00:00,10.67,11.07,10.16,10.73,2723574,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,43.19278926657991,-47.91099000908275,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4785940,115450.57780176241,False,False,False,False,2334435.611858105,False,False,False,False
2022-01-18 00:00:00+00:00,10.33,10.85,10.095,10.34,2526562,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.94769417209298,-47.91099000908275,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7312502,-175841.68015124789,False,False,False,False,2341969.980020532,False,False,False,False
2022-01-19 00:00:00+00:00,10.02,10.7,9.99,10.36,2428870,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,36.91780329989449,-47.91099000908275,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9741372,-550960.516223748,False,False,False,False,2345377.8239412955,False,False,False,False
2022-01-20 00:00:00+00:00,9.58,10.67,9.55,10.19,2760252,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,33.785119237302624,-47.91099000908275,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-12501624,-1019613.9861757578,False,False,False,False,2361647.3994730096,False,False,False,False
2022-01-21 00:00:00+00:00,9.25,9.88,8.95,9.36,3814784,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,30.94503487614326,-47.91099000908275,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-16316408,-1619488.2612276888,False,False,False,False,2418633.148513284,False,False,False,False
2022-01-24 00:00:00+00:00,9.69,9.71,8.34,8.87,4139486,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,31.724216589061196,-47.91099000908275,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-12176922,-2033505.2705913088,False,False,False,False,2486117.5740617826,False,False,False,False
2022-01-25 00:00:00+00:00,9.1,9.58,8.925,9.26,4192573,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,30.72796591920697,-47.91099000908275,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-16369495,-2595700.946254395,False,False,False,False,2553037.3946868107,False,False,False,False
2022-01-26 00:00:00+00:00,8.33,9.535,8.2,9.23,5175872,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,28.49319033659766,-47.91099000908275,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-21545367,-3338825.105224811,False,False,False,False,2655893.6537187006,False,False,False,False
2022-01-27 00:00:00+00:00,8.13,8.82,8.11,8.57,4248642,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,26.64496610407476,-47.69689825769965,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-25794009,-4219420.55207874,False,False,False,False,2718354.3731807126,False,False,False,False
2022-01-28 00:00:00+00:00,8.27,8.36,7.61,8.14,2906080,,,,,,,,,,,,,,8.079999999999998,#000000,,8.079999999999998,,0,,,0.0,0.0,0.0,0.0,26.268386960473983,-45.67183421135174,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-22887929,-4951518.922585456,False,False,False,False,2725716.1624677437,False,False,False,False
2022-01-31 00:00:00+00:00,9.45,9.47,8.27,8.27,3769003,,,,,,,,,,,,,,8.635226996178673,#000000,,8.635226996178673,,0,,,0.0,0.0,0.0,0.0,31.87601943107681,-38.254246087728504,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19118926,-5507103.513856614,False,False,False,False,2766629.371782734,False,False,False,False
2022-02-01 00:00:00+00:00,9.8,9.895,9.17,9.66,2639344,,,,,,,,,,,,,,8.914745384767093,#000000,,8.914745384767093,,0,,,0.0,0.0,0.0,0.0,36.97050022139857,-31.768217673147014,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16479582,-5937396.787823021,False,False,False,False,2761637.7885755682,False,False,False,False
