date,Open,High,Low,Close,Volume,aVWAP_peak_435,aVWAP_peak_414,aVWAP_peak_392,aVWAP_peak_363,aVWAP_peak_315,aVWAP_peak_272,aVWAP_peak_243,aVWAP_peak_207,aVWAP_peak_189,aVWAP_peak_138,aVWAP_peak_97,aVWAP_peak_70,aVWAP_peak_43,aVWAP_peak_33,aVWAP_peak_17,aVWAP_valley_427,aVWAP_valley_404,aVWAP_valley_367,aVWAP_valley_343,aVWAP_valley_304,aVWAP_valley_290,aVWAP_valley_255,aVWAP_valley_172,aVWAP_valley_148,aVWAP_valley_123,aVWAP_valley_92,aVWAP_valley_77,aVWAP_valley_15,aVWAP_OB_bull_427,aVWAP_OB_bear_435,aVWAP_OB_bear_363,aVWAP_OB_bear_315,aVWAP_OB_bear_272,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,72.86,73.16,72.3,72.385,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6607.0,False,False,False,False
2023-11-10 17:00:00+00:00,72.94,73.57,72.88,73.265,9249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9249.0,143.3953488372093,False,False,False,False,6647.961240310077,False,False,False,False
2023-11-13 17:00:00+00:00,73.24,73.24,72.34,72.37,3848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.21265319642265,-12.255713812520725,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5401.0,224.90859924283396,False,False,False,False,6604.550988522324,False,False,False,False
2023-11-14 17:00:00+00:00,76.16,76.29,75.74,76.065,7248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,83.02815272352957,-9.74302955776676,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12649.0,417.53017134759625,False,False,False,False,6614.526942188644,False,False,False,False
2023-11-15 17:00:00+00:00,77.94,78.84,77.83,78.49,7257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.334594270087,-4.870186648919116,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19906.0,719.6769903964707,False,False,False,False,6624.48776479037,False,False,False,False
2023-11-16 17:00:00+00:00,76.22,77.04,76.22,76.65,3781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.05551718241415,-4.870186648919116,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16125.0,958.5192075996262,False,False,False,False,6580.402683165713,False,False,False,False
2023-11-17 17:00:00+00:00,77.34,77.34,76.36,76.46,3183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.94003047706566,-4.870186648919116,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12942.0,1144.3096074818025,False,False,False,False,6527.7297733491905,False,False,False,False
2023-11-20 17:00:00+00:00,77.565,78.01,77.315,77.43,2902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.58230268903583,-4.870186648919116,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15844.0,1372.2117841099916,False,False,False,False,6471.516908646102,False,False,False,False
2023-11-21 17:00:00+00:00,77.335,77.365,76.09,76.27,7752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.14006863113761,-4.870186648919116,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8092.0,1476.3945471470458,False,False,False,False,6491.369359674844,False,False,False,False
2023-11-22 17:00:00+00:00,77.06,77.155,76.33,76.36,3301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.34290335333765,-4.870186648919116,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11393.0,1630.1403681215104,False,False,False,False,6441.9062688271715,False,False,False,False
2023-11-23 17:00:00+00:00,76.36,76.36,76.36,76.36,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.47812650147101,-4.870186648919116,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11393.0,1781.502532956836,False,False,False,False,6342.031753031401,False,False,False,False
2023-11-24 17:00:00+00:00,76.79,77.27,76.755,77.19,789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.88365848510327,-4.870186648919116,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12182.0,1942.7505557016912,False,False,False,False,6255.938237480527,False,False,False,False
