date,Close,High,Low,Open,Volume,aVWAP_peak_171,aVWAP_peak_95,aVWAP_peak_64,aVWAP_peak_39,aVWAP_peak_24,aVWAP_valley_152,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,57.5975231524,58.6657925154,56.0618859432,57.8200792697,1703737,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,60.8023312413,61.0248873586,55.3051951444,57.1524109179,2488079,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,61.7815781573,63.9626281067,59.021882303,61.6035332635,2839890,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,72.6423166807,72.6868279041,62.8943587437,63.0724036376,3309201,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,73.6215635967,79.3635114226,67.9241269943,74.9123890769,8898210,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,70.9954014128,74.6898329597,67.3009698659,74.2447207251,4335336,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,68.8143514634,71.2620236413,63.7841381006,70.9063789659,4497318,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,69.6600647091,70.1274325554,64.674807682,68.4582616758,4920511,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,67.211947419,78.1171971658,67.1229249721,70.3722442844,4830697,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,69.2149524745,70.6170560134,65.16443114,68.5472841227,5571800,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,70.5057779548,73.1613175462,67.0784137486,69.2149524745,5216555,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,63.2059373079,73.9331421609,63.0278924141,70.1941993906,3650132,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,63.3839822018,65.5872877628,62.137667945,63.1614260845,2162258,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,62.3602240623,65.3202204221,59.6899957671,63.6510495425,1772275,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,68.3247280054,69.1481856393,61.2474434759,62.137667945,2676598,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,67.5235259832,69.7045759325,65.2979648104,68.9923963572,1700498,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,71.5740473177,71.8411146584,63.606538319,67.7905933239,3097748,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,77.0489278028,77.5830624843,70.5502891782,72.9093840214,4673444,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,78.4732869534,80.1647134448,70.0161544967,77.1824614732,5550676,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,81.6780950423,91.114474415,80.2982471151,80.965915467,6384827,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,82.9689205225,87.019441857,77.2269726967,82.2567409472,5038799,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,72.7313391276,86.3864922595,72.7313391276,81.4110277016,3386148,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,72.8648727979,77.2803861648,71.6630697646,73.354496256,1588478,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,79.2299777522,79.9862234387,69.9716432733,71.2624687535,2250586,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,91.4260529792,93.9631927162,82.4792970645,83.7256113213,5828710,,,,,89.2895142533,,89.2895142533,,#000000
2022-06-24 00:00:00+00:00,80.9214042435,90.9502280005,80.9214042435,88.2212448904,2981821,,,,,87.5888047580882,,87.5888047580882,,#000000
2022-07-01 00:00:00+00:00,84.2152347793,88.9779356891,78.1617083892,80.3872695621,2301869,,,,,86.80086037109642,,86.80086037109642,,#000000
2022-07-08 00:00:00+00:00,80.2092246682,88.8889132422,78.9629104115,87.019441857,1429788,,,,,86.33188915473092,,86.33188915473092,,#000000
2022-07-15 00:00:00+00:00,82.3457633941,88.3547785607,80.7878705732,81.4110277016,2215474,,,,,85.95621699829434,,85.95621699829434,,#000000
2022-07-22 00:00:00+00:00,76.1141921103,83.2804990867,73.1764513621,80.3427583386,2215506,,,,,84.8555232106147,,84.8555232106147,,#000000
2022-07-29 00:00:00+00:00,69.8826208264,77.0934390263,69.5265310387,75.8026135461,1599054,,,,,83.76309679980214,,83.76309679980214,,#000000
2022-08-05 00:00:00+00:00,67.2564586425,72.1526932226,67.1229249721,70.9954014128,1582938,,,,,82.5913886760639,,82.5913886760639,,#000000
2022-08-12 00:00:00+00:00,60.7578200178,68.3914948406,60.7578200178,66.2772117264,1660190,,,,,81.123457969043,,81.123457969043,,#000000
2022-08-19 00:00:00+00:00,64.2742066709,64.674807682,59.8230843253,61.6925557104,1478782,,,,,79.96810338389703,,79.96810338389703,,#000000
2022-08-26 00:00:00+00:00,67.9241269943,68.1017267759,63.6510495425,66.0991668326,1713171,,,,,79.04948603970547,,79.04948603970547,,#000000
2022-09-02 00:00:00+00:00,74.7343441831,75.5991972549,67.9241269943,69.3484861449,2273655,,,,,78.52468606230758,,78.52468606230758,,#000000
2022-09-09 00:00:00+00:00,68.8143514634,76.8486272973,68.6808177931,74.2002095016,2056846,,,,,78.028541466538,,78.028541466538,,#000000
2022-09-16 00:00:00+00:00,75.2239676411,76.7373492386,67.0561581369,67.9241269943,2913017,,,,,77.57487058364524,,77.57487058364524,,#000000
2022-09-23 00:00:00+00:00,85.7286163768,87.8206438793,73.3099850325,76.7373492386,4168804,,,,,78.11418161746604,,78.11418161746604,,#000000
2022-09-30 00:00:00+00:00,86.7078632928,88.9556800774,80.7656149614,86.7078632928,3695108,,,,85.47638611053333,78.79233995694617,,82.13436303373975,,#000000
2022-10-07 00:00:00+00:00,82.434785841,86.5075627873,75.6690798757,84.3487684497,3229745,,,,83.63912670964584,78.99686458797999,,81.31799564881291,,#000000
2022-10-14 00:00:00+00:00,83.8146337682,88.5328234546,77.360506367,81.7226062657,4519718,,,,83.47991812939594,79.39715631692769,,81.43853722316182,,#000000
