date,Close,High,Low,Open,Volume,aVWAP_peak_864,aVWAP_peak_842,aVWAP_peak_809,aVWAP_peak_779,aVWAP_peak_759,aVWAP_peak_715,aVWAP_peak_693,aVWAP_peak_664,aVWAP_peak_636,aVWAP_peak_634,aVWAP_peak_603,aVWAP_peak_582,aVWAP_peak_566,aVWAP_peak_540,aVWAP_peak_520,aVWAP_peak_494,aVWAP_peak_462,aVWAP_peak_452,aVWAP_peak_437,aVWAP_peak_426,aVWAP_peak_401,aVWAP_peak_356,aVWAP_peak_321,aVWAP_peak_268,aVWAP_peak_261,aVWAP_peak_247,aVWAP_peak_212,aVWAP_peak_192,aVWAP_peak_164,aVWAP_peak_143,aVWAP_peak_142,aVWAP_peak_109,aVWAP_peak_108,aVWAP_valley_837,aVWAP_valley_819,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,3.0465081723,3.0560583546,2.931905984,2.9701067134,429848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,429848.0,False,False,False,False
2022-01-04 00:00:00+00:00,2.9987572605,3.0178576252,2.9701067134,2.9999032824,516423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-516423,-20251.882352941175,False,False,False,False,433243.09803921566,False,False,False,False
2022-01-05 00:00:00+00:00,3.0369579899,3.1897609076,2.960556531,2.960556531,1319341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.602836870742339,-81.20567374148467,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,802918,12029.289504036911,False,False,False,False,467992.0353710111,False,False,False,False
2022-01-06 00:00:00+00:00,3.1515601782,3.2089567742,3.0035323516,3.0035323516,849155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.76755456726648,-60.504446113775685,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1652073,76344.72913132959,False,False,False,False,482939.60261136363,False,False,False,False
2022-01-07 00:00:00+00:00,3.1482176144,3.3425638254,3.0847089017,3.3425638254,309687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.373695417758384,-47.04090730747301,False,False,False,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1342386,125993.40642029705,False,False,False,False,476145.38290111406,False,False,False,False
2022-01-10 00:00:00+00:00,3.1372349047,3.3139132783,3.0369579899,3.3139132783,1422784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.77414716087276,-39.03911677571538,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-80398,117899.62577636383,False,False,False,False,513268.4659245998,False,False,False,False
2022-01-11 00:00:00+00:00,3.3807645548,3.3903147372,3.1515601782,3.1515601782,784848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.29972248872787,-27.67270790149626,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,704450,140901.60123611428,False,False,False,False,523918.6437314782,False,False,False,False
2022-01-12 00:00:00+00:00,3.4285154666,3.4858165607,3.3521140077,3.3616641901,586687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.73051669781317,-19.000222402909053,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1291137,186008.87177587452,False,False,False,False,526380.1478988712,False,False,False,False
2022-01-13 00:00:00+00:00,3.2948129136,3.4514588247,3.2757125489,3.4285154666,321396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.70736150321105,-19.000222402909053,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,969741,216743.4650395657,False,False,False,False,518341.5538636214,False,False,False,False
2022-01-14 00:00:00+00:00,3.4332905578,3.4476158313,3.1420099958,3.1420099958,548352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.26274611476015,-17.183626925123733,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1518093,267776.78013605333,False,False,False,False,519518.43410426367,False,False,False,False
2022-01-18 00:00:00+00:00,3.5144671078,3.6195191138,3.4380656489,3.5526678372,1119595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.74184008643388,-13.015746038798767,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2637688,360714.4750326787,False,False,False,False,543050.848453116,False,False,False,False
2022-01-19 00:00:00+00:00,3.5144671078,3.6290692961,3.4094151019,3.4094151019,1119595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.72790273421637,-9.195820306345013,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2637688,450007.5544431619,False,False,False,False,565660.4230235821,False,False,False,False
2022-01-20 00:00:00+00:00,3.3997694177,3.5349044981,3.3903147372,3.4858165607,505469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.68130982643397,-9.195820306345013,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2132219,515976.6307395085,False,False,False,False,563299.9750618731,False,False,False,False
2022-01-21 00:00:00+00:00,3.2469665,3.3431654869,3.1802107253,3.2852627312,928410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.52802329902126,-9.195820306345013,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1203809,542950.4491418807,False,False,False,False,577618.0152555251,False,False,False,False
2022-01-24 00:00:00+00:00,3.1706605429,3.1897609076,2.9414561663,2.9701067134,594309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.100625872266667,,58.02625101053712,-9.195820306345013,False,False,True,False,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,609500,545560.2354500423,False,False,False,False,578272.5636768771,False,False,False,False
2022-01-25 00:00:00+00:00,3.3712143724,3.3759894636,3.1133594488,3.1420099958,528834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.188311939119867,,57.91292208205245,-9.195820306345013,False,False,True,False,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1138334,568806.2654323936,False,False,False,False,576333.7964738623,False,False,False,False
2022-01-26 00:00:00+00:00,3.3521140077,3.4858165607,3.2948129136,3.4189652842,768295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.26519238488034,,57.38429310247261,-9.195820306345013,False,False,True,False,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,370039,561011.4707095547,False,False,False,False,583861.6868082206,False,False,False,False
2022-01-27 00:00:00+00:00,3.3521140077,3.5049169255,3.3139132783,3.3425638254,489282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.2909073428642097,,57.03187378275271,-9.195820306345013,False,False,True,False,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,370039,553522.3542111409,False,False,False,False,580152.679482408,False,False,False,False
2022-01-28 00:00:00+00:00,3.4189652842,3.4380656489,3.2566121841,3.4380656489,512895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.30514181217466,,58.11778677044333,-9.195820306345013,False,False,True,False,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,882934,566440.4579675668,False,False,False,False,577515.1234242744,False,False,False,False
2022-01-31 00:00:00+00:00,3.5574429284,3.5622180196,3.3043630959,3.3903147372,675073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.33721159876263,,61.10948492418083,-7.491255216141816,False,False,True,False,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1558007,605325.4204002112,False,False,False,False,581340.9225056755,False,False,False,False
2022-02-01 00:00:00+00:00,3.7207510467,3.7436714844,3.5001418343,3.6195191138,922926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.402480154453477,,65.09849702190095,-2.1438030817542,False,False,True,False,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2480933,678878.6588158893,False,False,False,False,594736.415740747,False,False,False,False
2022-02-02 00:00:00+00:00,3.7532216668,3.8200729433,3.6863703903,3.8009725786,650062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.4468243972643826,,68.10109897434337,2.030895958549756,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3130995,775040.0839603642,False,False,False,False,596906.0464960118,False,False,False,False
2022-02-03 00:00:00+00:00,3.7723220315,3.8200729433,3.6481696608,3.6481696608,350316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.4659623490451237,,70.3112889591554,5.317254283858894,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3481311,881168.3551776048,False,False,False,False,587235.8485942074,False,False,False,False
2022-02-04 00:00:00+00:00,3.920349858,3.9346751316,3.7245711197,3.7723220315,1058751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.529626152844472,,73.22282661583023,9.150003891025378,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4540062,1024654.3804647576,False,False,False,False,605726.638845415,False,False,False,False
