date,Close,High,Low,Open,Volume,aVWAP_peak_163,aVWAP_peak_146,aVWAP_peak_128,aVWAP_peak_103,aVWAP_peak_87,aVWAP_peak_72,aVWAP_peak_51,aVWAP_peak_32,aVWAP_valley_171,aVWAP_valley_158,aVWAP_valley_132,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,40.1143718047,42.9970092205,39.2467819029,41.5137103561,29647,,,,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,39.5919520789,41.8402226847,39.5919520789,40.6741072253,18862,,,,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,42.7264704339,43.4727843279,39.7505437814,40.1143718047,19404,,,,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,39.3400711397,42.866404289,39.2387590286,42.8570753653,32671,,,,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,42.7637861286,44.3123874587,39.731885934,39.7505437814,14564,,,,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,38.2019424513,43.5660735647,37.25972116,42.5398919604,27932,,,,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,34.9927927069,42.4559316473,34.9927927069,37.922074741,98674,,,,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,34.5450043705,37.0544848392,34.5450043705,34.9648059358,39632,,,,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,37.7821408859,38.3278829209,34.0505714156,35.0021216306,32755,,,,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,37.7821408859,39.3680579107,36.2428684794,37.4276417862,76738,,,,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,37.2877079311,40.1143718047,34.9368191648,37.6608648781,92875,,,,,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,38.6590597114,39.6945702393,36.7652882052,37.7354962675,84882,,,,,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,38.5750993983,38.7051445943,36.9425377551,38.3418763064,27081,,,,,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,38.2206002986,40.204302629,37.7821408859,38.5750993983,26885,,,,,,,,,,,,,,#000000
