date,Open,High,Low,Close,Volume,aVWAP_peak_861,aVWAP_peak_840,aVWAP_peak_803,aVWAP_peak_757,aVWAP_peak_727,aVWAP_peak_712,aVWAP_peak_678,aVWAP_peak_651,aVWAP_peak_640,aVWAP_peak_621,aVWAP_peak_578,aVWAP_peak_557,aVWAP_peak_534,aVWAP_peak_512,aVWAP_peak_478,aVWAP_peak_468,aVWAP_peak_446,aVWAP_valley_870,aVWAP_valley_856,aVWAP_valley_828,aVWAP_valley_810,aVWAP_valley_763,aVWAP_valley_742,aVWAP_valley_698,aVWAP_valley_660,aVWAP_valley_642,aVWAP_valley_595,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,24.2,24.34,23.725,23.725,1523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1523.0,False,False,False,False
2024-12-19 16:00:00+00:00,23.725,24.18,23.675,23.885,2895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2895.0,44.883720930232556,False,False,False,False,1544.2713178294573,False,False,False,False
2024-12-19 17:00:00+00:00,23.875,24.08,23.65,23.76,2434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,461.0,51.3351361096088,False,False,False,False,1558.0655609638843,False,False,False,False
2024-12-19 18:00:00+00:00,23.79,23.89,23.7,23.85,1130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1591.0,75.20590919318076,False,False,False,False,1551.4288856001033,False,False,False,False
2024-12-19 19:00:00+00:00,23.85,23.97,23.8,23.88,970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2561.0,113.74535246150353,False,False,False,False,1542.41448427297,False,False,False,False
2024-12-19 20:00:00+00:00,23.87,24.145,23.805,23.965,6421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8982.0,251.23767257837943,False,False,False,False,1618.051469012924,False,False,False,False
2024-12-20 15:00:00+00:00,23.895,24.43,23.895,24.35,758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9740.0,398.3502668019704,False,False,False,False,1604.717337710398,False,False,False,False
2024-12-20 16:00:00+00:00,24.39,24.91,24.39,24.8,2002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,11742.0,574.2208053011647,False,False,False,False,1610.8767588311669,False,False,False,False
2024-12-20 17:00:00+00:00,24.755,24.885,24.67,24.77,1255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,10487.0,727.9073044437822,False,False,False,False,1605.3592897020014,False,False,False,False
2024-12-20 18:00:00+00:00,24.77,24.78,24.49,24.63,1055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9432.0,862.8544780182972,False,False,False,False,1596.8265875360787,False,False,False,False
2024-12-20 19:00:00+00:00,24.63,24.72,24.42,24.69,1248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,10680.0,1015.0582845606491,False,False,False,False,1591.4184233882324,False,False,False,False
2024-12-20 20:00:00+00:00,24.69,24.69,24.02,24.04,6110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4570.0,1070.1736599938172,False,False,False,False,1661.4739517077946,False,False,False,False
2024-12-23 15:00:00+00:00,24.185,24.27,24.185,24.25,579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5149.0,1133.4112776683316,False,False,False,False,1644.691409820852,False,False,False,False
2024-12-23 16:00:00+00:00,24.25,24.25,24.25,24.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5149.0,1195.668467161846,False,False,False,False,1619.1923181957225,False,False,False,False
