date,Open,High,Low,Close,Volume,aVWAP_peak_219,aVWAP_peak_148,aVWAP_valley_187,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,68.71,68.71,68.385,68.565,2092.0,,,,,,#000000
2025-07-09 13:35:00+00:00,68.6,68.715,68.58,68.64,3934.0,,,,,,#000000
2025-07-09 13:40:00+00:00,68.6,68.635,68.545,68.56,1420.0,,,,,,#000000
2025-07-09 13:45:00+00:00,68.555,68.6,68.435,68.49,1603.0,,,,,,#000000
2025-07-09 13:50:00+00:00,68.485,68.51,68.305,68.305,832.0,,,,,,#000000
2025-07-09 13:55:00+00:00,68.28,68.365,68.28,68.315,192.0,,,,,,#000000
2025-07-09 14:00:00+00:00,68.28,68.32,68.23,68.23,474.0,,,,,,#000000
2025-07-09 14:05:00+00:00,68.23,68.31,68.05,68.07,1102.0,,,,,,#000000
2025-07-09 14:10:00+00:00,68.07,68.08,67.915,68.045,1895.0,,,,,,#000000
2025-07-09 14:15:00+00:00,68.045,68.05,67.93,67.94,1399.0,,,,,,#000000
2025-07-09 14:20:00+00:00,67.85,67.925,67.81,67.9,1153.0,,,,,,#000000
2025-07-09 14:25:00+00:00,67.9,67.91,67.83,67.83,1356.0,,,,,,#000000
2025-07-09 14:30:00+00:00,67.82,67.82,67.74,67.77,295.0,,,,,,#000000
2025-07-09 14:35:00+00:00,67.77,67.865,67.76,67.86,7155.0,,,,,,#000000
2025-07-09 14:40:00+00:00,67.85,67.85,67.65,67.665,1390.0,,,,,,#000000
2025-07-09 14:45:00+00:00,67.67,67.71,67.635,67.705,712.0,,,,,,#000000
2025-07-09 14:50:00+00:00,67.7,67.705,67.6,67.675,806.0,,,,,,#000000
2025-07-09 14:55:00+00:00,67.685,67.685,67.6,67.68,390.0,,,,,,#000000
2025-07-09 15:00:00+00:00,67.68,67.705,67.6,67.695,719.0,,,,,,#000000
2025-07-09 15:05:00+00:00,67.69,67.705,67.59,67.59,1455.0,,,,,,#000000
2025-07-09 15:10:00+00:00,67.555,67.555,67.39,67.39,383.0,,,,,,#000000
2025-07-09 15:15:00+00:00,67.39,67.455,67.37,67.45,212.0,,,,,,#000000
2025-07-09 15:20:00+00:00,67.45,67.49,67.42,67.43,935.0,,,,,,#000000
2025-07-09 15:25:00+00:00,67.43,67.45,67.385,67.4,1291.0,,,,,,#000000
2025-07-09 15:30:00+00:00,67.385,67.405,67.32,67.395,676.0,,,,,,#000000
2025-07-09 15:35:00+00:00,67.39,67.45,67.365,67.425,228.0,,,,,,#000000
2025-07-09 15:40:00+00:00,67.425,67.515,67.425,67.51,1485.0,,,,,,#000000
2025-07-09 15:45:00+00:00,67.515,67.555,67.46,67.46,145.0,,,,,,#000000
2025-07-09 15:50:00+00:00,67.445,67.45,67.25,67.3,1802.0,,,,,,#000000
2025-07-09 15:55:00+00:00,67.33,67.38,67.33,67.38,1384.0,,,,,,#000000
2025-07-09 16:00:00+00:00,67.355,67.46,67.34,67.34,203.0,,,,,,#000000
2025-07-09 16:05:00+00:00,67.34,67.41,67.285,67.39,631.0,,,,,,#000000
2025-07-09 16:10:00+00:00,67.39,67.405,67.345,67.375,220.0,,,,,,#000000
2025-07-09 16:15:00+00:00,67.375,67.41,67.355,67.38,122.0,,,,,,#000000
2025-07-09 16:20:00+00:00,67.375,67.385,67.25,67.25,251.0,,,,,,#000000
2025-07-09 16:25:00+00:00,67.26,67.26,67.21,67.21,945.0,,,,,,#000000
2025-07-09 16:30:00+00:00,67.21,67.395,67.125,67.13,1191.0,,,,,,#000000
2025-07-09 16:35:00+00:00,67.13,67.18,67.1,67.145,924.0,,,,,,#000000
2025-07-09 16:40:00+00:00,67.135,67.35,67.135,67.2,797.0,,,,,,#000000
2025-07-09 16:45:00+00:00,67.2,67.26,67.185,67.245,84.0,,,,,,#000000
2025-07-09 16:50:00+00:00,67.205,67.25,67.19,67.225,438.0,,,,,,#000000
2025-07-09 16:55:00+00:00,67.24,67.26,67.21,67.225,648.0,,,,,,#000000
2025-07-09 17:00:00+00:00,67.22,67.25,67.2,67.2,429.0,,,,,,#000000
2025-07-09 17:05:00+00:00,67.21,67.305,67.18,67.28,214.0,,,,,,#000000
2025-07-09 17:10:00+00:00,67.285,67.33,67.27,67.31,505.0,,,,,,#000000
2025-07-09 17:15:00+00:00,67.31,67.365,67.24,67.305,275.0,,,,,,#000000
2025-07-09 17:20:00+00:00,67.305,67.365,67.25,67.36,321.0,,,,,,#000000
2025-07-09 17:25:00+00:00,67.335,67.45,67.245,67.34,145.0,,,,,,#000000
2025-07-09 17:30:00+00:00,67.34,67.385,67.24,67.255,849.0,,,,,,#000000
2025-07-09 17:35:00+00:00,67.24,67.32,67.24,67.305,64.0,,,,,,#000000
2025-07-09 17:40:00+00:00,67.305,67.44,67.26,67.315,354.0,,,,,,#000000
2025-07-09 17:45:00+00:00,67.315,67.395,67.3,67.39,664.0,,,,,,#000000
2025-07-09 17:50:00+00:00,67.39,67.49,67.36,67.415,404.0,,,,,,#000000
2025-07-09 17:55:00+00:00,67.4,67.42,67.32,67.32,759.0,,,,,,#000000
2025-07-09 18:00:00+00:00,67.305,67.4,67.285,67.39,611.0,,,,,,#000000
2025-07-09 18:05:00+00:00,67.365,67.46,67.365,67.425,502.0,,,,,,#000000
2025-07-09 18:10:00+00:00,67.425,67.44,67.375,67.42,202.0,,,,,,#000000
2025-07-09 18:15:00+00:00,67.42,67.42,67.36,67.41,368.0,,,,,,#000000
2025-07-09 18:20:00+00:00,67.41,67.44,67.35,67.35,207.0,,,,,,#000000
2025-07-09 18:25:00+00:00,67.35,67.42,67.34,67.38,572.0,,,,,,#000000
2025-07-09 18:30:00+00:00,67.38,67.42,67.375,67.375,302.0,,,,,,#000000
2025-07-09 18:35:00+00:00,67.41,67.41,67.365,67.38,571.0,,,,,,#000000
2025-07-09 18:40:00+00:00,67.38,67.42,67.355,67.42,551.0,,,,,,#000000
2025-07-09 18:45:00+00:00,67.42,67.42,67.16,67.175,4372.0,,,,,,#000000
2025-07-09 18:50:00+00:00,67.16,67.285,67.12,67.135,3750.0,,,,,,#000000
2025-07-09 18:55:00+00:00,67.18,67.285,67.06,67.15,3228.0,,,,,,#000000
2025-07-09 19:00:00+00:00,67.15,67.16,67.095,67.11,3816.0,,,,,,#000000
2025-07-09 19:05:00+00:00,67.1,67.3,67.05,67.07,2305.0,,,,,,#000000
2025-07-09 19:10:00+00:00,67.075,67.12,67.04,67.11,1561.0,,,,,,#000000
2025-07-09 19:15:00+00:00,67.085,67.125,67.07,67.095,2452.0,,,,,,#000000
2025-07-09 19:20:00+00:00,67.095,67.145,67.08,67.09,4253.0,,,,,,#000000
2025-07-09 19:25:00+00:00,67.1,67.16,67.09,67.15,5165.0,,,,,,#000000
2025-07-09 19:30:00+00:00,67.15,67.275,67.045,67.115,2889.0,,,,,,#000000
2025-07-09 19:35:00+00:00,67.115,67.15,67.1,67.145,3007.0,,,,,,#000000
2025-07-09 19:40:00+00:00,67.14,67.16,67.095,67.15,2638.0,,,,,,#000000
2025-07-09 19:45:00+00:00,67.16,67.2,67.125,67.18,3348.0,,,,,,#000000
2025-07-09 19:50:00+00:00,67.175,67.23,67.145,67.215,4298.0,,,,,,#000000
2025-07-09 19:55:00+00:00,67.225,67.31,67.195,67.225,5939.0,,,,,,#000000
2025-07-10 13:30:00+00:00,67.375,67.375,67.13,67.13,188.0,,,,,,#000000
2025-07-10 13:35:00+00:00,67.14,67.16,67.09,67.11,730.0,,,,,,#000000
2025-07-10 13:40:00+00:00,67.085,67.285,67.085,67.285,445.0,,,,,,#000000
2025-07-10 13:45:00+00:00,67.285,67.38,67.285,67.37,277.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 13:50:00+00:00,67.385,67.515,67.385,67.49,777.0,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 13:55:00+00:00,67.5,67.66,67.49,67.63,2277.0,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 14:00:00+00:00,67.625,67.74,67.54,67.74,2546.0,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 14:05:00+00:00,67.745,67.825,67.65,67.69,2430.0,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 14:10:00+00:00,67.7,67.725,67.65,67.68,533.0,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 14:15:00+00:00,67.68,67.73,67.6,67.63,2408.0,,,,,,"rgba(0, 255, 255, 0.75)"
2025-07-10 14:20:00+00:00,67.63,67.68,67.58,67.585,1498.0,,,,,,"rgba(0, 255, 255, 0.75)"
2025-07-10 14:25:00+00:00,67.585,67.67,67.585,67.66,917.0,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 14:30:00+00:00,67.68,67.805,67.68,67.735,1292.0,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 14:35:00+00:00,67.69,67.74,67.64,67.695,737.0,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 14:40:00+00:00,67.695,67.83,67.69,67.76,478.0,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 14:45:00+00:00,67.76,67.76,67.66,67.68,380.0,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 14:50:00+00:00,67.68,67.765,67.68,67.755,455.0,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 14:55:00+00:00,67.745,67.78,67.71,67.775,365.0,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 15:00:00+00:00,67.79,67.83,67.755,67.775,510.0,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 15:05:00+00:00,67.785,67.805,67.705,67.74,732.0,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 15:10:00+00:00,67.74,67.94,67.705,67.89,614.0,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 15:15:00+00:00,67.895,67.9,67.845,67.88,700.0,,,,,,"rgba(0, 255, 255, 0.75)"
2025-07-10 15:20:00+00:00,67.88,67.915,67.725,67.755,531.0,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 15:25:00+00:00,67.75,67.785,67.645,67.755,564.0,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 15:30:00+00:00,67.75,67.86,67.75,67.86,268.0,,,,,,"rgba(0, 255, 255, 0.75)"
2025-07-10 15:35:00+00:00,67.855,67.855,67.77,67.82,411.0,,,,,,"rgba(0, 255, 255, 0.75)"
2025-07-10 15:40:00+00:00,67.8,67.85,67.795,67.83,134.0,,,,,,"rgba(0, 255, 255, 0.75)"
2025-07-10 15:45:00+00:00,67.81,67.81,67.77,67.81,474.0,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 15:50:00+00:00,67.83,67.83,67.71,67.74,594.0,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 15:55:00+00:00,67.74,67.765,67.68,67.765,638.0,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 16:00:00+00:00,67.74,67.74,67.665,67.685,883.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:05:00+00:00,67.685,67.785,67.655,67.77,881.0,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 16:10:00+00:00,67.78,67.88,67.77,67.85,374.0,,,,,,"rgba(0, 255, 255, 0.75)"
2025-07-10 16:15:00+00:00,67.845,67.855,67.81,67.815,275.0,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 16:20:00+00:00,67.815,67.85,67.75,67.81,389.0,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 16:25:00+00:00,67.78,67.885,67.78,67.87,221.0,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 16:30:00+00:00,67.865,67.885,67.82,67.83,739.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:35:00+00:00,67.835,67.885,67.835,67.865,411.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:40:00+00:00,67.865,67.875,67.835,67.84,165.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:45:00+00:00,67.84,67.84,67.82,67.83,285.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:50:00+00:00,67.83,67.855,67.765,67.785,61.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:55:00+00:00,67.785,67.815,67.725,67.74,250.0,,,,,,#000000
2025-07-10 17:00:00+00:00,67.74,67.79,67.74,67.785,106.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 17:05:00+00:00,67.805,67.82,67.77,67.775,130.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 17:10:00+00:00,67.775,67.85,67.77,67.815,437.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 17:15:00+00:00,67.81,67.845,67.79,67.81,76.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 17:20:00+00:00,67.83,67.855,67.815,67.83,487.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 17:25:00+00:00,67.83,67.855,67.82,67.85,147.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 17:30:00+00:00,67.855,67.87,67.835,67.845,414.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 17:35:00+00:00,67.845,67.875,67.825,67.83,329.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 17:40:00+00:00,67.82,67.855,67.82,67.845,233.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 17:45:00+00:00,67.845,67.865,67.825,67.845,352.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 17:50:00+00:00,67.85,67.93,67.845,67.92,308.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 17:55:00+00:00,67.91,67.925,67.875,67.875,73.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 18:00:00+00:00,67.89,67.945,67.875,67.945,270.0,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 18:05:00+00:00,67.92,67.96,67.91,67.925,1195.0,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 18:10:00+00:00,67.935,67.97,67.92,67.955,638.0,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 18:15:00+00:00,67.955,68.035,67.945,68.0,509.0,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 18:20:00+00:00,68.0,68.06,68.0,68.045,444.0,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 18:25:00+00:00,68.055,68.09,68.05,68.07,190.0,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 18:30:00+00:00,68.055,68.09,68.04,68.065,909.0,,,,,,"rgba(38, 166, 154, 0.5)"
