date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_139,Gap_Down_aVWAP_92,Gap_Down_aVWAP_24,Gap_Down_aVWAP_17,aVWAP_OB_bull_162,aVWAP_OB_bull_120,aVWAP_OB_bull_82,aVWAP_OB_bear_56,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,36.3758627383,36.795770423,35.9561767499,36.3336087681,9606406,,,,,,,,,#000000,-1.0,34.818195,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,9606406.0,False,False,False,False
2022-01-07 00:00:00+00:00,38.1501044318,38.1969225276,36.2977023113,36.4305750373,8779080,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,8779080,650302.2222222221,False,False,False,False,9545122.592592593,False,False,False,False
2022-01-14 00:00:00+00:00,39.0958455989,40.1588274064,37.7749343821,38.1813686027,14504489,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,23283569,2326840.502057613,False,False,False,False,9912483.067215364,False,False,False,False
2022-01-21 00:00:00+00:00,39.1505578978,40.2448038762,38.8926284886,39.3225108373,8047625,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,31331194,4475311.131534827,False,False,False,False,9774345.43260682,False,False,False,False
2022-01-28 00:00:00+00:00,40.1510113637,40.2448038762,37.7358541686,38.5721707378,10067146,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,41398340,7210350.306976691,False,False,False,False,9796034.363524834,False,False,False,False
2022-02-04 00:00:00+00:00,39.5257279475,40.6512380967,39.3772231362,40.2291717908,9667166,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,95.20006951730572,45.462565715578066,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,31731174,9026707.617571011,False,False,False,False,9786488.55881929,False,False,False,False
2022-02-11 00:00:00+00:00,41.0185921037,41.2921535983,39.4319354351,39.5335439902,9504608,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,93.21428194913987,43.78224805375055,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,41235782,11412564.979232417,False,False,False,False,9765608.517425269,False,False,False,False
2022-02-18 00:00:00+00:00,40.9951439756,41.3703140254,40.2838840897,40.9482477194,10988701,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,91.66896360894953,42.5464402369451,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,30247081,12807714.31410409,False,False,False,False,9856207.960578954,False,False,False,False
2022-02-25 00:00:00+00:00,41.06548836,41.3624979827,39.8774498691,41.143648787,8756854,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,90.62062945777635,41.77869528181833,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,39003935,14748175.105651934,False,False,False,False,9774774.333869403,False,False,False,False
2022-03-04 00:00:00+00:00,44.0746648005,44.1840893983,40.8779033351,40.9404316767,8376960,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,91.31816838957837,41.77869528181833,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,47380895,17165413.616344385,False,False,False,False,9671232.53136056,False,False,False,False
2022-03-11 00:00:00+00:00,42.7381214983,44.4576508929,42.7303054556,44.1215610567,8909696,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,87.371084355116,39.137948032638775,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,38471199,18743619.941059615,False,False,False,False,9614822.417926444,False,False,False,False
2022-03-18 00:00:00+00:00,42.7303054556,43.08984342,41.1592808724,42.4958241745,10047957,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,84.52856658000178,36.70955560265308,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,28423242,19460628.982462607,False,False,False,False,9646906.461043004,False,False,False,False
2022-03-25 00:00:00+00:00,45.3955760172,45.4737364443,42.9178904805,43.0038669502,8363701,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,84.28235025329883,36.70955560265308,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,36786943,20744059.65042834,False,False,False,False,9551854.204669448,False,False,False,False
2022-04-01 00:00:00+00:00,45.1992894959,45.7770426273,44.3951225513,45.1220145227,12491856,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,83.59592762303706,36.29916793849229,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,24295087,21007098.713359576,False,False,False,False,9769632.115434673,False,False,False,False
2022-04-08 00:00:00+00:00,46.4814265819,46.742602655,45.1913750694,45.5316954071,6992634,,,,,,,,,"rgba(38, 166, 154, 0.5)",1.0,46.789913,,46.13846810209999,,0.0,0.0,0.0,0.0,83.77884718067554,36.29916793849229,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,31287721,21768626.290147755,False,False,False,False,9563928.5513284,False,False,False,False
2022-04-15 00:00:00+00:00,45.4762944219,45.9749032887,45.1438885107,45.7849570537,4580673,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,45.89830966673457,,0.0,0.0,0.0,0.0,81.53961527546792,34.56920084910078,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,26707048,22134435.305692364,False,False,False,False,9194798.51048926,False,False,False,False
2022-04-22 00:00:00+00:00,45.0330865403,46.4814265819,44.6531940704,45.54752426,7146061,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,45.70397226179536,,0.0,0.0,0.0,0.0,78.97564976994127,32.24029316129722,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,19560987,21943809.50527071,False,False,False,False,9043040.176378947,False,False,False,False
2022-04-29 00:00:00+00:00,41.8673159575,44.6215363645,41.685284149,44.0833553655,9597298,,,,42.724712157,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,44.69421895802604,,0.0,0.0,0.0,0.0,71.88132454537195,25.662894936150835,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,9963689,21056393.17154695,False,False,False,False,9084096.311461989,False,False,False,False
2022-05-06 00:00:00+00:00,43.8934091305,44.5344776735,41.4399369288,41.823786612,9166285,,,,43.000509164826774,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,43.81996039218676,,0.0,0.0,0.0,0.0,68.7563057479629,23.04546080080236,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,19129974,20913695.45513607,False,False,False,False,9090184.362464804,False,False,False,False
2022-05-13 00:00:00+00:00,43.8617514247,44.0437832332,41.8435726781,43.4739445283,8894315,,,,43.08064553429016,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,43.70464585422346,,0.0,0.0,0.0,0.0,66.48103897307962,21.21622413686002,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,10235659,20122729.791792657,False,False,False,False,9075675.520800743,False,False,False,False
2022-05-20 00:00:00+00:00,45.3100914663,45.6978983627,43.8934091305,43.8934091305,10283217,,,,43.591942048344926,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,44.08764930695642,,0.0,0.0,0.0,0.0,66.0681982823183,21.0934652068798,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,20518876,20152073.95536357,False,False,False,False,9165123.037778467,False,False,False,False
2022-05-27 00:00:00+00:00,45.5079521277,45.8799301712,44.8510547318,45.5950108187,6335820,,,,43.85252382537786,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,44.283659219268145,,0.0,0.0,0.0,0.0,65.92909119473983,21.0934652068798,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,26854696,20648564.47718849,False,False,False,False,8955545.034980062,False,False,False,False
