date,Open,High,Low,Close,Volume,aVWAP_OB_bull_163,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_100,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-06-27 13:30:00+00:00,55.18,55.18,54.92,54.92,453.0,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,453.0,False,False,False,False
2025-06-27 13:35:00+00:00,54.92,54.92,54.89,54.89,300.0,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-300.0,-4.651162790697675,False,False,False,False,450.6279069767442,False,False,False,False
2025-06-27 13:40:00+00:00,54.89,55.2,54.89,55.2,1513.0,,,"rgba(239, 83, 80, 0.5)",,,,16.65488477308069,-83.30976954616138,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1213.0,14.227149810708493,False,False,False,False,467.09879213989547,False,False,False,False
2025-06-27 13:45:00+00:00,55.095,55.15,55.095,55.145,1300.0,,,"rgba(239, 83, 80, 0.5)",,,,27.84285550033883,-71.95779139752857,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-87.0,12.657736635348671,False,False,False,False,480.01198916098235,False,False,False,False
2025-06-27 13:50:00+00:00,55.215,55.41,55.215,55.41,1523.0,,,"rgba(38, 166, 154, 0.5)",,,,38.689366207044614,-60.80582353173179,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1436.0,34.725058547978925,False,False,False,False,496.1823459181764,False,False,False,False
2025-06-27 13:55:00+00:00,55.445,55.445,55.27,55.27,572.0,,,"rgba(38, 166, 154, 0.5)",,,,44.50508212734307,-54.422206892790825,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,864.0,47.58203438444437,False,False,False,False,497.3578134233209,False,False,False,False
2025-06-27 14:00:00+00:00,55.24,55.35,55.215,55.25,874.0,,,"rgba(38, 166, 154, 0.5)",,,,48.90133773156988,-49.20856648438905,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10.0,46.689289665305694,False,False,False,False,503.19722716869575,False,False,False,False
2025-06-27 14:05:00+00:00,55.27,55.335,55.13,55.335,3123.0,,,"rgba(38, 166, 154, 0.5)",,,,53.13719115736368,-43.956607927827754,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3113.0,94.22899060072731,False,False,False,False,543.8143244218942,False,False,False,False
2025-06-27 14:10:00+00:00,55.305,55.675,55.305,55.43,4276.0,,,"rgba(38, 166, 154, 0.5)",,,,57.193831571094265,-38.7276835797355,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7389.0,207.32621555265402,False,False,False,False,601.6776682293067,False,False,False,False
2025-06-27 14:15:00+00:00,55.495,55.495,55.41,55.42,356.0,,,"rgba(38, 166, 154, 0.5)",,,,60.33699463372064,-34.27005027064666,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7033.0,313.1506153115276,False,False,False,False,597.8687121327283,False,False,False,False
