date,Open,High,Low,Close,Volume,aVWAP_OB_bull_881,aVWAP_OB_bull_816,aVWAP_OB_bull_717,aVWAP_OB_bull_671,aVWAP_OB_bull_535,aVWAP_OB_bear_511,aVWAP_OB_bear_228,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,66.61,67.11,66.465,66.845,5489.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5489.0,False,False,False,False
2024-12-05 16:00:00+00:00,66.845,66.845,66.135,66.5,10625.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-10625.0,-164.72868217054264,False,False,False,False,5568.627906976744,False,False,False,False
2024-12-05 17:00:00+00:00,66.5,66.565,66.18,66.38,4413.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-15038.0,-395.3220359353404,False,False,False,False,5550.711195240671,False,False,False,False
2024-12-05 18:00:00+00:00,66.38,66.705,66.135,66.65,4674.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,11.614141737322235,-39.35370340745462,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-10364.0,-549.875182665025,False,False,False,False,5537.118773609032,False,False,False,False
2024-12-05 19:00:00+00:00,66.655,66.755,66.485,66.635,9045.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,19.62843948698955,-32.65249390011081,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-19409.0,-842.26471471673,False,False,False,False,5591.504529056954,False,False,False,False
2024-12-05 20:00:00+00:00,66.635,66.87,66.42,66.545,11376.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,23.789995251830632,-29.686242023200585,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-30785.0,-1306.4931687521296,False,False,False,False,5681.186629381652,False,False,False,False
2024-12-06 15:00:00+00:00,66.94,67.015,66.225,66.265,11908.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,23.629969575662713,-29.686242023200585,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-42693.0,-1948.144437453647,False,False,False,False,5777.726371561781,False,False,False,False
2024-12-06 16:00:00+00:00,66.245,66.39,66.0,66.315,6200.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,24.815302531181317,-29.686242023200585,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-36493.0,-2483.7235934621176,False,False,False,False,5784.273249522063,False,False,False,False
2024-12-06 17:00:00+00:00,66.315,66.465,66.265,66.36,3357.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,26.805307530434483,-28.29982207861717,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-33136.0,-2958.952685036348,False,False,False,False,5746.641106118621,False,False,False,False
2024-12-06 18:00:00+00:00,66.36,66.36,66.115,66.2,2639.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,26.609476124340343,-28.29982207861717,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-35775.0,-3467.7286124001253,False,False,False,False,5698.460623853216,False,False,False,False
2024-12-06 19:00:00+00:00,66.2,66.49,66.165,66.415,4263.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,30.86870758628821,-24.682452603548715,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-31512.0,-3902.5235176342317,False,False,False,False,5676.205420382624,False,False,False,False
2024-12-06 20:00:00+00:00,66.415,66.72,66.38,66.655,18272.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,37.31571645120736,-18.83119579982688,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-13240.0,-4047.2905948802127,False,False,False,False,5871.489057275917,False,False,False,False
2024-12-09 15:00:00+00:00,66.28,66.475,65.92,66.04,5493.0,,,,,,,,0.0,0.0,0.0,0.0,66.14500000000001,#000000,,66.14500000000001,,36.35122481536288,-18.83119579982688,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-18733.0,-4274.976012013853,False,False,False,False,5865.62100987629,False,False,False,False
2024-12-09 16:00:00+00:00,66.04,66.155,65.935,66.08,3531.0,,,,,,,,0.0,0.0,0.0,0.0,66.11043605939717,#000000,,66.11043605939717,,36.14240119155532,-18.83119579982688,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-15202.0,-4444.387236633793,False,False,False,False,5829.425335304564,False,False,False,False
2024-12-09 17:00:00+00:00,66.08,66.24,66.06,66.19,2191.0,,,,,,,,0.0,0.0,0.0,0.0,66.12077024817954,#000000,,66.12077024817954,,37.30747433723406,-18.83119579982688,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-13011.0,-4577.202938391409,False,False,False,False,5773.015640183563,False,False,False,False
2024-12-09 18:00:00+00:00,66.19,66.27,66.095,66.16,2216.0,,,,,,,,0.0,0.0,0.0,0.0,66.12971769289952,#000000,,66.12971769289952,,37.898524493674095,-18.433141038546005,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-15227.0,-4742.316071129527,False,False,False,False,5717.868110878391,False,False,False,False
2024-12-09 19:00:00+00:00,66.16,66.16,66.02,66.04,2948.0,,,,,,,,0.0,0.0,0.0,0.0,66.11956926552294,#000000,,66.11956926552294,,37.36973621448513,-18.433141038546005,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-18175.0,-4950.57473669341,False,False,False,False,5674.924419236865,False,False,False,False
2024-12-09 20:00:00+00:00,66.045,66.305,66.035,66.225,19397.0,,,,,,,,0.0,0.0,0.0,0.0,66.15685170691714,#000000,,66.15685170691714,,39.28286455349612,-16.62788484196406,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,1222.0,-4854.87590356638,False,False,False,False,5887.669777078154,False,False,False,False
2024-12-10 15:00:00+00:00,66.535,66.625,66.27,66.37,6088.0,,,,,,,,0.0,0.0,0.0,0.0,66.19536196573031,#000000,,66.19536196573031,,42.20832432342069,-13.65824965533725,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,7310.0,-4666.2731763793045,False,False,False,False,5890.775672007175,False,False,False,False
2024-12-10 16:00:00+00:00,66.38,66.445,66.175,66.35,6734.0,,,,,,,,0.0,0.0,0.0,0.0,66.2130943660233,#000000,,66.2130943660233,,44.09157967057024,-11.738294492774784,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,576.0,-4584.997623257144,False,False,False,False,5903.848917402413,False,False,False,False
2024-12-10 17:00:00+00:00,66.35,66.555,66.315,66.49,4078.0,,,,,,,,0.0,0.0,0.0,0.0,66.23169286455565,#000000,,66.23169286455565,,46.91371184637153,-8.96391306638283,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,4654.0,-4441.7573500283515,False,False,False,False,5875.541182248887,False,False,False,False
2024-12-10 18:00:00+00:00,66.5,66.51,66.325,66.48,2045.0,,,,,,,,0.0,0.0,0.0,0.0,66.23941530673783,#000000,,66.23941530673783,,48.808161774162976,-7.097226849865081,True,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,2609.0,-4332.443282586051,False,False,False,False,5816.1529468651825,False,False,False,False
2024-12-10 19:00:00+00:00,66.48,66.69,66.42,66.66,3694.0,,,,,,,,0.0,0.0,0.0,0.0,66.2615852948729,#000000,,66.2615852948729,,51.9508565664443,-4.07166507243538,True,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,6303.0,-4167.552689057585,False,False,False,False,5783.251350789753,False,False,False,False
2024-12-10 20:00:00+00:00,66.66,66.69,66.365,66.525,19716.0,,,,,,,,0.0,0.0,0.0,0.0,66.32847736493838,#000000,,66.32847736493838,,52.485216929956906,-3.495884842893574,True,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-13413.0,-4310.892957444288,False,False,False,False,5999.262957754252,False,False,False,False
2024-12-11 15:00:00+00:00,67.2,67.445,67.02,67.295,6832.0,,,,,,,,0.0,0.0,0.0,0.0,66.82808986460773,#000000,,66.82808986460773,,57.95650254468214,1.7143658157040207,True,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-6581.0,-4346.088415468407,False,False,False,False,6012.173609572015,False,False,False,False
2024-12-11 16:00:00+00:00,67.305,67.355,67.065,67.18,4223.0,,,,,,,,0.0,0.0,0.0,0.0,66.83677602536267,#000000,,66.83677602536267,,60.6447943993123,4.170751760942423,True,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-10804.0,-4446.211075693704,False,False,False,False,5984.434483842217,False,False,False,False
2024-12-11 17:00:00+00:00,67.18,67.33,67.075,67.29,3552.0,,,,,,,,0.0,0.0,0.0,0.0,66.85176842276599,#000000,,66.85176842276599,,63.11518331763287,6.454063683391155,True,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-7252.0,-4489.711679171321,False,False,False,False,5946.722321302027,False,False,False,False
2024-12-11 18:00:00+00:00,67.305,67.39,67.135,67.14,2593.0,,,,,,,,0.0,0.0,0.0,0.0,66.86115139087758,#000000,,66.86115139087758,,63.26997056573278,6.651068514634012,True,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-9845.0,-4572.739405075641,False,False,False,False,5894.72662639812,False,False,False,False
2024-12-11 19:00:00+00:00,67.14,67.29,67.12,67.255,2923.0,,,,,,,,0.0,0.0,0.0,0.0,66.87133803323633,#000000,,66.87133803323633,,64.04688560094571,7.576416786625664,True,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-6922.0,-4609.1620499581895,False,False,False,False,5848.653345368692,False,False,False,False
2024-12-11 20:00:00+00:00,67.255,67.425,67.245,67.295,6668.0,,,,,,,,0.0,0.0,0.0,0.0,66.90848566983396,#000000,,66.90848566983396,,64.83469850163229,8.581392493749135,True,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-254.0,-4541.640157710775,False,False,False,False,5861.356394277704,False,False,False,False
2024-12-12 15:00:00+00:00,67.185,67.225,66.785,66.915,3901.0,,,,,,,,0.0,0.0,0.0,0.0,66.8982065903775,#000000,,66.8982065903775,,61.574779226320665,8.581392493749135,True,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-4155.0,-4535.645736660997,False,False,False,False,5830.963271885801,False,False,False,False
2024-12-12 16:00:00+00:00,66.91,66.99,66.81,66.86,3264.0,,,,,,,,0.0,0.0,0.0,0.0,66.88679479413273,#000000,,66.88679479413273,,58.77458900426947,8.581392493749135,True,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-7419.0,-4580.348903534469,False,False,False,False,5791.165391701526,False,False,False,False
2024-12-12 17:00:00+00:00,66.86,67.1,66.785,66.815,1891.0,,,,,,,,0.0,0.0,0.0,0.0,66.88185212628446,#000000,,66.88185212628446,,56.37419339234505,12.643134595895617,True,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-9310.0,-4653.676827510679,False,False,False,False,5730.697711210029,False,False,False,False
2024-12-12 18:00:00+00:00,66.815,66.835,66.68,66.69,1893.0,,,,,,,,0.0,0.0,0.0,0.0,66.87208951115767,#000000,,66.87208951115767,,53.56056895472294,9.92044795137965,True,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-11203.0,-4755.2167216578,False,False,False,False,5671.198521888944,False,False,False,False
2024-12-12 19:00:00+00:00,66.685,66.765,66.455,66.5,1449.0,,,,,,,,0.0,0.0,0.0,0.0,66.86131715735294,#000000,,66.86131715735294,,50.045717810342396,6.584989008780731,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-12652.0,-4877.64747015923,False,False,False,False,5605.738079689115,False,False,False,False
2024-12-12 20:00:00+00:00,66.515,66.595,66.31,66.345,7937.0,,,,,,,,0.0,0.0,0.0,0.0,66.79581285597517,#000000,,66.79581285597517,,46.447857653225554,3.2298820271486903,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-20589.0,-5121.234331086993,False,False,False,False,5641.881675352849,False,False,False,False
2024-12-13 15:00:00+00:00,65.975,66.08,65.91,65.93,2276.0,,,,,,,,0.0,0.0,0.0,0.0,66.76653828295665,#000000,,66.76653828295665,,41.592095713941696,-1.2410440557171611,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-22865.0,-5396.3314732406825,False,False,False,False,5589.697463331875,False,False,False,False
2024-12-13 16:00:00+00:00,65.92,66.02,65.73,65.97,4111.0,,,,,,,,0.0,0.0,0.0,0.0,66.4460046196139,#000000,,66.4460046196139,,38.570089757193706,-3.9430485110664506,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-18754.0,-5603.427109314471,False,False,False,False,5566.7719212647135,False,False,False,False
2024-12-13 17:00:00+00:00,65.97,66.02,65.9,65.945,1256.0,,,,,,,,0.0,0.0,0.0,0.0,66.4408296671134,#000000,,66.4408296671134,,36.27861493191495,-6.029312217482321,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-20010.0,-5826.784828549906,False,False,False,False,5499.938248066811,False,False,False,False
2024-12-13 18:00:00+00:00,65.955,66.195,65.93,66.15,861.0,,,,,,,,0.0,0.0,0.0,0.0,66.443904529562,#000000,,66.443904529562,,37.00627875533294,-6.029312217482321,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-19149.0,-6033.330800200295,False,False,False,False,5428.016724840969,False,False,False,False
2024-12-13 19:00:00+00:00,66.15,66.29,66.11,66.22,1122.0,,,,,,,,0.0,0.0,0.0,0.0,66.45222457226066,#000000,,66.45222457226066,,38.27480541722777,-6.029312217482321,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-18027.0,-6219.279159887112,False,False,False,False,5361.256775618628,False,False,False,False
2024-12-13 20:00:00+00:00,66.22,66.22,66.0,66.17,5886.0,,,,,,,,0.0,0.0,0.0,0.0,66.44634590987685,#000000,,66.44634590987685,,38.79528727043336,-6.029312217482321,False,True,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-23913.0,-6493.600413222195,False,False,False,False,5369.392329485006,False,False,False,False
2024-12-16 15:00:00+00:00,66.215,66.24,65.885,65.93,1144.0,,,,,,,,0.0,0.0,0.0,0.0,66.43972256941116,#000000,,66.43972256941116,,37.486323906826826,-6.029312217482321,False,True,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-25057.0,-6781.405057978441,False,False,False,False,5303.882370888338,False,False,False,False
2024-12-16 16:00:00+00:00,65.93,66.005,65.8,65.95,863.0,,,,,,,,0.0,0.0,0.0,0.0,66.43238993517924,#000000,,66.43238993517924,,36.800773343342215,-6.468064160940351,False,True,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-24194.0,-7051.367770257844,False,False,False,False,5235.031481417202,False,False,False,False
2024-12-16 17:00:00+00:00,65.95,66.0,65.82,65.965,570.0,,,,,,,,0.0,0.0,0.0,0.0,66.42791516756033,#000000,,66.42791516756033,,36.5119391427616,-7.1442685049234385,False,True,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-23624.0,-7308.30780482749,False,False,False,False,5162.7054119378645,False,False,False,False
2024-12-16 18:00:00+00:00,65.965,66.215,65.945,66.175,685.0,,,,,,,,0.0,0.0,0.0,0.0,66.42618422441781,#000000,,66.42618422441781,,38.927838783853424,-7.1442685049234385,False,True,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-22939.0,-7550.6441179309395,False,False,False,False,5093.283622605494,False,False,False,False
2024-12-16 19:00:00+00:00,66.175,66.305,66.1,66.21,916.0,,,,,,,,0.0,0.0,0.0,0.0,66.37080739929988,#000000,,66.37080739929988,,41.054985415284044,-7.1442685049234385,False,True,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-22023.0,-7775.021728505653,False,False,False,False,5028.519535433316,False,False,False,False
2024-12-16 20:00:00+00:00,66.21,66.22,65.99,66.14,3501.0,,,,,,,,0.0,0.0,0.0,0.0,66.34638862693409,#000000,,66.34638862693409,,41.86964879655753,-7.1442685049234385,False,True,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-25524.0,-8050.19968620324,False,False,False,False,5004.837062015746,False,False,False,False
2024-12-17 15:00:00+00:00,65.86,65.89,65.455,65.525,3439.0,,,,,,,,0.0,0.0,0.0,0.0,66.25762099339967,#000000,,66.25762099339967,,38.19245807116272,-7.1442685049234385,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-28963.0,-8374.429148432648,False,False,False,False,4980.560518418602,False,False,False,False
