date,Close,High,Low,Open,Volume,aVWAP_peak_153,aVWAP_valley_170,aVWAP_valley_140,aVWAP_valley_107,aVWAP_valley_52,aVWAP_OB_bull_140,aVWAP_OB_bull_52,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,39.25,45.75,37.55,45.0,7012593,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,-1.0,45.75,37.55,0.0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,7012593.0,False,False,False,False
2022-01-07 00:00:00+00:00,33.05,41.25,32.4,39.9,6782005,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6782005,-502370.74074074073,False,False,False,False,6995512.407407408,False,False,False,False
2022-01-14 00:00:00+00:00,33.1,36.2,30.8,31.15,5754321,,,,,,,,,,#000000,,,,0.24475809741374274,-50.611895243534356,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1027684,-541282.8340192044,False,False,False,False,6903572.303155007,False,False,False,False
2022-01-21 00:00:00+00:00,26.85,33.45,26.45,32.3,4994426,,,,,,,,,,#000000,,,,0.28881114070451047,-50.55686614259624,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6022110,-947270.0314992632,False,False,False,False,6762154.058476858,False,False,False,False
2022-01-28 00:00:00+00:00,27.6,31.95,22.6,22.75,10684240,,,,,,,,,,#000000,,27.383333333333336,,2.149519833672865,-48.77629770458677,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4662130,-531758.9180548735,False,False,False,False,7052678.943034127,False,False,False,False
2022-02-04 00:00:00+00:00,32.45,33.5,27.1,27.6,8448743,,,,,,,,,,#000000,,28.987740736332995,,11.68367010693099,-39.81043775806503,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,13110873,478806.40920845047,False,False,False,False,7156091.095401971,False,False,False,False
2022-02-11 00:00:00+00:00,35.65,41.7,34.6,35.15,11102107,,,,,,,,,,#000000,,34.68136446923096,,21.78903828139309,-30.669458751660812,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,24212980,2236893.3418596764,False,False,False,False,7448388.56981664,False,False,False,False
2022-02-18 00:00:00+00:00,29.7,38.3,29.4005,35.125,6772662,,,,,,,,,,#000000,,33.801077414668384,,25.475290918507724,-27.88474449629123,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,17440318,3363072.9461663673,False,False,False,False,7398334.749830223,False,False,False,False
2022-02-25 00:00:00+00:00,28.7,29.7,24.1,28.45,5227460,,,,,,,,,,#000000,,32.61224385164533,,27.660605229826466,-26.45667933154006,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12212858,4018612.5797836734,False,False,False,False,7237529.212805762,False,False,False,False
2022-03-04 00:00:00+00:00,26.6,32.75,26.3,28.3,7109344,,,,,,,,,,#000000,,31.793226599415142,,28.348412090612456,-26.321923215022743,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.21583250407830246,-0.21583250407830246,False,False,False,False,5103514,4098975.647947846,False,False,False,False,7228034.011857186,False,False,False,False
2022-03-11 00:00:00+00:00,24.95,28.9,24.25,26.95,7046076,,,,,,,,,,#000000,,30.867078512924607,,28.220567522852704,-26.321923215022743,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.2793303792468482,False,False,False,False,-1942562,3651454.3406924503,False,False,False,False,7214555.640608506,False,False,False,False
2022-03-18 00:00:00+00:00,28.85,29.1475,22.65,25.0,9125462,,,,,,,,,,#000000,,29.085223675328564,,31.30868107415771,-24.083093678940585,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.3110793168311211,False,False,False,False,7182900,3913042.908048565,False,False,False,False,7356104.259822691,False,False,False,False
2022-03-25 00:00:00+00:00,29.5,31.7,27.55,28.5,7927724,,,,,,,,,,#000000,,29.450090885691736,,33.98172474364519,-21.750667332360187,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.12998645089046715,-0.22053288386079412,False,False,False,False,15110624,4742493.359304227,False,False,False,False,7398446.462798787,False,False,False,False
2022-04-01 00:00:00+00:00,27.8,33.5,27.2,31.35,8770126,,,,,,,,,,#000000,,29.539617833193706,,35.07884125152381,-20.88476589516933,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.09044786349419279,-0.15549037367749347,False,False,False,False,6340498,4860864.07342984,False,False,False,False,7500052.354443321,False,False,False,False
2022-04-08 00:00:00+00:00,23.45,28.15,23.4,27.95,6287861,,,,,,,,,,#000000,,28.68962482314184,,34.12452433306353,-20.88476589516933,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.2491593140464437,False,False,False,False,52637,4504699.10502763,False,False,False,False,7410260.402262334,False,False,False,False
2022-04-15 00:00:00+00:00,22.1,24.0995,21.95,22.9,3204067,,,,,,,,,,#000000,,28.22034205286329,,32.98253430224404,-20.88476589516933,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.2959937842309188,False,False,False,False,-3151430,3937578.430581139,False,False,False,False,7098690.520613273,False,False,False,False
2022-04-22 00:00:00+00:00,19.5,23.25,19.3,22.05,4937074,,,,,,,,,,#000000,,27.441520650106234,,31.350644928852873,-20.88476589516933,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.3194110193231564,False,False,False,False,-8088504,3046757.509797351,False,False,False,False,6938570.778345622,False,False,False,False
2022-04-29 00:00:00+00:00,17.8,19.8995,17.15,19.0,7437623,,,,,,,,,,#000000,,26.26127530516338,,29.699685891116566,-20.88476589516933,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.33111963686927515,False,False,False,False,-15526127,1670988.286849399,False,False,False,False,6975537.60957928,False,False,False,False
2022-05-06 00:00:00+00:00,17.05,20.05,16.4505,17.8,6012009,,,,,,,,,,#000000,,25.505562583498815,,28.311463837465844,-15.439947739846204,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.3369739456423345,False,False,False,False,-21538136,-48206.104769074824,False,False,False,False,6904165.119980815,False,False,False,False
2022-05-13 00:00:00+00:00,13.7,16.3475,11.25,15.85,11149416,,,,,,,,,,#000000,,23.836262322839833,,26.465386178214814,-17.282071714443198,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.3399011000288642,False,False,False,False,-32687552,-2465935.4303417355,False,False,False,False,7218628.148130384,False,False,False,False
2022-05-20 00:00:00+00:00,12.4,13.6,11.45,13.6,10578788,,,,,,,,,,#000000,,22.521316236416034,,24.849151913456367,-18.90458709846164,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.34136467722212904,False,False,False,False,-43266340,-5488187.620686792,False,False,False,False,7467528.877898503,False,False,False,False
2022-05-27 00:00:00+00:00,12.6,12.65,10.525,12.5,9405386,,,,,,,,,,#000000,,21.549165302770888,,23.871106424577064,-19.931552534540067,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.3420964658187615,False,False,False,False,-33860954,-7589874.019154437,False,False,False,False,7611073.849906022,False,False,False,False
2022-06-03 00:00:00+00:00,11.55,13.95,11.2,13.45,9174622,,,,,,,,,,#000000,,20.796615281355006,,22.915307904029238,-20.969368611833563,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.3043223525527635,-0.3232094091857625,False,False,False,False,-43035576,-10215481.573291145,False,False,False,False,7726892.231394465,False,False,False,False
2022-06-10 00:00:00+00:00,9.4,12.15,9.2,12.05,10573190,,,,,,,,,,#000000,,19.895736756551234,,21.737666266805043,-22.240954593345105,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.33301883180057823,False,False,False,False,-53608766,-13429798.938232541,False,False,False,False,7937729.103143023,False,False,False,False
2022-06-17 00:00:00+00:00,7.95,8.8,7.6,8.0,13189937,,,,,,,,,,#000000,,18.760688513844002,,20.58786530924893,-23.493885998690022,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.3379235431079861,False,False,False,False,-66798703,-17383051.090956055,False,False,False,False,8326781.539947243,False,False,False,False
2022-06-24 00:00:00+00:00,8.65,9.05,7.5,8.45,9054554,,,,,,,,,,#000000,,18.123473832491648,,20.445354371934165,-23.80003525402214,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.3385856630720129,-0.3382546030899995,False,False,False,False,-57744149,-20372762.04718153,False,False,False,False,8380690.611062262,False,False,False,False
2022-07-01 00:00:00+00:00,6.9,8.8,6.45,8.7,8527359,,,,,,,,,,#000000,,17.535369501177357,,19.93154886903544,-24.500943392807564,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.736251719637377,1.2790417847386348,False,False,False,False,-0.34282825441539394,-0.3405414287526967,False,False,False,False,-66271508,-23772669.154797714,False,False,False,False,8391554.936168762,True,False,False,False
2022-07-08 00:00:00+00:00,8.15,8.95,6.35,6.75,10188320,,,,,,,,,,#000000,,13.972771895772262,,20.77495499032698,-24.500943392807564,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.7642896295349921,1.255088793732304,False,False,False,False,-0.3410865714921709,-0.3408140001224338,False,False,False,False,-56083188,-26166040.92110899,False,False,False,False,8524648.644600704,False,False,False,False
2022-07-15 00:00:00+00:00,7.9,8.1,6.9005,7.85,12740121,,,,,,,,,,#000000,,13.46820581642394,,21.305234859241768,-24.500943392807564,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.7738670308099344,1.2278526926687718,False,False,False,False,-0.34282825441539394,-0.3418211272689139,False,False,False,False,-68823309,-29325838.5565824,False,False,False,False,8836905.856111763,False,False,False,False
2022-07-22 00:00:00+00:00,10.3,11.85,8.35,8.4,23850081,,,,,,,,,,#000000,,13.301140992273886,,23.937417699314416,-24.500943392807564,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.814699439186821,1.1774228881878726,False,False,False,False,0.008112393571024045,-0.16685436684894492,False,False,False,False,-44973228,-30484904.44128,False,False,False,False,9948992.903807187,False,False,False,False
2022-07-29 00:00:00+00:00,10.6,11.15,8.45,10.05,15876986,,,,,,,,,,#000000,,13.106762838633315,,26.08492918651462,-28.986116683017066,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.839987903601005,1.1809574765050712,False,False,False,False,-0.030914328413852853,-0.09888434763139889,False,False,False,False,-29096242,-30382040.556740742,False,False,False,False,10388103.503525173,False,False,False,False
2022-08-05 00:00:00+00:00,11.9,12.525,9.925,10.3,11826889,,,,,,,,,,#000000,,13.079542023761636,,28.7714803789656,-26.345023809418862,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.8049435709462718,1.1892784797916467,False,False,False,False,0.15567023212693745,0.02839294224776928,False,False,False,False,-17269353,-29410730.367352538,False,False,False,False,10494680.206967754,False,False,False,False
2022-08-12 00:00:00+00:00,17.6,17.8,11.45,12.35,14832925,,,,,,,,,,#000000,,13.40376976337554,,34.68273881657645,-20.711895965043,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.7613724322715094,1.2232559293440508,False,False,False,False,0.3428282440198347,0.185610593133802,False,False,False,False,-2436428,-27412633.895696796,False,False,False,False,10816031.673118291,False,False,False,True
2022-08-19 00:00:00+00:00,11.6,18.5,11.3,17.2,14216712,,,,,,,,,,#000000,,12.885596934955505,,36.13069731517375,-19.47177526382048,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.8082476620184615,1.1857010916468576,False,False,False,False,0.3428282444061691,0.26421941876998556,False,False,False,False,-16653140,-26615634.347867403,False,False,False,False,11067933.919553975,False,False,False,False
2022-08-26 00:00:00+00:00,10.35,11.5,10.1005,11.2,9581089,,,,,,,,,,#000000,,12.506760719079224,,36.6881476344504,-19.016397688447544,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.8420975044750975,1.1758186795830263,False,False,False,False,-0.03568087028433755,0.114269274242824,False,False,False,False,-26234229,-26587382.099877223,False,False,False,False,10957797.258846274,False,False,False,False
2022-09-02 00:00:00+00:00,9.55,11.1,9.4,10.15,9388401,,,,,,,,,,#000000,,12.249452324038408,,36.781864917439584,-18.91682149325284,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.8016348924850367,1.223315229439149,False,False,False,False,-0.0849474857449852,0.0146608942489194,False,False,False,False,-35622630,-27256659.72210854,False,False,False,False,10841545.68411692,False,False,False,False
2022-09-09 00:00:00+00:00,11.75,11.95,8.7,9.6,8741762,,,,,,,,,,#000000,,12.155020935102456,,38.21947718197267,-17.464300944611978,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.813707498311191,1.1739191623508218,False,False,False,False,-0.0782134263181355,-0.03177626603460805,False,False,False,False,-26880868,-27228823.29824865,False,False,False,False,10686006.15196011,False,False,False,False
