date,Open,High,Low,Close,Volume,aVWAP_OB_bull_832,aVWAP_OB_bull_726,aVWAP_OB_bull_684,aVWAP_OB_bull_173,aVWAP_OB_bull_5,aVWAP_OB_bear_581,aVWAP_OB_bear_428,aVWAP_OB_bear_359,aVWAP_OB_bear_268,aVWAP_OB_bear_227,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,18.62,18.755,18.485,18.72,2451.0,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2451.0,False,False,False,False
2024-12-16 16:00:00+00:00,18.72,18.725,18.55,18.55,1765.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1765.0,-27.364341085271317,False,False,False,False,2440.3643410852715,False,False,False,False
2024-12-16 17:00:00+00:00,18.55,18.625,18.545,18.61,804.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.473684210526244,-64.21052631578937,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-961.0,-41.83931254131362,False,False,False,False,2414.9943513010035,False,False,False,False
2024-12-16 18:00:00+00:00,18.62,18.63,18.59,18.59,689.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,14.877026096751887,-58.40015019713366,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1650.0,-66.7720363778824,False,False,False,False,2388.2347489552512,False,False,False,False
2024-12-16 19:00:00+00:00,18.59,18.61,18.52,18.61,1666.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.900986420229593,-51.786996945493065,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16.0,-65.4887489921788,False,False,False,False,2377.037310986953,False,False,False,False
2024-12-16 20:00:00+00:00,18.61,18.64,18.48,18.56,11208.0,,,,,18.560000000000002,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.548412740570484,-49.01971044853311,False,False,False,True,True,,,,1.0,18.64,18.48,16.0,0,,,False,False,False,False,,,False,False,False,False,-11192.0,-237.99279939540082,False,False,False,False,2513.9514612042094,False,False,False,False
2024-12-17 15:00:00+00:00,18.62,18.62,18.555,18.565,2794.0,,,,,18.563990858448793,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.232205683650207,-45.924861359161014,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8398.0,-364.5045389396582,False,False,False,False,2518.293299014997,False,False,False,False
2024-12-17 16:00:00+00:00,18.53,18.66,18.53,18.635,1232.0,,,,,18.56757691129491,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.911837703850978,-37.30383392564075,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7166.0,-469.95408097160146,False,False,False,False,2498.350767247323,False,False,False,False
2024-12-17 17:00:00+00:00,18.655,18.76,18.64,18.72,835.0,,,,,18.574804488974628,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.789375478179494,-27.042929999040943,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6331.0,-560.823009948786,False,False,False,False,2472.562383258992,False,False,False,False
2024-12-17 18:00:00+00:00,18.725,18.79,18.67,18.77,1921.0,,,,,18.592800259403372,,,,,,,"rgba(38, 166, 154, 0.5)",,,,50.32179980437557,-18.36510154892203,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4410.0,-620.5001725852389,False,False,False,False,2464.011028479783,False,False,False,False
2024-12-17 19:00:00+00:00,18.77,18.8,18.73,18.76,2218.0,,,,,18.61151771575614,,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.26765307788844,-13.073298909317927,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6628.0,-713.6397047932196,False,False,False,False,2460.196904007228,False,False,False,False
2024-12-17 20:00:00+00:00,18.76,18.88,18.745,18.85,8458.0,,,,,18.674506383869392,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.476902679191895,-6.529928594358182,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1830.0,-674.2034303003014,False,False,False,False,2553.186099293938,False,False,False,False
2024-12-18 15:00:00+00:00,18.8,18.91,18.785,18.905,4769.0,,,,,18.701915158765765,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.89586188854062,-0.7187547982622959,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6599.0,-561.4405864196765,False,False,False,False,2587.5398031808536,False,False,False,False
2024-12-18 16:00:00+00:00,18.89,18.95,18.85,18.91,558.0,,,,,18.70522146716481,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.61846106013412,3.5871864591621545,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7157.0,-441.77484089379004,False,False,False,False,2556.0740697982046,False,False,False,False
2024-12-18 17:00:00+00:00,18.91,18.985,18.91,18.95,699.0,,,,,18.710119864329915,,,,,,18.948333333333334,"rgba(38, 166, 154, 0.5)",,18.948333333333334,,73.96046360332303,7.6495786670028565,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7856.0,-313.12716894194836,False,False,False,False,2527.282223754821,False,False,False,False
2024-12-18 18:00:00+00:00,18.95,18.95,18.9,18.935,1088.0,,,,,18.71675531022918,,,,,,18.936156500652864,"rgba(38, 166, 154, 0.5)",,18.936156500652864,,74.91733187016638,9.624244889991829,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6768.0,-203.34225159401115,False,False,False,False,2504.967770673351,False,False,False,False
2024-12-18 19:00:00+00:00,18.95,18.95,18.67,18.67,4653.0,,,,,18.72211547498331,,,,,,18.81128907867495,"rgba(38, 166, 154, 0.5)",,18.81128907867495,,63.14732349235665,9.624244889991829,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2115.0,-167.3989608716234,False,False,False,False,2538.2705959342293,False,False,False,False
2024-12-18 20:00:00+00:00,18.675,18.69,18.24,18.24,15837.0,,,,,18.628642704816066,,,,,,18.511789364217204,"rgba(239, 83, 80, 0.5)",,18.511789364217204,,49.10431647755209,15.052199346625386,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13722.0,-377.5478141914432,False,False,False,False,2744.4524471600553,False,False,False,False
2024-12-19 15:00:00+00:00,18.325,18.325,17.93,18.11,2585.0,,,,,18.606375555744343,,,,,,18.471226771780227,"rgba(239, 83, 80, 0.5)",,18.471226771780227,,38.777892175343304,5.59468406211964,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16307.0,-624.5160651342114,False,False,False,False,2741.980316196333,False,False,False,False
2024-12-19 16:00:00+00:00,18.11,18.11,17.93,17.96,955.0,,,,,18.596693418046037,,,,,,18.453795561064414,"rgba(239, 83, 80, 0.5)",,18.453795561064414,,30.97770556701863,-1.5420537895136732,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17262.0,-882.4615524964717,False,False,False,False,2714.2751950149946,False,False,False,False
2024-12-19 17:00:00+00:00,17.98,17.99,17.87,17.91,5305.0,,,,,18.541833934833242,,,,,,18.143353629801,"rgba(239, 83, 80, 0.5)",,18.143353629801,,25.5018600147895,-6.74491720797613,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22567.0,-1218.65594703141,False,False,False,False,2754.4414710612737,False,False,False,False
