date,Open,High,Low,Close,Volume,aVWAP_peak_881,aVWAP_peak_846,aVWAP_peak_790,aVWAP_valley_869,aVWAP_valley_868,aVWAP_valley_835,aVWAP_valley_828,aVWAP_valley_813,aVWAP_valley_812,aVWAP_valley_780,aVWAP_valley_742,aVWAP_valley_668,aVWAP_valley_667,aVWAP_valley_585,aVWAP_valley_584,aVWAP_valley_533,aVWAP_valley_456,aVWAP_valley_427,aVWAP_valley_408,aVWAP_OB_bull_585,aVWAP_OB_bull_456,aVWAP_OB_bear_846,aVWAP_OB_bear_790,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,16.78,17.23,16.78,17.02,10792.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,10792.0,False,False,False,False
2025-01-21 16:00:00+00:00,17.02,17.085,17.02,17.02,2561.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,10664.387596899225,False,False,False,False
2025-01-21 17:00:00+00:00,17.02,17.11,17.02,17.11,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,200.0,3.10077519379845,False,False,False,False,10502.149029505437,False,False,False,False
2025-01-21 18:00:00+00:00,17.11,17.11,17.0,17.01,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.48148148148165,-14.81481481481422,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78.0,4.262003485367465,False,False,False,False,10341.21648641233,False,False,False,False
2025-01-21 19:00:00+00:00,17.01,17.2,17.01,17.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.18871252204605,-14.81481481481422,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,178.0,6.955615834431535,False,False,False,False,10182.437936235394,False,False,False,False
2025-01-21 20:00:00+00:00,17.2,17.49,17.2,17.23,601.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.40473222304588,-13.521990321844939,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,779.0,18.925296209091513,False,False,False,False,10033.888510867404,False,False,False,False
2025-01-22 15:00:00+00:00,17.93,18.405,17.93,18.295,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.89208213654935,-5.14822726877825,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1229.0,37.68614432988079,False,False,False,False,9885.301092094265,False,False,False,False
2025-01-22 16:00:00+00:00,18.295,18.46,17.86,17.86,1032.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.2195284838692,-5.14822726877825,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,197.0,40.15612658833225,False,False,False,False,9748.040610046291,False,False,False,False
2025-01-22 17:00:00+00:00,17.86,17.86,17.86,17.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.10449271541577,-5.14822726877825,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,197.0,42.58781454820307,False,False,False,False,9596.908197487433,False,False,False,False
2025-01-22 18:00:00+00:00,17.86,18.1,17.86,18.1,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.58806503868612,-4.2941107522030535,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,268.0,46.082577113347206,False,False,False,False,9449.21969830158,False,False,False,False
2025-01-22 19:00:00+00:00,18.1,18.1,17.455,17.455,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.30064043219704,-4.2941107522030535,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41.0,46.00377746817903,False,False,False,False,9306.239547940315,False,False,False,False
2025-01-22 20:00:00+00:00,17.455,17.89,17.455,17.55,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.6018012985365,-4.2941107522030535,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,283.0,49.67813750743206,False,False,False,False,9165.708702235814,False,False,False,False
2025-01-23 15:00:00+00:00,17.55,17.55,17.55,17.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,59.46924187609614,-4.2941107522030535,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,283.0,53.2955307243711,False,False,False,False,9023.604691348437,False,False,False,False
2025-01-23 16:00:00+00:00,17.55,17.55,17.55,17.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.38086892780257,-4.2941107522030535,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,283.0,56.85684032554364,False,False,False,False,8883.703843420553,False,False,False,False
2025-01-23 17:00:00+00:00,17.55,17.55,17.55,17.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.98862029560685,-4.2941107522030535,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,283.0,60.362935824372414,False,False,False,False,8745.9720008869,False,False,False,False
2025-01-23 18:00:00+00:00,17.55,17.93,17.55,17.63,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.051502066482854,-4.2941107522030535,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,688.0,70.09374302089377,False,False,False,False,8616.654605524314,False,False,False,False
2025-01-23 19:00:00+00:00,17.63,17.63,17.62,17.62,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.927599377122824,-4.2941107522030535,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,650.0,79.08453770274038,False,False,False,False,8483.652208539443,False,False,False,False
2025-01-23 20:00:00+00:00,17.62,17.71,17.5,17.5,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.86312737422179,-4.2941107522030535,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,473.0,85.19175417246532,False,False,False,False,8354.866902980692,False,False,False,False
2025-01-24 15:00:00+00:00,17.5,18.38,17.5,18.265,567.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,59.75346714888513,-2.6491066088083883,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1040.0,99.99498278994648,False,False,False,False,8234.124780453858,False,False,False,False
2025-01-24 16:00:00+00:00,18.265,18.395,18.175,18.19,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,18.253333333333337,,62.59184364351249,1.050828047158845,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,630.0,108.21211483971474,False,False,False,False,8112.8205202917825,False,False,False,False
