date,Open,High,Low,Close,Volume,aVWAP_peak_426,aVWAP_peak_425,aVWAP_peak_407,aVWAP_peak_389,aVWAP_peak_316,aVWAP_peak_279,aVWAP_peak_165,aVWAP_peak_164,aVWAP_peak_124,aVWAP_valley_414,aVWAP_valley_362,aVWAP_OB_bull_414,aVWAP_OB_bear_316,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-16 17:00:00+00:00,12.245,12.27,12.23,12.24,978.0,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,978.0,False,False,False,False
2023-11-17 17:00:00+00:00,12.26,12.26,12.25,12.25,631.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,631.0,9.782945736434108,False,False,False,False,972.6201550387597,False,False,False,False
2023-11-20 17:00:00+00:00,12.285,12.285,12.23,12.23,1200.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.92307692307693,-30.76923076923073,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-569.0,0.809566732768463,False,False,False,False,976.1454239528873,False,False,False,False
2023-11-21 17:00:00+00:00,12.1,12.1,12.09,12.09,300.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,52.871718445488916,-30.76923076923073,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-869.0,-12.675852906499264,False,False,False,False,965.66254916292,False,False,False,False
2023-11-22 17:00:00+00:00,12.08,12.08,12.08,12.08,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.736400754617236,-30.76923076923073,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-869.0,-25.952196272289974,False,False,False,False,950.6910367727971,False,False,False,False
2023-11-23 17:00:00+00:00,12.08,12.08,12.08,12.08,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.97952229403612,-30.76923076923073,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-869.0,-39.022704857215714,False,False,False,False,935.951640853839,False,False,False,False
2023-11-24 17:00:00+00:00,12.15,12.15,12.15,12.15,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.283091673578717,-30.76923076923073,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-869.0,-51.89056989818911,False,False,False,False,921.4407627010662,False,False,False,False
2023-11-27 17:00:00+00:00,12.12,12.12,12.1,12.11,1501.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.71401042856676,-30.76923076923073,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2370.0,-87.8302509850389,False,False,False,False,930.4261772328326,False,False,False,False
2023-11-28 17:00:00+00:00,12.155,12.16,12.155,12.16,100.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.77190557675641,-30.76923076923073,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2270.0,-121.6623401170538,False,False,False,False,917.5513527796104,False,False,False,False
2023-11-29 17:00:00+00:00,12.24,12.24,12.24,12.24,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.07738009241481,-30.76923076923073,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2270.0,-154.96990073539405,False,False,False,False,903.3257504109342,False,False,False,False
2023-11-30 17:00:00+00:00,12.31,12.32,12.29,12.32,200.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.697740824057135,-30.76923076923073,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2070.0,-184.66028987127942,False,False,False,False,892.4214752107647,False,False,False,False
2023-12-01 17:00:00+00:00,12.395,12.52,12.395,12.51,5271.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.312695348480176,-23.5868459070334,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3201.0,-132.16943266397274,False,False,False,False,960.30641357959,False,False,False,False
