date,Open,High,Low,Close,Volume,aVWAP_OB_bull_879,aVWAP_OB_bull_807,aVWAP_OB_bull_707,aVWAP_OB_bull_546,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,7.5,7.5,7.49,7.49,100.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,100.0,False,False,False,False
2024-12-16 16:00:00+00:00,7.49,7.49,7.49,7.49,0.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,98.44961240310077,False,False,False,False
2024-12-16 17:00:00+00:00,7.49,7.49,7.49,7.49,0.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,96.92326182320774,False,False,False,False
2024-12-16 18:00:00+00:00,7.49,7.49,7.48,7.48,1100.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1100.0,-17.05426356589147,False,False,False,False,112.47483915928204,False,False,False,False
2024-12-16 19:00:00+00:00,7.48,7.485,7.45,7.46,100.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1200.0,-35.39450754161409,False,False,False,False,112.2814308002234,False,False,False,False
2024-12-16 20:00:00+00:00,7.46,7.46,7.44,7.455,200.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1400.0,-56.551181843294486,False,False,False,False,113.64140861727421,False,False,False,False
2024-12-17 15:00:00+00:00,7.35,7.35,7.35,7.35,0.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1400.0,-77.37984569068527,False,False,False,False,111.87952631313041,False,False,False,False
2024-12-17 16:00:00+00:00,7.35,7.39,7.35,7.39,100.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.461657509866109,-42.3845082411205,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1300.0,-96.33519692028705,False,False,False,False,111.69534761060126,False,False,False,False
2024-12-17 17:00:00+00:00,7.39,7.39,7.39,7.39,0.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,14.102762516443516,-37.8152131857928,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1300.0,-114.9966667354764,False,False,False,False,109.96363679493302,False,False,False,False
2024-12-17 18:00:00+00:00,7.39,7.39,7.39,7.39,0.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.863499187495123,-35.03978952255672,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1300.0,-133.36881143725196,False,False,False,False,108.25877420896506,False,False,False,False
2024-12-17 19:00:00+00:00,7.39,7.39,7.39,7.39,0.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.370656968196194,-33.29781629652561,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1300.0,-151.4561166862868,False,False,False,False,106.58034360107413,False,False,False,False
2024-12-17 20:00:00+00:00,7.39,7.39,7.39,7.39,0.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.042095488663573,-32.13650081250488,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1300.0,-169.2629985981273,False,False,False,False,104.9279351731505,False,False,False,False
2024-12-18 15:00:00+00:00,7.345,7.36,7.32,7.36,200.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.99489991282063,-32.13650081250488,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1500.0,-189.89458001521058,False,False,False,False,106.40192067434197,False,False,False,False
2024-12-18 16:00:00+00:00,7.36,7.36,7.36,7.36,400.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.29676952892534,-32.13650081250488,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1500.0,-210.20629195295925,False,False,False,False,110.95382888094132,False,False,False,False
2024-12-18 17:00:00+00:00,7.36,7.36,7.34,7.34,140.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.71423627162455,-32.13650081250488,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1640.0,-232.37363626376606,False,False,False,False,111.40415711534533,False,False,False,False
2024-12-18 18:00:00+00:00,7.33,7.345,7.3,7.3,140.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,16.181097822091907,-29.214452376889348,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1780.0,-256.3678434534751,False,False,False,False,111.84750351665781,False,False,False,False
2024-12-18 19:00:00+00:00,7.3,7.3,7.28,7.28,331.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.980170160818727,-31.326032440907486,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2111.0,-285.121830376677,False,False,False,False,115.24521664043056,False,False,False,False
