date,Open,High,Low,Close,Volume,aVWAP_OB_bull_623,aVWAP_OB_bull_582,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,5.99,6.065,5.99,6.045,28104.0,,,,#000000,,,,,,False,False,False,False,False,,,,6.0275,6.0275,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,28104.0,False,False,False,False
2024-12-16 16:00:00+00:00,6.045,6.045,5.98,6.005,31302.0,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,6.0125,6.0275,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31302.0,-485.30232558139534,False,False,False,False,28153.58139534884,False,False,False,False
2024-12-16 17:00:00+00:00,6.005,6.025,5.985,5.985,4734.0,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,6.005000000000001,6.005000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36036.0,-1036.4759329367225,False,False,False,False,27790.487110149632,False,False,False,False
2024-12-16 18:00:00+00:00,5.985,6.01,5.985,5.995,31349.0,,,,"rgba(239, 83, 80, 0.5)",,,,5.613305613305546,-44.94802494802501,False,False,False,True,True,,,,5.9975000000000005,5.9975000000000005,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4687.0,-1093.0732052942926,False,False,False,False,27845.657852627934,False,False,False,False
2024-12-16 19:00:00+00:00,5.995,5.995,5.955,5.955,7257.0,,,,"rgba(239, 83, 80, 0.5)",,,,6.935580442381056,-44.09477593865538,False,False,False,True,True,,,,5.975,5.975,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11944.0,-1261.3046284680245,False,False,False,False,27526.453854912772,False,False,False,False
2024-12-16 20:00:00+00:00,5.955,5.975,5.925,5.94,92232.0,,,,"rgba(239, 83, 80, 0.5)",,,,7.325683440018279,-44.00264551015219,False,False,False,True,True,,,,5.949999999999999,5.949999999999999,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-104176.0,-2856.8813008948764,False,False,False,False,28529.640616852106,False,False,False,False
2024-12-17 15:00:00+00:00,5.895,5.91,5.865,5.885,21635.0,,,,"rgba(239, 83, 80, 0.5)",,,,6.536591604687681,-44.00264551015219,False,False,False,True,False,,,,5.8875,5.8875,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-125811.0,-4763.146707082553,False,False,False,False,28422.746963877657,False,False,False,False
2024-12-17 16:00:00+00:00,5.885,5.885,5.825,5.835,16179.0,,,,"rgba(239, 83, 80, 0.5)",,,,5.540734212978177,-42.73811870405199,False,False,False,True,False,,,,5.855,5.855,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-141990.0,-6890.69482015104,False,False,False,False,28232.92142955397,False,False,False,False
2024-12-17 17:00:00+00:00,5.835,5.86,5.82,5.83,25990.0,,,,"rgba(239, 83, 80, 0.5)",,,,4.840172194303083,-43.32461301984087,False,False,False,True,False,,,,5.84,5.84,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-167980.0,-9388.203427590559,False,False,False,False,28198.14745390197,False,False,False,False
2024-12-17 18:00:00+00:00,5.825,5.855,5.815,5.85,10359.0,,,,"rgba(239, 83, 80, 0.5)",,,,8.31201037337835,-43.86998296879816,False,False,False,True,True,,,,5.835000000000001,5.84,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-157621.0,-11686.386320186053,False,False,False,False,27921.571524384108,False,False,False,False
