date,Close,High,Low,Open,Volume,aVWAP_peak_164,aVWAP_peak_118,aVWAP_peak_101,aVWAP_peak_85,aVWAP_peak_55,aVWAP_peak_32,aVWAP_valley_171,aVWAP_valley_150,aVWAP_valley_138,aVWAP_valley_108,aVWAP_valley_95,aVWAP_valley_75,aVWAP_valley_48,aVWAP_valley_23,Peaks_avg,Valleys_avg,color
2022-07-01 00:00:00+00:00,4.5146,5.38,4.5146,5.32,32319,,,,,,,,,,,,,,4.910355497575746,,4.910355497575746,#000000
2022-07-08 00:00:00+00:00,4.81,4.86,4.4527,4.56,7234,,,,,,,,,,,,,,4.901368170707052,,4.901368170707052,#000000
2022-07-15 00:00:00+00:00,4.34,4.83,4.3,4.78,30029,,,,,,,,,,,,,,4.837447905369044,,4.837447905369044,#000000
2022-07-22 00:00:00+00:00,4.98,5.21,4.53,4.53,11893,,,,,,,,,,,,,,4.841460689872564,,4.841460689872564,#000000
2022-07-29 00:00:00+00:00,5.7,5.85,4.9704,4.98,68767,,,,,,,,,,,,,,5.0084950666140955,,5.0084950666140955,#000000
2022-08-05 00:00:00+00:00,6.72,6.75,5.7,5.74,107980,,,,,,,,,,,,,,5.399111628994979,,5.399111628994979,#000000
2022-08-12 00:00:00+00:00,5.95,7.08,5.9,6.9,71177,,,,,,6.309999999999999,,,,,,,,5.542210647437977,6.309999999999999,5.542210647437977,#000000
2022-08-19 00:00:00+00:00,4.95,5.99,4.9,5.921,64692,,,,,,5.819580846256319,,,,,,,,5.509448813007187,5.819580846256319,5.509448813007187,#000000
2022-08-26 00:00:00+00:00,4.85,5.0019,4.66,4.95,49877,,,,,,5.555816233458593,,,,,,,,5.45038911279762,5.555816233458593,5.45038911279762,#000000
2022-09-02 00:00:00+00:00,4.4581,4.87,4.39,4.79,59336,,,,,,5.317797183391681,,,,,,,,5.367326292097436,5.317797183391681,5.367326292097436,#000000
2022-09-09 00:00:00+00:00,4.86,4.86,4.4,4.41,32269,,,,,,5.2466938859663985,,,,,,,,5.3349881465267694,5.2466938859663985,5.3349881465267694,#000000
2022-09-16 00:00:00+00:00,4.24,4.99,4.23,4.84,35625,,,,,,5.160182557022477,,,,,,,,5.291496031835119,5.160182557022477,5.291496031835119,#000000
2022-09-23 00:00:00+00:00,4.56,5.0,4.15,4.21,40366,,,,,,5.092759751081577,,,,,,,,5.251884492685815,5.092759751081577,5.251884492685815,#000000
2022-09-30 00:00:00+00:00,4.06,4.4875,3.99,4.4875,33402,,,,,,5.013855265929573,,,,,,,,5.20526849452713,5.013855265929573,5.20526849452713,#000000
2022-10-07 00:00:00+00:00,3.99,4.25,3.91,4.05,30963,,,,,,4.9424084129944355,,,,,,,,5.160533071578437,4.9424084129944355,5.160533071578437,#000000
2022-10-14 00:00:00+00:00,3.74,4.22,3.72,3.88,20569,,,,,,4.893173626436309,,,,,,,,5.128753113940327,4.893173626436309,5.128753113940327,#000000
2022-10-21 00:00:00+00:00,3.2,3.9,3.11,3.85,44660,,,,,,4.755399123210252,,,,,,,,5.039652285800401,4.755399123210252,5.039652285800401,#000000
2022-10-28 00:00:00+00:00,3.7333,3.9276,3.17,3.37,45519,,,,,,4.656764864873388,,,,,,,,4.968182394849165,4.656764864873388,4.968182394849165,#000000
2022-11-04 00:00:00+00:00,3.56,4.01,3.5,3.75,40364,,,,,,4.588162203911379,,,,,,,,4.91391528621441,4.588162203911379,4.91391528621441,#000000
2022-11-11 00:00:00+00:00,3.38,3.96,3.23,3.69,90431,,,,,,4.442096918215143,,,,,,,,4.793133266611982,4.442096918215143,4.793133266611982,#000000
2022-11-18 00:00:00+00:00,3.02,3.45,3.0,3.45,49443,,,,,,4.352417003319255,,,,,,,,4.718942331162334,4.352417003319255,4.718942331162334,#000000
2022-11-25 00:00:00+00:00,3.15,3.275,3.02,3.02,95042,,,,,,4.2100336056038365,,,,,,,,4.593039904208532,4.2100336056038365,4.593039904208532,#000000
2022-12-02 00:00:00+00:00,3.85,3.94,2.8932,3.05,77179,,,,,,4.153176046999668,,,,,,,3.5610666666666666,4.529968925597147,4.153176046999668,4.045517796131906,#000000
2022-12-09 00:00:00+00:00,4.05,4.15,3.88,4.11,131830,,,,,,4.136708181863662,,,,,,,3.854738460704244,4.482393682670796,4.136708181863662,4.16856607168752,#000000
2022-12-16 00:00:00+00:00,4.09,4.2,3.991,4.05,74809,,,,,,4.133747505271008,,,,,,,3.91771536900408,4.462603761863574,4.133747505271008,4.190159565433827,#000000
2022-12-23 00:00:00+00:00,3.85,4.16,3.78,4.05,50173,,,,,,4.124762368619509,,,,,,,3.9195607983448655,4.445018909483191,4.124762368619509,4.182289853914028,#000000
2022-12-30 00:00:00+00:00,3.85,3.985,3.67,3.94,72334,,,,,,4.107441185230484,,,,,,,3.904507280132898,4.417301367165089,4.107441185230484,4.160904323648993,#000000
2023-01-06 00:00:00+00:00,4.13,4.24,3.78,3.79,51995,,,,,,4.105074684225331,,,,,,,3.9210129835049745,4.405684333211067,4.105074684225331,4.163348658358021,#000000
2023-01-13 00:00:00+00:00,4.035,4.28,3.96,4.195,59465,,,,,,4.104471357931271,,,,,,,3.9406116997080507,4.394722207376236,4.104471357931271,4.167666953542144,#000000
2023-01-20 00:00:00+00:00,4.31,4.64,4.15,4.15,32751,,,,,4.366666666666666,4.110812155715756,,,,,,,3.9659574104751245,4.394192968533556,4.238739411191212,4.18007518950434,#000000
2023-01-27 00:00:00+00:00,3.75,4.42,3.75,4.15,62047,,,,,4.109222909062779,4.104789392118624,,,,,,,3.96670449925425,4.379671294369486,4.107006150590701,4.173187896811868,#000000
2023-02-03 00:00:00+00:00,3.99,4.08,3.568,3.75,57297,,,,,4.022619253317553,4.096023224700255,,,,,,,3.959231361238828,4.364221176233033,4.059321239008904,4.161726268735931,#000000
2023-02-10 00:00:00+00:00,3.805,4.06,3.76,4.06,30910,,,,,3.9976859940074494,4.091482371025185,,,,,,,3.9555161378824844,4.356205030018926,4.044584182516317,4.155860583950705,#000000
2023-02-17 00:00:00+00:00,4.23,4.33,3.78,3.9,35706,,,,,4.016566177893811,4.091988925211001,,,,,,,3.9631672599262813,4.351693373504109,4.054277551552406,4.157430316715195,#000000
2023-02-24 00:00:00+00:00,3.95,4.27,3.8,4.27,11804,,,,,4.0160592528324255,4.091340006894174,,,,,,,3.963853437925965,4.349587458015134,4.053699629863299,4.1567204479705495,#000000
2023-03-03 00:00:00+00:00,3.9,4.2515,3.8344,3.9801,25526,,,,,4.013989659728976,4.089786014867253,,,,,,,3.9648907576121757,4.344972127516279,4.051887837298114,4.154931442564227,#000000
2023-03-10 00:00:00+00:00,3.78,3.96,3.65,3.88,23115,,,,,3.9959946283320673,4.085553144671376,,,,,,,3.9600114756299396,4.338579380757251,4.0407738865017215,4.149295428193595,#000000
2023-03-17 00:00:00+00:00,3.52,3.84,3.52,3.71,38832,,,,,3.950893104351946,4.074684347621359,,,,,,,3.9445234835296183,4.324903245499992,4.012788725986653,4.1347133645148055,#000000
2023-03-24 00:00:00+00:00,3.66,3.9611,3.45,3.57,26886,,,,,3.930582748095439,4.068483674089081,,,,,,,3.936602323281853,4.316574273304398,3.99953321109226,4.126588298293125,#000000
2023-03-31 00:00:00+00:00,3.56,3.73,3.4,3.67,36242,,,,,3.895659382795089,4.057731135877937,,,,,,,3.9215528186826654,4.303478308288542,3.976695259336513,4.112515563485604,#000000
2023-04-07 00:00:00+00:00,3.45,3.6299,3.37,3.51,24614,,,,,3.870643204922813,4.049545263549959,,,,,,,3.909872277620468,4.293906723922067,3.960094234236386,4.101889500771268,#000000
2023-04-14 00:00:00+00:00,3.57,3.75,3.345,3.4,60595,,,,,3.829628033095659,4.032783760038855,,,,,,,3.8880215844434733,4.273271056837351,3.931205896567257,4.080646320640412,#000000
2023-04-21 00:00:00+00:00,3.44,3.83,3.3,3.66,52208,,,,,3.7987890437059937,4.018329074289346,,,,,,,3.8696491888911835,4.255650153446366,3.9085590589976698,4.062649671168774,#000000
2023-04-28 00:00:00+00:00,3.3223,3.42,3.23,3.39,27311,,,,,3.775038242245037,4.008175676104569,,,,,,,3.855641020725585,4.244339070583214,3.891606959174803,4.0499900456544,#000000
2023-05-05 00:00:00+00:00,3.56,3.63,3.2603,3.32,45167,,,,,3.7527528382156454,3.99578317768444,,,,,,,3.840479075140964,4.229360241692878,3.8742680079500427,4.034919658416921,#000000
2023-05-12 00:00:00+00:00,3.19,3.77,3.13,3.61,68388,,,,,3.7123651198540895,3.973948877566422,,,,,,,3.8127594977505637,4.204294441700542,3.8431569987102554,4.008526969725553,#000000
2023-05-19 00:00:00+00:00,3.39,3.5089,3.19,3.25,51343,,,,,3.687125068215096,3.9585130431837356,,,,,,,3.7939616094450233,4.186401539929587,3.8228190556994157,3.9901815746873055,#000000
2023-05-26 00:00:00+00:00,3.35,3.49,3.2681,3.44,18759,,,,,3.6789539624117493,3.9531246064602295,,,,,,,3.7875757632705462,4.180101794731729,3.8160392844359894,3.983838779001138,#000000
2023-06-02 00:00:00+00:00,3.3,3.45,3.19,3.19,29115,,,,,3.664921771401254,3.94416965211249,,,,,,,3.776758184509936,4.169851739592878,3.804545711756872,3.973304962051407,"rgba(239, 83, 80, 0.5)"
2023-06-09 00:00:00+00:00,3.01,3.2862,2.92,3.27,128653,,,,,3.578958452735304,3.89337319061863,,,,,,3.0720666666666667,3.7122334916190645,4.115335909614639,3.736165821676967,3.6332120226334568,"rgba(239, 83, 80, 0.5)"
2023-06-16 00:00:00+00:00,3.3,3.3,3.0,3.01,143162,,,,,3.5263082024900263,3.8511679351879926,,,,,,3.1394477599347597,3.664867768020311,4.067402971344044,3.6887380688390095,3.623906166433038,#000000
2023-06-23 00:00:00+00:00,3.1,3.19,3.05,3.15,46114,,,,,3.508618349194259,3.8369796188454726,,,,,,3.1356599938980083,3.648915324723656,4.051576861809693,3.672798984019866,3.6120507268104523,#000000
2023-06-30 00:00:00+00:00,3.07,3.19,3.02,3.07,71621,,,,,3.482713446836085,3.8154138446479977,,,,,,3.127877994780302,3.625030265796133,4.02750939338234,3.649063645742041,3.5934725513195915,#000000
2023-07-07 00:00:00+00:00,3.53,3.7,3.0201,3.13,131832,,,,,3.4759144637726,3.795209009022169,,,,,,3.200906949734871,3.6097533410502454,4.000518763202158,3.6355617363973844,3.6037263513290916,#000000
2023-07-14 00:00:00+00:00,3.8,4.045,3.45,3.45,70943,,,,,3.49109543407151,3.7944070823609155,,,,,,3.2684685979262507,3.6156470160597824,3.9950484113022813,3.6427512582162125,3.6263880084294384,#000000
2023-07-21 00:00:00+00:00,4.5,4.74,3.77,4.0,844184,,,,,3.816278603784902,3.9245785568536684,,,,,,3.896209683058024,3.840008772523477,4.069021896584731,3.8704285803192855,3.9350801173887437,"rgba(38, 166, 154, 0.5)"
2023-07-28 00:00:00+00:00,5.185,5.25,4.3,4.51,315573,,,,,3.953959398993162,4.00586264770602,,,,,,4.079106834383322,3.9516773196569583,4.132123164853475,3.979911023349591,4.054302439631251,"rgba(38, 166, 154, 1.0)"
2023-08-04 00:00:00+00:00,5.2,5.43,4.91,5.21,155280,,,,,4.025370185025283,4.051585566705405,,,,,,4.1687315048742715,4.011585656365334,4.169362725982902,4.038477875865343,4.116559962407503,"rgba(38, 166, 154, 1.0)"
2023-08-11 00:00:00+00:00,5.49,5.73,4.97,5.14,233727,,,,,4.135901777985461,4.126061997184862,,,,,,4.302776190340523,4.106313315932648,4.231680025081534,4.130981887585161,4.213589843784901,"rgba(38, 166, 154, 1.0)"
2023-08-18 00:00:00+00:00,5.53,5.8,5.2858,5.51,260973,,,,5.5386,4.25172071401558,4.208306083726481,,,,,,4.437042769254083,4.207928624500686,4.301800139251695,4.666208932580687,4.315590511002155,"rgba(38, 166, 154, 1.0)"
2023-08-25 00:00:00+00:00,5.3,5.7,5.18,5.56,172868,,,,5.480717139382093,4.310921424093142,4.252312611364336,,,,,,4.5012433639231615,4.261135825129892,4.339261442353545,4.6813170582798564,4.3672135438022,"rgba(38, 166, 154, 0.5)"
2023-09-01 00:00:00+00:00,5.46,5.63,5.21,5.25,112456,,,,5.470963116766155,4.347549944234894,4.280170451623856,,,,,,4.540247477809291,4.294392062910208,4.363154423768537,4.6995611708749685,4.399264654829345,"rgba(38, 166, 154, 0.5)"
2023-09-08 00:00:00+00:00,5.12,5.51,5.1,5.47,136305,,,,5.4255089903047455,4.381634056749836,4.3069421783979465,,,,,,4.574186785452091,4.325939023286956,4.385851940507162,4.704695075150842,4.428659249748737,"rgba(38, 166, 154, 0.5)"
2023-09-15 00:00:00+00:00,4.66,5.22,4.58,5.11,197873,,,,5.289430305005821,4.404580261504302,4.326841484577036,,,,,,4.590284342281017,4.348684980419027,4.401517970421843,4.673617350362386,4.446829097707296,#000000
2023-09-22 00:00:00+00:00,4.44,4.83,4.3804,4.58,87863,,,,5.222349544133007,4.407886514705241,4.33062197470834,,,,,,4.589149796237913,4.35272067370935,4.403861663811939,4.653619344515529,4.448577377919734,#000000
2023-09-29 00:00:00+00:00,4.86,5.03,4.26,4.53,200798,,,,5.13549898916807,4.423124868072588,4.345002644584782,,,,,,4.596884960025375,4.368653873297423,4.414743129928785,4.634542167275146,4.460093987750528,#000000
2023-10-06 00:00:00+00:00,4.72,4.86,4.43,4.71,151159,,,,5.0822045650403895,4.431967853396525,4.353867770984616,,,,,,4.600077901440579,4.378268319534691,4.4212570018606385,4.62268006314051,4.466534407611969,#000000
2023-10-13 00:00:00+00:00,4.56,4.9371,4.45,4.6,84150,,,,5.056250284774413,4.43621167857378,4.358282921903822,,,,,,4.601239813748788,4.382993575248664,4.424447541638883,4.616914961750672,4.469560310212112,#000000
2023-10-20 00:00:00+00:00,4.5,4.6,4.29,4.6,42717,,,,5.038748696552287,4.43647820518395,4.359074582463525,,,,,,4.599598080457581,4.383699046769773,4.424722088195434,4.611433828066588,4.469339738474263,#000000
2023-10-27 00:00:00+00:00,4.16,4.44,4.05,4.38,59531,,,,5.006267384618721,4.433508523212536,4.357594518392198,,,,,4.216666666666667,4.593348724000867,4.38167970577048,4.422694899266438,4.5991234754078185,4.403597498926113,#000000
2023-11-03 00:00:00+00:00,4.5,4.68,4.11,4.2,64804,,,,4.98250378112929,4.433457671934006,4.358404528751769,,,,,4.327857026045227,4.590497436324257,4.382307357906525,4.422771567936133,4.591455327271689,4.430858347053036,#000000
2023-11-10 00:00:00+00:00,4.78,4.96,4.34,4.51,288573,,,,4.937641607323023,4.449213269464769,4.3742977570731245,,,,,4.583280981074073,4.597914203142972,4.399314023639713,4.4348517958492435,4.587050877953639,4.5038402509265,#000000
2023-11-17 00:00:00+00:00,4.82,5.19,4.6,4.86,193321,,,,4.931273339823411,4.46563671684673,4.389570349579959,,,,,4.674713108962675,4.610454469954161,4.415946350980765,4.447489538555128,4.595493468750033,4.537150867113183,#000000
2023-11-24 00:00:00+00:00,5.73,5.8,4.5,4.82,563316,,,,5.019980247896816,4.555263914237492,4.468142343123623,,,,,4.996756698830172,4.697226241968619,4.502521569746563,4.517386375861956,4.681128835085977,4.678472721601827,"rgba(38, 166, 154, 1.0)"
2023-12-01 00:00:00+00:00,5.31,5.7,4.94,5.7,181872,,,,5.039261087335157,4.57956558845903,4.490126264009651,,,,,5.039809779907559,4.720033213797634,4.526342122103213,4.537026013384312,4.702984313267945,4.705802782298179,"rgba(38, 166, 154, 0.5)"
2023-12-08 00:00:00+00:00,5.47,5.85,5.0975,5.3,316000,,,5.4725,5.083216786131716,4.626481775663849,4.532443384337968,,,,,5.12181092871989,4.765275703323218,4.57211412625923,4.575328847100389,4.928660486533383,4.758632401350681,"rgba(38, 166, 154, 0.5)"
2023-12-15 00:00:00+00:00,5.06,5.55,4.8288,5.55,216542,,,5.339847141696492,5.087315390544705,4.644546035501554,4.55004301777664,,,,,5.124621868027206,4.780351978755688,4.590536900872392,4.59091093009263,4.905437896379848,4.771605419436979,#000000
2023-12-22 00:00:00+00:00,5.19,5.33,5.01,5.06,78265,,,5.318938213216287,5.089366515769506,4.651147053175595,4.556470117766455,,,,,5.126697719798215,4.785940251660143,4.597256437908056,4.596632506713152,4.903980474981961,4.776631729019892,#000000
2023-12-29 00:00:00+00:00,5.05,5.33,5.05,5.3,39290,,,5.308325157425226,5.089981347740409,4.65419318398397,4.559476395910022,,,,,5.127024279220629,4.788452338336226,4.600381232913196,4.599300218713083,4.902994021264907,4.778789517295784,#000000
2024-01-05 00:00:00+00:00,5.07,5.27,5.0,5.02,52949,,,5.293639600443404,5.090334459305799,4.65799099034107,4.563273720858665,,,,,5.126671426969804,4.79150089330536,4.604306633887909,4.602658441091184,4.901309692737234,4.781284348813564,#000000
2024-01-12 00:00:00+00:00,5.09,5.23,5.06,5.1,62771,,,5.279953487408437,5.090974289725384,4.662542163176803,4.567816035286931,,,,,5.126671285838032,4.795188343322258,4.609002938241424,4.606685677315803,4.900321493899389,4.7843870611793795,#000000
2024-01-19 00:00:00+00:00,4.59,5.13,4.43,5.06,149578,,,5.187910908988288,5.075899282296178,4.663766267791346,4.570621860287731,,,,,5.09961669510602,4.793182367408628,4.6112611176517655,4.60866361990575,4.8745495798408855,4.77818095001804,#000000
2024-01-26 00:00:00+00:00,5.27,5.27,4.34,4.53,162019,,,5.153638198996239,5.071054617762897,4.6708497436278895,4.57841301236219,,,,4.959999999999999,5.090303343405394,4.797674183543894,4.619008078188889,4.615376959172859,4.868488893187304,4.816472512862207,"rgba(38, 166, 154, 0.5)"
2024-02-02 00:00:00+00:00,5.38,5.79,5.12,5.38,244545,,,5.204761491493558,5.092357248268713,4.697294184289633,4.603377919647603,,,,5.242701247528064,5.12137683209046,4.822369381259321,4.645317879574517,4.638212788899705,4.899447710924877,4.893995625870414,"rgba(38, 166, 154, 0.5)"
2024-02-09 00:00:00+00:00,5.62,5.66,5.21,5.38,94723,,,5.224279021827058,5.101442664578382,4.707936393914837,4.613407568245833,,,,5.290690456099334,5.134219067502041,4.832417830725704,4.655883180494163,4.6474339052749905,4.911766412141528,4.912128888019246,"rgba(38, 166, 154, 0.5)"
2024-02-16 00:00:00+00:00,5.34,5.84,5.3,5.48,87152,,,5.239871581482176,5.109381013491732,4.717440391775495,4.622404582229639,,,,5.3207033071114145,5.145180459861497,4.841357085789683,4.6653373738590584,4.6557121092495235,4.92227439224476,4.925658067174235,"rgba(38, 166, 154, 0.5)"
2024-02-23 00:00:00+00:00,5.34,5.5,5.2,5.36,108871,,,5.247081137922517,5.115237250892635,4.726810463837383,4.631538790765622,,,,5.32475696605527,5.152580966595392,4.849753060710473,4.674812293104045,4.664057076401605,4.930166910854539,4.933192072573357,"rgba(38, 166, 154, 0.5)"
2024-03-01 00:00:00+00:00,5.63,5.73,5.17,5.41,135853,,,5.267508436399211,5.127031420224785,4.741098218036586,4.64514926791724,,,,5.354962126258608,5.168244463218789,4.863164169641795,4.689058127283717,4.676616709583491,4.945196835644456,4.95040911919728,"rgba(38, 166, 154, 0.5)"
2024-03-08 00:00:00+00:00,5.16,5.6,5.0969,5.51,74172,,,5.268245989331021,5.129576980605856,4.746468405962282,4.650521708000596,,,,5.34929469887087,5.170987552078295,4.867797937546217,4.694562578406716,4.6815137038711345,4.948703270974939,4.952831294154646,#000000
2024-03-15 00:00:00+00:00,5.01,5.49,4.921,5.16,74701,,,5.263210125936945,5.129748085502374,4.750341919376035,4.654624932623921,,,,5.333399535183368,5.170282717381668,4.870775613692298,4.698666790049505,4.685199455275266,4.949481265859819,4.951664822316421,#000000
2024-03-22 00:00:00+00:00,5.25,5.29,4.9,5.14,139848,,,5.255210058350704,5.130237353330061,4.7575069083056185,4.662222417644475,,,,5.310122424362353,5.169308107248333,4.876305655983914,4.706257877538505,4.692036557739279,4.951294184407715,4.950806124574476,#000000
2024-03-29 00:00:00+00:00,6.17,6.45,4.97,5.31,1364622,,,5.499149667337957,5.291579524004594,4.923331566570716,4.819496335874665,,,,5.613730691151895,5.368554631901336,5.03777643961226,4.870426680585057,4.839985130488746,5.133389273446983,5.146094714747859,"rgba(38, 166, 154, 1.0)"
2024-04-05 00:00:00+00:00,6.6,7.0,6.05,6.05,573135,,6.55,5.650665051201213,5.39805809113745,5.019710122495,4.909703398236506,,,,5.789113590755692,5.495680073737626,5.134998764692581,4.964883783560925,4.926131927974187,5.505627332614034,5.262161628144201,"rgba(38, 166, 154, 1.0)"
2024-04-12 00:00:00+00:00,5.91,6.62,5.85,6.58,445980,,6.364742987788424,5.698682792024879,5.4430668281254,5.06849615310677,4.957142417332557,,,,5.832056601650132,5.544430297553908,5.182245744819503,5.013593738422383,4.971418855509456,5.506426235675606,5.308749047591077,"rgba(38, 166, 154, 0.5)"
2024-04-19 00:00:00+00:00,6.17,6.36,5.76,5.93,301271,,6.303576312785301,5.724073243705856,5.4692487434736,5.098221775511789,4.986379595797716,,,,5.852997395057876,5.5718226109032205,5.210758453225391,5.04342440622704,4.99938032835788,5.516299934254853,5.335676638754281,"rgba(38, 166, 154, 0.5)"
2024-04-26 00:00:00+00:00,6.07,6.47,5.9,6.32,255966,,6.27809752728663,5.745801658895198,5.491545220513099,5.123357851470628,5.011133107168936,,,,5.871498988954738,5.595068772800689,5.234912777681263,5.068650811938408,5.0231014438477,5.5299870730668985,5.35864655904456,"rgba(38, 166, 154, 0.5)"
2024-05-03 00:00:00+00:00,5.54,5.99,5.39,5.99,374184,,6.155687130785248,5.738405161200402,5.498360248628309,5.14085166257176,5.030152452930718,,,,5.8519762488763165,5.597576665472329,5.249640295248963,5.087131134685843,5.041200165018352,5.512691331223287,5.365504901860361,#000000
2024-05-10 00:00:00+00:00,6.33,6.33,5.48,5.5,261887,,6.142782255774175,5.752784395616165,5.51542859268277,5.161821289909452,5.051223306249021,,,,5.862826995811173,5.614460846658908,5.269417725943573,5.10837217730073,5.061430506151494,5.524807968046316,5.383301650373175,"rgba(38, 166, 154, 0.5)"
2024-05-17 00:00:00+00:00,6.2,6.59,6.17,6.47,119987,,6.151898931434296,5.764653040118216,5.526742240163258,5.1739765695189925,5.063159587923845,,,,5.874210223336535,5.6264081760500355,5.2812274002287865,5.120537446318303,5.072926536252139,5.536086073831721,5.39506195643716,"rgba(38, 166, 154, 0.5)"
2024-05-24 00:00:00+00:00,6.0,6.36,5.91,6.1688,122894,,6.148800737776938,5.771479365863638,5.534739320397397,5.183718587659942,5.07295941998125,,,,5.879576530178214,5.634311580280762,5.290433148955875,5.130405617211481,5.082353576136189,5.542339486335832,5.403416090552504,"rgba(38, 166, 154, 0.5)"
2024-05-31 00:00:00+00:00,6.56,6.6999,5.93,5.93,290107,,6.174989155758463,5.800981942280896,5.562689748857882,5.213423725174598,5.10212351848094,,,,5.9082470534286635,5.663803895153432,5.319378489967511,5.160117677694043,5.110494503129329,5.570841618110555,5.432408323874595,"rgba(38, 166, 154, 1.0)"
2024-06-07 00:00:00+00:00,5.83,6.6299,5.82,6.6,259185,,6.16794241675087,5.812808133066583,5.577630007682717,5.232263449106045,5.121257461356383,,,,5.9169817205241015,5.678152977643217,5.337057489574671,5.17927914297827,5.128942128312142,5.58238029359252,5.448082691806481,#000000
2024-06-14 00:00:00+00:00,5.59,5.84,5.49,5.81,141367,,6.144218795198798,5.809077241993216,5.578573367493922,5.236970275529361,5.126662448894436,,,,5.910029871364286,5.677470184868724,5.34078553785095,5.184381858998058,5.134121266394657,5.579100425821946,5.449357743895336,#000000
2024-06-21 00:00:00+00:00,5.7,5.8751,5.45,5.56,227099,,6.112629826717286,5.80458404585137,5.5808615448249626,5.244946040169011,5.135690109853492,,,,5.900922121647876,5.677402084860255,5.3472652417448465,5.192959042024784,5.142786252611068,5.575742313483224,5.4522669485777655,#000000
2024-06-28 00:00:00+00:00,5.77,6.043,5.74,5.8,143233,,6.1019725795380255,5.8055450328428595,5.584843600738585,5.251826479628232,5.143040947957622,,,,5.899730928528199,5.6804088700845705,5.353349932936208,5.200135171068448,5.149870073588523,5.577445728141066,5.45669899524119,#000000
2024-07-05 00:00:00+00:00,5.68,5.96,5.68,5.78,163690,,6.087354324786649,5.804800494863468,5.5879663165549385,5.2585060039916005,5.150357273913032,,,,5.896375694188693,5.682212529384987,5.359068584851842,5.207190903110039,5.156916305163191,5.5777968828219375,5.460352803339751,#000000
