date,Open,High,Low,Close,Volume,aVWAP_peak_872,aVWAP_valley_883,aVWAP_valley_858,aVWAP_valley_794,aVWAP_valley_772,aVWAP_valley_761,aVWAP_valley_725,aVWAP_valley_708,aVWAP_valley_671,aVWAP_valley_642,aVWAP_valley_625,aVWAP_valley_611,aVWAP_valley_595,aVWAP_valley_594,aVWAP_valley_572,aVWAP_valley_550,aVWAP_valley_539,aVWAP_valley_523,aVWAP_valley_510,aVWAP_valley_509,aVWAP_valley_486,aVWAP_valley_432,aVWAP_valley_407,aVWAP_valley_390,aVWAP_valley_366,aVWAP_valley_320,aVWAP_valley_306,aVWAP_valley_291,aVWAP_valley_267,aVWAP_valley_266,aVWAP_valley_234,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,6.94,6.95,6.735,6.735,15783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,15783.0,False,False,False,False
2024-12-19 16:00:00+00:00,6.74,6.78,6.525,6.54,25409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25409.0,-393.93798449612405,False,False,False,False,15932.24031007752,False,False,False,False
2024-12-19 17:00:00+00:00,6.535,6.59,6.51,6.525,14227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-39636.0,-1002.342046751998,False,False,False,False,15905.80247581275,False,False,False,False
2024-12-19 18:00:00+00:00,6.525,6.535,6.435,6.495,14601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-54237.0,-1827.6855809108818,False,False,False,False,15885.572980063715,False,False,False,False
2024-12-19 19:00:00+00:00,6.495,6.565,6.46,6.505,13949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-40288.0,-2423.9695253928835,False,False,False,False,15855.548592775905,False,False,False,False
2024-12-19 20:00:00+00:00,6.51,6.6,6.475,6.475,32260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-72548.0,-3511.163796317025,False,False,False,False,16109.881172732868,False,False,False,False
2024-12-20 15:00:00+00:00,6.665,6.76,6.655,6.71,29334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-43214.0,-4126.711644436141,False,False,False,False,16314.906270830032,False,False,False,False
2024-12-20 16:00:00+00:00,6.705,6.74,6.585,6.605,8694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-51908.0,-4867.506812739456,False,False,False,False,16196.752685235766,False,False,False,False
2024-12-20 17:00:00+00:00,6.605,6.67,6.575,6.655,11060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-40848.0,-5425.3439164179135,False,False,False,False,16117.113108720481,False,False,False,False
2024-12-20 18:00:00+00:00,6.655,6.735,6.63,6.655,14795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-40848.0,-5974.532382830039,False,False,False,False,16096.6152310659,False,False,False,False
