date,Open,High,Low,Close,Volume,aVWAP_peak_588,aVWAP_peak_559,aVWAP_peak_531,aVWAP_peak_507,aVWAP_peak_461,aVWAP_peak_434,aVWAP_peak_419,aVWAP_peak_367,aVWAP_peak_339,aVWAP_peak_315,aVWAP_peak_299,aVWAP_peak_276,aVWAP_peak_231,aVWAP_valley_603,aVWAP_valley_570,aVWAP_valley_537,aVWAP_valley_515,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,14.38,14.475,14.06,14.07,5545.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5545.0,False,False,False,False
2023-10-31 16:00:00+00:00,13.79,13.83,13.61,13.755,19553.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-19553.0,-303.14728682170545,False,False,False,False,5762.178294573643,False,False,False,False
2023-11-01 16:00:00+00:00,13.955,14.26,13.9,14.19,13049.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6504.0,-399.28453818881076,False,False,False,False,5875.152274502734,False,False,False,False
2023-11-02 16:00:00+00:00,14.23,14.36,14.01,14.18,10614.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-17118.0,-658.4894290696044,False,False,False,False,5948.622781874785,False,False,False,False
2023-11-03 16:00:00+00:00,14.47,14.47,13.55,13.64,17035.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-34153.0,-1177.784166603409,False,False,False,False,6120.504599210059,False,False,False,False
2023-11-06 16:00:00+00:00,13.115,13.45,12.66,12.72,27518.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-61671.0,-2115.663481849868,False,False,False,False,6452.248713950988,False,False,False,False
2023-11-06 20:00:00+00:00,12.72,12.86,12.655,12.68,17370.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-79041.0,-3308.3043581002576,False,False,False,False,6621.516175750196,False,False,False,False
2023-11-07 16:00:00+00:00,12.685,12.9,12.545,12.59,11978.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-91019.0,-4668.1601044863,False,False,False,False,6704.562436591278,False,False,False,False
2023-11-07 20:00:00+00:00,12.57,12.61,12.52,12.56,20941.0,,,,,,,,,,,,,,,,,,,,#000000,,1.0,12.61,12.52,10.0,,,False,False,False,False,,,False,False,False,False,-111960.0,-6331.599482711318,False,False,False,False,6925.282398814669,False,False,False,False
2023-11-08 16:00:00+00:00,14.58,14.83,14.225,14.505,27165.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-84795.0,-7548.086312436723,False,False,False,False,7239.076470150876,False,False,False,False
