date,Open,High,Low,Close,Volume,aVWAP_peak_606,aVWAP_peak_562,aVWAP_peak_541,aVWAP_peak_519,aVWAP_peak_503,aVWAP_peak_467,aVWAP_peak_441,aVWAP_peak_431,aVWAP_peak_405,aVWAP_peak_375,aVWAP_peak_344,aVWAP_valley_611,aVWAP_valley_574,aVWAP_valley_556,aVWAP_valley_527,aVWAP_valley_498,aVWAP_valley_477,aVWAP_valley_456,aVWAP_valley_455,aVWAP_valley_435,aVWAP_valley_420,aVWAP_valley_403,aVWAP_valley_379,aVWAP_valley_365,aVWAP_valley_316,aVWAP_valley_290,aVWAP_valley_266,aVWAP_valley_221,aVWAP_valley_170,aVWAP_valley_169,aVWAP_valley_147,aVWAP_valley_135,aVWAP_valley_113,aVWAP_valley_101,aVWAP_valley_57,aVWAP_valley_16,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,2.285,2.295,2.24,2.265,3920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3920.0,False,False,False,False
2023-10-31 16:00:00+00:00,2.225,2.225,2.175,2.205,16540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-16540.0,-256.4341085271318,False,False,False,False,4115.658914728682,False,False,False,False
2023-11-01 16:00:00+00:00,2.175,2.18,2.125,2.165,22494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-39034.0,-857.6366804879515,False,False,False,False,4400.594435430563,False,False,False,False
2023-11-02 16:00:00+00:00,2.135,2.205,2.12,2.195,13860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25174.0,-1234.634561410619,False,False,False,False,4547.251886044042,False,False,False,False
2023-11-03 16:00:00+00:00,2.255,2.345,2.25,2.325,22547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2627.0,-1256.2216224740203,False,False,False,False,4826.317748275917,False,False,False,False
2023-11-06 16:00:00+00:00,2.295,2.32,2.265,2.275,8181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10808.0,-1404.3112097224848,False,False,False,False,4878.328325822027,False,False,False,False
2023-11-06 20:00:00+00:00,2.275,2.275,2.235,2.24,5380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-16188.0,-1633.5156870911285,False,False,False,False,4886.106181235639,False,False,False,False
2023-11-07 16:00:00+00:00,2.145,2.175,2.13,2.165,10398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26586.0,-2020.3759089966923,False,False,False,False,4971.5618993560165,False,False,False,False
2023-11-07 20:00:00+00:00,2.165,2.165,2.16,2.16,3125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-29711.0,-2449.687910407596,False,False,False,False,4942.933032699334,False,False,False,False
2023-11-08 16:00:00+00:00,2.165,2.175,2.12,2.125,8731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-38442.0,-3007.708252881897,False,False,False,False,5001.6627531225995,False,False,False,False
2023-11-08 20:00:00+00:00,2.125,2.135,2.125,2.13,2658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-35784.0,-3515.8678148527206,False,False,False,False,4965.3268964850395,False,False,False,False
2023-11-09 16:00:00+00:00,2.2,2.2,2.135,2.135,3565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-32219.0,-3960.8776161728333,False,False,False,False,4943.616401965891,False,False,False,False
2023-11-09 20:00:00+00:00,2.135,2.14,2.125,2.13,2656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-34875.0,-4440.166335301937,False,False,False,False,4908.149481005179,False,False,False,False
2023-11-10 16:00:00+00:00,2.115,2.16,2.115,2.14,3788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-31087.0,-4853.295539405783,False,False,False,False,4890.782822384944,False,False,False,False
2023-11-10 20:00:00+00:00,2.145,2.165,2.14,2.15,9737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-21350.0,-5109.058399259957,False,False,False,False,4965.917972425487,False,False,False,False
2023-11-13 16:00:00+00:00,2.13,2.165,2.12,2.125,4995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26345.0,-5438.297803922594,False,False,False,False,4966.368856573929,False,False,False,False
