date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_166,aVWAP_BoS_CHoCH_bear_28,aVWAP_BoS_CHoCH_bear_49,aVWAP_BoS_CHoCH_bear_92,aVWAP_BoS_CHoCH_bear_144,Peaks_Valleys_avg,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2021-12-31 00:00:00+00:00,40.93,41.62,40.07,40.07,4930538,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,43.29,44.59,40.85,40.85,5302874,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,45.14,45.32,42.51,43.07,5207198,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,44.36,45.8,44.18,44.73,6825097,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,43.66,44.79,42.7,44.0,5520094,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,39.89,43.83,39.16,43.53,7979969,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,43.15,43.18,39.65,40.12,6637532,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,43.26,44.18,41.62,43.13,4688880,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,36.63,42.95,32.6,42.95,10182169,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,35.33,37.18,34.3,35.35,6493988,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,33.73,36.27,33.42,35.02,4557330,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,33.8,34.78,32.69,33.78,4081704,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,30.88,34.505,30.22,33.75,6398005,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,30.89,32.64,29.38,31.0,6276285,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,30.1,31.43,28.73,31.0,6917501,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-15 00:00:00+00:00,29.72,31.9,29.66,30.07,5127224,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,27.35,29.81,26.92,29.7,12479367,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,26.58,28.28,25.57,27.36,5837948,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-06 00:00:00+00:00,24.41,27.82,23.75,26.59,11864211,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-13 00:00:00+00:00,23.73,24.355,21.36,24.21,11529640,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-20 00:00:00+00:00,21.89,23.55,21.06,23.53,6724598,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-27 00:00:00+00:00,22.41,23.04,20.12,22.06,5097325,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-06-03 00:00:00+00:00,21.97,22.71,21.4,22.5,5155145,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-06-10 00:00:00+00:00,21.8,23.1,21.53,22.44,5363438,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-06-17 00:00:00+00:00,23.28,23.36,21.11,21.3,6581308,,,,,,,0,,,0.0,0.0,0.0,0.0
