date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_peak_842,aVWAP_peak_827,aVWAP_valley_883,aVWAP_valley_858,aVWAP_valley_835,aVWAP_valley_821,aVWAP_valley_789,aVWAP_valley_772,aVWAP_valley_761,aVWAP_valley_748,aVWAP_valley_698,aVWAP_valley_667,aVWAP_valley_640,aVWAP_valley_627,aVWAP_valley_588,aVWAP_valley_526,aVWAP_valley_509,aVWAP_valley_475,aVWAP_valley_474,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,57.825,57.865,57.495,57.535,151144.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,151144.0,False,False,False,False
2024-12-19 16:00:00+00:00,57.51,57.925,57.505,57.775,66198.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,66198.0,1026.3255813953488,False,False,False,False,149827.00775193798,False,False,False,False
2024-12-19 17:00:00+00:00,57.775,57.89,57.62,57.715,65574.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,624.0,1020.0879754822425,False,False,False,False,148520.7595697374,False,False,False,False
2024-12-19 18:00:00+00:00,57.715,57.98,57.545,57.975,44485.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,45109.0,1703.6369991181768,False,False,False,False,146907.80205702828,False,False,False,False
2024-12-19 19:00:00+00:00,57.975,57.995,57.77,57.78,48965.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3856.0,1617.4410766512283,False,False,False,False,145389.30900188055,False,False,False,False
2024-12-19 20:00:00+00:00,57.785,57.91,57.58,57.605,157906.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-161762.0,-915.5735136844498,False,False,False,False,145583.36622665758,False,False,False,False
2024-12-20 15:00:00+00:00,57.69,58.17,57.51,58.01,107570.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-54192.0,-1741.5646219994196,False,False,False,False,144994.0117115156,False,False,False,False
2024-12-20 16:00:00+00:00,58.01,58.785,57.99,58.695,135680.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,81488.0,-451.18377514671556,False,False,False,False,144849.60842916652,False,False,False,False
2024-12-20 17:00:00+00:00,58.695,58.78,58.61,58.67,68913.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12575.0,-249.22743754754168,False,False,False,False,143672.29667057478,False,False,False,False
2024-12-20 18:00:00+00:00,58.675,58.695,58.375,58.375,51356.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-38781.0,-846.6192602212232,False,False,False,False,142241.0362570775,False,False,False,False
2024-12-20 19:00:00+00:00,58.375,58.67,58.36,58.615,71172.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,32391.0,-331.30733370616537,False,False,False,False,141139.19073371196,False,False,False,False
2024-12-20 20:00:00+00:00,58.615,58.74,58.24,58.525,153382.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-120991.0,-2202.0002432611086,False,False,False,False,141329.00173008852,False,False,False,False
2024-12-23 15:00:00+00:00,58.38,58.515,58.18,58.37,11913.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-132904.0,-4228.387836388843,False,False,False,False,139322.55209086233,False,False,False,False
2024-12-23 16:00:00+00:00,58.37,58.37,58.37,58.37,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-132904.0,-6223.358567607621,False,False,False,False,137162.51252356212,False,False,False,False
2024-12-23 17:00:00+00:00,58.37,58.37,58.37,58.37,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-132904.0,-8187.399520047813,False,False,False,False,135035.96194180148,False,False,False,False
2024-12-23 18:00:00+00:00,58.37,58.37,58.37,58.37,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-132904.0,-10120.99022516335,False,False,False,False,132942.38113650223,False,False,False,False
2024-12-23 19:00:00+00:00,58.37,58.37,58.37,58.37,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-132904.0,-12024.60277981198,False,False,False,False,130881.2589483394,False,False,False,False
2024-12-23 20:00:00+00:00,58.37,58.37,58.37,58.37,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-132904.0,-13898.70196152032,False,False,False,False,128852.09214293878,False,False,False,False
2024-12-24 15:00:00+00:00,59.3,59.675,59.3,59.49,63200.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-69704.0,-14763.900380721556,False,False,False,False,127834.2302492498,False,False,False,False
2024-12-24 16:00:00+00:00,59.485,59.64,59.47,59.5,54845.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-14859.0,-14765.374793423547,False,False,False,False,126702.6142763932,False,False,False,False
2024-12-24 17:00:00+00:00,59.495,59.845,59.485,59.83,86397.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,71538.0,-13427.337974920856,False,False,False,False,126077.72103179795,False,False,False,False
2024-12-24 18:00:00+00:00,59.83,59.83,59.83,59.83,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,71538.0,-12110.045913294176,False,False,False,False,124123.02768246774,False,False,False,False
2024-12-24 19:00:00+00:00,59.83,59.83,59.83,59.83,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,71538.0,-10813.176984405894,False,False,False,False,122198.63965638296,False,False,False,False
