date,Close,High,Low,Open,Volume,aVWAP_peak_858,aVWAP_peak_838,aVWAP_peak_826,aVWAP_peak_803,aVWAP_peak_775,aVWAP_peak_760,aVWAP_peak_738,aVWAP_peak_704,aVWAP_peak_680,aVWAP_peak_658,aVWAP_peak_632,aVWAP_peak_597,aVWAP_peak_571,aVWAP_peak_550,aVWAP_peak_521,aVWAP_peak_499,aVWAP_peak_498,aVWAP_peak_496,aVWAP_peak_479,aVWAP_peak_450,aVWAP_peak_432,aVWAP_peak_416,aVWAP_peak_385,aVWAP_peak_335,aVWAP_peak_320,aVWAP_peak_257,aVWAP_peak_238,aVWAP_peak_216,aVWAP_peak_189,aVWAP_peak_176,aVWAP_peak_147,aVWAP_peak_46,aVWAP_peak_14,aVWAP_peak_12,aVWAP_valley_843,aVWAP_valley_818,aVWAP_valley_797,aVWAP_valley_752,aVWAP_valley_721,aVWAP_valley_695,aVWAP_valley_670,aVWAP_valley_653,aVWAP_valley_622,aVWAP_valley_603,aVWAP_valley_577,aVWAP_valley_555,aVWAP_valley_539,aVWAP_valley_513,aVWAP_valley_488,aVWAP_valley_464,aVWAP_valley_441,aVWAP_valley_421,aVWAP_valley_408,aVWAP_valley_373,aVWAP_valley_328,aVWAP_valley_287,aVWAP_valley_265,aVWAP_valley_245,aVWAP_valley_228,aVWAP_valley_211,aVWAP_valley_200,aVWAP_valley_183,aVWAP_valley_167,aVWAP_valley_133,aVWAP_valley_28,aVWAP_valley_27,aVWAP_OB_bull_843,aVWAP_OB_bull_818,aVWAP_OB_bull_670,aVWAP_OB_bull_653,aVWAP_OB_bull_622,aVWAP_OB_bear_597,aVWAP_OB_bear_335,aVWAP_OB_bear_46,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2022-01-18 00:00:00+00:00,11.3,11.46,11.0828,11.3,20422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-19 00:00:00+00:00,12.26,12.42,11.37,11.4,62795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-20 00:00:00+00:00,12.65,13.05,12.51,12.51,57124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.736666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.736666666666666,12.736666666666666,,#000000,,12.736666666666666,
2022-01-21 00:00:00+00:00,12.655,12.82,12.4,12.5,56875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.68095528615748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.68095528615748,12.68095528615748,,#000000,,12.68095528615748,
2022-01-24 00:00:00+00:00,12.81,13.05,12.52,12.55,77147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.793333333333335,12.726311344905639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.759822339119488,12.759822339119488,,#000000,,12.759822339119488,
2022-01-25 00:00:00+00:00,12.57,12.88,12.3301,12.7,25570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.743554351600352,12.710625399139888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.727089875370119,12.727089875370119,,#000000,,12.727089875370119,
2022-01-26 00:00:00+00:00,12.16,12.7382,12.03,12.67,31914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.64063896081388,12.659124343804045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.649881652308963,12.649881652308963,,#000000,,12.649881652308963,
2022-01-27 00:00:00+00:00,11.12,12.29,11.1,12.06,38163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.389455501541333,12.505325428444905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.44739046499312,12.44739046499312,,#000000,,12.44739046499312,
2022-01-28 00:00:00+00:00,10.6152,11.06,10.45,11.01,68971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.90988203558552,12.156960378228263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.03342120690689,12.03342120690689,,#000000,,12.03342120690689,
2022-01-31 00:00:00+00:00,10.93,11.04,10.34,10.71,92397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.594700535468824,11.871011850651888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.732856193060357,11.732856193060357,,#000000,,11.732856193060357,
2022-02-01 00:00:00+00:00,10.61,10.93,10.53,10.93,48027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4810131906814,11.756699420380984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.618856305531192,11.618856305531192,,#000000,,11.618856305531192,
2022-02-02 00:00:00+00:00,10.15,10.64,10.12,10.6,53031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.337514407272952,11.61636658964821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.476940498460582,11.476940498460582,,#000000,,11.476940498460582,
2022-02-03 00:00:00+00:00,9.865,10.13,9.78,10.0,38969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.22143353248037,11.504309110352473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.36287132141642,11.36287132141642,,#000000,,11.36287132141642,
2022-02-04 00:00:00+00:00,9.9,10.108,9.72,9.84,14783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.18176504994151,11.465205195053604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.323485122497559,11.323485122497559,,#000000,,11.323485122497559,
2022-02-07 00:00:00+00:00,10.64,10.7,9.84,9.9,31292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.134343730618815,11.412323323815725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.27333352721727,11.27333352721727,,#000000,,11.27333352721727,
2022-02-08 00:00:00+00:00,10.2,10.71,10.01,10.44,80213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.023780860882265,11.288193139680923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.155987000281595,11.155987000281595,,#000000,,11.155987000281595,
2022-02-09 00:00:00+00:00,10.01,10.22,10.0,10.16,13434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00305549175695,11.265833717996273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.134444604876611,11.134444604876611,,#000000,,11.134444604876611,
2022-02-10 00:00:00+00:00,9.61,10.2,9.52,10.0,52760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.90599971100188,11.165191380480868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.776666666666666,,,,,,,,,10.615952586049806,11.035595545741373,9.776666666666666,#000000,,10.615952586049806,
2022-02-11 00:00:00+00:00,10.38,10.45,9.52,9.52,45239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.855840789800212,11.107758649358868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.116666666666667,9.933619900883341,,,,,,,,,10.503471501677272,10.98179971957954,10.025143283775005,#000000,,10.503471501677272,
2022-02-14 00:00:00+00:00,10.38,10.5767,10.25,10.39,31603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.836560217104477,11.081757011408197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.234112378213304,10.047889667597723,,,,,,,,,10.550079818580926,10.959158614256337,10.141001022905513,#000000,,10.550079818580926,
2022-02-15 00:00:00+00:00,10.45,10.4699,10.05,10.28,28407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.817672012384705,11.05743708111765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.258184367230728,10.097403184628725,,,,,,,,,10.55767416134045,10.937554546751176,10.177793775929725,#000000,,10.55767416134045,
2022-02-16 00:00:00+00:00,10.3,10.66,10.2,10.57,32643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8001851188782,11.033599867474017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.288599820632573,10.146930217359378,,,,,,,,,10.567328756086042,10.916892493176109,10.217765018995976,#000000,,10.567328756086042,
2022-02-17 00:00:00+00:00,10.4,10.5,10.3401,10.4,19229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.791155980433574,11.020882253188612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.303869209717352,10.171340747534716,,,,,,,,,10.571812047718563,10.906019116811093,10.237604978626035,#000000,,10.571812047718563,
2022-02-18 00:00:00+00:00,10.31,10.47,10.15,10.35,15180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.78245015022353,11.009558516576057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.30440934237178,10.180693089577197,,,,,,,,,10.56927777468714,10.896004333399794,10.242551215974489,#000000,,10.56927777468714,
2022-02-22 00:00:00+00:00,10.09,10.36,9.93,10.26,30499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.759446806276463,10.982178608159547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.277678702005261,10.174245476991704,,,,,,,,,10.548387398358244,10.870812707218004,10.225962089498482,#000000,,10.548387398358244,
2022-02-23 00:00:00+00:00,10.92,10.92,10.23,10.25,52400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.755499385597338,10.967398607708176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.362340285135842,10.26200212397714,,,,,,,,,10.586810100604625,10.861448996652758,10.312171204556492,#000000,,10.586810100604625,
2022-02-24 00:00:00+00:00,10.16,10.92,10.08,10.92,56935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.734045194621478,10.937142548243589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.366777539953333,10.281453680556506,,,,,,,,,10.579854740843725,10.835593871432533,10.32411561025492,#000000,,10.579854740843725,
2022-02-25 00:00:00+00:00,10.47,10.47,10.03,10.03,16446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.727258403667282,10.92804207743183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.364603088533219,10.283259814094647,,,,,,,,,10.575790845931744,10.827650240549556,10.323931451313932,#000000,,10.575790845931744,
2022-02-28 00:00:00+00:00,10.47,10.63,10.34,10.63,10368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.724709155313807,10.923893076513828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.36813292688084,10.288467256985841,,,,,,,,,10.576300603923578,10.824301115913817,10.32830009193334,#000000,,10.576300603923578,
2022-03-01 00:00:00+00:00,11.36,11.4,10.54,10.54,78689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.751944252760671,10.935457447028089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.506027199233149,10.424221873321457,,,,,,,,,10.654412693085842,10.843700849894379,10.465124536277303,#000000,,10.654412693085842,
2022-03-02 00:00:00+00:00,11.19,11.34,10.85,11.34,59917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.771566462773382,10.944562879532677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.583896460303002,10.503586750201924,,,,,,,,,10.700903138202747,10.85806467115303,10.543741605252464,#000000,,10.700903138202747,
2022-03-03 00:00:00+00:00,11.08,11.4,10.9,11.15,32197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.78128504296499,10.949106506062877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.618178959114761,10.539250529944251,,,,,,,,,10.72195525952172,10.865195774513934,10.578714744529506,#000000,,10.72195525952172,
2022-03-04 00:00:00+00:00,11.69,11.765,11.01,11.09,68969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.820440918013501,10.976464297198772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.721879493630496,10.642907317507046,,,,,,,,,10.790423006587455,10.898452607606137,10.68239340556877,#000000,,10.790423006587455,
2022-03-07 00:00:00+00:00,12.175,12.3,11.45,11.84,99442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.90581328681954,11.044529927300339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.905630021740103,10.824138391823306,,,,,,,,,10.920027906920822,10.97517160705994,10.864884206781705,#000000,,10.920027906920822,
2022-03-08 00:00:00+00:00,12.11,12.479,11.84,12.2,36493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.938498273592472,11.0713377727889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.968814746442112,10.886854332938936,,,,,,,,,10.966376281440605,11.004918023190687,10.927834539690524,#000000,,10.966376281440605,
2022-03-09 00:00:00+00:00,13.03,13.13,11.68,11.71,62797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.011327627059728,11.133484788920175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.101646999582826,11.01744455711968,,,,,,,,,11.065975993170603,11.072406207989951,11.059545778351254,#000000,,11.065975993170603,
2022-03-10 00:00:00+00:00,13.33,13.39,12.9,13.06,54066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.206666666666667,11.090552024843314,11.203010540182738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.238516984899524,11.151296523043069,,,,,,,,13.206666666666667,11.57800854792706,11.833409743897574,11.194906753971296,#000000,,11.57800854792706,
2022-03-11 00:00:00+00:00,12.75,13.33,12.61,13.33,60497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.042965733555626,11.160652383341452,11.264265978850785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.350973579061362,11.263058102061583,,,,,,,,13.042965733555626,11.616383155374162,11.822628031915954,11.307015840561473,#000000,,11.616383155374162,
2022-03-14 00:00:00+00:00,11.8,12.775,11.635,12.48,76266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.654113910010183,11.203070914841796,11.299401368991262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.407607151738853,11.323332048469439,,,,,,,,12.654113910010183,11.577505078810308,11.718862064614413,11.365469600104145,#000000,,11.577505078810308,
2022-03-15 00:00:00+00:00,11.54,11.67,11.3301,11.55,23050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.531174191949653,11.207384729159118,11.30218460519044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.410066223794518,11.327527366458128,,,,,,,,12.531174191949653,11.555667423310371,11.680247842099737,11.368796795126322,#000000,,11.555667423310371,
2022-03-16 00:00:00+00:00,11.81,11.81,11.33,11.6,26940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.432598777505097,11.214461559293106,11.307393303823398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.41641405220478,11.335638620601438,,,,,,,,12.432598777505097,11.541301262685563,11.651484546873867,11.37602633640311,#000000,,11.541301262685563,
2022-03-17 00:00:00+00:00,12.39,12.4999,11.97,11.97,35313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.413932061115698,11.236470842711785,11.326245591625304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.445581184875131,11.365993054607738,,,,,,,,12.413932061115698,11.557644546987131,11.658882831817595,11.405787119741435,#000000,,11.557644546987131,
2022-03-18 00:00:00+00:00,12.75,12.76,12.03,12.1,23976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.42187335192664,11.254022438528821,11.341562102702339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.469338935491045,11.39033006199124,,,,,,,,12.42187335192664,11.575425378128017,11.672485964385935,11.429834498741142,#000000,,11.575425378128017,
2022-03-21 00:00:00+00:00,13.09,13.32,12.86,12.86,21592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.466716965806652,11.276472256578234,11.36164498873919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.501175553054638,11.422189476114948,,,,,,,,12.466716965806652,11.605639848058733,11.701611403708023,11.461682514584794,#000000,,11.605639848058733,
2022-03-22 00:00:00+00:00,12.61,13.04,12.39,13.04,17882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.477948206618725,11.290542895522023,11.374067796452385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.520046706384907,11.441416920058641,,,,,,,,12.477948206618725,11.620804505007337,11.714186299531045,11.480731813221773,#000000,,11.620804505007337,
2022-03-23 00:00:00+00:00,12.59,12.67,11.88,12.67,46084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.466244179938082,11.317981312609648,11.397916773717043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.554118961745672,11.47699090616747,,,,,,,,12.466244179938082,11.642650426835583,11.727380755421592,11.515554933956572,#000000,,11.642650426835583,
2022-03-24 00:00:00+00:00,12.22,12.7,12.22,12.65,37454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.458609963840047,11.339283749740263,11.416482363681121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.579883782715973,11.50397599520638,,,,,,,,12.458609963840047,11.659647171036756,11.738125359087142,11.541929888961176,#000000,,11.659647171036756,
2022-03-25 00:00:00+00:00,12.2,12.38,12.07,12.11,32516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4413439263652,11.354300900815545,11.429402873432227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.596675459759998,11.521998212335454,,,,,,,,12.4413439263652,11.668744274541686,11.741682566870992,11.559336836047727,#000000,,11.668744274541686,
2022-03-28 00:00:00+00:00,11.25,12.09,11.2,12.09,91944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.285521935120594,11.361642392309971,11.433067636319088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.590892352115002,11.521419980601825,,,,,,,,12.285521935120594,11.638508859293298,11.693410654583218,11.556156166358413,#000000,,11.638508859293298,
2022-03-29 00:00:00+00:00,11.69,11.69,10.985,11.05,29065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.243660616554958,11.362985167692763,11.433366246824015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.587975494388143,11.520047776202949,,,,,,,,12.243660616554958,11.629607060332566,11.680004010357246,11.554011635295545,#000000,,11.629607060332566,
2022-03-30 00:00:00+00:00,11.44,11.91,11.31,11.84,20959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.219449651552981,11.364939153338089,11.434532623719674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.587447468965525,11.52053637662716,,,,,,,,12.219449651552981,11.625381054840684,11.672973809536915,11.553991922796342,#000000,,11.625381054840684,
2022-03-31 00:00:00+00:00,11.13,11.53,11.09,11.53,34526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.166499754111761,11.363027831694325,11.431623748184954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.579182108704012,11.51414899764738,,,,,,,,12.166499754111761,11.610896488068487,11.653717111330346,11.546665553175696,#000000,,11.610896488068487,
2022-04-01 00:00:00+00:00,11.43,11.44,10.9,11.08,21245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.136915818480967,11.36195052822433,11.429943003641275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.574393384576386,11.510461847224429,,,,,,,,12.136915818480967,11.602732916429478,11.642936450115526,11.542427615900408,#000000,,11.602732916429478,
2022-04-04 00:00:00+00:00,11.21,11.44,11.1,11.44,15170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.11679075140791,11.361146668503208,11.42871707531912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.570990165730977,11.507825526869578,,,,,,,,12.11679075140791,11.597094037566158,11.63555149841008,11.539407846300278,#000000,,11.597094037566158,
2022-04-05 00:00:00+00:00,10.89,11.31,10.82,11.31,36111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.05990101964647,11.355189507999889,11.421981701556659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.557240646718062,11.496034717620848,,,,,,,,12.05990101964647,11.578069518708386,11.612357409734338,11.526637682169454,#000000,,11.578069518708386,
2022-04-06 00:00:00+00:00,10.73,10.92,10.69,10.8,25476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.015242302624733,11.348449948396143,11.414834278813625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.544106407046144,11.484343905354262,,,,,,,,12.015242302624733,11.56139536844698,11.5928421766115,11.514225156200203,#000000,,11.56139536844698,
2022-04-07 00:00:00+00:00,10.82,10.88,10.7,10.74,17010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.987575177007853,11.344192531166916,11.410297563476075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.535804366186863,11.476964025853404,,,,,,,,11.987575177007853,11.550966732738223,11.580688423883615,11.506384196020132,#000000,,11.550966732738223,
2022-04-08 00:00:00+00:00,10.94,11.0,10.78,10.93,14226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.967378630176212,11.341370374954886,11.407208673224718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.529988151751672,11.471866547162849,,,,,,,,11.967378630176212,11.543562475454067,11.571985892785271,11.50092734945726,#000000,,11.543562475454067,
2022-04-11 00:00:00+00:00,10.8,11.08,10.51,10.99,65623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.87448084630506,11.325631369466834,11.39041048324455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.49999473607887,11.445129560190935,,,,,,,,11.87448084630506,11.50712939905725,11.530174233005482,11.472562148134902,#000000,,11.50712939905725,
2022-04-12 00:00:00+00:00,10.84,10.99,10.81,10.94,25013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.845285033364476,11.320776858984633,11.385113294582958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.490477499150531,11.436726609983529,,,,,,,,11.845285033364476,11.495675859213225,11.517058395644023,11.46360205456703,#000000,,11.495675859213225,
2022-04-13 00:00:00+00:00,11.03,11.15,10.89,10.9,40364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.808106135846796,11.315638381956084,11.379154127070864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.479185386337814,11.427039863050462,,,,,,,,11.808106135846796,11.481824778852403,11.500966214957915,11.453112624694139,#000000,,11.481824778852403,
2022-04-14 00:00:00+00:00,11.01,11.13,10.885,11.13,53987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.762481254814526,11.308698150454365,11.37116064412092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.464439028399138,11.414316055450731,,,,,,,,11.762481254814526,11.464219026647935,11.480780016463271,11.439377541924934,#000000,,11.464219026647935,
