date,Close,High,Low,Open,Volume,aVWAP_peak_859,aVWAP_peak_857,aVWAP_peak_845,aVWAP_peak_831,aVWAP_peak_783,aVWAP_peak_746,aVWAP_peak_717,aVWAP_peak_716,aVWAP_peak_697,aVWAP_peak_663,aVWAP_peak_648,aVWAP_peak_626,aVWAP_peak_611,aVWAP_peak_594,aVWAP_peak_582,aVWAP_peak_549,aVWAP_peak_501,aVWAP_peak_479,aVWAP_peak_448,aVWAP_peak_408,aVWAP_peak_394,aVWAP_peak_356,aVWAP_peak_312,aVWAP_peak_285,aVWAP_peak_245,aVWAP_peak_232,aVWAP_peak_206,aVWAP_peak_178,aVWAP_peak_177,aVWAP_peak_133,aVWAP_peak_61,aVWAP_valley_864,aVWAP_valley_843,aVWAP_valley_827,aVWAP_valley_821,aVWAP_valley_820,aVWAP_valley_797,aVWAP_valley_795,aVWAP_valley_761,aVWAP_valley_758,aVWAP_valley_748,aVWAP_valley_745,aVWAP_valley_735,aVWAP_valley_723,aVWAP_valley_702,aVWAP_valley_683,aVWAP_valley_657,aVWAP_valley_646,aVWAP_valley_618,aVWAP_valley_572,aVWAP_valley_533,aVWAP_valley_531,aVWAP_valley_496,aVWAP_valley_465,aVWAP_valley_439,aVWAP_valley_428,aVWAP_valley_427,aVWAP_valley_396,aVWAP_valley_371,aVWAP_valley_345,aVWAP_valley_306,aVWAP_valley_242,aVWAP_valley_194,aVWAP_valley_150,aVWAP_valley_97,aVWAP_valley_47,aVWAP_OB_bull_439,aVWAP_OB_bear_869,aVWAP_OB_bear_783,aVWAP_OB_bear_61,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2022-03-23 00:00:00+00:00,6.36,6.62,6.07,6.31,61830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.265270595441222,,,,,6.265270595441222,,6.265270595441222,#000000,,6.265270595441222,
2022-03-24 00:00:00+00:00,6.17,6.42,6.05,6.42,71827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.259915186229965,,,,,6.259915186229965,,6.259915186229965,#000000,,6.259915186229965,
2022-03-25 00:00:00+00:00,6.18,6.2819,6.0,6.27,36188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.254682917811293,,,,,6.254682917811293,,6.254682917811293,#000000,,6.254682917811293,
2022-03-28 00:00:00+00:00,6.5,6.6129,6.18,6.18,45660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.265023070364867,,,,,6.265023070364867,,6.265023070364867,#000000,,6.265023070364867,
2022-03-29 00:00:00+00:00,6.46,6.51,6.34,6.48,73851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.279896107087935,,,,,6.279896107087935,,6.279896107087935,#000000,,6.279896107087935,
2022-03-30 00:00:00+00:00,6.76,6.9014,6.32,6.45,75138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3107292237334605,,,,,6.3107292237334605,,6.3107292237334605,#000000,,6.3107292237334605,
2022-03-31 00:00:00+00:00,6.96,7.1901,6.563,6.72,57730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.904366666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.345516433809199,,,,6.904366666666666,6.624941550237933,6.904366666666666,6.345516433809199,#000000,,6.624941550237933,
2022-04-01 00:00:00+00:00,6.75,7.04,6.54,6.92,72259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.833380088571597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3749794190401525,,,,6.833380088571597,6.604179753805875,6.833380088571597,6.3749794190401525,#000000,,6.604179753805875,
2022-04-04 00:00:00+00:00,6.28,6.69,6.27,6.69,41609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.731527354631173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.376431501822836,,,,6.731527354631173,6.553979428227004,6.731527354631173,6.376431501822836,#000000,,6.553979428227004,
2022-04-05 00:00:00+00:00,5.66,6.3888,5.62,6.36,55061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.52700266303125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.353204857140299,,,,6.52700266303125,6.4401037600857745,6.52700266303125,6.353204857140299,#000000,,6.4401037600857745,
2022-04-06 00:00:00+00:00,5.58,5.64,5.31,5.64,69797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.287561616563672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.305117409360519,,,,6.287561616563672,6.296339512962096,6.287561616563672,6.305117409360519,#000000,,6.296339512962096,
2022-04-07 00:00:00+00:00,5.43,5.58,5.0,5.58,63372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.120092395811332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2574400658250795,,,,6.120092395811332,6.188766230818206,6.120092395811332,6.2574400658250795,#000000,,6.188766230818206,
2022-04-08 00:00:00+00:00,5.13,5.56,5.1,5.56,50065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.015446445617108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.220223737912658,,,,6.015446445617108,6.117835091764883,6.015446445617108,6.220223737912658,#000000,,6.117835091764883,
2022-04-11 00:00:00+00:00,5.06,5.2,4.98,5.18,62354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.891933056077292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.169427791904133,,,,5.891933056077292,6.030680423990713,5.891933056077292,6.169427791904133,#000000,,6.030680423990713,
2022-04-12 00:00:00+00:00,4.82,5.22,4.8,5.16,73502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.764623669977713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.10841967524476,,,,5.764623669977713,5.936521672611237,5.764623669977713,6.10841967524476,#000000,,5.936521672611237,
2022-04-13 00:00:00+00:00,4.7,4.9199,4.64,4.9199,94318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.615598605562647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.026880233800682,,,,5.615598605562647,5.821239419681664,5.615598605562647,6.026880233800682,#000000,,5.821239419681664,
2022-04-14 00:00:00+00:00,4.56,4.8,4.54,4.76,65236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.524745373265107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.971200664002407,,,,5.524745373265107,5.747973018633758,5.524745373265107,5.971200664002407,#000000,,5.747973018633758,
2022-04-18 00:00:00+00:00,4.09,4.95,4.085,4.95,77790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.410533277656676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.898609397832425,,,,5.410533277656676,5.654571337744551,5.410533277656676,5.898609397832425,#000000,,5.654571337744551,
2022-04-19 00:00:00+00:00,3.84,4.1,3.665,4.08,227011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.06393891553081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.660731299846642,,,,5.06393891553081,5.362335107688725,5.06393891553081,5.660731299846642,#000000,,5.362335107688725,
2022-04-20 00:00:00+00:00,3.78,3.97,3.705,3.97,175792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.879295830044681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.507475224173549,,,,4.879295830044681,5.193385527109115,4.879295830044681,5.507475224173549,"rgba(239, 83, 80, 1.0)",1.2257077381902493,5.193385527109115,-1.1531178951321388
2022-04-21 00:00:00+00:00,3.67,3.7999,3.61,3.78,116923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7728572607297455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.412364960423559,,,,4.7728572607297455,5.092611110576652,4.7728572607297455,5.412364960423559,"rgba(239, 83, 80, 1.0)",1.2701052946348412,5.092611110576652,-1.1200733644572802
2022-04-22 00:00:00+00:00,3.56,3.6629,3.52,3.65,119391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.672801003274247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.319306782083321,,,,4.672801003274247,4.996053892678784,4.672801003274247,5.319306782083321,"rgba(239, 83, 80, 1.0)",1.3196359448829151,4.996053892678784,-1.0882197459437937
2022-04-25 00:00:00+00:00,3.41,3.53,3.24,3.52,76419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.607557610900807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.258639893802726,,,,4.607557610900807,4.933098752351766,4.607557610900807,5.258639893802726,"rgba(239, 83, 80, 1.0)",1.3725003552732593,4.933098752351766,-1.1097255796691747
2022-04-26 00:00:00+00:00,3.22,3.35,3.06,3.35,71212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.544160825756663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.200220838974508,,,,4.544160825756663,4.872190832365586,4.544160825756663,5.200220838974508,"rgba(239, 83, 80, 1.0)",1.4255540032619647,4.872190832365586,-1.158981580904707
2022-04-27 00:00:00+00:00,3.27,3.3,3.2,3.2,88683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.475317176517594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.133568165383189,,,,4.475317176517594,4.804442670950392,4.475317176517594,5.133568165383189,"rgba(239, 83, 80, 1.0)",1.4737479095492887,4.804442670950392,-1.0411839508017795
2022-04-28 00:00:00+00:00,3.41,3.43,3.14,3.24,71686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.427726328904198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.084829460838319,,,,4.427726328904198,4.756277894871259,4.427726328904198,5.084829460838319,"rgba(239, 83, 80, 0.5)",1.511624125070612,4.756277894871259,-0.8906168355895818
2022-04-29 00:00:00+00:00,3.4,3.49,3.315,3.32,65821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.390123262460391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.044150419094191,,,,4.390123262460391,4.717136840777291,4.390123262460391,5.044150419094191,"rgba(239, 83, 80, 0.5)",1.5430407793855756,4.717136840777291,-0.853598205811361
2022-05-02 00:00:00+00:00,3.41,3.42,3.06,3.35,146467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.307675142968829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.954967200479454,,,,4.307675142968829,4.631321171724142,4.307675142968829,4.954967200479454,"rgba(239, 83, 80, 0.5)",1.567523231432657,4.631321171724142,-0.7791407152593846
2022-05-03 00:00:00+00:00,3.41,3.45,3.245,3.37,126456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.250261876226666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.888006521210955,,,,4.250261876226666,4.56913419871881,4.250261876226666,4.888006521210955,"rgba(239, 83, 80, 0.5)",1.5885270870546413,4.56913419871881,-0.7296911762883518
2022-05-04 00:00:00+00:00,3.47,3.61,3.2,3.47,55163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.228873232124219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.861589722868798,,,,4.228873232124219,4.545231477496508,4.228873232124219,4.861589722868798,"rgba(239, 83, 80, 0.5)",1.6050730386681653,4.545231477496508,-0.669895669289105
2022-05-05 00:00:00+00:00,3.14,3.42,3.12,3.42,52790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.204569720494873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8337873900178305,,,,4.204569720494873,4.519178555256351,4.204569720494873,4.8337873900178305,"rgba(239, 83, 80, 0.5)",1.6282382896639933,4.519178555256351,-0.8470372942408579
2022-05-06 00:00:00+00:00,3.12,3.16,2.975,3.12,56626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.176185651402211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.802459251924391,,,,4.176185651402211,4.489322451663301,4.176185651402211,4.802459251924391,"rgba(239, 83, 80, 0.5)",1.6515112598591144,4.489322451663301,-0.8291329795596512
