date,Open,High,Low,Close,Volume,aVWAP_peak_215,aVWAP_valley_223,aVWAP_valley_209,aVWAP_valley_177,aVWAP_valley_157,aVWAP_valley_125,aVWAP_valley_77,aVWAP_valley_48,aVWAP_valley_34,aVWAP_valley_18,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,297.625,299.79,296.2,298.94,27018.0,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,299.175,300.05,297.73,298.58,16486.0,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,298.65,299.015,297.26,297.46,12002.0,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,297.565,298.13,296.66,297.24,12320.0,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,297.01,297.63,296.515,297.575,8887.0,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,297.605,298.69,297.56,298.35,10000.0,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,298.49,298.7,297.145,297.415,9232.0,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,297.415,298.32,296.79,297.82,11419.0,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,297.89,298.71,297.73,298.53,6622.0,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,298.49,298.93,297.7,298.11,6686.0,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,298.045,298.725,297.0,297.15,11435.0,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,297.165,297.755,294.78,295.43,16587.0,,,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,295.4,295.795,293.745,295.6,13288.0,,,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,295.575,296.26,294.71,296.215,9382.0,,,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,296.22,296.545,294.83,296.09,15044.0,,,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,295.965,296.375,294.69,295.3,7809.0,,,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,295.19,295.335,294.165,294.84,11782.0,,,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,294.885,294.92,293.69,294.14,9745.0,,,,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,294.0,295.32,293.525,294.795,9075.0,,,,,,,,,,294.54666666666674,,294.54666666666674,#000000
2025-07-09 15:05:00+00:00,294.785,295.21,294.355,295.21,6256.0,,,,,,,,,,294.701050159807,,294.701050159807,#000000
2025-07-09 15:10:00+00:00,295.16,295.96,294.76,295.485,10032.0,,,,,,,,,,294.9781697748689,,294.9781697748689,#000000
2025-07-09 15:15:00+00:00,295.505,296.13,295.175,295.99,6139.0,,,,,,,,,,295.13150450765033,,295.13150450765033,#000000
2025-07-09 15:20:00+00:00,296.11,296.18,294.6,295.435,6437.0,,,,,,,,,,295.17790769392974,,295.17790769392974,#000000
2025-07-09 15:25:00+00:00,295.43,296.13,294.665,295.92,5633.0,,,,,,,,,,295.22881296092294,,295.22881296092294,#000000
2025-07-09 15:30:00+00:00,295.965,296.0,294.375,295.595,4948.0,,,,,,,,,,295.2384520129157,,295.2384520129157,#000000
2025-07-09 15:35:00+00:00,295.625,296.39,295.575,296.01,3128.0,,,,,,,,,,295.2840695670694,,295.2840695670694,#000000
2025-07-09 15:40:00+00:00,296.06,296.11,295.56,295.98,2799.0,,,,,,,,,,295.3148763935571,,295.3148763935571,#000000
2025-07-09 15:45:00+00:00,295.94,295.99,295.35,295.47,3419.0,,,,,,,,,,295.33191980898397,,295.33191980898397,#000000
2025-07-09 15:50:00+00:00,295.43,295.43,294.835,294.97,5215.0,,,,,,,,,,295.310955438246,,295.310955438246,#000000
2025-07-09 15:55:00+00:00,294.97,295.34,294.005,294.745,10303.0,,,,,,,,,,295.22471024564845,,295.22471024564845,#000000
2025-07-09 16:00:00+00:00,294.76,295.33,294.51,294.925,8412.0,,,,,,,,,,295.19354487587003,,295.19354487587003,#000000
2025-07-09 16:05:00+00:00,294.925,295.08,294.54,294.95,14554.0,,,,,,,,,,295.14265825981664,,295.14265825981664,#000000
2025-07-09 16:10:00+00:00,294.965,294.98,294.49,294.91,2779.0,,,,,,,,,,295.13286522275683,,295.13286522275683,#000000
2025-07-09 16:15:00+00:00,295.17,295.43,295.11,295.41,3291.0,,,,,,,,,,295.1387712035409,,295.1387712035409,#000000
2025-07-09 16:20:00+00:00,295.255,295.36,293.875,294.74,14303.0,,,,,,,,,294.6583333333333,295.0798993200426,,294.86911632668796,#000000
2025-07-09 16:25:00+00:00,294.76,295.005,294.03,294.87,4052.0,,,,,,,,,294.6531823299737,295.0649729524598,,294.85907764121674,#000000
2025-07-09 16:30:00+00:00,295.01,295.69,294.82,295.405,2444.0,,,,,,,,,294.7297745885219,295.0697337937602,,294.899754191141,#000000
2025-07-09 16:35:00+00:00,295.39,295.585,295.0,295.07,3042.0,,,,,,,,,294.7921123974106,295.0733139950843,,294.93271319624745,#000000
2025-07-09 16:40:00+00:00,295.085,295.735,294.915,295.43,2256.0,,,,,,,,,294.8412044168551,295.0783465092815,,294.9597754630683,#000000
2025-07-09 16:45:00+00:00,295.39,295.63,295.24,295.61,2484.0,,,,,,,,,294.8978815180248,295.08621535967916,,294.99204843885195,#000000
2025-07-09 16:50:00+00:00,295.65,296.14,295.385,295.92,4337.0,,,,,,,,,295.0187133685724,295.10956976853015,,295.06414156855124,#000000
2025-07-09 16:55:00+00:00,295.93,296.07,295.165,295.6,3198.0,,,,,,,,,295.0712182043046,295.1211603000905,,295.0961892521975,#000000
2025-07-09 17:00:00+00:00,295.59,295.59,294.9,294.91,2530.0,,,,,,,,,295.07528463489103,295.12137862182715,,295.0983316283591,#000000
2025-07-09 17:05:00+00:00,295.085,295.56,295.085,295.43,3752.0,,,,,,,,,295.100332955957,295.1275177349041,,295.1139253454305,#000000
2025-07-09 17:10:00+00:00,295.4,295.4,294.545,294.64,10540.0,,,,,,,,,295.05281429848753,295.109481520102,,295.08114790929477,#000000
2025-07-09 17:15:00+00:00,294.67,295.02,294.54,294.965,4278.0,,,,,,,,,295.03702693885157,295.102304492721,,295.0696657157863,#000000
2025-07-09 17:20:00+00:00,294.955,294.965,294.38,294.795,2855.0,,,,,,,,,295.021642722778,295.0954701901439,,295.0585564564609,#000000
2025-07-09 17:25:00+00:00,294.855,294.9,294.285,294.52,5214.0,,,,,,,,,294.9854390748257,295.07908134323173,,295.0322602090287,#000000
2025-07-09 17:30:00+00:00,294.58,294.605,293.83,294.195,5941.0,,,,,,,,294.2099999999999,294.92075927329904,295.0493472159835,,294.72670216309416,#000000
2025-07-09 17:35:00+00:00,294.18,295.08,294.1,294.96,5217.0,,,,,,,,294.44533697795305,294.9066030898839,295.0395465057987,,294.79716219121184,#000000
2025-07-09 17:40:00+00:00,294.945,295.27,294.56,294.81,3468.0,,,,,,,,294.54840079310816,294.9054485615247,295.03651187492346,,294.8301204098521,#000000
2025-07-09 17:45:00+00:00,294.86,295.08,294.38,294.87,2970.0,,,,,,,,294.58692941577635,294.9008337254618,295.0323470821349,,294.8400367411243,#000000
2025-07-09 17:50:00+00:00,294.865,295.445,294.865,295.18,4988.0,,,,,,,,294.7142364801039,294.91573486288297,295.03578059337815,,294.88858397878835,#000000
2025-07-09 17:55:00+00:00,295.115,295.185,294.53,295.1,6809.0,,,,,,,,294.7661493666293,294.91736008717265,295.03241415438004,,294.905307869394,#000000
2025-07-09 18:00:00+00:00,294.93,295.42,294.63,295.14,7624.0,,,,,,,,294.82735720524806,294.92823866265235,295.0335656076696,,294.92972049185664,#000000
2025-07-09 18:05:00+00:00,295.14,296.14,295.12,295.91,5057.0,,,,,,,,294.93504725800574,294.9656905181059,295.05019337016574,,294.9836437154258,#000000
2025-07-09 18:10:00+00:00,295.915,297.215,295.88,296.49,3872.0,,,,,,,,295.06931800374355,295.02008680134134,295.0769817209686,,295.0554621753511,#000000
2025-07-09 18:15:00+00:00,296.49,297.38,296.03,296.3,4108.0,,,,,,,,295.1924810204979,295.0752896678487,295.10514734943985,,295.1243060125955,#000000
2025-07-09 18:20:00+00:00,296.165,297.105,296.165,296.825,6847.0,,,,,,,,295.3736829464041,295.1662410041522,295.15371481616694,,295.23121292224107,#000000
2025-07-09 18:25:00+00:00,296.865,297.425,296.505,296.59,11450.0,,,,,,,,295.61931695707943,295.3096495205883,295.235508819941,,295.3881584325363,#000000
2025-07-09 18:30:00+00:00,296.59,296.675,296.125,296.25,4026.0,,,,,,,,295.65996149789765,295.3400751357189,295.2541980240084,,295.4180782192083,#000000
2025-07-09 18:35:00+00:00,296.15,297.04,296.135,296.6,2099.0,,,,,,,,295.686220281254,295.3588721579459,295.2657899601262,,295.43696079977536,#000000
2025-07-09 18:40:00+00:00,296.575,296.61,296.21,296.565,2435.0,,,,,,,,295.71077089103,295.37775668795183,295.2776941682746,,295.45540724908545,#000000
2025-07-09 18:45:00+00:00,296.55,297.1,296.02,296.37,3322.0,,,,,,,,295.74331044167207,295.4033000499366,295.29402658460305,,295.4802123587372,#000000
2025-07-09 18:50:00+00:00,296.37,296.65,295.195,296.505,2716.0,,,,,,,,295.7555352485665,295.41637062572244,295.30294042784067,,295.49161543404324,#000000
2025-07-09 18:55:00+00:00,296.505,296.6,296.31,296.56,2379.0,,,,,,,,295.77601260235025,295.4333290840322,295.31410108562903,,295.5078142573372,#000000
2025-07-09 19:00:00+00:00,296.6,297.295,296.345,297.06,5835.0,,,,,,,,295.8479547989134,295.48803112429266,295.349847953397,,295.56194462553435,#000000
2025-07-09 19:05:00+00:00,297.065,297.605,296.42,296.745,8626.0,,,,,,,,295.9409130932936,295.56303334666075,295.40058884809866,,295.63484509601767,#000000
2025-07-09 19:10:00+00:00,296.735,297.27,296.28,297.18,7845.0,,,,,,,,296.0115458560183,295.62414261397925,295.4435952165632,,295.6930945621869,#000000
2025-07-09 19:15:00+00:00,297.16,297.53,296.5,297.52,2908.0,,,,,,,,296.04237176819674,295.6499300448737,295.4617774734917,,295.71802642885405,#000000
2025-07-09 19:20:00+00:00,297.5,297.865,297.055,297.385,6104.0,,,,,,,,296.1152469866091,295.7098212509139,295.5041355109236,,295.7764012494822,#000000
2025-07-09 19:25:00+00:00,297.385,297.58,296.895,296.955,5866.0,,,,,,,,296.1644728135476,295.7545982275188,295.53726773414365,,295.8187795917367,#000000
2025-07-09 19:30:00+00:00,296.945,297.61,296.105,297.605,5148.0,,,,,,,,296.2024675962192,295.79067300698824,295.56462123135776,,295.85258727818837,#000000
2025-07-09 19:35:00+00:00,297.655,297.68,296.89,297.085,5407.0,,,,,,,,296.2437459450253,295.8295904839209,295.5943501334343,,295.8892288541269,#000000
2025-07-09 19:40:00+00:00,297.155,297.39,296.11,297.07,3520.0,,,,,,,,296.2595415986393,295.84749939730796,295.60895240426953,,295.9053311334056,"rgba(38, 166, 154, 1.0)"
2025-07-09 19:45:00+00:00,297.05,297.38,297.02,297.31,4642.0,,,,,,,,296.29165833504464,295.878724953272,295.63341021599,,295.9345978347689,"rgba(38, 166, 154, 1.0)"
2025-07-09 19:50:00+00:00,297.36,297.37,295.99,296.28,12490.0,,,,,,,,296.3123783115079,295.91681828490204,295.6688978369173,,295.96603147777574,#000000
2025-07-09 19:55:00+00:00,296.355,297.045,295.115,295.995,18909.0,,,,,,,296.05166666666673,296.2838209714918,295.92753584993966,295.6901645839026,,295.9882970180002,#000000
