date,Open,High,Low,Close,Volume,aVWAP_OB_bull_772,aVWAP_OB_bull_616,aVWAP_OB_bear_600,aVWAP_OB_bear_581,aVWAP_OB_bear_444,aVWAP_OB_bear_322,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,4.015,4.015,4.0,4.0,200.0,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,4.0075,4.0075,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,200.0,False,False,False,False
2024-12-16 16:00:00+00:00,4.0,4.0,3.96,3.96,166.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,3.98,3.98,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-166.0,-2.5736434108527133,False,False,False,False,199.47286821705427,False,False,False,False
2024-12-16 17:00:00+00:00,3.96,4.0,3.96,4.0,36.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.64705882352941,-76.47058823529412,False,False,False,True,True,,,,3.98,3.98,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-130.0,-4.549245838591431,False,False,False,False,196.9384051439216,False,False,False,False
2024-12-16 18:00:00+00:00,4.0,4.0,3.96,3.96,200.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.824613716454323,-70.04608294930875,False,False,False,True,True,,,,3.98,3.98,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-330.0,-9.594993965124896,False,False,False,False,196.98587173083754,False,False,False,False
2024-12-16 19:00:00+00:00,3.96,3.96,3.96,3.96,0.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.276316978404267,-64.4266738953646,False,False,False,True,True,,,,3.96,3.96,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-330.0,-14.562513438533813,False,False,False,False,193.93182720787883,False,False,False,False
2024-12-16 20:00:00+00:00,3.96,4.005,3.96,3.985,102.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.654825850804684,-54.770564568377175,False,False,False,True,True,,,,3.96,3.9825,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-228.0,-17.871621757316234,False,False,False,False,192.50652756124504,False,False,False,False
2024-12-17 15:00:00+00:00,3.985,3.985,3.77,3.77,18.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.47083024416855,-54.770564568377175,False,False,False,True,True,,,,3.8775,3.9825,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-246.0,-21.408495838598153,False,False,False,False,189.80100000215594,False,False,False,False
2024-12-17 16:00:00+00:00,3.77,3.89,3.77,3.89,185.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.88560761900016,-51.642196365634625,False,False,False,True,True,,,,3.83,3.9825,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-61.0,-22.02231760854237,False,False,False,False,189.7265658935954,False,False,False,False
2024-12-17 17:00:00+00:00,3.89,3.89,3.875,3.88,389.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.455500004070096,-46.374545163681354,False,False,False,True,True,,,,3.83,3.9825,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-450.0,-28.65763051383629,False,False,False,False,192.81607649989624,False,False,False,False
2024-12-17 18:00:00+00:00,3.88,3.88,3.82,3.82,123.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.10204829278333,-43.803574596581406,False,False,False,True,True,,,,3.83,3.9825,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-573.0,-37.09704709501712,False,False,False,False,191.73365670920018,False,False,False,False
