date,Open,High,Low,Close,Volume,aVWAP_peak_584,aVWAP_peak_546,aVWAP_peak_483,aVWAP_peak_445,aVWAP_peak_419,aVWAP_valley_609,aVWAP_valley_598,aVWAP_valley_556,aVWAP_valley_538,aVWAP_valley_499,aVWAP_valley_455,aVWAP_valley_441,aVWAP_valley_421,aVWAP_valley_373,aVWAP_valley_347,aVWAP_valley_335,aVWAP_valley_314,aVWAP_valley_292,aVWAP_valley_244,aVWAP_valley_214,aVWAP_valley_189,aVWAP_valley_148,aVWAP_valley_121,aVWAP_valley_109,aVWAP_valley_92,aVWAP_valley_41,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,150.73,151.545,149.655,150.96,42241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,42241.0,False,False,False,False
2023-10-31 16:00:00+00:00,151.28,152.57,150.8,152.145,42437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,42437.0,657.937984496124,False,False,False,False,42244.038759689916,False,False,False,False
2023-11-01 16:00:00+00:00,152.67,154.085,151.865,153.97,72616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,115053.0,2431.504837449673,False,False,False,False,42714.921879694724,False,False,False,False
2023-11-02 16:00:00+00:00,157.4,158.09,157.18,157.97,73283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,188336.0,5313.745072527972,False,False,False,False,43188.8455714824,False,False,False,False
2023-11-03 16:00:00+00:00,160.14,160.72,159.935,160.2,36989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,225325.0,8724.772280705834,False,False,False,False,43092.72393471523,False,False,False,False
2023-11-06 16:00:00+00:00,160.44,160.82,159.32,160.115,23349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,201976.0,11720.915346121248,False,False,False,False,42786.61968766538,False,False,False,False
2023-11-06 20:00:00+00:00,160.12,160.425,159.935,160.42,18992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,220968.0,14965.056193468205,False,False,False,False,42417.71085529847,False,False,False,False
2023-11-07 16:00:00+00:00,161.38,162.215,161.2,161.955,17965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,238933.0,18437.4274152749,False,False,False,False,42038.599059092296,False,False,False,False
2023-11-07 20:00:00+00:00,161.965,162.405,161.805,162.19,27253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,266186.0,22278.49055612335,False,False,False,False,41809.36496515288,False,False,False,False
2023-11-08 16:00:00+00:00,161.75,162.02,160.815,161.57,23127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,243059.0,25701.444190912134,False,False,False,False,41519.71589592571,False,False,False,False
2023-11-08 20:00:00+00:00,161.575,162.01,161.57,161.78,15782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,258841.0,29316.01094764218,False,False,False,False,41120.681540950114,False,False,False,False
2023-11-09 16:00:00+00:00,160.59,160.92,158.38,158.45,38292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,220549.0,32280.863491089585,False,False,False,False,41076.82601318344,False,False,False,False
2023-11-09 20:00:00+00:00,158.45,158.87,158.19,158.81,46154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,266703.0,35915.3152199099,False,False,False,False,41155.541888948035,False,False,False,False
2023-11-10 16:00:00+00:00,158.735,161.26,158.72,161.12,20468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,287171.0,39810.752193244625,False,False,False,False,40834.80480539845,False,False,False,False
2023-11-10 20:00:00+00:00,161.12,161.455,160.91,161.39,21223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,308394.0,43974.83355458967,False,False,False,False,40530.745816167466,False,False,False,False
2023-11-13 16:00:00+00:00,161.73,162.64,161.665,162.22,19826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,328220.0,48381.73535994487,False,False,False,False,40209.74200506409,False,False,False,False
2023-11-13 20:00:00+00:00,162.195,162.35,162.01,162.06,14874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,313346.0,52489.708455139524,False,False,False,False,39816.93980343519,False,False,False,False
2023-11-14 16:00:00+00:00,167.245,168.01,166.975,167.71,69361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,382707.0,57609.35638606759,False,False,False,False,40274.987248343175,False,False,False,False
2023-11-14 20:00:00+00:00,167.705,168.06,167.37,167.445,34144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,348563.0,62120.26558938438,False,False,False,False,40179.93318247739,False,False,False,False
2023-11-15 16:00:00+00:00,168.915,168.96,167.23,168.395,22645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,371208.0,66912.32348722337,False,False,False,False,39908.0737532917,False,False,False,False
2023-11-15 20:00:00+00:00,168.395,168.455,167.645,167.825,25050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,346158.0,71241.71382075478,False,False,False,False,39677.71602068253,False,False,False,False
