date,Open,High,Low,Close,Volume,aVWAP_peak_858,aVWAP_peak_818,aVWAP_peak_797,aVWAP_peak_708,aVWAP_peak_684,aVWAP_peak_655,aVWAP_peak_618,aVWAP_peak_576,aVWAP_peak_534,aVWAP_peak_514,aVWAP_peak_498,aVWAP_peak_480,aVWAP_peak_452,aVWAP_peak_424,aVWAP_peak_389,aVWAP_peak_376,aVWAP_peak_329,aVWAP_peak_312,aVWAP_peak_293,aVWAP_peak_269,aVWAP_peak_245,aVWAP_valley_878,aVWAP_valley_852,aVWAP_valley_830,aVWAP_valley_810,aVWAP_valley_791,aVWAP_valley_781,aVWAP_valley_780,aVWAP_valley_779,aVWAP_valley_748,aVWAP_valley_692,aVWAP_valley_671,aVWAP_valley_621,aVWAP_valley_601,aVWAP_valley_588,aVWAP_valley_546,aVWAP_valley_526,aVWAP_valley_509,aVWAP_valley_462,aVWAP_valley_396,aVWAP_valley_366,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,966.4,968.125,963.3,964.64,9234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,9234.0,False,False,False,False
2024-12-19 16:00:00+00:00,964.63,964.63,958.865,960.73,14536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-14536.0,-225.36434108527132,False,False,False,False,9316.201550387595,False,False,False,False
2024-12-19 17:00:00+00:00,960.615,961.2,953.75,959.3,10391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-24927.0,-608.3354365723214,False,False,False,False,9332.865092242051,False,False,False,False
2024-12-19 18:00:00+00:00,959.08,961.72,956.3,961.58,7285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-17642.0,-872.4232592611227,False,False,False,False,9301.115245850702,False,False,False,False
2024-12-19 19:00:00+00:00,961.36,961.69,959.53,960.385,7304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-24946.0,-1245.6570071795547,False,False,False,False,9270.152218783249,False,False,False,False
2024-12-19 20:00:00+00:00,960.385,961.75,954.59,954.94,9974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-34920.0,-1767.7398442775461,False,False,False,False,9281.064587484283,False,False,False,False
2024-12-20 15:00:00+00:00,945.73,955.37,943.2,952.59,12148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-47068.0,-2470.0694590949483,False,False,False,False,9325.513198531038,False,False,False,False
2024-12-20 16:00:00+00:00,952.6,961.62,952.6,959.22,16590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-30478.0,-2904.30094034929,False,False,False,False,9438.140900879394,False,False,False,False
2024-12-20 17:00:00+00:00,958.72,960.99,957.1,958.27,7367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-37845.0,-3446.0172048399986,False,False,False,False,9406.030189237854,False,False,False,False
2024-12-20 18:00:00+00:00,958.38,958.4,956.18,956.73,4510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-42355.0,-4049.2572481758125,False,False,False,False,9330.122744443468,False,False,False,False
2024-12-20 19:00:00+00:00,957.51,959.55,956.305,956.815,6807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-35548.0,-4537.6098489792885,False,False,False,False,9291.004562359072,False,False,False,False
2024-12-20 20:00:00+00:00,957.205,960.36,953.27,954.37,11212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-46760.0,-5192.220548995113,False,False,False,False,9320.787437361258,False,False,False,False
2024-12-23 15:00:00+00:00,942.795,943.2,940.48,941.46,2333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-49093.0,-5872.852788545576,False,False,False,False,9212.449647634725,False,False,False,False
2024-12-23 16:00:00+00:00,941.46,941.46,941.46,941.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-49093.0,-6542.932590273552,False,False,False,False,9069.62097092721,False,False,False,False
2024-12-23 17:00:00+00:00,941.46,941.46,941.46,941.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-49093.0,-7202.62355786621,False,False,False,False,8929.006692308183,False,False,False,False
2024-12-23 18:00:00+00:00,941.46,941.46,941.46,941.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-49093.0,-7852.086758519447,False,False,False,False,8790.572480024335,False,False,False,False
2024-12-23 19:00:00+00:00,941.46,941.46,941.46,941.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-49093.0,-8491.48076226333,False,False,False,False,8654.2845345976,False,False,False,False
2024-12-23 20:00:00+00:00,941.46,941.46,941.46,941.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-49093.0,-9120.961680677852,False,False,False,False,8520.109580572831,False,False,False,False
2024-12-24 15:00:00+00:00,948.54,953.02,948.54,950.395,5891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-43202.0,-9649.349871675095,False,False,False,False,8479.348191726742,False,False,False,False
2024-12-24 16:00:00+00:00,950.41,953.295,949.09,952.085,3016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-40186.0,-10122.786307773154,False,False,False,False,8394.645118986793,False,False,False,False
2024-12-24 17:00:00+00:00,951.47,959.38,951.1,958.77,5319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-34867.0,-10506.41752780768,False,False,False,False,8346.960698537387,False,False,False,False
2024-12-24 18:00:00+00:00,958.77,958.96,958.77,958.96,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-34866.0,-10884.085473112988,False,False,False,False,8217.56595902518,False,False,False,False
2024-12-24 19:00:00+00:00,958.96,958.96,958.96,958.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-34866.0,-11255.898101436816,False,False,False,False,8090.16183562944,False,False,False,False
2024-12-24 20:00:00+00:00,958.96,958.96,958.96,958.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-34866.0,-11621.946192887408,False,False,False,False,7964.732969960766,False,False,False,False
