date,Close,High,Low,Open,Volume,aVWAP_peak_152,aVWAP_valley_171,aVWAP_valley_136,aVWAP_valley_95,aVWAP_valley_66,aVWAP_valley_41,aVWAP_valley_24,aVWAP_OB_bull_95,aVWAP_OB_bull_66,aVWAP_OB_bull_41,aVWAP_OB_bear_152,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,114.0954856887,114.281964332,112.1816259288,112.2110699251,43151,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,43151.0,False,False,False,False
2022-01-07 00:00:00+00:00,105.9100547154,114.8315855964,105.8462593901,114.8315855964,510286,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-510286,-37798.96296296296,False,False,False,False,77753.59259259258,False,False,False,False
2022-01-14 00:00:00+00:00,103.3975003639,107.4809900651,102.1346473623,105.2132134695,154184,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-664470,-84219.03978052127,False,False,False,False,83415.10425240055,False,False,False,False
2022-01-21 00:00:00+00:00,96.8609331838,102.7113571033,96.7235278677,102.7113571033,293460,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-957930,-148938.37016714935,False,False,False,False,98973.9854188894,False,False,False,False
2022-01-28 00:00:00+00:00,95.4476213611,99.1379355649,92.2038744346,94.9765174202,168643,,,,,,,,,,,,,,#000000,,95.5964771202,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1126573,-221355.7501547679,False,False,False,False,104134.65316563833,False,False,False,False
2022-02-04 00:00:00+00:00,95.9481692983,99.7738277384,94.6035601336,94.6035601336,164333,,,,,,,,,,,,,,#000000,,96.17820289291379,,0.9069924923848913,-49.142608659542404,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-962240,-276236.0649581184,False,False,False,False,108593.78996818364,False,False,False,False
2022-02-11 00:00:00+00:00,94.4465254867,99.7366301564,93.8969042223,95.8696519748,169437,,,,,,,,,,,,,,#000000,,96.12710456856966,,1.4708665937533352,-48.646772287038026,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1131677,-339602.06014640594,False,False,False,False,113100.69441498486,False,False,False,False
2022-02-18 00:00:00+00:00,94.770409446,97.5970330915,94.0244948729,94.8685561004,85701,,,,,,,,,,,,,,#000000,,96.03047277162538,,2.4549195059986912,-47.76678804708027,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1045976,-391926.0556911166,False,False,False,False,111071.08742128227,False,False,False,False
2022-02-25 00:00:00+00:00,96.0168719564,96.0365012872,88.5969848871,94.2109735162,82425,,,,,,,,,,,,,,#000000,,94.63784921542208,,5.317881041638202,-45.136608117124375,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-963551,-434268.6441584413,False,False,False,False,108949.15501970581,False,False,False,False
2022-03-04 00:00:00+00:00,94.5348574756,97.6559210841,93.6515375864,94.5544868065,78327,,,,,,,,,,,,,,#000000,,95.03622053328539,,7.035029216209653,-43.68448850709566,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.22859775540045482,-0.22859775540045482,False,False,False,False,-1041878,-479276.7445911493,False,False,False,False,106680.84724046834,False,False,False,False
2022-03-11 00:00:00+00:00,93.5141322703,94.9244996934,90.9534860581,94.3137330633,88526,,,,,,,,,,,,,,#000000,,94.67731193488561,,8.05586029487575,-42.9111541583455,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.31746421371856726,-0.273030984559511,False,False,False,False,-1130404,-527508.3931399531,False,False,False,False,105336.04374117438,False,False,False,False
2022-03-18 00:00:00+00:00,100.139129586,100.2273634282,92.4677907882,94.0637535347,36983,,,,,,,,,,,,,,#000000,,94.96071643247572,,16.613416613159664,-34.99596928422804,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.11755848386946072,-0.19529473421448587,False,False,False,False,-1093421,-569427.8454999566,False,False,False,False,100272.8553159022,False,False,False,False
2022-03-25 00:00:00+00:00,97.5631871236,100.1343828301,97.2677906942,100.1343828301,46696,,,,,,,,,,,,,,#000000,,95.30587487161246,,21.496354167741075,-30.846736359456067,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.24409575955627424,0.024400512670894187,False,False,False,False,-1140117,-611701.1162036635,False,False,False,False,96304.19936657611,False,False,False,False
2022-04-01 00:00:00+00:00,96.462788793,100.5270666844,95.9522997825,97.7193771266,26996,,,,,,,,,,,,,,#000000,,96.17240961194334,,24.509696899873774,-28.523317625697263,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.290180640384442,0.1572905765276681,False,False,False,False,-1167113,-652842.7372256144,False,False,False,False,91170.25867275566,False,False,False,False
2022-04-08 00:00:00+00:00,92.3102552055,96.9830948999,92.1813567303,96.9830948999,43412,,,,,,,,,,,,,,#000000,,95.31123106914822,,25.141208776249805,-28.407173764353516,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.09609386111967565,0.030598357703996222,False,False,False,False,-1210525,-694152.5344681615,False,False,False,False,87632.60988218118,False,False,False,False
2022-04-15 00:00:00+00:00,92.378876709,93.1495187729,91.5090819718,92.1530834928,60319,,,,,,,,,,,,,,#000000,,94.67965090787403,,25.65369035523861,-28.261853681027826,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.341372163273994,-0.1553869027849989,False,False,False,False,-1150206,-727934.2726557052,False,False,False,False,85609.37952053813,False,False,False,False
2022-04-22 00:00:00+00:00,90.5581980188,95.6283356028,90.5581980188,92.2807057454,48730,,,,,,,,,,,,,,#000000,,94.40335393442034,,25.427546119328277,-28.261853681027826,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.2551190889267381,-0.2052529958558685,False,False,False,False,-1198936,-762823.2894960233,False,False,False,False,82877.57363012791,False,False,False,False
2022-04-29 00:00:00+00:00,88.7707011143,91.3382644953,88.2360620468,89.8460658492,52640,,,,,,,,,,,,,,#000000,,93.85492796054416,,24.7340713111749,-28.261853681027826,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.2740406251356312,False,False,False,False,-1251576,-799027.1939777994,False,False,False,False,80637.75336122954,False,False,False,False
2022-05-06 00:00:00+00:00,88.8167432962,92.9973537794,86.9921377675,88.628745901,437989,,,,,,,,,,,,,,#000000,,92.07558550950858,,24.284104560829434,-28.261853681027826,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.325676166887493,-0.2998583960115621,False,False,False,False,-813587,-800105.698127592,False,False,False,False,107108.21607521252,False,False,False,False
2022-05-13 00:00:00+00:00,86.5377043772,88.270421884,83.2882454834,87.5979507837,87250,,,,,,,,,,,,,,#000000,,91.60817637359496,,23.31031170093242,-28.261853681027826,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.321343325213478,False,False,False,False,-900837,-807567.2760440666,False,False,False,False,105637.23710667827,False,False,False,False
2022-05-20 00:00:00+00:00,83.8209211317,88.3931355885,82.2770845588,85.870141825,67859,,,,,,,,,,,,,,#000000,,89.62575440160867,,21.947657823319442,-28.261853681027826,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.332085789814436,False,False,False,False,-968696,-819502.7370778394,False,False,False,False,102838.84917285026,False,False,False,False
2022-05-27 00:00:00+00:00,89.7282606929,89.7282606929,83.1900745199,84.5350167206,53903,,,,,,,,,,,,,,#000000,,89.81426283969319,,25.78510569661089,-28.261853681027826,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.28171871442421403,-0.306902252119325,False,False,False,False,-914793,-826561.2750720736,False,False,False,False,99213.97145634283,False,False,False,False
2022-06-03 00:00:00+00:00,90.8277754847,91.1517396645,87.6175849764,89.207954586,40404,,,,,,,,,,,,,,#000000,,90.03186890720946,,29.257078473449646,-25.607758457648636,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.12351127833061654,-0.21520676522497076,False,False,False,False,-874389,-830104.0695111792,False,False,False,False,94857.6772743915,False,False,False,False
2022-06-10 00:00:00+00:00,85.7471336077,92.6439383106,85.7471336077,91.7898509276,19499,,,,,,,,,,,,,,#000000,,88.90264178719693,,29.96075076043211,-25.055481958121796,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.05452144408764689,-0.13486410465630883,False,False,False,False,-893888,-834828.8051029438,False,False,False,False,89275.55303184399,False,False,False,False
2022-06-17 00:00:00+00:00,77.6865121318,83.3667822543,77.2801825136,83.3667822543,70107,,,,,,,79.44449229989999,,,,,,79.44449229989999,#000000,,83.63721379059642,,28.488789551210246,-25.055481958121796,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.23884617953585138,False,False,False,False,-963995,-844396.6713916147,False,False,False,False,87855.66021467035,False,False,False,False
2022-06-24 00:00:00+00:00,81.0509413088,81.0621494168,77.5974676152,78.5211533566,23797,,,,,,,79.56081821804993,,,,,,79.56081821804993,#000000,,83.43145894111913,,29.344767702628964,-25.055481958121796,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.29083721697562265,False,False,False,False,-940198,-851493.066103347,False,False,False,False,83110.57427284292,False,False,False,False
2022-07-01 00:00:00+00:00,80.0199920077,82.0256534366,78.2453749101,81.1997928482,48121,,,,,,,79.74248996612654,,,,,,79.74248996612654,#000000,,83.14853601983258,,29.701391479528382,-25.055481958121796,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.7625204770855457,1.2073946634498514,False,False,False,False,-0.28783277198639035,-0.2893349944810065,False,False,False,False,-988319,-861628.320466062,False,False,False,False,80518.75395633603,False,False,False,False
2022-07-08 00:00:00+00:00,80.7180408383,80.9343376591,77.6702220003,78.7222110831,11557,,,,,,,79.74487614926508,,,,,,79.74487614926508,#000000,,83.07523411358241,,30.355389632718225,-24.758979072690625,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.7957730616059739,1.2287556264645736,False,False,False,False,-0.34282825441539394,-0.3160816244482002,False,False,False,False,-976762,-870156.7411722797,False,False,False,False,75410.47588549633,False,False,False,False
