date,Open,High,Low,Close,Volume,color,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL
2024-12-10 15:00:00+00:00,1.565,1.57,1.535,1.54,200.0,#000000,,,False,False,False,False,False
2024-12-10 16:00:00+00:00,1.54,1.57,1.535,1.56,400.0,"rgba(38, 166, 154, 0.5)",100.0,,False,False,True,False,False
2024-12-10 17:00:00+00:00,1.555,1.565,1.55,1.555,600.0,"rgba(38, 166, 154, 0.5)",92.68292682926817,24.390243902438584,False,False,True,False,True
2024-12-10 18:00:00+00:00,1.555,1.56,1.545,1.555,1905.0,"rgba(38, 166, 154, 0.5)",87.80487804878028,24.390243902438584,False,False,True,False,True
2024-12-10 19:00:00+00:00,1.555,1.555,1.535,1.535,200.0,"rgba(38, 166, 154, 0.5)",70.85908837427708,39.72439904904476,False,False,True,False,False
2024-12-10 20:00:00+00:00,1.535,1.54,1.525,1.535,2837.0,"rgba(38, 166, 154, 0.5)",59.561895257941615,29.324892137008135,False,False,True,False,False
2024-12-11 15:00:00+00:00,1.515,1.535,1.505,1.515,969.0,"rgba(239, 83, 80, 0.5)",47.10365136085576,17.896471925219473,False,False,False,True,False
2024-12-11 16:00:00+00:00,1.515,1.535,1.505,1.535,2232.0,"rgba(239, 83, 80, 0.5)",46.84525919451455,17.491293311528025,False,False,False,True,False
2024-12-11 17:00:00+00:00,1.535,1.545,1.525,1.525,600.0,"rgba(239, 83, 80, 0.5)",44.378432509327666,14.35136460387514,False,False,False,True,False
2024-12-11 18:00:00+00:00,1.525,1.545,1.525,1.535,743.0,"rgba(239, 83, 80, 0.5)",45.62474106280388,14.35136460387514,False,False,False,True,False
2024-12-11 19:00:00+00:00,1.535,1.535,1.525,1.535,3710.0,"rgba(239, 83, 80, 0.5)",46.45561343178802,13.94460072295199,False,False,False,True,False
2024-12-11 20:00:00+00:00,1.535,1.535,1.525,1.525,2355.0,"rgba(239, 83, 80, 0.5)",44.54838573084852,10.646057528894445,False,False,False,True,False
2024-12-12 15:00:00+00:00,1.525,1.55,1.515,1.545,2300.0,#000000,48.347033496525356,10.646057528894445,False,False,False,False,False
2024-12-12 16:00:00+00:00,1.545,1.545,1.525,1.535,1700.0,#000000,48.5269749062616,10.646057528894445,False,False,False,False,False
2024-12-12 17:00:00+00:00,1.535,1.54,1.515,1.525,1500.0,"rgba(239, 83, 80, 0.5)",46.62167709261538,9.047902129563518,False,False,False,True,False
2024-12-12 18:00:00+00:00,1.525,1.53,1.515,1.525,3200.0,"rgba(239, 83, 80, 0.5)",45.35147855018456,6.640724287814628,False,False,False,True,False
2024-12-12 19:00:00+00:00,1.525,1.525,1.51,1.515,3324.0,"rgba(239, 83, 80, 0.5)",42.56510892398991,2.9537550431706734,False,False,False,True,False
2024-12-12 20:00:00+00:00,1.515,1.525,1.515,1.515,4559.0,"rgba(239, 83, 80, 0.5)",40.70752917319348,0.29000366687910173,False,False,False,True,False
2024-12-13 15:00:00+00:00,1.485,1.485,1.455,1.455,1399.0,"rgba(239, 83, 80, 0.5)",33.20631961773666,-7.360333753096356,False,False,False,True,False
2024-12-13 16:00:00+00:00,1.455,1.48,1.455,1.475,133.0,"rgba(239, 83, 80, 0.5)",32.56771720055717,-8.407851627016498,False,False,False,True,False
2024-12-13 17:00:00+00:00,1.475,1.48,1.465,1.47,1333.0,"rgba(239, 83, 80, 0.5)",31.692861237932284,-9.81790513258997,False,False,False,True,False
2024-12-13 18:00:00+00:00,1.475,1.485,1.47,1.485,0.0,"rgba(239, 83, 80, 0.5)",34.07271954620809,-9.81790513258997,False,False,False,True,False
2024-12-13 19:00:00+00:00,1.485,1.495,1.475,1.485,408.0,"rgba(239, 83, 80, 0.5)",35.6592917517253,-9.81790513258997,False,False,False,True,True
2024-12-13 20:00:00+00:00,1.485,1.495,1.485,1.485,598.0,"rgba(239, 83, 80, 0.5)",36.71700655540344,-9.81790513258997,False,False,False,True,True
2024-12-16 15:00:00+00:00,1.52,1.57,1.52,1.55,3610.0,#000000,46.37525006557827,-11.10927354586969,False,False,False,False,True
2024-12-16 16:00:00+00:00,1.555,1.555,1.535,1.55,2900.0,"rgba(38, 166, 154, 0.5)",52.814079072361494,-5.252539029396786,False,False,True,False,True
2024-12-16 17:00:00+00:00,1.555,1.575,1.54,1.565,8950.0,"rgba(38, 166, 154, 0.5)",58.4065878963313,-0.26915683755223085,False,False,True,False,True
2024-12-16 18:00:00+00:00,1.565,1.57,1.53,1.535,1001.0,"rgba(38, 166, 154, 0.5)",57.41035508297787,-0.26915683755223085,False,False,True,False,True
2024-12-16 19:00:00+00:00,1.535,1.54,1.515,1.54,7644.0,"rgba(38, 166, 154, 0.5)",57.2928273591304,-0.26915683755223085,False,False,True,False,True
2024-12-16 20:00:00+00:00,1.535,1.54,1.52,1.525,3827.0,"rgba(38, 166, 154, 0.5)",55.11409752699515,-0.26915683755223085,False,False,True,False,False
2024-12-17 15:00:00+00:00,1.54,1.555,1.525,1.54,3478.0,"rgba(38, 166, 154, 0.5)",55.475557144420534,-0.26915683755223085,False,False,True,False,False
2024-12-17 16:00:00+00:00,1.545,1.57,1.54,1.565,3925.0,"rgba(38, 166, 154, 0.5)",58.222560623091894,0.7594819225908651,False,False,True,False,False
2024-12-17 17:00:00+00:00,1.565,1.6,1.565,1.6,5553.0,"rgba(38, 166, 154, 0.5)",62.627658892811766,5.242180952842631,False,False,True,False,True
2024-12-17 18:00:00+00:00,1.6,1.635,1.595,1.595,954.0,"rgba(38, 166, 154, 0.5)",64.77691356345964,7.521593760764901,False,False,True,False,True
2024-12-17 19:00:00+00:00,1.595,1.595,1.58,1.585,1500.0,"rgba(38, 166, 154, 0.5)",64.6151674479191,7.7171870336337065,False,False,True,False,True
2024-12-17 20:00:00+00:00,1.585,1.605,1.565,1.59,21075.0,"rgba(38, 166, 154, 0.5)",64.95362816012432,8.526418099771803,False,False,True,False,True
2024-12-18 15:00:00+00:00,1.625,1.65,1.54,1.555,4517.0,"rgba(38, 166, 154, 0.5)",60.19220361378707,8.526418099771803,False,False,True,False,False
2024-12-18 16:00:00+00:00,1.555,1.585,1.54,1.565,2600.0,"rgba(38, 166, 154, 0.5)",58.140533436710385,14.384239753480614,False,False,True,False,False
2024-12-18 17:00:00+00:00,1.565,1.595,1.55,1.555,1006.0,"rgba(38, 166, 154, 0.5)",55.48799442764187,11.682396940305814,False,False,True,False,False
2024-12-18 18:00:00+00:00,1.555,1.565,1.555,1.565,3300.0,"rgba(38, 166, 154, 0.5)",54.953133366118095,10.921691449799837,False,False,True,False,False
