date,Open,High,Low,Close,Volume,aVWAP_peak_214,aVWAP_peak_184,aVWAP_peak_183,aVWAP_peak_155,aVWAP_valley_208,aVWAP_valley_207,aVWAP_valley_205,aVWAP_valley_204,aVWAP_valley_177,aVWAP_valley_176,aVWAP_valley_162,aVWAP_valley_143,aVWAP_valley_120,aVWAP_valley_103,aVWAP_valley_89,aVWAP_valley_75,aVWAP_valley_53,aVWAP_valley_18,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,32.15,32.15,32.15,32.15,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,32.13,32.15,32.13,32.145,900.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,32.13,32.16,32.13,32.16,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,32.17,32.19,32.155,32.19,1287.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,32.19,32.21,32.17,32.17,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,32.18,32.18,32.17,32.17,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,32.15,32.205,32.15,32.16,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,32.155,32.195,32.145,32.15,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,32.135,32.14,32.135,32.14,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,32.14,32.15,32.13,32.15,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,32.15,32.15,32.145,32.145,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,32.145,32.175,32.13,32.135,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,32.135,32.135,32.09,32.135,300.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,32.135,32.135,32.1,32.105,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,32.135,32.135,32.09,32.09,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,32.09,32.11,32.09,32.1,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,32.1,32.135,32.1,32.1,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,32.1,32.1,32.095,32.1,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,32.1,32.105,32.06,32.1,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:05:00+00:00,32.105,32.14,32.105,32.14,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:10:00+00:00,32.14,32.14,32.105,32.11,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:15:00+00:00,32.11,32.11,32.09,32.105,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:20:00+00:00,32.09,32.115,32.09,32.115,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:25:00+00:00,32.145,32.15,32.13,32.15,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:30:00+00:00,32.15,32.165,32.135,32.165,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:35:00+00:00,32.15,32.155,32.135,32.135,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:40:00+00:00,32.13,32.17,32.13,32.135,100.0,,,,,,,,,,,,,,,,,,32.145,,32.145,#000000
2025-07-09 15:45:00+00:00,32.135,32.14,32.13,32.135,100.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 15:50:00+00:00,32.095,32.14,32.095,32.135,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 15:55:00+00:00,32.135,32.14,32.135,32.135,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 16:00:00+00:00,32.135,32.14,32.135,32.14,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 16:05:00+00:00,32.14,32.14,32.095,32.135,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 16:10:00+00:00,32.135,32.155,32.135,32.155,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 16:15:00+00:00,32.155,32.155,32.135,32.135,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 16:20:00+00:00,32.135,32.15,32.13,32.15,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 16:25:00+00:00,32.15,32.155,32.15,32.15,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 16:30:00+00:00,32.15,32.15,32.15,32.15,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 16:35:00+00:00,32.15,32.18,32.15,32.165,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 16:40:00+00:00,32.165,32.165,32.165,32.165,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 16:45:00+00:00,32.165,32.165,32.165,32.165,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 16:50:00+00:00,32.165,32.19,32.135,32.19,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 16:55:00+00:00,32.19,32.19,32.16,32.165,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 17:00:00+00:00,32.165,32.19,32.16,32.175,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 17:05:00+00:00,32.175,32.175,32.175,32.175,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 17:10:00+00:00,32.175,32.175,32.175,32.175,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 17:15:00+00:00,32.175,32.175,32.175,32.175,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 17:20:00+00:00,32.175,32.215,32.175,32.215,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 17:25:00+00:00,32.215,32.215,32.215,32.215,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 17:30:00+00:00,32.215,32.215,32.18,32.18,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 17:35:00+00:00,32.18,32.215,32.18,32.18,0.0,,,,,,,,,,,,,,,,,,32.14,,32.14,#000000
2025-07-09 17:40:00+00:00,32.215,32.215,32.18,32.18,100.0,,,,,,,,,,,,,,,,,,32.157222222222224,,32.157222222222224,#000000
2025-07-09 17:45:00+00:00,32.18,32.18,32.175,32.18,0.0,,,,,,,,,,,,,,,,,,32.157222222222224,,32.157222222222224,#000000
2025-07-09 17:50:00+00:00,32.19,32.19,32.185,32.19,0.0,,,,,,,,,,,,,,,,,,32.157222222222224,,32.157222222222224,#000000
2025-07-09 17:55:00+00:00,32.19,32.19,32.15,32.19,0.0,,,,,,,,,,,,,,,,,,32.157222222222224,,32.157222222222224,#000000
2025-07-09 18:00:00+00:00,32.18,32.235,32.175,32.235,0.0,,,,,,,,,,,,,,,,,,32.157222222222224,,32.157222222222224,#000000
2025-07-09 18:05:00+00:00,32.235,32.235,32.185,32.19,0.0,,,,,,,,,,,,,,,,,,32.157222222222224,,32.157222222222224,#000000
2025-07-09 18:10:00+00:00,32.175,32.21,32.175,32.21,85.0,,,,,,,,,,,,,,,,,32.19833333333334,32.16629870129871,,32.182316017316026,#000000
2025-07-09 18:15:00+00:00,32.21,32.23,32.205,32.205,0.0,,,,,,,,,,,,,,,,,32.19833333333334,32.16629870129871,,32.182316017316026,#000000
2025-07-09 18:20:00+00:00,32.2,32.23,32.175,32.185,0.0,,,,,,,,,,,,,,,,,32.19833333333334,32.16629870129871,,32.182316017316026,#000000
2025-07-09 18:25:00+00:00,32.185,32.19,32.185,32.19,0.0,,,,,,,,,,,,,,,,,32.19833333333334,32.16629870129871,,32.182316017316026,#000000
2025-07-09 18:30:00+00:00,32.225,32.225,32.175,32.205,0.0,,,,,,,,,,,,,,,,,32.19833333333334,32.16629870129871,,32.182316017316026,#000000
2025-07-09 18:35:00+00:00,32.175,32.2,32.175,32.195,0.0,,,,,,,,,,,,,,,,,32.19833333333334,32.16629870129871,,32.182316017316026,#000000
2025-07-09 18:40:00+00:00,32.195,32.195,32.19,32.19,0.0,,,,,,,,,,,,,,,,,32.19833333333334,32.16629870129871,,32.182316017316026,#000000
2025-07-09 18:45:00+00:00,32.19,32.19,32.19,32.19,0.0,,,,,,,,,,,,,,,,,32.19833333333334,32.16629870129871,,32.182316017316026,#000000
2025-07-09 18:50:00+00:00,32.19,32.19,32.19,32.19,0.0,,,,,,,,,,,,,,,,,32.19833333333334,32.16629870129871,,32.182316017316026,#000000
2025-07-09 18:55:00+00:00,32.19,32.19,32.19,32.19,0.0,,,,,,,,,,,,,,,,,32.19833333333334,32.16629870129871,,32.182316017316026,#000000
2025-07-09 19:00:00+00:00,32.19,32.195,32.17,32.19,0.0,,,,,,,,,,,,,,,,,32.19833333333334,32.16629870129871,,32.182316017316026,#000000
