date,Close,High,Low,Open,Volume,aVWAP_peak_858,aVWAP_peak_840,aVWAP_peak_826,aVWAP_peak_737,aVWAP_peak_704,aVWAP_peak_686,aVWAP_peak_663,aVWAP_peak_636,aVWAP_peak_597,aVWAP_peak_571,aVWAP_peak_522,aVWAP_peak_496,aVWAP_peak_430,aVWAP_peak_416,aVWAP_peak_403,aVWAP_peak_391,aVWAP_peak_338,aVWAP_peak_320,aVWAP_peak_266,aVWAP_peak_189,aVWAP_peak_173,aVWAP_peak_151,aVWAP_peak_104,aVWAP_peak_74,aVWAP_peak_44,aVWAP_peak_12,aVWAP_valley_843,aVWAP_valley_817,aVWAP_valley_791,aVWAP_valley_751,aVWAP_valley_721,aVWAP_valley_695,aVWAP_valley_694,aVWAP_valley_672,aVWAP_valley_651,aVWAP_valley_625,aVWAP_valley_538,aVWAP_valley_514,aVWAP_valley_489,aVWAP_valley_459,aVWAP_valley_439,aVWAP_valley_408,aVWAP_valley_377,aVWAP_valley_352,aVWAP_valley_330,aVWAP_valley_295,aVWAP_valley_265,aVWAP_valley_242,aVWAP_valley_211,aVWAP_valley_196,aVWAP_valley_183,aVWAP_valley_167,aVWAP_valley_139,aVWAP_valley_90,aVWAP_valley_18,aVWAP_OB_bull_843,aVWAP_OB_bull_751,aVWAP_OB_bull_625,aVWAP_OB_bull_538,aVWAP_OB_bull_439,aVWAP_OB_bull_295,aVWAP_OB_bull_196,aVWAP_OB_bull_183,aVWAP_OB_bear_737,aVWAP_OB_bear_522,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2022-01-03 00:00:00+00:00,40.0594787536,40.557468927,39.9637114126,40.557468927,1357061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-04 00:00:00+00:00,39.9541346785,40.648447901,39.8870975397,40.4521248518,1961794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-05 00:00:00+00:00,38.7666196497,40.5095852565,38.6900057769,40.1360926264,2113761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-06 00:00:00+00:00,37.0045005747,38.4505874243,36.8991564996,37.8951368463,3489530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-07 00:00:00+00:00,36.9278867019,37.3301095342,36.4107430603,37.1002679157,3158472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-10 00:00:00+00:00,37.684448696,37.6940254301,36.4011663262,36.7746589562,2272897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-11 00:00:00+00:00,38.1058249966,38.1058249966,37.253399894,37.5791046209,1834561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-12 00:00:00+00:00,38.5942384358,38.6708523086,37.8185229735,38.1249784648,2257629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-13 00:00:00+00:00,38.2207458058,39.0060380023,38.0866715284,38.5750849676,1767451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-14 00:00:00+00:00,37.9813274532,38.3165131468,37.4450303434,38.1632854012,1618325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-18 00:00:00+00:00,37.6748719619,38.7187359792,37.5982580891,38.0292111237,1613740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-19 00:00:00+00:00,40.47127832,40.6819664703,38.2111690717,38.2494760081,3690090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-20 00:00:00+00:00,39.9445579444,40.8543476842,39.906251008,40.7106966726,2133577,,,,,,,,,,,,,,,,,,,,,,,,,,40.235052212199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.235052212199996,40.235052212199996,,#000000,,40.235052212199996,
2022-01-21 00:00:00+00:00,39.073075141,40.3563575108,38.9364151453,40.3563575108,2089434,,,,,,,,,,,,,,,,,,,,,,,,,,39.84924285913005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.84924285913005,39.84924285913005,,#000000,,39.84924285913005,
2022-01-24 00:00:00+00:00,38.5080478289,38.6804290427,37.2487072943,38.421857222,2564238,,,,,,,,,,,,,,,,,,,,,,,,,,39.20565111915652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.20565111915652,39.20565111915652,,#000000,,39.20565111915652,
2022-01-25 00:00:00+00:00,38.7091592451,38.9868845341,37.8855601122,38.3069364127,2092270,,,,,,,,,,,,,,,,,,,,,,,,,,39.045788832795694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.045788832795694,39.045788832795694,,#000000,,39.045788832795694,
2022-01-26 00:00:00+00:00,38.0196343896,39.3029167595,37.7361630602,38.5080478289,2681255,,,,,,,,,,,,,,,,,,,,,,,,,,38.8850903408269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8850903408269,38.8850903408269,,#000000,,38.8850903408269,
2022-01-27 00:00:00+00:00,37.3588397365,38.2686294763,37.1002679157,37.215188725,2301956,,,,,,,,,,,,,,,,,,,,,,,,,,38.66769664775076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.66769664775076,38.66769664775076,,#000000,,38.66769664775076,
2022-01-28 00:00:00+00:00,37.3588397365,37.3588397365,36.659738147,36.9661936383,2921583,,,,,,,,,,,,,,,,,,,,,,,,,,38.399305449707995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.125805873333334,,,,,,,,,,,37.762555661520665,38.399305449707995,37.125805873333334,#000000,,37.762555661520665,
2022-01-31 00:00:00+00:00,38.613391904,38.699582511,37.6078348232,37.6269882914,2044528,,,,,,,,,,,,,,,,,,,,,,,,,,38.38927556616775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.61207258373477,,,,,,,,,,,38.00067407495126,38.38927556616775,37.61207258373477,#000000,,38.00067407495126,
2022-02-01 00:00:00+00:00,38.891117193,39.3699538982,38.2973596786,39.1592657479,1397308,,,,,,,,,,,,,,,,,,,,,,,,,,38.42129850494955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.88451931028162,,,,,,,,,,,38.15290890761558,38.42129850494955,37.88451931028162,#000000,,38.15290890761558,
2022-02-02 00:00:00+00:00,38.9390008635,39.7338697941,38.6516988404,38.9677310658,1489140,,,,,,,,,,,,,,,,,,,,,,,,,,38.46840252238891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.11657318236388,,,,,,,,,,,38.2924878523764,38.46840252238891,38.11657318236388,#000000,,38.2924878523764,
2022-02-03 00:00:00+00:00,38.2973596786,38.9198473953,38.057941326,38.6421221063,1825380,,,,,,,,,,,,,,,,,,,,,,,,,,38.46504085917894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.17475565693618,,,,,,,,,,,38.31989825805756,38.46504085917894,38.17475565693618,#000000,,38.31989825805756,
2022-02-04 00:00:00+00:00,38.3739735514,38.7235243462,37.9047135804,38.0387878578,1232520,,,,,,,,,,,,,,,,,,,,,,,,,,38.45852479876647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.19275294938139,,,,,,,,,,,38.32563887407393,38.45852479876647,38.19275294938139,#000000,,38.32563887407393,
2022-02-07 00:00:00+00:00,39.1975726843,39.4848747074,38.3260898809,38.7091592451,1994978,,,,,,,,,,,,,,,,,,,,,,,,,,38.4990919521946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.31798058252713,,,,,,,,,,,38.40853626736086,38.4990919521946,38.31798058252713,#000000,,38.40853626736086,
2022-02-08 00:00:00+00:00,39.8296371351,40.0499020195,39.168842482,39.3220702277,1705659,,,,,,,,,,,,,,,,,,,,,,,,,,38.56999889123909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.47730511795015,,,,,,,,,,,38.523652004594624,38.56999889123909,38.47730511795015,#000000,,38.523652004594624,
2022-02-09 00:00:00+00:00,39.7530232623,40.375510979,39.5902187826,39.9349812103,1414547,,,,,,,,,,,,,,,,,,,,,,,,,,38.633240588034056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.60343491641659,,,,,,,,,,,38.61833775222532,38.633240588034056,38.60343491641659,#000000,,38.61833775222532,
2022-02-10 00:00:00+00:00,38.2973596786,39.820060401,38.0962482625,39.3891073664,2734757,,,,,,,,,,,,,,,,,,,,,,,,,,38.64201317363825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.62303473676676,,,,,,,,,,,38.6325239552025,38.64201317363825,38.62303473676676,#000000,,38.6325239552025,
2022-02-11 00:00:00+00:00,40.2031297652,40.5191619906,38.3931270197,38.4505874243,2484111,,,,,,,,,,,,,,,,,,,,,,,,,,38.717237655955984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.749564764858455,,,,,,,,,,,38.73340121040722,38.717237655955984,38.749564764858455,#000000,,38.73340121040722,
2022-02-14 00:00:00+00:00,40.6245060657,40.8447709501,39.8982065513,40.4329713836,1923904,,,,,,,,,,,,,,,,,,,,,,,,,,38.80756380276155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.89125276490172,,,,,,,,,,,38.849408283831636,38.80756380276155,38.89125276490172,#000000,,38.849408283831636,
2022-02-15 00:00:00+00:00,40.0882089559,40.2270716004,39.2741865571,39.7051395918,1778669,,,,,,,,,,,,,,,,,,,,,,,,,,38.85594199370609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.960547181420026,,,,,,,,,,,38.90824458756306,38.85594199370609,38.960547181420026,#000000,,38.90824458756306,
2022-02-16 00:00:00+00:00,41.0075754298,41.4289517304,40.375510979,40.375510979,2138743,,,,,,,,,,,,,,,,,,,,,,,,,,38.96465372066318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.116638584310685,,,,,,,,,,,39.04064615248693,38.96465372066318,39.116638584310685,#000000,,39.04064615248693,
2022-02-17 00:00:00+00:00,42.2238206609,42.6164667592,41.2853007188,41.4289517304,3055417,,,,,,,,,,,,,,,,,,,,,,,,,,39.178319801541164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.41316846647168,,,,,,,,,,,39.295744134006426,39.178319801541164,39.41316846647168,#000000,,39.295744134006426,
2022-02-18 00:00:00+00:00,41.6587933488,42.4249320771,41.3714913257,42.2717043314,1637334,,,,,,,,,,,,,,,,,,,,,,,,,,39.27303010682686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.537093977247295,,,,,,,,,,,39.40506204203707,39.27303010682686,39.537093977247295,#000000,,39.40506204203707,
2022-02-22 00:00:00+00:00,41.1033427709,42.6691387967,41.0363056321,42.0514394471,3118282,,,,,,,,,,,,,,,,,,,,,,,,,,39.422032220831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.721690997552074,,,,,,,,,,,39.57186160919154,39.422032220831,39.721690997552074,#000000,,39.57186160919154,
2022-02-23 00:00:00+00:00,41.9077884355,42.2573392303,40.7298501408,41.0075754298,3680713,,,,,,,,,,,,,,,,,,,,,,,,,,39.57712291511736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.903922395204155,,,,,,,,,,,39.74052265516076,39.57712291511736,39.903922395204155,#000000,,39.74052265516076,
