date,Close,High,Low,Open,Volume,aVWAP_peak_166,aVWAP_peak_142,aVWAP_peak_104,aVWAP_peak_82,aVWAP_peak_57,aVWAP_peak_33,aVWAP_peak_16,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_120,aVWAP_valley_96,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,109.8791641708,110.9650043839,102.9024091886,102.9024091886,129629,,,,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,99.9623403547,110.7583487418,99.3771626671,110.7583487418,87832,,,,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,97.1357146912,100.8320713281,95.0474149953,98.1283424325,57381,,,,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,90.3480316597,95.9540149991,89.9982485508,95.6514998779,65230,,,,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,89.260867943,91.7849784853,82.3219273509,88.2209722139,137490,,,,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,89.433490634,93.5858888161,89.2117092358,89.4783006863,51225,,,,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,85.8197584395,92.1064008016,84.9689346612,89.3459503208,53499,,,,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,83.161974028,86.7228606122,82.9175039957,85.6495936839,24731,,,,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,86.2262631336,86.2262631336,75.9880170012,82.5960816795,43676,,,,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,88.0732124844,88.0791682509,82.340834546,84.0235749075,28752,,,,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,85.1996024411,87.9846322755,83.6397588475,87.5024988011,30613,,,,,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,90.1225633584,90.2724028794,83.7584960326,83.7872349691,9058,,,,,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,90.7261755612,90.7261755612,86.9447365464,89.5161150765,10553,,,,,,,,,,,,,,#000000
