date,Close,High,Low,Open,Volume,aVWAP_peak_31,aVWAP_valley_24,Peaks_avg,Valleys_avg,color,banker_RSI,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,29.27,32.3412,29.13,32.34,4678543,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,4678543.0,False,False,False,False
2022-01-07 00:00:00+00:00,28.63,31.0,27.07,29.56,6042888,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-6042888,-447621.3333333333,False,False,False,False,4779605.592592592,False,False,False,False
2022-01-14 00:00:00+00:00,28.99,30.46,27.14,28.55,5859881,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-183007,-428020.2716049382,False,False,False,False,4859625.993141289,False,False,False,False
2022-01-21 00:00:00+00:00,26.54,30.23,26.12,28.78,6159986,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-6342993,-866166.399634202,False,False,False,False,4955948.956612305,False,False,False,False
2022-01-28 00:00:00+00:00,27.42,28.23,25.21,26.25,9137121,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,2794128,-595033.4811427796,False,False,False,False,5265665.404270653,False,False,False,False
2022-02-04 00:00:00+00:00,27.59,30.01,26.95,27.51,5324121,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,8118249,50394.85079372255,False,False,False,False,5269995.448398752,False,False,False,False
2022-02-11 00:00:00+00:00,30.8,32.62,27.4543,27.56,6395022,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,14513271,1121719.0099941874,False,False,False,False,5353330.748517362,False,False,False,False
2022-02-18 00:00:00+00:00,32.52,34.82,30.1913,31.0,5536510,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,20049781,2523797.6759205437,False,False,False,False,5366899.581960521,False,False,False,False
2022-02-25 00:00:00+00:00,29.84,32.9099,27.11,32.18,5765768,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,14284013,3394924.7369634667,False,False,False,False,5396445.390704187,False,False,False,False
2022-03-04 00:00:00+00:00,27.53,31.1,27.26,29.82,4865129,,,,,#000000,,,,False,False,False,False,-0.04941484615819637,-0.04941484615819637,False,False,False,False,9418884,3841143.9416328394,False,False,False,False,5357088.621022396,False,False,False,False
