date,Open,High,Low,Close,Volume,aVWAP_peak_874,aVWAP_peak_827,aVWAP_valley_859,aVWAP_valley_835,aVWAP_valley_794,aVWAP_valley_774,aVWAP_valley_755,aVWAP_valley_740,aVWAP_valley_709,aVWAP_valley_692,aVWAP_valley_660,aVWAP_valley_612,aVWAP_valley_588,aVWAP_valley_564,aVWAP_valley_526,aVWAP_valley_476,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,88.07,88.69,87.92,88.62,27050.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,27050.0,False,False,False,False
2024-12-19 16:00:00+00:00,88.61,88.73,88.14,88.44,22547.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-22547.0,-349.5658914728682,False,False,False,False,26980.186046511626,False,False,False,False
2024-12-19 17:00:00+00:00,88.475,88.68,88.385,88.605,10479.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12068.0,-531.2470404422811,False,False,False,False,26724.35370470524,False,False,False,False
2024-12-19 18:00:00+00:00,88.605,89.215,88.43,89.215,11955.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-113.0,-524.7625902028659,False,False,False,False,26495.371476725315,False,False,False,False
2024-12-19 19:00:00+00:00,89.215,89.24,88.775,88.775,16180.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-16293.0,-769.2313872539843,False,False,False,False,26335.443236776086,False,False,False,False
2024-12-19 20:00:00+00:00,88.775,88.825,88.5,88.625,67535.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-83828.0,-2056.9642339632246,False,False,False,False,26974.196054810567,False,False,False,False
2024-12-20 15:00:00+00:00,88.255,89.11,88.105,88.74,24798.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-59030.0,-2940.267114056818,False,False,False,False,26940.45658109257,False,False,False,False
2024-12-20 16:00:00+00:00,88.75,89.455,88.665,89.39,22038.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-36992.0,-3468.200957249736,False,False,False,False,26864.449502315943,False,False,False,False
2024-12-20 17:00:00+00:00,89.395,89.655,89.27,89.55,26709.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10283.0,-3573.856756362143,False,False,False,False,26862.039432512593,False,False,False,False
2024-12-20 18:00:00+00:00,89.47,89.55,89.24,89.365,27405.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-37688.0,-4102.758201999939,False,False,False,False,26870.45742580697,False,False,False,False
2024-12-20 19:00:00+00:00,89.365,89.56,89.11,89.195,16231.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-53919.0,-4875.103036077459,False,False,False,False,26705.504597499883,False,False,False,False
2024-12-20 20:00:00+00:00,89.22,89.365,88.97,88.98,48323.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-102242.0,-6384.667330091762,False,False,False,False,27040.659564980502,False,False,False,False
2024-12-23 15:00:00+00:00,88.68,88.85,88.48,88.77,9464.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-111706.0,-8017.55620869499,False,False,False,False,26768.15321513584,False,False,False,False
2024-12-23 16:00:00+00:00,88.77,88.77,88.77,88.77,0.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-111706.0,-9625.128980653208,False,False,False,False,26353.143087769393,False,False,False,False
2024-12-23 17:00:00+00:00,88.77,88.77,88.77,88.77,0.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-111706.0,-11207.778143743855,False,False,False,False,25944.56722594351,False,False,False,False
2024-12-23 18:00:00+00:00,88.77,88.77,88.77,88.77,0.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-111706.0,-12765.890110507517,False,False,False,False,25542.3258736033,False,False,False,False
2024-12-23 19:00:00+00:00,88.77,88.77,88.77,88.77,0.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-111706.0,-14299.84530259267,False,False,False,False,25146.32082129937,False,False,False,False
2024-12-23 20:00:00+00:00,88.77,88.77,88.77,88.77,0.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-111706.0,-15810.018243637745,False,False,False,False,24756.455382209457,False,False,False,False
2024-12-24 15:00:00+00:00,90.005,90.53,89.96,90.45,13263.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-98443.0,-17091.149743736387,False,False,False,False,24578.262275508536,False,False,False,False
2024-12-24 16:00:00+00:00,90.42,90.75,90.39,90.57,21945.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-76498.0,-18012.186181817993,False,False,False,False,24537.436503795223,False,False,False,False
2024-12-24 17:00:00+00:00,90.565,91.09,90.54,91.04,23579.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-52919.0,-18553.37709372779,False,False,False,False,24522.577023116224,False,False,False,False
2024-12-24 18:00:00+00:00,91.04,91.04,91.04,91.04,0.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-52919.0,-19086.177448863793,False,False,False,False,24142.38203050977,False,False,False,False
2024-12-24 19:00:00+00:00,91.04,91.04,91.04,91.04,0.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-52919.0,-19610.71733337753,False,False,False,False,23768.08153391272,False,False,False,False
2024-12-24 20:00:00+00:00,91.04,91.04,91.04,91.04,0.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-52919.0,-20127.124816580977,False,False,False,False,23399.58414579004,False,False,False,False
2024-12-25 15:00:00+00:00,91.04,91.04,91.04,91.04,0.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-52919.0,-20635.52598221538,False,False,False,False,23036.799895467713,False,False,False,False
2024-12-25 16:00:00+00:00,91.04,91.04,91.04,91.04,0.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-52919.0,-21136.044959235292,False,False,False,False,22679.64020716589,False,False,False,False
2024-12-25 17:00:00+00:00,91.04,91.04,91.04,91.04,0.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-52919.0,-21628.803952115362,False,False,False,False,22328.01787837262,False,False,False,False
2024-12-25 18:00:00+00:00,91.04,91.04,91.04,91.04,0.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-52919.0,-22113.923270687214,False,False,False,False,21981.84705855289,False,False,False,False
2024-12-25 19:00:00+00:00,91.04,91.04,91.04,91.04,0.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-52919.0,-22591.521359513765,False,False,False,False,21641.043228187726,False,False,False,False
2024-12-25 20:00:00+00:00,91.04,91.04,91.04,91.04,0.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-52919.0,-23061.714826808122,False,False,False,False,21305.523178138305,False,False,False,False
2024-12-26 15:00:00+00:00,90.94,91.13,90.8,91.095,10988.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-41931.0,-23354.26188375683,False,False,False,False,21145.561578477245,False,False,False,False
2024-12-26 16:00:00+00:00,91.095,91.29,91.055,91.24,8205.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-33726.0,-23515.064025093932,False,False,False,False,20944.932716795425,False,False,False,False
2024-12-26 17:00:00+00:00,91.25,91.415,91.135,91.185,11441.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-45167.0,-23850.752954937438,False,False,False,False,20797.58492273658,False,False,False,False
2024-12-26 18:00:00+00:00,91.185,91.37,91.155,91.305,8757.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-36410.0,-24045.46996338802,False,False,False,False,20610.909187500354,False,False,False,False
2024-12-26 19:00:00+00:00,91.305,91.35,91.04,91.335,11608.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-24802.0,-24057.19911124247,False,False,False,False,20471.329200097247,False,False,False,False
2024-12-26 20:00:00+00:00,91.33,91.56,91.215,91.44,24987.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,185.0,-23681.35106300615,False,False,False,False,20541.33960009574,False,False,False,False
2024-12-27 15:00:00+00:00,91.36,91.37,90.64,90.67,12241.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12056.0,-23501.11306202931,False,False,False,False,20412.65216443534,False,False,False,False
