date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_151,aVWAP_BoS_CHoCH_bull_271,aVWAP_BoS_CHoCH_bull_418,aVWAP_BoS_CHoCH_bull_498,aVWAP_BoS_CHoCH_bull_597,aVWAP_BoS_CHoCH_bull_739,aVWAP_BoS_CHoCH_bear_91,aVWAP_BoS_CHoCH_bear_136,aVWAP_BoS_CHoCH_bear_373,aVWAP_BoS_CHoCH_bear_407,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,34.26,34.41,34.205,34.38,13323167,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,13323167.0,False,False,False,False
2022-01-04 00:00:00+00:00,34.52,34.55,34.35,34.38,11339802,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,11339802,444698.1176470588,False,False,False,False,13245387.980392158,False,False,False,False
2022-01-05 00:00:00+00:00,34.41,34.8,34.39,34.74,10838412,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,89.4138232720907,7.655293088362782,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,501390,446921.32871972315,False,False,False,False,13150996.765474819,False,False,False,False
2022-01-06 00:00:00+00:00,34.0,34.15,33.9703,34.04,11784041,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,69.49026290575068,7.655293088362782,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-11282651,-13061.899857520883,False,False,False,False,13097390.657024825,False,False,False,False
2022-01-07 00:00:00+00:00,34.15,34.21,33.9728,34.09,10279205,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,60.556390733699914,7.655293088362782,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1003446,-51900.49201997104,False,False,False,False,12986873.572435617,False,False,False,False
2022-01-10 00:00:00+00:00,34.25,34.27,34.07,34.07,9494646,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,56.8871637887834,39.46086829506467,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,8491200,283123.0566866945,False,False,False,False,12849923.47155579,False,False,False,False
2022-01-11 00:00:00+00:00,34.68,34.68,34.285,34.3,11104569,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,60.5204037738752,39.46086829506467,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,19595769,1040481.7211303535,False,False,False,False,12781478.198161446,False,False,False,False
2022-01-12 00:00:00+00:00,34.75,34.77,34.615,34.66,7423448,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,63.59539627475518,39.46086829506467,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,27019217,2059255.6536350455,False,False,False,False,12571359.366860997,False,False,False,False
2022-01-13 00:00:00+00:00,34.65,34.66,34.465,34.63,11483932,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,63.61793769598011,39.46086829506467,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,15535285,2587727.3927081814,False,False,False,False,12528715.15639586,False,False,False,False
2022-01-14 00:00:00+00:00,34.54,34.72,34.51,34.64,10104857,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,61.607425535522026,38.641119434767546,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,5430428,2699205.847896096,False,False,False,False,12433661.895360729,False,False,False,False
2022-01-18 00:00:00+00:00,34.5,34.62,34.43,34.55,11648757,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,59.56115537802807,34.761554914053164,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-6218329,2349498.5989589943,False,False,False,False,12402881.311228937,False,False,False,False
2022-01-19 00:00:00+00:00,35.05,35.06,34.66,34.7,15416694,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,63.50249080813566,34.761554914053164,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,9198365,2618081.5950782495,False,False,False,False,12521070.044121921,False,False,False,False
2022-01-20 00:00:00+00:00,34.96,35.14,34.9301,35.09,10474384,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,64.69170291030107,34.761554914053164,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1276019,2465371.767820279,False,False,False,False,12440807.84631322,False,False,False,False
2022-01-21 00:00:00+00:00,34.84,35.0499,34.77,35.03,18656070,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,63.6638671748474,33.82195934813669,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-19932089,1587039.9730037977,False,False,False,False,12684543.617046036,False,False,False,False
2022-01-24 00:00:00+00:00,35.01,35.05,34.79,34.97,15251571,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,64.41978801376995,32.900196493823714,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-4680518,1341253.3858271781,False,False,False,False,12785211.357554033,False,False,False,False
2022-01-25 00:00:00+00:00,35.13,35.26,34.975,35.0099,15766256,,,,,,,,,,,35.12166666666667,#000000,,35.12166666666667,,0,,,0.0,0.0,0.0,0.0,65.83688015242745,32.756976843732076,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,11085738,1723390.0373633674,False,False,False,False,12902115.069022505,False,False,False,False
2022-01-26 00:00:00+00:00,34.56,34.9618,34.51,34.91,25207399,,,,,,,,,,,34.84826737837764,#000000,,34.84826737837764,,0,,,0.0,0.0,0.0,0.0,60.00961201786514,25.86176184788235,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-14121661,1102015.4868785297,False,False,False,False,13384675.223178484,False,False,False,False
2022-01-27 00:00:00+00:00,34.14,34.43,34.07,34.22,13808659,,,,,,,,,,,34.68822324961909,#000000,,34.68822324961909,,0,,,0.0,0.0,0.0,0.0,53.00728468829843,18.260994535718368,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-27930320,-36507.473391216714,False,False,False,False,13401302.037955798,False,False,False,False
2022-01-28 00:00:00+00:00,34.03,34.1,33.88,33.91,9993614,,,,,,,,,,,34.292945968828114,#000000,,34.292945968828114,,0,,,0.0,0.0,0.0,0.0,47.65287917733871,12.513492000328846,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-37923934,-1522288.9058072474,False,False,False,False,13267667.212937925,False,False,False,False
2022-01-31 00:00:00+00:00,34.22,34.23,34.1,34.16,10361349,,,,,,,,,,,34.31123257785363,#000000,,34.31123257785363,,0,,,0.0,0.0,0.0,0.0,45.99896121010381,10.311621684981986,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-27562585,-2543476.9879324534,False,False,False,False,13153693.949685458,False,False,False,False
2022-02-01 00:00:00+00:00,34.27,34.38,34.1899,34.31,18987611,,,,,,,,,,,34.33090916431051,#000000,,34.33090916431051,,0,,,0.0,0.0,0.0,0.0,45.38739244759542,8.972920619969372,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8574974,-2780006.2825233378,False,False,False,False,13382475.010482106,False,False,False,False
2022-02-02 00:00:00+00:00,34.38,34.44,34.24,34.29,17884165,,,,,,,,,,,34.34741165956831,#000000,,34.34741165956831,,0,,,0.0,0.0,0.0,0.0,46.06965519283646,8.829709823564407,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,9309191,-2305920.1145812464,False,False,False,False,13559011.872816142,False,False,False,False
2022-02-03 00:00:00+00:00,34.36,34.379,34.0196,34.27,15296156,,,,,,,,,,,34.33676773186282,#000000,,34.33676773186282,,0,,,0.0,0.0,0.0,0.0,46.341447527421394,8.196460042368138,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5986965,-2450274.815970217,False,False,False,False,13627135.171921391,False,False,False,False
2022-02-04 00:00:00+00:00,34.39,34.43,34.21,34.22,14474761,,,,,,,,,,,34.340746166893624,#000000,,34.340746166893624,,0,,,0.0,0.0,0.0,0.0,46.85450652171785,7.7944665803704964,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,8487796,-2021330.8624027574,False,False,False,False,13660375.400473494,False,False,False,False
2022-02-07 00:00:00+00:00,34.66,34.68,34.455,34.52,10795021,,,,,,,,,,,34.365724623008866,#000000,,34.365724623008866,,0,,,0.0,0.0,0.0,0.0,49.91581252613628,7.7944665803704964,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,19282817,-1185874.0834850022,False,False,False,False,13548008.56123924,False,False,False,False
2022-02-08 00:00:00+00:00,34.73,34.78,34.61,34.64,6869545,,,,,,,,,,,34.385053828676334,#000000,,34.385053828676334,,0,,,0.0,0.0,0.0,0.0,52.58284583829362,7.7944665803704964,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,26152362,-113786.39393657073,False,False,False,False,13286108.029425938,False,False,False,False
