date,Open,High,Low,Close,Volume,aVWAP_OB_bull_762,aVWAP_OB_bull_721,aVWAP_OB_bull_627,aVWAP_OB_bull_587,aVWAP_OB_bear_872,aVWAP_OB_bear_201,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,17.88,18.1,17.29,17.325,2856.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2856.0,False,False,False,False
2024-12-05 16:00:00+00:00,17.325,17.46,17.0,17.05,3071.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-3071.0,-47.6124031007752,False,False,False,False,2859.3333333333335,False,False,False,False
2024-12-05 17:00:00+00:00,17.05,17.535,17.05,17.15,2382.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,8.163265306122359,-66.32653061224471,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-689.0,-57.55639685115077,False,False,False,False,2851.9328165374677,False,False,False,False
2024-12-05 18:00:00+00:00,17.15,17.21,17.0,17.21,2116.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,17.232002691186352,-57.3332492337592,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,1427.0,-34.5400186053965,False,False,False,False,2840.5230054283593,False,False,False,False
2024-12-05 19:00:00+00:00,17.21,17.23,16.88,16.88,2890.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,18.125888624804396,-55.88388569015144,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-1463.0,-56.68668498360741,False,False,False,False,2841.2900906155164,False,False,False,False
2024-12-05 20:00:00+00:00,16.88,17.09,16.62,16.64,5867.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,17.126749524819125,-55.88388569015144,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-7330.0,-169.45123250324139,False,False,False,False,2888.200321768764,False,False,False,False
2024-12-06 15:00:00+00:00,17.145,17.25,16.87,17.07,4319.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,25.116877626902188,-47.27609431444407,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-3011.0,-213.50625215435394,False,False,False,False,2910.3832625165346,False,False,False,False
2024-12-06 16:00:00+00:00,17.07,17.07,16.745,16.86,2489.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,28.75169096046057,-42.87258742031918,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-5500.0,-295.4673955318058,False,False,False,False,2903.8501886790687,False,False,False,False
2024-12-06 17:00:00+00:00,16.86,17.445,16.86,17.13,4883.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,34.63962434669298,-36.34082577752439,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-617.0,-300.45239715146766,False,False,False,False,2934.5346818778426,False,False,False,False
2024-12-06 18:00:00+00:00,17.02,17.16,16.99,17.1,1455.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,38.532909938495195,-31.74208741453134,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-2072.0,-327.9182514591969,False,False,False,False,2911.596159678186,False,False,False,False
