date,Open,High,Low,Close,Volume,aVWAP_peak_602,aVWAP_peak_582,aVWAP_peak_546,aVWAP_peak_507,aVWAP_peak_491,aVWAP_peak_445,aVWAP_peak_431,aVWAP_peak_402,aVWAP_peak_401,aVWAP_peak_386,aVWAP_peak_385,aVWAP_valley_609,aVWAP_valley_556,aVWAP_valley_535,aVWAP_valley_501,aVWAP_valley_485,aVWAP_valley_454,aVWAP_valley_436,aVWAP_valley_422,aVWAP_valley_400,aVWAP_valley_399,aVWAP_valley_380,aVWAP_valley_333,aVWAP_valley_317,aVWAP_valley_290,aVWAP_valley_254,aVWAP_valley_242,aVWAP_valley_211,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,23.41,23.49,23.31,23.44,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.0,23.31,23.49,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,700.0,False,False,False,False
2023-10-31 16:00:00+00:00,23.44,23.89,23.44,23.89,309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,309.0,4.790697674418604,False,False,False,False,693.937984496124,False,False,False,False
2023-11-01 16:00:00+00:00,24.45,24.88,24.36,24.88,1031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1340.0,25.491617090319092,False,False,False,False,699.1637521783547,False,False,False,False
2023-11-02 16:00:00+00:00,25.18,26.54,25.18,26.485,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2240.0,59.82508039124437,False,False,False,False,702.2774924546593,False,False,False,False
2023-11-03 16:00:00+00:00,27.58,27.58,27.33,27.33,850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3090.0,106.80453650920957,False,False,False,False,704.5677638894707,False,False,False,False
2023-11-06 16:00:00+00:00,27.18,27.18,26.82,26.99,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2865.0,149.56725687340787,False,False,False,False,697.1326047594014,False,False,False,False
2023-11-06 20:00:00+00:00,26.99,27.17,26.99,27.17,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2898.0,192.17861723195966,False,False,False,False,686.8359752282479,False,False,False,False
2023-11-07 16:00:00+00:00,27.17,27.17,26.79,26.79,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2698.0,231.02856115084398,False,False,False,False,679.2881306510657,False,False,False,False
2023-11-07 20:00:00+00:00,26.79,26.95,26.79,26.95,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2736.0,269.86532764462936,False,False,False,False,669.3456790130646,False,False,False,False
2023-11-08 16:00:00+00:00,26.855,26.855,26.21,26.38,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1336.0,286.3945473710692,False,False,False,False,680.6736529818542,False,False,False,False
2023-11-08 20:00:00+00:00,26.38,26.38,26.23,26.33,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1210.0,300.7140117529131,False,False,False,False,672.0740614627556,False,False,False,False
2023-11-09 16:00:00+00:00,26.33,26.57,25.89,25.89,1190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,20.0,296.3618565319377,False,False,False,False,680.1039209749609,False,False,False,False
2023-11-09 20:00:00+00:00,25.89,26.83,25.88,26.79,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,214.0,295.08492852369056,False,False,False,False,672.5674260761243,False,False,False,False
2023-11-10 16:00:00+00:00,26.79,26.79,26.08,26.08,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-86.0,289.176635058207,False,False,False,False,666.7911869121533,False,False,False,False
2023-11-10 20:00:00+00:00,26.08,26.18,26.08,26.18,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,214.0,288.01110583249834,False,False,False,False,661.1045018437478,False,False,False,False
2023-11-13 16:00:00+00:00,25.92,26.05,25.92,26.01,669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-455.0,276.4915538040875,False,False,False,False,661.2269126678758,False,False,False,False
2023-11-13 20:00:00+00:00,26.01,26.1,25.99,26.1,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-339.0,266.9490490939466,False,False,False,False,652.7737822389165,False,False,False,False
2023-11-14 16:00:00+00:00,27.17,27.65,27.17,27.63,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-224.0,259.3374359296993,False,False,False,False,644.4362042197085,False,False,False,False
2023-11-14 20:00:00+00:00,27.63,27.63,27.16,27.28,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-376.0,249.48724312458768,False,False,False,False,636.8015343868449,False,False,False,False
2023-11-15 16:00:00+00:00,27.64,27.64,27.51,27.59,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,124.0,247.5417044714933,False,False,False,False,634.6805803653433,False,False,False,False
2023-11-15 20:00:00+00:00,27.59,27.64,27.45,27.64,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,669.0,254.07594161147014,False,False,False,False,633.2901837705318,False,False,False,False
2023-11-16 16:00:00+00:00,27.64,27.64,27.22,27.33,996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-327.0,245.0670122841605,False,False,False,False,638.9135917740895,False,False,False,False
2023-11-16 20:00:00+00:00,27.33,27.34,27.25,27.25,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-658.0,231.06597333401848,False,False,False,False,634.139737638057,False,False,False,False
2023-11-17 16:00:00+00:00,27.25,27.57,27.25,27.57,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-458.0,220.38277994899494,False,False,False,False,627.4088889925057,False,False,False,False
2023-11-17 20:00:00+00:00,27.57,27.57,27.41,27.41,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-758.0,205.21405467846787,False,False,False,False,622.3327821864203,False,False,False,False
2023-11-20 16:00:00+00:00,27.41,27.82,27.41,27.82,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-458.0,194.93166623384045,False,False,False,False,617.3353747106619,False,False,False,False
