date,Open,High,Low,Close,Volume,aVWAP_peak_218,aVWAP_peak_211,aVWAP_peak_182,aVWAP_peak_154,aVWAP_peak_130,aVWAP_peak_115,aVWAP_valley_222,aVWAP_valley_189,aVWAP_valley_172,aVWAP_valley_122,aVWAP_valley_98,aVWAP_valley_67,aVWAP_valley_66,aVWAP_valley_38,aVWAP_valley_37,aVWAP_valley_18,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,50.25,50.25,50.25,50.25,0.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,50.25,50.25,50.25,50.25,0.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,50.25,50.32,50.25,50.32,45.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,50.32,50.645,50.32,50.505,0.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,50.505,50.66,50.485,50.485,0.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,50.485,50.485,50.485,50.485,0.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,50.55,50.66,50.485,50.59,138.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,50.6,50.645,50.565,50.585,22.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,50.605,50.72,50.56,50.595,19.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,50.59,50.62,50.59,50.62,125.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,50.62,50.62,50.565,50.57,38.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,50.57,50.69,50.555,50.57,1.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,50.57,50.57,50.505,50.545,100.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,50.545,50.65,50.48,50.65,1.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,50.49,50.505,50.455,50.455,120.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,50.445,50.445,50.42,50.435,13.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,50.42,50.45,50.42,50.44,8.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,50.425,50.425,50.39,50.39,1.0,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,50.39,50.41,50.34,50.34,27.0,,,,,,,,,,,,,,,,50.36333333333334,,50.36333333333334,#000000
2025-07-09 15:05:00+00:00,50.425,50.455,50.385,50.44,301.0,,,,,,,,,,,,,,,,50.42145325203252,,50.42145325203252,#000000
2025-07-09 15:10:00+00:00,50.44,50.44,50.39,50.39,0.0,,,,,,,,,,,,,,,,50.42145325203252,,50.42145325203252,#000000
2025-07-09 15:15:00+00:00,50.37,50.41,50.37,50.385,1.0,,,,,,,,,,,,,,,,50.421352583586625,,50.421352583586625,#000000
2025-07-09 15:20:00+00:00,50.385,50.405,50.385,50.405,5.0,,,,,,,,,,,,,,,,50.42100798403193,,50.42100798403193,#000000
2025-07-09 15:25:00+00:00,50.405,50.475,50.405,50.46,116.0,,,,,,,,,,,,,,,,50.42762222222221,,50.42762222222221,#000000
2025-07-09 15:30:00+00:00,50.46,50.47,50.46,50.47,0.0,,,,,,,,,,,,,,,,50.42762222222221,,50.42762222222221,#000000
2025-07-09 15:35:00+00:00,50.475,50.655,50.44,50.47,1.0,,,,,,,,,,,,,,,,50.42783074648928,,50.42783074648928,#000000
2025-07-09 15:40:00+00:00,50.47,50.575,50.47,50.56,1.0,,,,,,,,,,,,,,,,50.42806784660766,,50.42806784660766,#000000
2025-07-09 15:45:00+00:00,50.54,50.55,50.535,50.535,12.0,,,,,,,,,,,,,,,,50.43096264367816,,50.43096264367816,#000000
2025-07-09 15:50:00+00:00,50.535,50.605,50.53,50.575,117.0,,,,,,,,,,,,,,,,50.45896156052782,,50.45896156052782,#000000
2025-07-09 15:55:00+00:00,50.525,50.59,50.525,50.575,9.0,,,,,,,,,,,,,,,,50.46055367231638,,50.46055367231638,#000000
2025-07-09 16:00:00+00:00,50.575,50.59,50.57,50.59,5.0,,,,,,,,,,,,,,,,50.461585434173664,,50.461585434173664,#000000
2025-07-09 16:05:00+00:00,50.585,50.61,50.58,50.605,110.0,,,,,,,,,,,,,,,,50.482921985815594,,50.482921985815594,#000000
2025-07-09 16:10:00+00:00,50.605,50.62,50.59,50.62,60.0,,,,,,,,,,,,,,,,50.49288888888888,,50.49288888888888,#000000
2025-07-09 16:15:00+00:00,50.62,50.64,50.6,50.62,149.0,,,,,,,,,,,,,,,,50.513610503282266,,50.513610503282266,#000000
2025-07-09 16:20:00+00:00,50.63,50.63,50.58,50.58,332.0,,,,,,,,,,,,,,,,50.535741037988224,,50.535741037988224,#000000
2025-07-09 16:25:00+00:00,50.59,50.715,50.59,50.59,7.0,,,,,,,,,,,,,,,,50.53627693535514,,50.53627693535514,#000000
2025-07-09 16:30:00+00:00,50.585,50.585,50.48,50.48,142.0,,,,,,,,,,,,,,,,50.5341111111111,,50.5341111111111,#000000
2025-07-09 16:35:00+00:00,50.48,50.48,50.385,50.385,0.0,,,,,,,,,,,,,,,,50.5341111111111,,50.5341111111111,#000000
2025-07-09 16:40:00+00:00,50.385,50.445,50.385,50.445,3.0,,,,,,,,,,,,,,50.425000000000004,50.425000000000004,50.53387696709584,,50.46129232236529,#000000
2025-07-09 16:45:00+00:00,50.445,50.455,50.445,50.45,100.0,,,,,,,,,,,,,,50.4492718446602,50.4492718446602,50.5282777036048,,50.47560713097507,#000000
2025-07-09 16:50:00+00:00,50.465,50.655,50.45,50.45,392.0,,,,,,,,,,,,,,50.503962962962966,50.503962962962966,50.5262151675485,,50.51138036449148,#000000
2025-07-09 16:55:00+00:00,50.445,50.445,50.41,50.41,105.0,,,,,,,,,,,,,,50.48956111111112,50.48956111111112,50.520712614870504,,50.499944945697585,#000000
2025-07-09 17:00:00+00:00,50.405,50.42,50.405,50.42,0.0,,,,,,,,,,,,,,50.48956111111112,50.48956111111112,50.520712614870504,,50.499944945697585,#000000
2025-07-09 17:05:00+00:00,50.42,50.665,50.42,50.48,108.0,,,,,,,,,,,,,,50.49445856873824,50.49445856873824,50.52076161039784,,50.50322624929144,#000000
2025-07-09 17:10:00+00:00,50.505,50.67,50.505,50.555,12.0,,,,,,,,,,,,,,50.495828703703715,50.495828703703715,50.52107880220645,,50.50424540320463,#000000
2025-07-09 17:15:00+00:00,50.555,50.71,50.555,50.63,23.0,,,,,,,,,,,,,,50.50003364737552,50.50003364737552,50.522268475210474,,50.50744525665383,#000000
2025-07-09 17:20:00+00:00,50.63,50.68,50.63,50.68,119.0,,,,,,,,,,,,,,50.52257733952051,50.52257733952051,50.52970609954215,,50.52495359286106,#000000
2025-07-09 17:25:00+00:00,50.635,50.635,50.61,50.63,17.0,,,,,,,,,,,,,,50.524558210087235,50.524558210087235,50.5304184989739,,50.52651163971613,#000000
2025-07-09 17:30:00+00:00,50.625,50.63,50.535,50.565,101.0,,,,,,,,,,,,,,50.52992857142858,50.52992857142858,50.532385263157884,,50.53074746867168,#000000
2025-07-09 17:35:00+00:00,50.565,50.605,50.565,50.605,100.0,,,,,,,,,,,,,,50.5356450617284,50.5356450617284,50.534780471380465,,50.535356864945754,#000000
2025-07-09 17:40:00+00:00,50.605,50.66,50.605,50.655,12.0,,,,,,,,,,,,,,50.53679181929183,50.53679181929183,50.53528816512531,,50.53629060123632,#000000
2025-07-09 17:45:00+00:00,50.655,50.75,50.655,50.745,191.0,,,,,,,,,,,,,,50.563569758378804,50.563569758378804,50.54822442120985,,50.55845464598915,#000000
2025-07-09 17:50:00+00:00,50.79,50.79,50.725,50.745,85.0,,,,,,,,,,,,,,50.57536062378168,50.57536062378168,50.554534322596204,,50.56841852338652,#000000
2025-07-09 17:55:00+00:00,50.73,50.73,50.715,50.725,0.0,,,,,,,,,,,,,,50.57536062378168,50.57536062378168,50.554534322596204,,50.56841852338652,#000000
2025-07-09 18:00:00+00:00,50.715,50.73,50.705,50.71,38.0,,,,,,,,,,,,,,50.57913466097677,50.57913466097677,50.55671129358562,,50.57166020517972,#000000
2025-07-09 18:05:00+00:00,50.73,50.73,50.715,50.73,3.0,,,,,,,,,,,,,,50.579445233025794,50.579445233025794,50.55689134569662,,50.571927270582734,#000000
2025-07-09 18:10:00+00:00,50.73,50.73,50.71,50.71,102.0,,,,,,,,,,,,,,50.588708360908896,50.588708360908896,50.562499426473956,,50.57997204943058,#000000
2025-07-09 18:15:00+00:00,50.71,50.71,50.645,50.645,0.0,,,,,,,,,,,,,,50.588708360908896,50.588708360908896,50.562499426473956,,50.57997204943058,#000000
2025-07-09 18:20:00+00:00,50.655,50.67,50.625,50.625,20.0,,,,,,,,,,,,,,50.589378401915965,50.589378401915965,50.563029163818626,,50.58059532255019,#000000
2025-07-09 18:25:00+00:00,50.625,50.64,50.59,50.59,120.0,,,,,,,,,,,,,,50.59063496870584,50.59063496870584,50.564748303786374,,50.582006080399346,#000000
2025-07-09 18:30:00+00:00,50.59,50.6,50.585,50.585,17.0,,,,,,,,,,,,,,50.590628497202246,50.590628497202246,50.564888453585795,,50.582048482663424,#000000
2025-07-09 18:35:00+00:00,50.59,50.59,50.565,50.575,250.0,,,,,,,,,,,,,,50.58880865484881,50.58880865484881,50.56577724117113,,50.58113151695625,#000000
2025-07-09 18:40:00+00:00,50.575,50.58,50.535,50.535,85.0,,,,,,,,,,,,,,50.587161757363965,50.587161757363965,50.56538257798704,,50.579902030905,#000000
