date,Open,High,Low,Close,Volume,aVWAP_peak_866,aVWAP_peak_865,aVWAP_peak_841,aVWAP_peak_802,aVWAP_peak_762,aVWAP_peak_734,aVWAP_peak_714,aVWAP_peak_678,aVWAP_peak_630,aVWAP_peak_600,aVWAP_peak_580,aVWAP_peak_561,aVWAP_peak_540,aVWAP_peak_515,aVWAP_peak_444,aVWAP_peak_402,aVWAP_peak_372,aVWAP_peak_358,aVWAP_peak_329,aVWAP_valley_871,aVWAP_valley_854,aVWAP_valley_835,aVWAP_valley_822,aVWAP_valley_808,aVWAP_valley_776,aVWAP_valley_732,aVWAP_valley_698,aVWAP_valley_644,aVWAP_valley_617,aVWAP_valley_582,aVWAP_valley_569,aVWAP_valley_525,aVWAP_valley_474,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,23.27,23.505,23.145,23.505,5127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5127.0,False,False,False,False
2024-12-19 16:00:00+00:00,23.495,23.755,23.405,23.475,5656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5656.0,-87.68992248062015,False,False,False,False,5135.201550387596,False,False,False,False
2024-12-19 17:00:00+00:00,23.46,23.57,23.42,23.46,4734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10390.0,-247.41566011657955,False,False,False,False,5128.981371311819,False,False,False,False
2024-12-19 18:00:00+00:00,23.46,23.595,23.365,23.39,4114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-14504.0,-468.4479754636093,False,False,False,False,5113.245226020163,False,False,False,False
2024-12-19 19:00:00+00:00,23.445,23.495,23.315,23.44,4269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10235.0,-619.8673866967316,False,False,False,False,5100.156152748532,False,False,False,False
2024-12-19 20:00:00+00:00,23.44,23.645,23.39,23.425,4810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15045.0,-843.5128535696506,False,False,False,False,5095.657607744679,False,False,False,False
2024-12-20 15:00:00+00:00,23.53,23.72,23.53,23.585,1673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-13372.0,-1037.7529643670202,False,False,False,False,5042.593148709878,False,False,False,False
2024-12-20 16:00:00+00:00,23.62,23.72,23.545,23.615,2918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10454.0,-1183.7412905008648,False,False,False,False,5009.653720047709,False,False,False,False
2024-12-20 17:00:00+00:00,23.61,23.805,23.53,23.695,3006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7448.0,-1280.8615805706188,False,False,False,False,4978.589321287279,False,False,False,False
2024-12-20 18:00:00+00:00,23.695,23.87,23.63,23.655,4061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11509.0,-1439.437370019136,False,False,False,False,4964.363130259569,False,False,False,False
2024-12-20 19:00:00+00:00,23.655,23.75,23.61,23.61,3860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15369.0,-1655.3995813366687,False,False,False,False,4947.241221263296,False,False,False,False
2024-12-20 20:00:00+00:00,23.63,23.87,23.565,23.77,15572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,203.0,-1626.587184726798,False,False,False,False,5111.966163569291,False,False,False,False
