date,Open,High,Low,Close,Volume,aVWAP_peak_841,aVWAP_peak_803,aVWAP_peak_744,aVWAP_peak_711,aVWAP_peak_682,aVWAP_peak_641,aVWAP_peak_626,aVWAP_peak_579,aVWAP_peak_552,aVWAP_peak_534,aVWAP_peak_492,aVWAP_peak_479,aVWAP_peak_447,aVWAP_peak_421,aVWAP_peak_390,aVWAP_peak_376,aVWAP_peak_312,aVWAP_peak_246,aVWAP_peak_203,aVWAP_peak_189,aVWAP_valley_856,aVWAP_valley_808,aVWAP_valley_789,aVWAP_valley_772,aVWAP_valley_756,aVWAP_valley_725,aVWAP_valley_702,aVWAP_valley_667,aVWAP_valley_630,aVWAP_valley_588,aVWAP_valley_564,aVWAP_valley_525,aVWAP_valley_509,aVWAP_valley_473,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,231.31,231.315,228.94,229.625,23974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,23974.0,False,False,False,False
2024-12-19 16:00:00+00:00,229.55,230.0,228.455,229.17,18561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-18561.0,-287.7674418604651,False,False,False,False,23890.077519379844,False,False,False,False
2024-12-19 17:00:00+00:00,229.155,229.395,226.96,228.725,27108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-45669.0,-991.3524427618532,False,False,False,False,23939.96779039721,False,False,False,False
2024-12-19 18:00:00+00:00,228.71,229.94,227.685,229.92,12370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-33299.0,-1492.246203339189,False,False,False,False,23760.58844480966,False,False,False,False
2024-12-19 19:00:00+00:00,229.92,229.92,228.26,228.655,9736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-43035.0,-2136.3199056129997,False,False,False,False,23543.152965045167,False,False,False,False
2024-12-19 20:00:00+00:00,228.7,229.81,228.075,228.32,38477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-81512.0,-3366.9506047507825,False,False,False,False,23774.68547721501,False,False,False,False
2024-12-20 15:00:00+00:00,226.61,230.105,226.22,229.545,29254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-52258.0,-4124.9513705686,False,False,False,False,23859.63608997137,False,False,False,False
2024-12-20 16:00:00+00:00,229.55,232.275,229.36,231.61,34450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-17808.0,-4337.091659396994,False,False,False,False,24023.827778498944,False,False,False,False
2024-12-20 17:00:00+00:00,231.62,232.505,231.34,231.98,40561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,22753.0,-3917.090238321072,False,False,False,False,24280.218045498958,False,False,False,False
2024-12-20 18:00:00+00:00,231.925,232.28,230.935,231.09,20137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2616.0,-3815.802017571908,False,False,False,False,24215.98210680905,False,False,False,False
