date,Open,High,Low,Close,Volume,aVWAP_peak_435,aVWAP_peak_388,aVWAP_peak_358,aVWAP_peak_346,aVWAP_peak_320,aVWAP_peak_289,aVWAP_peak_245,aVWAP_peak_207,aVWAP_peak_143,aVWAP_peak_126,aVWAP_peak_95,aVWAP_peak_70,aVWAP_peak_53,aVWAP_peak_42,aVWAP_peak_13,aVWAP_valley_419,aVWAP_valley_404,aVWAP_valley_368,aVWAP_valley_344,aVWAP_valley_293,aVWAP_valley_257,aVWAP_valley_240,aVWAP_valley_219,aVWAP_valley_194,aVWAP_valley_158,aVWAP_valley_135,aVWAP_valley_123,aVWAP_valley_20,aVWAP_OB_bull_293,aVWAP_OB_bull_0,aVWAP_OB_bear_369,aVWAP_OB_bear_358,aVWAP_OB_bear_245,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,5.88,5.96,5.85,5.92,571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.909999999999998,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,571.0,False,False,False,False
2023-11-10 17:00:00+00:00,5.93,6.085,5.93,6.01,546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95806624888093,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,546.0,8.465116279069766,False,False,False,False,570.6124031007752,False,False,False,False
2023-11-13 17:00:00+00:00,6.215,6.36,6.215,6.36,1282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.147026538835625,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1828.0,36.6749594375338,False,False,False,False,581.6416681689802,False,False,False,False
2023-11-14 17:00:00+00:00,6.4,6.865,6.4,6.71,631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.253506600660066,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2459.0,74.2303864229984,False,False,False,False,582.4069136237248,False,False,False,False
2023-11-15 17:00:00+00:00,6.845,6.87,6.72,6.72,1197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.39976697421339,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3656.0,129.76169826140153,False,False,False,False,591.9354886063027,False,False,False,False
2023-11-16 17:00:00+00:00,6.76,6.805,6.67,6.67,696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4443337395896805,,,,,,,#000000,,,,97.38535367664466,47.64681830898019,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2960.0,173.64136185424803,False,False,False,False,593.5488918837243,False,False,False,False
2023-11-17 17:00:00+00:00,6.765,6.8,6.72,6.72,949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.493195106721162,,,,,,,#000000,,,,95.85427439126804,46.425725731542556,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3909.0,231.55389887976358,False,False,False,False,599.0597617769998,False,False,False,False
2023-11-20 17:00:00+00:00,6.675,6.675,6.59,6.59,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4997579473939,,,,,,,#000000,,,,88.90373410576888,40.345772914063275,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3584.0,283.52980742426337,False,False,False,False,594.8107732223176,False,False,False,False
2023-11-21 17:00:00+00:00,6.51,6.53,6.41,6.45,599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.496547478909163,,,,,,,#000000,,,,79.55767219524736,32.43381162179486,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2985.0,325.4130662238872,False,False,False,False,594.8757224746848,False,False,False,False
2023-11-22 17:00:00+00:00,6.665,6.665,6.625,6.63,1072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.516092611421793,,,,,,,#000000,,,,76.12153525992679,30.14406719862643,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4057.0,383.26712721266415,False,False,False,False,602.2729980952323,False,False,False,False
