date,Open,High,Low,Close,Volume,aVWAP_peak_547,aVWAP_peak_525,aVWAP_peak_513,aVWAP_peak_497,aVWAP_peak_481,aVWAP_peak_463,aVWAP_peak_447,aVWAP_peak_411,aVWAP_peak_397,aVWAP_peak_365,aVWAP_peak_324,aVWAP_peak_287,aVWAP_peak_234,aVWAP_peak_221,aVWAP_peak_187,aVWAP_peak_163,aVWAP_peak_153,aVWAP_peak_127,aVWAP_peak_96,aVWAP_peak_79,aVWAP_valley_557,aVWAP_valley_536,aVWAP_valley_509,aVWAP_valley_485,aVWAP_valley_453,aVWAP_valley_422,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,55.62,56.125,55.49,55.835,28404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,28404.0,False,False,False,False
2023-10-31 16:00:00+00:00,55.7,55.98,55.39,55.835,16477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,28219.08527131783,False,False,False,False
2023-11-01 16:00:00+00:00,56.08,56.095,55.505,55.895,48555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,48555.0,752.7906976744185,False,False,False,False,28534.37077098732,False,False,False,False
2023-11-02 16:00:00+00:00,57.305,58.16,57.21,58.095,88261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,136816.0,2862.2978186407067,False,False,False,False,29460.36502259992,False,False,False,False
2023-11-03 16:00:00+00:00,59.16,59.565,59.095,59.23,83688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,220504.0,6236.58777494085,False,False,False,False,30301.103549381314,False,False,False,False
2023-11-06 16:00:00+00:00,59.255,59.755,59.24,59.43,46493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,266997.0,10279.384863701456,False,False,False,False,30552.14070365447,False,False,False,False
2023-11-06 20:00:00+00:00,59.425,59.43,59.295,59.4,9755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,257242.0,14108.262617752596,False,False,False,False,30229.70441367533,False,False,False,False
2023-11-07 16:00:00+00:00,58.985,59.025,58.685,58.88,26111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,231131.0,17472.956220578137,False,False,False,False,30165.848531292762,False,False,False,False
2023-11-07 20:00:00+00:00,58.88,58.935,58.745,58.8,8760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,222371.0,20649.670077623436,False,False,False,False,29833.974910652563,False,False,False,False
2023-11-08 16:00:00+00:00,58.755,58.885,58.38,58.66,14864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,207507.0,23546.682944637025,False,False,False,False,29601.882276378878,False,False,False,False
2023-11-08 20:00:00+00:00,58.665,58.83,58.575,58.715,14205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,221712.0,26619.013441619398,False,False,False,False,29363.170923256723,False,False,False,False
2023-11-09 16:00:00+00:00,59.57,59.7,58.82,58.94,78419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,300131.0,30859.509357253206,False,False,False,False,30123.726412818636,False,False,False,False
2023-11-09 20:00:00+00:00,58.94,59.02,58.805,58.97,23385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,323516.0,35396.81928969889,False,False,False,False,30019.250034325323,False,False,False,False
2023-11-10 16:00:00+00:00,58.995,59.48,58.97,59.37,35360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,358876.0,40412.000385982625,False,False,False,False,30102.052359374542,False,False,False,False
2023-11-10 20:00:00+00:00,59.37,59.475,59.335,59.41,4007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,362883.0,45411.5507675953,False,False,False,False,29697.47790419044,False,False,False,False
2023-11-13 16:00:00+00:00,59.815,60.15,59.78,60.03,13688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,376571.0,50545.80579445429,False,False,False,False,29449.26894443555,False,False,False,False
2023-11-13 20:00:00+00:00,60.03,60.065,59.835,59.855,11562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,365009.0,55421.20415423019,False,False,False,False,29171.94694529701,False,False,False,False
2023-11-14 16:00:00+00:00,60.945,61.275,60.905,61.2,22957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,387966.0,60576.93742315685,False,False,False,False,29075.59117870326,False,False,False,False
2023-11-14 20:00:00+00:00,61.2,61.295,61.03,61.06,10705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,377261.0,65486.767850704804,False,False,False,False,28790.77581159158,False,False,False,False
2023-11-15 16:00:00+00:00,61.6,61.655,61.195,61.33,14301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,391562.0,70542.19780650783,False,False,False,False,28566.128124590155,False,False,False,False
2023-11-15 20:00:00+00:00,61.33,61.415,61.265,61.285,12895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,378667.0,75319.326522686,False,False,False,False,28323.164897852323,False,False,False,False
2023-11-16 16:00:00+00:00,60.92,61.025,60.675,60.77,14605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,364062.0,79795.9571192335,False,False,False,False,28110.48017075384,False,False,False,False
2023-11-16 20:00:00+00:00,60.77,60.895,60.675,60.88,7574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,371636.0,84320.60894684227,False,False,False,False,27792.085129346804,False,False,False,False
2023-11-17 16:00:00+00:00,61.53,61.785,61.45,61.715,13729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,385365.0,88987.96384689123,False,False,False,False,27574.05280176003,False,False,False,False
2023-11-17 20:00:00+00:00,61.715,61.845,61.665,61.815,12464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,397829.0,93776.19696554408,False,False,False,False,27339.788417236618,False,False,False,False
2023-11-20 16:00:00+00:00,61.74,61.985,61.675,61.92,8879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,406708.0,98627.8528265434,False,False,False,False,27053.574643325974,False,False,False,False
2023-11-20 20:00:00+00:00,61.92,62.125,61.915,62.0,7383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,414091.0,103518.75433310862,False,False,False,False,26748.60449381704,False,False,False,False
2023-11-21 16:00:00+00:00,61.94,62.0,61.6,61.64,6833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,407258.0,108227.88992484337,False,False,False,False,26439.835431897394,False,False,False,False
2023-11-21 20:00:00+00:00,61.64,61.66,61.43,61.49,4605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,402653.0,112792.6203136055,False,False,False,False,26101.3108515579,False,False,False,False
2023-11-22 16:00:00+00:00,60.675,60.99,60.64,60.735,11073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,391580.0,117114.9052699837,False,False,False,False,25868.313784091886,False,False,False,False
2023-11-22 20:00:00+00:00,60.73,60.905,60.715,60.875,18823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,410403.0,121662.00751385992,False,False,False,False,25759.084113020694,False,False,False,False
2023-11-23 16:00:00+00:00,60.875,60.875,60.875,60.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,410403.0,126138.61204852875,False,False,False,False,25359.718467857583,False,False,False,False
2023-11-23 20:00:00+00:00,60.875,60.875,60.875,60.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,410403.0,130545.81186172985,False,False,False,False,24966.544538123355,False,False,False,False
2023-11-24 16:00:00+00:00,61.45,61.535,61.25,61.53,5971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,416374.0,134977.25663906737,False,False,False,False,24672.03997164082,False,False,False,False
2023-11-24 20:00:00+00:00,61.53,61.53,61.53,61.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,416374.0,139339.99684621362,False,False,False,False,24289.52772401848,False,False,False,False
2023-11-27 16:00:00+00:00,60.905,61.15,60.675,61.13,15315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,401059.0,143397.6558098382,False,False,False,False,24150.387759305013,False,False,False,False
2023-11-27 20:00:00+00:00,61.13,61.145,61.005,61.025,19656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,381403.0,147087.6611461198,False,False,False,False,24080.70732892819,False,False,False,False
2023-11-28 16:00:00+00:00,60.795,60.995,60.52,60.7,10048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,371355.0,150564.6741516063,False,False,False,False,23863.14597499132,False,False,False,False
2023-11-28 20:00:00+00:00,60.7,60.9,60.65,60.89,8628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,379983.0,154121.54742057365,False,False,False,False,23626.942161425563,False,False,False,False
2023-11-29 16:00:00+00:00,61.42,61.775,61.155,61.645,9787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,389770.0,157775.01180165002,False,False,False,False,23412.369414736793,False,False,False,False
