date,Open,High,Low,Close,Volume,aVWAP_peak_610,aVWAP_peak_581,aVWAP_peak_552,aVWAP_peak_511,aVWAP_peak_497,aVWAP_peak_460,aVWAP_peak_413,aVWAP_peak_397,aVWAP_peak_383,aVWAP_peak_361,aVWAP_peak_335,aVWAP_peak_295,aVWAP_peak_269,aVWAP_valley_594,aVWAP_valley_575,aVWAP_valley_557,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,16.765,16.875,16.605,16.765,9455.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,9455.0,False,False,False,False
2023-10-31 16:00:00+00:00,16.815,16.845,16.425,16.52,5711.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5711.0,-88.54263565891473,False,False,False,False,9396.953488372092,False,False,False,False
2023-11-01 16:00:00+00:00,16.745,16.78,16.36,16.495,7753.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-13464.0,-295.9140676642029,False,False,False,False,9371.465837389578,False,False,False,False
2023-11-02 16:00:00+00:00,16.74,16.89,16.685,16.79,7454.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6010.0,-384.50454723530055,False,False,False,False,9341.73768487191,False,False,False,False
2023-11-03 16:00:00+00:00,16.69,16.73,16.345,16.5,2009.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8019.0,-502.86881782079973,False,False,False,False,9228.0518292925,False,False,False,False
2023-11-06 16:00:00+00:00,16.645,16.75,16.485,16.575,8008.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11.0,-495.2429446762912,False,False,False,False,9209.13629705541,False,False,False,False
2023-11-06 20:00:00+00:00,16.575,16.575,16.505,16.51,1009.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1020.0,-503.37871297588356,False,False,False,False,9082.002400977031,False,False,False,False
2023-11-07 16:00:00+00:00,16.015,16.075,15.795,15.83,6500.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7520.0,-612.1635391312963,False,False,False,False,9041.971356000644,False,False,False,False
2023-11-07 20:00:00+00:00,15.83,15.875,15.785,15.84,2900.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4620.0,-674.3005385246095,False,False,False,False,8946.746993892108,False,False,False,False
2023-11-08 16:00:00+00:00,15.465,15.63,15.345,15.485,9336.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-13956.0,-880.2183596327551,False,False,False,False,8952.781924219362,False,False,False,False
2023-11-08 20:00:00+00:00,15.475,15.51,15.475,15.48,3233.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-17189.0,-1133.0676873903867,False,False,False,False,8864.103134696581,False,False,False,False
2023-11-09 16:00:00+00:00,15.735,15.74,15.46,15.48,3044.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-17189.0,-1381.996870531621,False,False,False,False,8773.868977569502,False,False,False,False
2023-11-09 20:00:00+00:00,15.485,15.515,15.47,15.495,574.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-16615.0,-1618.1674616861696,False,False,False,False,8646.739225979278,False,False,False,False
2023-11-10 16:00:00+00:00,15.765,15.935,15.715,15.815,4999.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11616.0,-1773.1726173189422,False,False,False,False,8590.185129452468,False,False,False,False
2023-11-10 20:00:00+00:00,15.815,15.855,15.815,15.845,1189.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10427.0,-1907.340483717098,False,False,False,False,8475.438073181886,False,False,False,False
2023-11-13 16:00:00+00:00,15.935,16.095,15.92,16.06,2600.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7827.0,-1999.1181506362127,False,False,False,False,8384.346010031779,False,False,False,False
2023-11-13 20:00:00+00:00,16.06,16.09,16.055,16.075,300.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7527.0,-2084.821745199992,False,False,False,False,8259.00731220183,False,False,False,False
2023-11-14 16:00:00+00:00,16.27,16.28,15.945,16.02,3237.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10764.0,-2219.382648375186,False,False,False,False,8181.14673371808,False,False,False,False
2023-11-14 20:00:00+00:00,16.025,16.05,16.015,16.02,740.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10764.0,-2351.8573359972756,False,False,False,False,8065.780117691444,False,False,False,False
2023-11-15 16:00:00+00:00,15.835,15.91,15.695,15.715,11323.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-22087.0,-2657.828540090341,False,False,False,False,8116.27965075049,False,False,False,False
2023-11-15 20:00:00+00:00,15.715,15.735,15.67,15.73,400.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-21687.0,-2952.8544541974675,False,False,False,False,7996.647408103196,False,False,False,False
2023-11-16 16:00:00+00:00,15.145,15.165,14.845,14.99,1000.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-22687.0,-3258.8101990936307,False,False,False,False,7888.172254489193,False,False,False,False
2023-11-16 20:00:00+00:00,14.99,15.045,14.975,14.995,1026.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-21661.0,-3544.115467324737,False,False,False,False,7781.781986977732,False,False,False,False
2023-11-17 16:00:00+00:00,15.445,15.635,15.395,15.57,5587.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-16074.0,-3738.377243025129,False,False,False,False,7747.754359272651,False,False,False,False
2023-11-17 20:00:00+00:00,15.57,15.605,15.565,15.59,809.0,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15265.0,-3917.0845725906306,False,False,False,False,7640.1767723071835,False,False,False,False
