date,Close,High,Low,Open,Volume,aVWAP_peak_181,aVWAP_peak_138,aVWAP_peak_98,aVWAP_peak_79,aVWAP_peak_64,aVWAP_peak_50,aVWAP_peak_22,aVWAP_valley_150,aVWAP_valley_129,aVWAP_valley_103,aVWAP_valley_74,aVWAP_valley_60,aVWAP_valley_34,aVWAP_valley_12,aVWAP_OB_bull_140,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2024-11-13 00:00:00+00:00,6.4,7.199992,6.0688,6.56,10637,,,,,,,7.277682656649009,,,,,,,6.931045633662576,,7.104364145155793,7.277682656649009,6.931045633662576,#000000,,7.104364145155793,
2024-11-14 00:00:00+00:00,6.3992,6.4816,6.08,6.4,2050,,,,,,,7.2693767833445495,,,,,,,6.928675620559724,,7.099026201952137,7.2693767833445495,6.928675620559724,#000000,,7.099026201952137,
2024-11-15 00:00:00+00:00,5.992,6.3408,5.89,6.3408,5719,,,,,,,7.241136231835675,,,,,,,6.919525587308007,,7.080330909571841,7.241136231835675,6.919525587308007,#000000,,7.080330909571841,
2024-11-18 00:00:00+00:00,5.84,5.992,5.616,5.992,5017,,,,,,,7.212193803817752,,,,,,,6.909254834138462,,7.060724318978107,7.212193803817752,6.909254834138462,#000000,,7.060724318978107,
2024-11-19 00:00:00+00:00,5.92,5.92,5.608,5.8392,2662,,,,,,,7.197309330364451,,,,,,5.816000000000001,6.903882465420971,,6.639063931928475,7.197309330364451,6.3599412327104865,#000000,,6.639063931928475,
2024-11-20 00:00:00+00:00,5.9192,5.92,5.6104,5.76,4055,,,,,,,7.175244643547346,,,,,,5.816321969133045,6.895803469797218,,6.6291233608258695,7.175244643547346,6.356062719465132,#000000,,6.6291233608258695,
2024-11-21 00:00:00+00:00,5.84,5.9016,5.64,5.64,6055,,,,,,,7.143051073413624,,,,,,5.805676271009499,6.883712070956018,,6.610813138459714,7.143051073413624,6.344694170982759,#000000,,6.610813138459714,
2024-11-22 00:00:00+00:00,6.0408,6.32,5.68,5.92,11482,,,,,,,7.095249039358432,,,,,,5.904108705093317,6.865976118052374,,6.621777954168041,7.095249039358432,6.3850424115728455,#000000,,6.621777954168041,
2024-11-25 00:00:00+00:00,6.388104,6.6536,5.84,6.288,9541,,,,,,,7.068024207382298,,,,,,6.014154909148296,6.85644784654676,,6.646208987692451,7.068024207382298,6.435301377847528,#000000,,6.646208987692451,
2024-11-26 00:00:00+00:00,6.0808,6.2504,5.857608,5.96,3912,,,,,,,7.054215742760215,,,,,,6.0192158163382565,6.851065596071788,,6.641499051723419,7.054215742760215,6.435140706205022,#000000,,6.641499051723419,
2024-11-27 00:00:00+00:00,5.88,6.064,5.688,5.88,6189,,,,,,,7.029180167006378,,,,,,5.999211472267784,6.840727604213126,,6.623039747829096,7.029180167006378,6.419969538240455,#000000,,6.623039747829096,
2024-11-29 00:00:00+00:00,6.08,6.24,5.64,5.92,3826,,,,,,,7.015648333920251,,,,,,5.998205721749577,6.835158711081873,,6.616337588917234,7.015648333920251,6.416682216415725,#000000,,6.616337588917234,
2024-12-02 00:00:00+00:00,5.772472,6.152,5.6928,6.0824,4975,,,,,,,6.996673165567923,,,,,,5.986330964824057,6.827064620613861,,6.60335625033528,6.996673165567923,6.406697792718958,#000000,,6.60335625033528,
2024-12-03 00:00:00+00:00,5.7592,6.0,5.608,5.76,5753,,,,,,,6.973931396835895,,,,,,5.96691502800114,6.817070206897475,,6.58597221057817,6.973931396835895,6.391992617449308,#000000,,6.58597221057817,
2024-12-04 00:00:00+00:00,5.6504,5.856,5.4592,5.856,4412,,,,,,,6.9551568755441275,,,,,,5.945037157371172,6.808553642263078,,6.569582558392793,6.9551568755441275,6.376795399817125,#000000,,6.569582558392793,
2024-12-05 00:00:00+00:00,5.519992,5.7624,5.44,5.6024,4319,,,,,,,6.936174467689307,,,,,,5.921191946175258,6.799759097611173,,6.552375170491913,6.936174467689307,6.360475521893216,#000000,,6.552375170491913,
2024-12-06 00:00:00+00:00,5.832,5.9992,5.36,5.5,5804,,,,,,,6.914306373388664,,,,,,5.906019562046995,6.789618139907314,,6.536648025114324,6.914306373388664,6.347818850977155,#000000,,6.536648025114324,
2024-12-09 00:00:00+00:00,6.272,6.3216,5.44,6.0,9749,,,,,,,6.887608056564163,,,,,,5.918413548674064,6.77741314319473,,6.527811582810986,6.887608056564163,6.347913345934397,#000000,,6.527811582810986,
2024-12-10 00:00:00+00:00,6.191512,6.32,5.76,6.32,3276,,,,,,,6.879767429841656,,,,,,5.924968232066038,6.773812951286342,,6.526182871064679,6.879767429841656,6.34939059167619,#000000,,6.526182871064679,
2024-12-11 00:00:00+00:00,6.2368,6.3176,5.6,5.9224,5148,,,,,,,6.867159120693955,,,,,,5.932112025713596,6.767912242191128,,6.5223944628662265,6.867159120693955,6.350012133952362,#000000,,6.5223944628662265,
2024-12-12 00:00:00+00:00,6.232,6.48,5.92,6.4,3529,,,,,,6.2106666666666674,6.860379531577932,,,,,,5.94249380280996,6.764809159596107,,6.444587290162666,6.535523099122299,6.353651481203033,#000000,,6.444587290162666,
2024-12-13 00:00:00+00:00,6.0792,6.231992,5.784,6.028,4351,,,,,,6.111865837225042,6.849961470824894,,,,,,5.946414213103388,6.759810390593477,,6.4170129779367,6.4809136540249686,6.353112301848433,#000000,,6.4170129779367,
2024-12-16 00:00:00+00:00,5.9992,6.0,5.76,5.8816,1773,,,,,,6.0765761936530955,6.845220075143501,,,,,,5.9459449666934505,6.757482587227836,,6.406305955679471,6.460898134398298,6.3517137769606435,#000000,,6.406305955679471,
2024-12-17 00:00:00+00:00,6.0024,6.0776,5.2,5.82,12214,,,,,,5.899749851252268,6.808407514049355,,,,,,5.92585090057362,6.7387985947049565,,6.34320171514505,6.354078682650812,6.332324747639288,#000000,,6.34320171514505,
2024-12-18 00:00:00+00:00,5.7592,6.002392,5.572,5.76,7852,,,,,,5.8675466242246825,6.786413831599243,,,,,,5.9162378795414625,6.727365016386305,,6.324390837937924,6.326980227911963,6.3218014479638835,#000000,,6.324390837937924,
2024-12-19 00:00:00+00:00,5.5992,5.6,5.2,5.6,8537,,,,,,5.778028934685627,6.756479263192662,,,,,,5.8865636095425025,6.7112610003600315,,6.283083201945206,6.267254098939144,6.298912304951267,#000000,,6.283083201945206,
2024-12-20 00:00:00+00:00,5.6,5.9816,5.28,5.844,4610,,,,,,5.761091158307283,6.742736887951162,,,,,,5.877413012833523,6.703790351710872,,6.27125785270071,6.251914023129222,6.2906016822721975,#000000,,6.27125785270071,
2024-12-23 00:00:00+00:00,5.3072,5.6,4.812,5.44,24965,,,,,,5.569206944592688,6.650323350606363,,,,,,5.777282354745717,6.651428667573022,,6.162060329379448,6.109765147599525,6.214355511159369,#000000,,6.162060329379448,
2024-12-24 00:00:00+00:00,5.396,5.512,5.04,5.341288,10095,,,,,,5.536405002934408,6.617953127801155,,,,,,5.749741928855875,6.632390933718196,,6.134122748327409,6.0771790653677815,6.191066431287036,#000000,,6.134122748327409,
2024-12-26 00:00:00+00:00,5.3584,5.448,5.048,5.356,13285,,,,,,5.499758409168484,6.576708113030032,,,,,,5.7158723922304056,6.607574711173765,,6.0999784064006715,6.038233261099258,6.161723551702085,#000000,,6.0999784064006715,
2024-12-27 00:00:00+00:00,5.2016,5.4,4.8,5.3624,29698,,,,,,5.409887076440408,6.483375624946454,,,,,5.133866666666666,5.634367933555591,6.549306117709187,,5.8421606838636615,5.946631350693432,5.772513572643814,#000000,,5.8421606838636615,
2024-12-30 00:00:00+00:00,5.5984,5.7232,5.2,5.352,6953,,,,,,5.415178850051879,6.468812341928097,,,,,5.204691109837839,5.630330865516087,6.539747869544874,,5.851752207375755,5.941995595989988,5.7915899482996,#000000,,5.851752207375755,
2024-12-31 00:00:00+00:00,5.372,7.44,5.36,5.4008,252049,,,,,,5.841211250684151,6.3243871682253925,,,,,5.949088822999654,5.858801737109992,6.419373117969968,,6.078572419397831,6.082799209454771,6.075754559359872,#000000,,6.078572419397831,
2025-01-02 00:00:00+00:00,5.8224,6.2,5.0504,5.5224,177671,,,,,,5.793325867272138,6.198746383724855,,,,,5.850740632386376,5.8128274682697745,6.310411703288364,,5.9932104109883015,5.996036125498497,5.991326601314838,#000000,,5.9932104109883015,
2025-01-03 00:00:00+00:00,10.24,12.64,8.64,10.8,9851145,,,,,10.506666666666668,10.254179115633002,10.147592337757917,,,,,10.296210110986664,10.216655753064472,10.055151442189606,,10.246075904383053,10.302812706685861,10.189339102080247,#000000,,10.246075904383053,
2025-01-06 00:00:00+00:00,7.8168,8.72,7.04,7.2072,370333,,,,,10.410736994995572,10.17188635946536,10.071353571748858,,,,,10.211758691351273,10.136331474667635,9.98386444388007,,10.164321922684794,10.217992308736596,10.110651536632991,#000000,,10.164321922684794,
2025-01-07 00:00:00+00:00,7.3064,7.7592,7.28,7.68,59550,,,,,10.393579252788081,10.156923585391363,10.0573791920179,,,,,10.196448003614643,10.12168721329663,9.970700136397038,,10.149452897250944,10.202627343399115,10.096278451102771,#000000,,10.149452897250944,
2025-01-08 00:00:00+00:00,6.56,7.1456,6.0,6.8,41466,,,,,10.37821384263661,10.143247560500376,10.044483402944465,,,,,10.182504450727672,10.108257996602632,9.958443764426194,,10.135858502972992,10.188648268693816,10.083068737252164,#000000,,10.135858502972992,
2025-01-10 00:00:00+00:00,5.9696,6.4,5.8376,6.4,25228,,,,,10.367708036145542,10.133822473809566,10.035563422110842,,,,,10.172908286868504,10.098991314385058,9.949937747835135,,10.126488546859107,10.17903131068865,10.073945783029565,#000000,,10.126488546859107,
2025-01-13 00:00:00+00:00,5.9048,6.0824,5.6,6.0,11947,,,,,10.36251241502021,10.129148157510105,10.0311338531231,,,,,10.168151455884763,10.094393505888577,9.945708779466665,,10.121841361148904,10.174264808551138,10.069417913746669,#000000,,10.121841361148904,
2025-01-14 00:00:00+00:00,5.76,6.32,5.76,5.8784,11892,,,,,10.357449219842609,10.124597199590614,10.026822943557812,,,,,10.163519400884477,10.089917696419123,9.941594652861273,,10.117316852192651,10.169623120997011,10.065010583388291,#000000,,10.117316852192651,
2025-01-15 00:00:00+00:00,5.968,6.0,5.5664,5.608,14226,,,,,10.351267988916009,10.119033611726458,10.021549432912655,,,,,10.157858028999089,10.084444779967946,9.936558955518455,,10.111785466340102,10.163950344518375,10.05962058816183,#000000,,10.111785466340102,
2025-01-16 00:00:00+00:00,5.612,5.967992,5.6024,5.8064,12707,,,,,10.345617682507488,10.113940211949366,10.016718228319316,,,,,10.152676462829008,10.079433194735747,9.93194272159072,,10.106721416988607,10.158758707592057,10.05468412638516,#000000,,10.106721416988607,
2025-01-17 00:00:00+00:00,5.8432,6.0824,5.612,5.76,11362,,,,,10.340706358946242,10.109518591182374,10.01252658269804,,,,,10.148177294789946,10.07508347593854,9.927939666129777,,10.10232532828082,10.154250510942218,10.050400145619422,#000000,,10.10232532828082,
2025-01-21 00:00:00+00:00,5.6024,5.76,5.36,5.76,20315,,,,,10.331422433398394,10.10113322326291,10.004565576437123,,,,5.574133333333333,10.139649662530372,10.066830245801839,9.920326658879297,,9.448294447663324,10.145707077699475,8.92523497513621,"rgba(255, 26, 202, 1.0)",0.8530905016670219,9.448294447663324,-4.50819044421204
2025-01-22 00:00:00+00:00,5.5632,5.8008,5.52,5.52,9379,,,,,10.327196829899886,10.097318272555672,10.0009443486332,,,,5.5911473922902495,10.135769681904721,10.063075673286566,9.916864323340159,,9.44747378884435,10.141819817029585,8.926714267705423,"rgba(255, 26, 202, 1.0)",0.8489484954617987,9.44747378884435,-4.575393925083098
2025-01-23 00:00:00+00:00,5.644,5.8208,5.4432,5.68,12871,,,,,10.321420140040413,10.092102867302279,9.995993678155832,,,,5.604710129605701,10.130465383079741,10.057942796554945,9.912130815235644,,9.44496654428208,10.136505561832841,8.926312281119008,"rgba(255, 26, 202, 1.0)",0.8506792079914813,9.44496654428208,-4.468154985539675
2025-01-24 00:00:00+00:00,5.7624,6.24,5.6024,5.9176,29579,,,,,10.308853852443685,10.080785695059834,9.985262758063886,,,,5.712768163672655,10.11895028409079,10.046809086644737,9.901880971909451,,9.450758687412147,10.124967435189136,8.945102126579409,"rgba(255, 26, 202, 1.0)",0.839754451749125,9.450758687412147,-4.392187120567997
2025-01-27 00:00:00+00:00,6.24,6.32,5.8512,6.16,40727,,,,,10.292707431775815,10.066290084434772,9.971537189919127,,,,5.865866879298787,10.104192915097736,10.03255562471906,9.888787641293082,,9.460276823791196,10.110178235376571,8.972850765102166,"rgba(255, 26, 202, 1.0)",0.7997920781494399,9.460276823791196,-4.0263924984631965
2025-01-28 00:00:00+00:00,6.7536,7.039992,6.004824,6.24,346605,,,,6.599471999999999,10.17493626912933,9.96113339189683,9.872194765087613,,,,6.419260751580786,9.99703116317309,9.92924632523337,9.79422993380728,,9.093438074988537,9.151934106528444,9.034942043448632,"rgba(255, 26, 202, 1.0)",0.7835884121806709,9.093438074988537,-2.9860549730143844
2025-01-29 00:00:00+00:00,5.992,6.9624,5.608,6.704,118192,,,,6.494704253312019,10.13204334737059,9.922500813071792,9.835546252177645,,,,6.37183522950899,9.95772051409074,9.891240276092056,9.759217220858263,,9.045600988310262,9.096198666483012,8.995003310137513,"rgba(255, 26, 202, 1.0)",0.7677292493529951,9.045600988310262,-3.9774451616682427
2025-01-30 00:00:00+00:00,5.8186,6.02,5.52,5.6,16331,,,,6.4706553869794865,10.12559361064597,9.916658119937862,9.82998894901653,,,,6.355734177262924,9.951781215116544,9.885487101563218,9.753895266670327,,9.036224228399107,9.085724016644962,8.986724440153253,"rgba(255, 26, 202, 1.0)",0.764021073942575,9.036224228399107,-4.211433870266448
2025-01-31 00:00:00+00:00,5.76,5.8424,5.4752,5.68,20294,,,,6.439162534737872,10.117432933094552,9.909256429428961,9.822944818861997,,,,6.333824440497721,9.944258737760174,9.878197406289626,9.7471460256554,,9.02402791579079,9.072199179030845,8.97585665255073,"rgba(255, 26, 202, 1.0)",0.7583757314520242,9.02402791579079,-4.303972002824138
2025-02-03 00:00:00+00:00,5.604,5.839992,5.6,5.76,4066,,,,6.433066753283955,10.115797383568605,9.907772651821656,9.821532556901547,,,,6.329533988374607,9.942750804761364,9.87673602700339,9.74579275072065,,9.021622864554473,9.06954233639394,8.973703392715002,"rgba(255, 26, 202, 1.0)",0.7537239007238791,9.021622864554473,-4.534316692454858
2025-02-04 00:00:00+00:00,5.8848,6.0752,5.52,5.8176,11209,,,,6.419911773535876,10.111442367744795,9.903828089148531,9.817780760491914,,,,6.320580801730711,9.938740896093263,9.872851992910439,9.74219998577577,,9.015917083428914,9.06324074773028,8.968593419127545,"rgba(255, 26, 202, 1.0)",0.7513142598476485,9.015917083428914,-4.167519839253205
2025-02-05 00:00:00+00:00,5.9392,5.9984,5.604,5.6912,17810,,,,6.400828774273615,10.104573908908748,9.897607711118631,9.811864591627682,,,,6.307557634309476,9.93241732431521,9.866727183305212,9.736534828750548,,9.00726399457614,9.053718746482168,8.960809242670111,"rgba(255, 26, 202, 1.0)",0.7431510390514737,9.00726399457614,-4.12845280885577
2025-02-06 00:00:00+00:00,5.6824,6.0256,5.648,5.9176,4900,,,,6.395237583094027,10.102660690462804,9.895873577130232,9.81021463789699,,,,6.303634615175329,9.93065467499027,9.86501946876018,9.734954337572766,,9.004781198135326,9.050996622146013,8.958565774124637,"rgba(255, 26, 202, 1.0)",0.7454774558434408,9.004781198135326,-4.456715856519565
2025-02-07 00:00:00+00:00,5.911992,5.911992,5.6,5.6,3570,,,,6.391376540707986,10.101275152072752,9.894618017582754,9.809020143426924,,,,6.300936681178159,9.929378417575217,9.863783082420078,9.733810235091488,,9.00302478375692,9.049072463447605,8.956977104066235,"rgba(255, 26, 202, 1.0)",0.7460828254378389,9.00302478375692,-4.143015598761368
2025-02-10 00:00:00+00:00,5.5784,5.8424,5.448,5.612,7696,,,,6.380637065694765,10.098162709766232,9.891791524916014,9.806328553294428,,,,6.293072976939987,9.926506402058763,9.860998814388049,9.731229953396348,,8.998591000056823,9.04422996341786,8.952952036695788,"rgba(255, 26, 202, 1.0)",0.7492390044024386,8.998591000056823,-4.564886478093359
2025-02-11 00:00:00+00:00,5.36,5.6832,5.204,5.52,14349,,,,6.356132880626477,10.09210303262866,9.886276270863467,9.801071282579892,,,,6.274502278398902,9.920904497044521,9.855564044723318,9.726185523879415,,8.989092476343082,9.033895866674625,8.944289086011539,"rgba(255, 26, 202, 1.0)",0.7536190190947817,8.989092476343082,-4.815553196497361
2025-02-12 00:00:00+00:00,5.48,5.6,5.2,5.2,7147,,,,6.344522858008736,10.089097698130029,9.883540987446395,9.798463933970249,,,,6.2656568370859125,9.918126227346772,9.852868684482166,9.723683735892388,,8.984495120295332,9.028906369388851,8.940083871201809,"rgba(255, 26, 202, 1.0)",0.7575685567043728,8.984495120295332,-4.625977529401205
2025-02-13 00:00:00+00:00,5.288,5.512,5.28,5.5072,5332,,,,6.335432872227061,10.086826073715969,9.881472029336333,9.796491120041754,,,,6.258662112132782,9.916025010814218,9.850829698945251,9.72179025127667,,8.980941146061255,9.025055523830279,8.93682676829223,"rgba(255, 26, 202, 1.0)",0.7639782311212451,8.980941146061255,-4.833830331318926
2025-02-14 00:00:00+00:00,5.2312,5.48,5.12,5.36,12247,,,,6.313454313724958,10.081525263279218,9.876639991885563,9.791881841184022,,,,6.241552413390472,9.911118362704313,9.846067021291939,9.717364772939934,,8.972450497550053,9.01587535251844,8.929025642581664,"rgba(255, 26, 202, 1.0)",0.7562345890656165,8.972450497550053,-4.9472089106273796
2025-02-18 00:00:00+00:00,5.24,5.52,5.155208,5.4344,8114,,,,6.299768821536296,10.078040181381526,9.873463661934283,9.788852140638175,,,,6.230861164058326,9.907892884941008,9.84293637083259,9.714456072886973,,8.967033912276147,9.01003120137257,8.924036623179724,"rgba(255, 26, 202, 1.0)",0.758629333111615,8.967033912276147,-4.912852363603239
2025-02-19 00:00:00+00:00,5.2304,5.392,5.06,5.24,9585,,,,6.2828488002761285,10.073863000760761,9.869653530956219,9.785216596763355,,,,6.217509371853357,9.904024328806216,9.839180568123236,9.710964601860802,,8.96040759992501,9.002895482189116,8.917919717660903,"rgba(255, 26, 202, 1.0)",0.7540156983061033,8.96040759992501,-4.946856687870655
2025-02-20 00:00:00+00:00,5.2,5.303192,5.0416,5.192,5477,,,,6.273008176831059,10.071456770621142,9.867457689669694,9.783120917138756,,,,6.209692164191448,9.901794999069192,9.837015875575531,9.708951579961491,,8.95656227163229,8.998760888565162,8.914363654699416,"rgba(255, 26, 202, 1.0)",0.7576553308622149,8.95656227163229,-4.958141411553597
2025-02-21 00:00:00+00:00,5.04,5.1888,4.88,5.1392,65933,,,,6.152891454178617,10.04181942744503,9.840369466089921,9.757249630867824,,,,6.111972412801702,9.874300988375776,9.810305399339525,9.68408476396343,,8.909124192882729,8.948082494645348,8.87016589112011,"rgba(255, 26, 202, 1.0)",0.7602599739196406,8.909124192882729,-5.089212013799499
2025-02-24 00:00:00+00:00,4.7976,5.5736,4.4,5.5736,708197,,,,5.525312359414991,9.737480227791266,9.561084507489628,9.489937483537679,,,,5.550939460245901,9.591016073840297,9.534743039931966,9.426688324081823,,8.552150184541695,8.57845364455839,8.525846724524996,"rgba(255, 26, 202, 1.0)",0.7590184623419463,8.552150184541695,-4.946586111959722
2025-02-25 00:00:00+00:00,6.8008,10.08,5.856,7.1608,9174112,,,7.5789333333333335,7.309220388156889,8.79824424480609,8.72082399508734,8.69230200897557,,,,7.293957863406569,8.734457081584898,8.709126682308709,8.665564173723249,,8.278069974598074,8.219904794071846,8.350776450255855,"rgba(255, 0, 0, 1.0)",0.7480878503647039,8.278069974598074,-1.974727933193786
2025-02-26 00:00:00+00:00,5.2224,6.4,5.04,6.08,273572,,,7.520302182503141,7.264905271745011,8.756689785497674,8.681293260897384,8.653722686296467,,,,7.250481038801197,8.694590234690674,8.669905115461273,8.62780897492872,,8.235522061202394,8.175382637387937,8.310696340970466,"rgba(255, 26, 202, 1.0)",0.7395475140892627,8.235522061202394,-4.074277857472066
2025-02-27 00:00:00+00:00,4.4808,5.1584,4.36,4.86,91469,,,7.492936694316571,7.243151823480554,8.739246740710941,8.66460555477975,8.637400417185521,,,,7.2290695306536765,8.677777576478665,8.653333388979737,8.61180196730828,,8.216591521543743,8.155468246094667,8.292995615855089,"rgba(255, 26, 202, 1.0)",0.7426738580765766,8.216591521543743,-5.030191221781967
2025-02-28 00:00:00+00:00,4.9608,5.112792,4.4648,4.8008,35631,,,7.483087036551843,7.2353604055779694,8.732790216278898,8.658433012752043,8.631364462935633,,,,7.2214028285613034,8.671558005201907,8.647204415462282,8.605883981742991,,8.209676040562762,8.148207026819275,8.286512307742122,"rgba(255, 26, 202, 1.0)",0.7356186293004784,8.209676040562762,-4.416522245572023
2025-03-03 00:00:00+00:00,4.64,4.8024,4.48,4.6952,25557,,,7.475520604297702,7.229325382691712,8.727928365938977,8.653780120593126,8.626812677404702,,,,7.215461307296,8.666870538355449,8.642583615096001,8.60141944429529,,8.204411339552106,8.142673430185244,8.281583726260685,"rgba(255, 26, 202, 1.0)",0.7426868147031525,8.204411339552106,-4.799346466083123
2025-03-04 00:00:00+00:00,4.6872,4.7984,4.2432,4.5808,23273,,,7.468509273950237,7.2237176724694026,8.723441306526045,8.649484431424954,8.622609742543709,,,4.576266666666666,7.209939505568027,8.662543191241582,8.638317326285623,8.59729653409799,,7.837212565077424,8.13755248538287,7.536872644771978,"rgba(255, 26, 202, 1.0)",0.752268554594608,7.837212565077424,-4.187351107311595
2025-03-05 00:00:00+00:00,4.9528,4.96,4.4824,4.8,391424,,,7.364151721592802,7.1404586052185275,8.653367507131595,8.582436126731604,8.557016041876206,,,4.785933767867463,7.127964909607322,8.59499348153484,8.571733417229723,8.532960237707544,,7.791101581649762,8.059486000510146,7.5227171627893785,"rgba(255, 26, 202, 1.0)",0.7558878506528713,7.791101581649762,-3.754924198342757
2025-03-06 00:00:00+00:00,5.752,5.988792,4.8,5.112,301721,,,7.3100309341846605,7.098518580218601,8.610745731695175,8.54179672401146,8.517302752903753,,,5.092390862239642,7.086744496208694,8.554023773980287,8.531397129439178,8.494052208807341,,7.7837003193688785,8.01567894460273,7.551721694135028,"rgba(255, 26, 202, 1.0)",0.7528926656276902,7.7837003193688785,-2.6985258485351835
