date,Open,High,Low,Close,Volume,aVWAP_peak_881,aVWAP_peak_842,aVWAP_peak_768,aVWAP_valley_855,aVWAP_valley_828,aVWAP_valley_779,aVWAP_valley_715,aVWAP_valley_698,aVWAP_valley_660,aVWAP_valley_642,aVWAP_valley_631,aVWAP_valley_599,aVWAP_valley_565,aVWAP_valley_526,aVWAP_valley_474,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,34.99,35.0,34.7,34.725,38124.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,38124.0,False,False,False,False
2024-12-19 16:00:00+00:00,34.72,34.895,34.605,34.62,29585.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-29585.0,-458.6821705426357,False,False,False,False,37991.61240310077,False,False,False,False
2024-12-19 17:00:00+00:00,34.62,34.66,34.5,34.575,29265.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-58850.0,-1363.9739198365482,False,False,False,False,37856.31608677362,False,False,False,False
2024-12-19 18:00:00+00:00,34.575,34.685,34.495,34.68,15287.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-43563.0,-2018.2223861956713,False,False,False,False,37506.4042094593,False,False,False,False
2024-12-19 19:00:00+00:00,34.68,34.69,34.535,34.63,19495.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-63058.0,-2964.5755274949634,False,False,False,False,37227.15763256846,False,False,False,False
2024-12-19 20:00:00+00:00,34.63,34.78,34.59,34.6,65729.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-128787.0,-4915.310790634577,False,False,False,False,37669.046661520886,False,False,False,False
2024-12-20 15:00:00+00:00,34.715,34.91,34.675,34.865,12612.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-116175.0,-6640.267212485203,False,False,False,False,37280.56531793142,False,False,False,False
2024-12-20 16:00:00+00:00,34.865,34.97,34.83,34.965,16744.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-99431.0,-8078.883224694735,False,False,False,False,36962.1689564131,False,False,False,False
2024-12-20 17:00:00+00:00,34.965,34.965,34.805,34.945,8212.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-107643.0,-9622.512942141328,False,False,False,False,36516.4299028253,False,False,False,False
2024-12-20 18:00:00+00:00,34.945,34.945,34.805,34.81,7556.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-115199.0,-11259.357702728284,False,False,False,False,36067.4309896032,False,False,False,False
2024-12-20 19:00:00+00:00,34.805,34.86,34.705,34.765,12465.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-127664.0,-13064.080839120094,False,False,False,False,35701.50182697369,False,False,False,False
2024-12-20 20:00:00+00:00,34.765,34.785,34.445,34.51,79429.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-207093.0,-16072.281136187998,False,False,False,False,36379.447535082625,False,False,False,False
2024-12-23 15:00:00+00:00,34.33,34.425,34.25,34.41,1649.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-208742.0,-19059.408560433145,False,False,False,False,35840.99098415111,False,False,False,False
2024-12-23 16:00:00+00:00,34.41,34.41,34.41,34.41,0.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-208742.0,-22000.223931589222,False,False,False,False,35285.31670532706,False,False,False,False
2024-12-23 17:00:00+00:00,34.41,34.41,34.41,34.41,0.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-208742.0,-24895.445265983188,False,False,False,False,34738.257531601055,False,False,False,False
2024-12-23 18:00:00+00:00,34.41,34.41,34.41,34.41,0.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-208742.0,-27745.77944790593,False,False,False,False,34199.6798954522,False,False,False,False
2024-12-23 19:00:00+00:00,34.41,34.41,34.41,34.41,0.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-208742.0,-30551.922402201963,False,False,False,False,33669.45230017387,False,False,False,False
2024-12-23 20:00:00+00:00,34.41,34.41,34.41,34.41,0.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-208742.0,-33314.55926418333,False,False,False,False,33147.445287768074,False,False,False,False
2024-12-24 15:00:00+00:00,34.97,35.34,34.95,35.255,7537.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-201205.0,-35917.511833730874,False,False,False,False,32750.384120515853,False,False,False,False
2024-12-24 16:00:00+00:00,35.255,35.29,35.165,35.175,5780.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-206985.0,-38569.72095258776,False,False,False,False,32332.238630275297,False,False,False,False
2024-12-24 17:00:00+00:00,35.175,35.34,35.145,35.175,14291.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-206985.0,-41180.810550222064,False,False,False,False,32052.529504224512,False,False,False,False
2024-12-24 18:00:00+00:00,35.175,35.175,35.175,35.175,0.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-206985.0,-43751.418138590714,False,False,False,False,31555.59106229855,False,False,False,False
2024-12-24 19:00:00+00:00,35.175,35.175,35.175,35.175,0.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-206985.0,-46282.17134574435,False,False,False,False,31066.357092340433,False,False,False,False
2024-12-24 20:00:00+00:00,35.175,35.175,35.175,35.175,0.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-206985.0,-48773.68806906614,False,False,False,False,30584.708145172364,False,False,False,False
2024-12-25 15:00:00+00:00,35.175,35.175,35.175,35.175,0.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-206985.0,-51226.57662613488,False,False,False,False,30110.526623541784,False,False,False,False
