date,Close,High,Low,Open,Volume,aVWAP_OB_bull_158,aVWAP_OB_bull_145,aVWAP_OB_bull_137,aVWAP_OB_bull_105,aVWAP_OB_bull_75,aVWAP_OB_bull_39,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,60.65,63.47,60.58,62.13,620282,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,620282.0,False,False,False,False
2022-01-07 00:00:00+00:00,60.32,62.84,60.05,60.69,885534,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-885534,-65595.11111111111,False,False,False,False,639930.2962962963,False,False,False,False
2022-01-14 00:00:00+00:00,59.65,60.9,58.9187,60.0,843086,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-1728620,-188782.13991769546,False,False,False,False,654978.8669410151,False,False,False,False
2022-01-21 00:00:00+00:00,57.97,59.288,55.93,59.02,1002515,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-2731135,-377104.57399786613,False,False,False,False,680722.2842046436,False,False,False,False
2022-01-28 00:00:00+00:00,57.88,59.35,55.6606,57.88,1624465,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-4355600,-671807.938886913,False,False,False,False,750629.1520413365,False,False,False,False
2022-02-04 00:00:00+00:00,58.33,62.74,55.31,57.03,2323870,,,,,,,0.0,0.0,0.0,0.0,58.79333333333333,#000000,,58.79333333333333,,3.5808707022389585,-46.58698261192849,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-2031730,-772542.9063767713,False,False,False,False,867165.5111493857,False,False,False,False
2022-02-11 00:00:00+00:00,59.38,60.9,56.49,58.78,1619211,,,,,,,0.0,0.0,0.0,0.0,58.84671733178531,#000000,,58.84671733178531,,11.719124392293013,-38.95609954922131,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-412519,-745874.4688673808,False,False,False,False,922872.5843975793,False,False,False,False
2022-02-18 00:00:00+00:00,59.37,59.77,57.5,59.16,1295272,,,,,,,0.0,0.0,0.0,0.0,58.85494703837892,#000000,,58.85494703837892,,18.022774898758804,-33.325837922722386,False,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-1707791,-817127.5452475748,False,False,False,False,950457.7262940549,False,False,False,False
2022-02-25 00:00:00+00:00,58.58,59.6789,56.26,59.48,855853,,,,,,,0.0,0.0,0.0,0.0,58.759171649908126,#000000,,58.759171649908126,,21.15946043673281,-30.83067580522991,False,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-2563644,-946499.1344884952,False,False,False,False,943449.9687907916,False,False,False,False
2022-03-04 00:00:00+00:00,59.09,61.24,57.7601,58.14,1487291,,,,,,,0.0,0.0,0.0,0.0,58.87769887621578,#000000,,58.87769887621578,,25.41780500794338,-27.232011625820334,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-1076353,-956117.9393411994,False,False,False,False,983734.4896211033,False,False,False,False
2022-03-11 00:00:00+00:00,56.06,59.295,55.5185,59.03,1324728,,,,,,,0.0,0.0,0.0,0.0,58.592134606180885,#000000,,58.592134606180885,,24.83843962633201,-27.232011625820334,True,False,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,-2401081,-1063152.2401307402,False,False,False,False,1008993.2681676883,False,False,False,False
2022-03-18 00:00:00+00:00,55.5,57.04,54.15,56.12,1666593,,,,,,,0.0,0.0,0.0,0.0,58.114704747866966,#000000,,58.114704747866966,,23.986417290746445,-27.232011625820334,True,False,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,-4067674,-1285709.4075284633,False,False,False,False,1057704.3594145263,False,False,False,False
2022-03-25 00:00:00+00:00,53.57,56.66,53.0,55.49,1362908,,,,,,,0.0,0.0,0.0,0.0,57.69167461643584,#000000,,57.69167461643584,,22.26767835882991,-23.918548805645578,True,False,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,-5430582,-1592737.0069707993,False,False,False,False,1080312.0364949317,False,False,False,False
2022-04-01 00:00:00+00:00,53.07,54.8299,52.31,53.41,1378001,,,,,,,0.0,0.0,0.0,0.0,57.24781809828558,#000000,,57.24781809828558,,20.717473385349408,-25.221027651304848,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-6808583,-1979095.9694174067,False,False,False,False,1102363.0708286404,False,False,False,False
2022-04-08 00:00:00+00:00,53.4,54.09,51.7006,52.83,1284436,,,,,,,0.0,0.0,0.0,0.0,54.97159618517412,#000000,,54.97159618517412,,20.266774454502492,-25.52439567445746,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-5524147,-2241692.3420531545,False,False,False,False,1115849.9544709632,False,False,False,False
2022-04-15 00:00:00+00:00,54.04,55.09,53.09,53.54,788949,,,,,,,0.0,0.0,0.0,0.0,55.09177208822946,#000000,,55.09177208822946,,21.306314978214022,-25.52439567445746,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-4735198,-2426396.464864032,False,False,False,False,1091635.0689545956,False,False,False,False
2022-04-22 00:00:00+00:00,53.24,55.51,52.51,53.77,1072385,,,,,,,0.0,0.0,0.0,0.0,55.04669686561893,#000000,,55.04669686561893,,21.5970532311595,-25.52439567445746,False,True,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,-5807583,-2676854.7267259555,False,False,False,False,1090209.137920922,False,False,False,False
2022-04-29 00:00:00+00:00,54.66,54.92,51.88,53.32,1280351,,,,,,,0.0,0.0,0.0,0.0,54.98725931088278,#000000,,54.98725931088278,,24.417267618332637,-25.52439567445746,False,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-4527232,-2813919.7099314407,False,False,False,False,1104293.7202971498,False,False,False,False
2022-05-06 00:00:00+00:00,54.88,55.45,52.33,54.37,1501838,,,,,,,0.0,0.0,0.0,0.0,54.97913180849144,#000000,,54.97913180849144,,26.967486995657907,-27.5482574835645,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-3025394,-2829584.472158741,False,False,False,False,1133741.4447195833,False,False,False,False
