date,Open,High,Low,Close,Volume,aVWAP_OB_bull_264,aVWAP_OB_bull_4,aVWAP_OB_bear_874,aVWAP_OB_bear_812,aVWAP_OB_bear_720,aVWAP_OB_bear_617,aVWAP_OB_bear_557,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,40.64,40.805,40.25,40.39,400.0,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,400.0,False,False,False,False
2024-12-16 16:00:00+00:00,40.39,40.595,40.35,40.435,100.0,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100.0,1.550387596899225,False,False,False,False,395.3488372093023,False,False,False,False
2024-12-16 17:00:00+00:00,40.44,40.495,40.245,40.26,0.0,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.86821705426364,-44.96124031007726,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100.0,3.07673817679226,False,False,False,False,389.21939787272396,False,False,False,False
2024-12-16 18:00:00+00:00,40.26,40.34,40.195,40.265,0.0,,,,,,,,,#000000,,,,55.472106931360294,-44.96124031007726,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100.0,4.5794244066094345,False,False,False,False,383.1849886033794,False,False,False,False
2024-12-16 19:00:00+00:00,40.27,40.365,40.115,40.14,1.0,,40.20666666666667,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.995978072477925,-44.96124031007726,False,False,False,True,True,,,,1.0,40.365,40.115,887.0,0,,,False,False,False,False,,,False,False,False,False,99.0,6.043309299530218,False,False,False,False,377.2596399428619,False,False,False,False
2024-12-16 20:00:00+00:00,40.16,40.61,40.155,40.485,201.0,,40.41562706270627,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.898298589947345,-44.96124031007726,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,300.0,10.60077737240572,False,False,False,False,374.52693234684847,False,False,False,False
2024-12-17 15:00:00+00:00,41.005,41.615,40.99,41.42,100.0,,40.72226269315673,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.57465415454975,-44.96124031007726,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,400.0,16.63797462244594,False,False,False,False,370.270700837595,False,False,False,False
2024-12-17 16:00:00+00:00,41.43,41.47,41.12,41.21,0.0,,40.72226269315673,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.07857225563913,-39.7054297059245,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,400.0,22.5815719151212,False,False,False,False,364.53006981685706,False,False,False,False
2024-12-17 17:00:00+00:00,41.19,41.42,41.085,41.105,200.0,,40.91392430278885,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.30465507867703,-33.88934881642449,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,200.0,25.33224521876273,False,False,False,False,361.9792160212468,False,False,False,False
2024-12-17 18:00:00+00:00,41.105,41.355,41.075,41.165,0.0,,40.91392430278885,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.58237429385628,-27.79404260442334,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,200.0,28.040272424673383,False,False,False,False,356.36713515270037,False,False,False,False
2024-12-17 19:00:00+00:00,41.165,41.43,41.135,41.375,7.0,,40.919417157825805,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.90980146354468,-20.80104579780658,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,207.0,30.814841844445887,False,False,False,False,350.9505904216507,False,False,False,False
2024-12-17 20:00:00+00:00,41.375,41.615,41.305,41.465,1074.0,,41.28731101284481,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.02698515097993,-14.281182021026666,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1281.0,50.19755747476455,False,False,False,False,362.1606587872065,False,False,False,False
2024-12-18 15:00:00+00:00,41.1,41.35,40.995,41.06,0.0,,41.28731101284481,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.02108668925163,-14.281182021026666,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1281.0,69.2797658860085,False,False,False,False,356.54576485252113,False,False,False,False
2024-12-18 16:00:00+00:00,41.06,41.35,40.98,41.22,100.0,,41.281132897603484,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.12946380653601,-13.884415610241042,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1381.0,89.6165137017293,False,False,False,False,352.5683111338774,False,False,False,False
2024-12-18 17:00:00+00:00,41.23,41.365,41.1,41.15,0.0,,41.281132897603484,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.90108601712698,-12.919181181221326,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1381.0,109.6379631017025,False,False,False,False,347.10213576746065,False,False,False,False
2024-12-18 18:00:00+00:00,41.15,41.155,40.86,40.86,100.0,,41.26302860347728,,,,,,40.958333333333336,"rgba(38, 166, 154, 0.5)",,40.958333333333336,,57.896332324074805,-12.919181181221326,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1281.0,127.79861483655982,False,False,False,False,343.27109490284886,False,False,False,False
