date,Open,High,Low,Close,Volume,aVWAP_peak_210,aVWAP_peak_156,aVWAP_peak_128,aVWAP_peak_97,aVWAP_peak_78,aVWAP_valley_223,aVWAP_valley_187,aVWAP_valley_162,aVWAP_valley_146,aVWAP_valley_145,aVWAP_valley_89,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,38.91,39.005,38.72,38.88,400.0,,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,38.88,38.88,38.73,38.86,100.0,,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,38.84,38.85,38.69,38.81,40.0,,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,38.8,38.8,38.67,38.7,0.0,,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,38.71,38.83,38.61,38.81,300.0,,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,38.81,38.85,38.745,38.78,0.0,,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,38.78,38.8,38.63,38.63,0.0,,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,38.62,38.71,38.605,38.65,0.0,,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,38.63,38.705,38.58,38.62,0.0,,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,38.61,38.815,38.605,38.72,0.0,,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,38.725,38.89,38.715,38.875,224.0,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,38.875,38.89,38.815,38.835,200.0,,,,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,38.835,38.835,38.675,38.685,100.0,,,,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,38.685,38.69,38.6,38.63,0.0,,,,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,38.625,38.635,38.54,38.54,0.0,,,,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,38.55,38.56,38.42,38.47,0.0,,,,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,38.465,38.48,38.4,38.41,0.0,,,,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,38.41,38.46,38.4,38.435,0.0,,,,,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,38.435,38.46,38.38,38.415,0.0,,,,,,,,,,,,,,#000000
2025-07-09 15:05:00+00:00,38.415,38.48,38.39,38.45,0.0,,,,,,,,,,,,,,#000000
2025-07-09 15:10:00+00:00,38.45,38.48,38.29,38.325,200.0,,,,,,,,,,,,,,#000000
2025-07-09 15:15:00+00:00,38.325,38.37,38.31,38.355,200.0,,,,,,,,,,,,,,#000000
2025-07-09 15:20:00+00:00,38.36,38.425,38.355,38.375,0.0,,,,,,,,,,,,,,#000000
2025-07-09 15:25:00+00:00,38.375,38.445,38.335,38.405,0.0,,,,,,,,,,,,,,#000000
2025-07-09 15:30:00+00:00,38.405,38.46,38.39,38.44,0.0,,,,,,,,,,,,,,#000000
2025-07-09 15:35:00+00:00,38.435,38.445,38.36,38.44,0.0,,,,,,,,,,,,,,#000000
2025-07-09 15:40:00+00:00,38.44,38.505,38.425,38.48,0.0,,,,,,,,,,,,,,#000000
2025-07-09 15:45:00+00:00,38.49,38.52,38.47,38.5,0.0,,,,,,,,,,,,,,#000000
2025-07-09 15:50:00+00:00,38.5,38.55,38.49,38.535,0.0,,,,,,,,,,,,,,#000000
2025-07-09 15:55:00+00:00,38.535,38.595,38.51,38.56,0.0,,,,,,,,,,,,,,#000000
2025-07-09 16:00:00+00:00,38.56,38.6,38.53,38.58,0.0,,,,,,,,,,,,,,#000000
2025-07-09 16:05:00+00:00,38.57,38.605,38.55,38.59,100.0,,,,,,,,,,,,,,#000000
2025-07-09 16:10:00+00:00,38.58,38.59,38.54,38.565,0.0,,,,,,,,,,,,,,#000000
2025-07-09 16:15:00+00:00,38.565,38.62,38.56,38.605,0.0,,,,,,,,,,,,,,#000000
2025-07-09 16:20:00+00:00,38.605,38.64,38.58,38.62,100.0,,,,,,,,,,,,,,#000000
2025-07-09 16:25:00+00:00,38.635,38.68,38.61,38.655,0.0,,,,,,,,,,,,,,#000000
2025-07-09 16:30:00+00:00,38.66,38.67,38.63,38.64,0.0,,,,,,,,,,,,,,#000000
2025-07-09 16:35:00+00:00,38.625,38.67,38.625,38.635,0.0,,,,,,,,,,,,,,#000000
2025-07-09 16:40:00+00:00,38.63,38.7,38.63,38.675,0.0,,,,,,,,,,,,,,#000000
2025-07-09 16:45:00+00:00,38.675,38.735,38.675,38.725,0.0,,,,,,,,,,,,,,#000000
2025-07-09 16:50:00+00:00,38.735,38.735,38.69,38.705,0.0,,,,,,,,,,,,,,#000000
2025-07-09 16:55:00+00:00,38.715,38.745,38.695,38.7,0.0,,,,,,,,,,,,,,#000000
2025-07-09 17:00:00+00:00,38.7,38.745,38.69,38.72,0.0,,,,,,,,,,,,,,#000000
2025-07-09 17:05:00+00:00,38.715,38.73,38.7,38.715,0.0,,,,,,,,,,,,,,#000000
2025-07-09 17:10:00+00:00,38.725,38.755,38.71,38.735,0.0,,,,,,,,,,,,,,#000000
2025-07-09 17:15:00+00:00,38.745,38.745,38.71,38.735,0.0,,,,,,,,,,,,,,#000000
2025-07-09 17:20:00+00:00,38.735,38.74,38.685,38.735,0.0,,,,,,,,,,,,,,#000000
2025-07-09 17:25:00+00:00,38.755,38.76,38.705,38.745,100.0,,,,,,,,,,,,,,#000000
2025-07-09 17:30:00+00:00,38.745,38.76,38.71,38.715,0.0,,,,,,,,,,,,,,#000000
2025-07-09 17:35:00+00:00,38.72,38.735,38.67,38.69,0.0,,,,,,,,,,,,,,#000000
2025-07-09 17:40:00+00:00,38.695,38.735,38.685,38.695,100.0,,,,,,,,,,,,,,#000000
2025-07-09 17:45:00+00:00,38.695,38.725,38.685,38.695,0.0,,,,,,,,,,,,,,#000000
2025-07-09 17:50:00+00:00,38.695,38.775,38.695,38.715,0.0,,,,,,,,,,,,,,#000000
2025-07-09 17:55:00+00:00,38.71,38.72,38.685,38.715,0.0,,,,,,,,,,,,,,#000000
2025-07-09 18:00:00+00:00,38.705,38.71,38.69,38.705,0.0,,,,,,,,,,,,,,#000000
2025-07-09 18:05:00+00:00,38.705,38.705,38.67,38.675,0.0,,,,,,,,,,,,,,#000000
2025-07-09 18:10:00+00:00,38.67,38.67,38.64,38.655,0.0,,,,,,,,,,,,,,#000000
2025-07-09 18:15:00+00:00,38.655,38.665,38.605,38.625,0.0,,,,,,,,,,,,,,#000000
2025-07-09 18:20:00+00:00,38.625,38.675,38.62,38.65,0.0,,,,,,,,,,,,,,#000000
2025-07-09 18:25:00+00:00,38.655,38.66,38.62,38.63,0.0,,,,,,,,,,,,,,#000000
2025-07-09 18:30:00+00:00,38.63,38.635,38.6,38.615,0.0,,,,,,,,,,,,,,#000000
2025-07-09 18:35:00+00:00,38.615,38.675,38.61,38.665,0.0,,,,,,,,,,,,,,#000000
2025-07-09 18:40:00+00:00,38.665,38.67,38.63,38.65,0.0,,,,,,,,,,,,,,#000000
2025-07-09 18:45:00+00:00,38.645,38.655,38.61,38.615,0.0,,,,,,,,,,,,,,#000000
