date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2025-05-16 00:00:00+00:00,22.8,25.26,22.09,23.5,6284903,,0,,,0.0,0.0,0.0,0.0
2025-05-23 00:00:00+00:00,22.95,26.6,21.03,23.02,17546780,,0,,,0.0,0.0,0.0,0.0
2025-05-30 00:00:00+00:00,18.15,23.5,17.99,23.3,23241265,,0,,,0.0,0.0,0.0,0.0
2025-06-06 00:00:00+00:00,19.98,20.83,18.2,18.5,27442826,,0,,,0.0,0.0,0.0,0.0
2025-06-13 00:00:00+00:00,18.84,21.3,18.44,20.73,21373885,,0,,,0.0,0.0,0.0,0.0
2025-06-20 00:00:00+00:00,18.86,21.05,17.95,19.23,43545032,,0,,,0.0,0.0,0.0,0.0
2025-06-27 00:00:00+00:00,19.97,21.1474,17.4,18.25,30966389,19.505799999999997,0,,,0.0,0.0,0.0,0.0
2025-07-04 00:00:00+00:00,21.75,22.8299,20.41,20.5,29294377,20.554618701997583,0,,,0.0,0.0,0.0,0.0
2025-07-11 00:00:00+00:00,20.63,21.84,19.05,21.335,27658057,20.539533648749675,0,,,0.0,0.0,0.0,0.0
2025-07-18 00:00:00+00:00,27.13,28.2,20.4,20.95,54522218,22.34000905970375,0,,,0.0,0.0,0.0,0.0
2025-07-25 00:00:00+00:00,30.59,33.17,26.68,29.13,69446836,27.522664642552833,0,,,0.0,0.0,0.0,0.0
2025-08-01 00:00:00+00:00,26.88,31.52,25.932,31.31,49007275,27.40316981121211,0,,,0.0,0.0,0.0,0.0
2025-08-08 00:00:00+00:00,27.78,30.35,25.55,27.645,51049272,27.386363870047717,0,,,0.0,0.0,0.0,0.0
2025-08-15 00:00:00+00:00,27.9,30.84,27.36,28.6,18773957,27.457083443579656,0,,,0.0,0.0,0.0,0.0
