date,Open,High,Low,Close,Volume,aVWAP_peak_210,aVWAP_peak_200,aVWAP_peak_197,aVWAP_peak_190,aVWAP_peak_155,aVWAP_peak_126,aVWAP_peak_114,aVWAP_peak_113,aVWAP_peak_77,aVWAP_peak_57,aVWAP_peak_56,aVWAP_peak_55,aVWAP_valley_177,aVWAP_valley_176,aVWAP_valley_170,aVWAP_valley_159,aVWAP_valley_84,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,11.75,11.76,11.74,11.75,0.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,11.75,11.755,11.715,11.74,100.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,11.735,11.76,11.715,11.72,348.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,11.725,11.76,11.715,11.75,141.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,11.755,11.785,11.74,11.76,22.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,11.755,11.81,11.755,11.8,133.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,11.795,11.82,11.78,11.805,0.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,11.805,11.81,11.77,11.785,239.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,11.785,11.79,11.74,11.74,74.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,11.74,11.765,11.715,11.74,250.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,11.745,11.76,11.72,11.74,597.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,11.74,11.76,11.69,11.695,599.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,11.695,11.7,11.66,11.68,129.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,11.685,11.7,11.66,11.695,5.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,11.695,11.705,11.67,11.675,200.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,11.68,11.69,11.65,11.655,300.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,11.655,11.655,11.635,11.635,200.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,11.635,11.65,11.62,11.65,11.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,11.645,11.67,11.645,11.67,204.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:05:00+00:00,11.67,11.675,11.65,11.665,201.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:10:00+00:00,11.66,11.675,11.64,11.655,204.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:15:00+00:00,11.655,11.68,11.64,11.68,132.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:20:00+00:00,11.68,11.685,11.665,11.675,100.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:25:00+00:00,11.675,11.71,11.675,11.705,100.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:30:00+00:00,11.705,11.715,11.69,11.695,157.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:35:00+00:00,11.695,11.72,11.69,11.72,200.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:40:00+00:00,11.715,11.75,11.715,11.735,2.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:45:00+00:00,11.75,11.755,11.74,11.74,88.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:50:00+00:00,11.745,11.745,11.725,11.725,25.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:55:00+00:00,11.725,11.725,11.72,11.725,95.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:00:00+00:00,11.705,11.735,11.705,11.735,180.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:05:00+00:00,11.735,11.745,11.725,11.745,106.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:10:00+00:00,11.745,11.755,11.72,11.74,400.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:15:00+00:00,11.74,11.75,11.72,11.735,202.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:20:00+00:00,11.735,11.75,11.72,11.745,404.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:25:00+00:00,11.75,11.755,11.745,11.75,300.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:30:00+00:00,11.755,11.76,11.75,11.755,42.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:35:00+00:00,11.755,11.765,11.755,11.755,300.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:40:00+00:00,11.755,11.77,11.755,11.765,0.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:45:00+00:00,11.765,11.79,11.765,11.785,189.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:50:00+00:00,11.785,11.785,11.77,11.775,204.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:55:00+00:00,11.775,11.775,11.755,11.755,212.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:00:00+00:00,11.755,11.765,11.745,11.755,200.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:05:00+00:00,11.755,11.775,11.75,11.755,132.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:10:00+00:00,11.755,11.765,11.755,11.755,4.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:15:00+00:00,11.755,11.795,11.75,11.79,62.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:20:00+00:00,11.795,11.795,11.76,11.785,113.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:25:00+00:00,11.785,11.79,11.78,11.79,123.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:30:00+00:00,11.785,11.79,11.765,11.78,124.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:35:00+00:00,11.785,11.79,11.78,11.79,175.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:40:00+00:00,11.785,11.795,11.78,11.795,661.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:45:00+00:00,11.795,11.795,11.775,11.78,110.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:50:00+00:00,11.785,11.86,11.785,11.85,353.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:55:00+00:00,11.85,11.85,11.83,11.85,11.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 18:00:00+00:00,11.855,11.86,11.84,11.855,481.0,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 18:05:00+00:00,11.86,11.875,11.855,11.875,31.0,,,,,,,,,,,,11.868333333333334,,,,,,11.868333333333334,,#000000
2025-07-09 18:10:00+00:00,11.875,11.875,11.86,11.865,771.0,,,,,,,,,,,11.866666666666667,11.866731088944306,,,,,,11.866698877805486,,#000000
2025-07-09 18:15:00+00:00,11.87,11.875,11.85,11.855,226.0,,,,,,,,,,11.860000000000001,11.865155466399198,11.865251297016862,,,,,,11.863468921138688,,#000000
2025-07-09 18:20:00+00:00,11.85,11.855,11.81,11.845,70.0,,,,,,,,,,11.854481981981982,11.863286472977196,11.863428961748635,,,,,,11.860399138902602,,#000000
2025-07-09 18:25:00+00:00,11.845,11.845,11.825,11.825,6.0,,,,,,,,,,11.854028697571746,11.863109661385524,11.863256340579712,,,,,,11.860131566512328,,#000000
2025-07-09 18:30:00+00:00,11.825,11.825,11.82,11.82,220.0,,,,,,,,,,11.840389527458495,11.856058262438772,11.856345669687816,,,,,,11.850931153195027,,#000000
2025-07-09 18:35:00+00:00,11.825,11.825,11.81,11.815,305.0,,,,,,,,,,11.831640467553406,11.848539841468503,11.848916513198283,,,,,,11.843032274073396,,#000000
2025-07-09 18:40:00+00:00,11.815,11.815,11.805,11.815,224.0,,,,,,,,,,11.827383444338725,11.844006586169044,11.844413563590575,,,,,,11.838601198032782,,#000000
2025-07-09 18:45:00+00:00,11.815,11.825,11.81,11.815,208.0,,,,,,,,,,11.825612920307123,11.841205254515598,11.841613294517224,,,,,,11.836143823113316,,#000000
2025-07-09 18:50:00+00:00,11.815,11.825,11.815,11.825,173.0,,,,,,,,,,11.825136173184358,11.839670903313662,11.840068636227992,,,,,,11.83495857090867,,#000000
2025-07-09 18:55:00+00:00,11.825,11.835,11.815,11.825,113.0,,,,,,,,,,11.825126213592233,11.838955094991363,11.839343133077687,,,,,,11.834474813887093,,#000000
2025-07-09 19:00:00+00:00,11.83,11.835,11.82,11.835,316.0,,,,,,,,,,11.825953788285867,11.837879939209724,11.838234447365126,,,,,,11.834022724953572,,#000000
2025-07-09 19:05:00+00:00,11.825,11.825,11.81,11.81,184.0,,,,,,,,,,11.824968215158924,11.836384943181816,11.836732818171173,,,,,,11.83269532550397,,#000000
2025-07-09 19:10:00+00:00,11.81,11.835,11.805,11.805,14.0,,,,,,,,,,11.82490043710539,11.836279151943462,11.83662647093091,,,,,,11.832602019993253,,#000000
2025-07-09 19:15:00+00:00,11.805,11.815,11.8,11.815,212.0,,,,,,,,,,11.823509467195068,11.834447731755423,11.834789565028744,,,,,,11.830915587993077,,#000000
2025-07-09 19:20:00+00:00,11.815,11.82,11.81,11.815,164.0,,,,,,,,,,11.822936344969198,11.83345290081098,11.833786942642366,,,,,,11.830058729474182,,#000000
2025-07-09 19:25:00+00:00,11.815,11.835,11.815,11.825,281.0,,,,,,,,,,11.823149852724594,11.832771723544594,11.833085086223234,,,,,,11.829668887497474,,#000000
