date,Close,High,Low,Open,Volume,color,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL
2022-01-03 00:00:00+00:00,12.63,12.96,12.41,12.75,2641099,#000000,,,False,False,False,False,False
2022-01-04 00:00:00+00:00,12.57,12.68,12.035,12.61,4320533,"rgba(239, 83, 80, 0.5)",0.0,,False,False,False,True,False
2022-01-05 00:00:00+00:00,12.01,12.71,11.96,12.45,4720263,"rgba(239, 83, 80, 0.5)",0.0,-50.0,False,False,False,True,True
2022-01-06 00:00:00+00:00,11.89,12.24,11.51,11.9,4035204,"rgba(239, 83, 80, 0.5)",0.0,-50.0,False,False,False,True,True
2022-01-07 00:00:00+00:00,11.65,12.24,11.65,11.82,4206236,"rgba(239, 83, 80, 0.5)",0.0,-50.0,False,False,False,True,True
2022-01-10 00:00:00+00:00,11.12,11.54,10.85,11.49,6666787,"rgba(239, 83, 80, 0.5)",0.0,-50.0,False,False,False,True,True
2022-01-11 00:00:00+00:00,11.31,11.5,11.04,11.16,5344431,"rgba(239, 83, 80, 0.5)",4.589152899330969,-45.79327650894661,False,False,False,True,True
2022-01-12 00:00:00+00:00,11.23,11.74,11.21,11.43,3783608,"rgba(239, 83, 80, 0.5)",7.373501426794874,-43.49590996428975,False,False,False,True,True
2022-01-13 00:00:00+00:00,11.06,11.65,11.02,11.45,3942803,"rgba(239, 83, 80, 0.5)",8.699550065192351,-42.59439699517794,False,False,False,True,True
2022-01-14 00:00:00+00:00,10.98,11.14,10.685,10.91,4528683,"rgba(239, 83, 80, 0.5)",9.357261055322637,-42.25036871732994,False,False,False,True,True
2022-01-18 00:00:00+00:00,10.67,11.11,10.6425,10.7,4654734,"rgba(239, 83, 80, 0.5)",9.073000357174966,-42.25036871732994,False,False,False,True,True
2022-01-19 00:00:00+00:00,10.45,10.92,10.385,10.61,4573018,"rgba(239, 83, 80, 0.5)",8.495453406633011,-42.25036871732994,False,False,False,True,True
2022-01-20 00:00:00+00:00,10.48,11.07,10.45,10.55,4085148,"rgba(239, 83, 80, 0.5)",8.731839816692093,-42.25036871732994,False,False,False,True,True
2022-01-21 00:00:00+00:00,9.85,10.355,9.77,10.22,6220694,"rgba(239, 83, 80, 0.5)",7.915910861460644,-42.25036871732994,False,False,False,True,False
2022-01-24 00:00:00+00:00,9.8,9.81,8.78,9.25,9113249,"rgba(239, 83, 80, 0.5)",7.315499007111731,-40.601854542847875,False,False,False,True,False
2022-01-25 00:00:00+00:00,9.5,9.77,9.225,9.5,4243726,"rgba(239, 83, 80, 0.5)",6.6073977210021155,-41.287736713081536,False,False,False,True,False
2022-01-26 00:00:00+00:00,9.49,10.22,9.425,10.1,5946427,"rgba(239, 83, 80, 0.5)",6.125800625740473,-41.772239263432965,False,False,False,True,False
2022-01-27 00:00:00+00:00,8.94,9.71,8.87,9.59,6144076,"rgba(239, 83, 80, 0.5)",5.374664379689358,-42.52118628031514,False,False,False,True,False
2022-01-28 00:00:00+00:00,9.2,9.22,8.57,8.885,5893452,"rgba(239, 83, 80, 0.5)",8.55911158934071,-43.75348005671541,False,False,False,True,True
2022-01-31 00:00:00+00:00,10.4,10.47,9.21,9.22,6750352,"rgba(239, 83, 80, 0.5)",21.13587385171818,-32.30529426079882,False,False,False,True,True
2022-02-01 00:00:00+00:00,10.69,10.8399,10.14,10.51,6699395,"rgba(239, 83, 80, 0.5)",31.118302971625504,-23.84287988835613,False,False,False,True,True
2022-02-02 00:00:00+00:00,10.06,10.83,9.96,10.81,6717504,"rgba(239, 83, 80, 0.5)",34.77997844186143,-21.40409920249082,False,False,False,True,True
2022-02-03 00:00:00+00:00,9.5,10.07,9.44,9.73,5258342,"rgba(239, 83, 80, 0.5)",35.16263807414043,-21.40409920249082,False,False,False,True,True
2022-02-04 00:00:00+00:00,9.73,9.9,9.4,9.445,4074933,"rgba(239, 83, 80, 0.5)",36.74502176003988,-20.581376019023374,False,False,False,True,True
2022-02-07 00:00:00+00:00,9.28,9.8,9.23,9.26,7449014,"rgba(239, 83, 80, 0.5)",36.23054718274898,-20.581376019023374,False,False,False,True,True
2022-02-08 00:00:00+00:00,9.38,9.42,9.1091,9.21,4014433,"rgba(239, 83, 80, 0.5)",36.49297631142288,-20.581376019023374,False,False,False,True,True
2022-02-09 00:00:00+00:00,9.86,9.95,9.555,9.68,4057271,"rgba(239, 83, 80, 0.5)",39.37437289583063,-17.977647552328534,False,False,False,True,True
2022-02-10 00:00:00+00:00,9.53,10.08,9.46,9.58,4077324,"rgba(239, 83, 80, 0.5)",39.958770529552595,-17.21957518220227,False,False,False,True,True
2022-02-11 00:00:00+00:00,9.27,9.795,9.15,9.59,3496582,"rgba(239, 83, 80, 0.5)",39.36838251102287,-17.21957518220227,False,False,False,True,True
2022-02-14 00:00:00+00:00,9.28,9.6,9.03,9.08,4989204,"rgba(239, 83, 80, 0.5)",39.03691608435051,-17.21957518220227,False,False,False,True,True
2022-02-15 00:00:00+00:00,10.27,10.28,9.44,9.55,4583513,"rgba(239, 83, 80, 0.5)",43.893704079287424,-12.639500519006987,False,False,False,True,True
2022-02-16 00:00:00+00:00,10.45,10.495,10.0,10.16,3206916,#000000,47.86006625292558,-8.806899014598322,False,False,False,False,True
2022-02-17 00:00:00+00:00,9.96,10.375,9.865,10.23,3192306,#000000,48.20516585302976,-8.398253588480962,False,False,False,False,True
2022-02-18 00:00:00+00:00,9.62,10.035,9.505,9.95,2715261,#000000,47.029925975845316,-8.398253588480962,False,False,False,False,True
2022-02-22 00:00:00+00:00,9.07,9.6277,8.965,9.38,4602775,"rgba(239, 83, 80, 0.5)",44.26537320448994,-8.398253588480962,False,False,False,True,False
2022-02-23 00:00:00+00:00,8.86,9.495,8.825,9.29,3253384,"rgba(239, 83, 80, 0.5)",41.739138857155766,-8.398253588480962,False,False,False,True,False
2022-02-24 00:00:00+00:00,9.58,9.6,8.31,8.432,5566456,"rgba(239, 83, 80, 0.5)",43.56582568099424,-8.398253588480962,False,False,False,True,False
2022-02-25 00:00:00+00:00,9.79,9.8,9.29,9.75,3876275,"rgba(239, 83, 80, 0.5)",45.675052077907935,-8.398253588480962,False,False,False,True,True
2022-02-28 00:00:00+00:00,11.42,11.495,10.3,10.53,12442892,"rgba(38, 166, 154, 0.5)",52.124807136695836,-4.618261345164143,False,False,True,False,True
2022-03-01 00:00:00+00:00,11.02,11.47,10.8099,11.4,7165108,"rgba(38, 166, 154, 0.5)",54.79100665425169,-2.227731207253214,False,False,True,False,True
2022-03-02 00:00:00+00:00,10.96,11.16,10.68,11.12,4415057,"rgba(38, 166, 154, 0.5)",56.3223004088682,-0.8205173941219215,False,False,True,False,True
2022-03-03 00:00:00+00:00,10.33,11.06,10.25,11.02,4350938,"rgba(38, 166, 154, 0.5)",54.8837225705732,-0.8205173941219215,False,False,True,False,True
2022-03-04 00:00:00+00:00,9.74,10.515,9.65,10.19,4081975,#000000,51.95761645172554,-0.8205173941219215,False,False,False,False,False
2022-03-07 00:00:00+00:00,10.18,10.52,9.82,9.88,6152751,#000000,51.53670974344217,-0.8205173941219215,False,False,False,False,False
2022-03-08 00:00:00+00:00,11.56,11.85,10.24,10.565,11442743,"rgba(38, 166, 154, 0.5)",54.98813415294431,-0.8205173941219215,False,False,True,False,False
2022-03-09 00:00:00+00:00,11.65,11.9582,11.12,11.84,7548373,"rgba(38, 166, 154, 0.5)",57.49270316793901,0.40761082073969135,False,False,True,False,True
2022-03-10 00:00:00+00:00,11.56,11.81,11.105,11.54,4406155,"rgba(38, 166, 154, 0.5)",58.80143338437621,1.7950813126088505,False,False,True,False,True
2022-03-11 00:00:00+00:00,10.98,11.89,10.945,11.79,5738502,"rgba(38, 166, 154, 0.5)",57.434370388764286,1.7950813126088505,False,False,True,False,True
2022-03-14 00:00:00+00:00,10.11,11.0,10.05,10.95,6290688,"rgba(38, 166, 154, 0.5)",53.7351541670046,1.7950813126088505,False,False,True,False,False
