date,Open,High,Low,Close,Volume,aVWAP_peak_216,aVWAP_peak_210,aVWAP_valley_205,aVWAP_valley_188,aVWAP_valley_151,aVWAP_valley_138,aVWAP_valley_116,aVWAP_valley_92,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,116.0,116.0,115.38,115.59,6805.0,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,115.59,115.615,115.445,115.5,278.0,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,115.22,115.705,115.22,115.705,576.0,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,115.36,115.9,115.36,115.77,1223.0,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,115.815,115.87,115.72,115.8,967.0,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,115.96,116.08,115.93,116.035,578.0,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,115.95,115.95,115.72,115.85,1323.0,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,115.91,116.16,115.84,116.16,448.0,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,116.16,116.16,115.925,116.005,1082.0,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,116.09,116.3,116.08,116.19,1111.0,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,116.125,116.23,116.1,116.21,861.0,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,116.2,116.2,115.955,115.96,797.0,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,115.84,116.155,115.84,116.155,425.0,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,116.13,116.355,116.13,116.355,1437.0,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,116.44,116.8,116.44,116.78,616.0,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,116.765,116.79,116.7,116.7,2353.0,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,116.715,116.95,116.66,116.95,928.0,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,116.95,117.05,116.93,116.97,201.0,,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,117.03,117.235,116.89,117.135,849.0,,,,,,,,,,,#000000
2025-07-09 15:05:00+00:00,117.14,117.16,116.98,116.985,631.0,,,,,,,,,,,#000000
2025-07-09 15:10:00+00:00,116.975,116.985,116.87,116.885,501.0,,,,,,,,,,,#000000
2025-07-09 15:15:00+00:00,116.885,116.94,116.81,116.81,1670.0,,,,,,,,,,,#000000
2025-07-09 15:20:00+00:00,116.81,116.88,116.745,116.87,404.0,,,,,,,,,,,#000000
2025-07-09 15:25:00+00:00,116.885,117.045,116.885,116.985,510.0,,,,,,,,,,,#000000
2025-07-09 15:30:00+00:00,116.98,116.99,116.815,116.87,708.0,,,,,,,,,,,#000000
2025-07-09 15:35:00+00:00,116.83,116.83,116.555,116.555,668.0,,,,,,,,,,,#000000
2025-07-09 15:40:00+00:00,116.555,116.73,116.555,116.73,200.0,,,,,,,,,,,#000000
2025-07-09 15:45:00+00:00,116.73,116.955,116.73,116.955,884.0,,,,,,,,,,,#000000
2025-07-09 15:50:00+00:00,116.95,116.99,116.825,116.9,1073.0,,,,,,,,,,,#000000
2025-07-09 15:55:00+00:00,116.95,117.005,116.92,116.985,686.0,,,,,,,,,,,#000000
2025-07-09 16:00:00+00:00,116.98,117.0,116.82,116.855,1091.0,,,,,,,,,,,#000000
2025-07-09 16:05:00+00:00,116.855,116.905,116.825,116.885,307.0,,,,,,,,,,,#000000
2025-07-09 16:10:00+00:00,116.885,116.93,116.86,116.905,1682.0,,,,,,,,,,,#000000
2025-07-09 16:15:00+00:00,116.91,117.045,116.91,117.01,1186.0,,,,,,,,,,,#000000
2025-07-09 16:20:00+00:00,117.02,117.11,116.995,117.045,906.0,,,,,,,,,,,#000000
2025-07-09 16:25:00+00:00,117.05,117.155,117.05,117.15,909.0,,,,,,,,,,,#000000
2025-07-09 16:30:00+00:00,117.155,117.61,117.145,117.61,2630.0,,,,,,,,,,,#000000
2025-07-09 16:35:00+00:00,117.62,117.785,117.585,117.75,2069.0,,,,,,,,,,,#000000
2025-07-09 16:40:00+00:00,117.695,117.77,117.605,117.655,331.0,,,,,,,,,,,#000000
2025-07-09 16:45:00+00:00,117.655,117.68,117.63,117.655,800.0,,,,,,,,,,,#000000
2025-07-09 16:50:00+00:00,117.655,117.68,117.44,117.485,1596.0,,,,,,,,,,,#000000
2025-07-09 16:55:00+00:00,117.465,117.59,117.46,117.53,500.0,,,,,,,,,,,#000000
2025-07-09 17:00:00+00:00,117.525,117.585,117.465,117.555,625.0,,,,,,,,,,,#000000
2025-07-09 17:05:00+00:00,117.555,117.59,117.52,117.56,1140.0,,,,,,,,,,,#000000
2025-07-09 17:10:00+00:00,117.56,117.66,117.53,117.635,262.0,,,,,,,,,,,#000000
2025-07-09 17:15:00+00:00,117.64,117.645,117.53,117.535,105.0,,,,,,,,,,,#000000
2025-07-09 17:20:00+00:00,117.505,117.585,117.37,117.41,1392.0,,,,,,,,,,,#000000
2025-07-09 17:25:00+00:00,117.425,117.55,117.41,117.48,755.0,,,,,,,,,,,#000000
2025-07-09 17:30:00+00:00,117.51,117.57,117.485,117.485,1346.0,,,,,,,,,,,#000000
2025-07-09 17:35:00+00:00,117.48,117.485,117.4,117.475,349.0,,,,,,,,,,,#000000
2025-07-09 17:40:00+00:00,117.42,117.44,117.335,117.39,314.0,,,,,,,,,,,#000000
2025-07-09 17:45:00+00:00,117.395,117.565,117.36,117.56,670.0,,,,,,,,,,,#000000
2025-07-09 17:50:00+00:00,117.59,117.625,117.505,117.625,2214.0,,,,,,,,,,,#000000
2025-07-09 17:55:00+00:00,117.635,117.66,117.405,117.415,502.0,,,,,,,,,,,#000000
2025-07-09 18:00:00+00:00,117.39,117.51,117.345,117.37,1393.0,,,,,,,,,,,#000000
2025-07-09 18:05:00+00:00,117.345,117.455,117.335,117.445,4.0,,,,,,,,,,,#000000
2025-07-09 18:10:00+00:00,117.395,117.485,117.395,117.48,479.0,,,,,,,,,,,#000000
2025-07-09 18:15:00+00:00,117.55,117.63,117.525,117.63,150.0,,,,,,,,,,,#000000
2025-07-09 18:20:00+00:00,117.655,117.94,117.655,117.88,2523.0,,,,,,,,,,,#000000
2025-07-09 18:25:00+00:00,117.88,117.88,117.775,117.85,465.0,,,,,,,,,,,#000000
2025-07-09 18:30:00+00:00,117.85,117.85,117.745,117.79,1535.0,,,,,,,,,,,#000000
2025-07-09 18:35:00+00:00,117.79,117.79,117.645,117.67,1463.0,,,,,,,,,,,#000000
2025-07-09 18:40:00+00:00,117.6,117.715,117.57,117.7,1052.0,,,,,,,,,,,#000000
2025-07-09 18:45:00+00:00,117.67,117.7,117.565,117.585,606.0,,,,,,,,,,,#000000
