date,Open,High,Low,Close,Volume,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_100,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-07-07 13:30:00+00:00,59.44,59.44,59.44,59.44,0.0,,#000000,0.0,0.0,,,,,,False,False,False,False,False,,,,59.44,59.44,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-07-07 13:35:00+00:00,59.44,59.44,59.44,59.44,100.0,,#000000,0.0,0.0,,,,,,False,False,False,False,False,,,,59.44,59.44,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.550387596899225,False,False,False,False
2025-07-07 13:40:00+00:00,59.44,59.44,59.44,59.44,0.0,,#000000,0.0,0.0,,,,,,False,False,False,False,False,,,,59.44,59.44,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.5263505798930352,False,False,False,False
2025-07-07 13:45:00+00:00,59.44,59.44,59.44,59.44,0.0,,#000000,0.0,0.0,,,,,,False,False,False,False,False,,,,59.44,59.44,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.5026862298171741,False,False,False,False
2025-07-07 13:50:00+00:00,59.56,59.56,59.56,59.56,100.0,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,59.56,59.56,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100.0,1.550387596899225,False,False,False,False,3.029776365789001,False,False,False,False
2025-07-07 13:55:00+00:00,59.56,59.56,59.56,59.56,0.0,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,59.56,59.56,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100.0,3.07673817679226,False,False,False,False,2.982803088800024,False,False,False,False
2025-07-07 14:00:00+00:00,59.56,59.56,59.56,59.56,0.0,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,59.56,59.56,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100.0,4.5794244066094345,False,False,False,False,2.9365580796713413,False,False,False,False
2025-07-07 14:05:00+00:00,59.56,59.56,59.56,59.56,0.0,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,59.56,59.56,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100.0,6.0588131754992105,False,False,False,False,2.8910300474283748,False,False,False,False
2025-07-07 14:10:00+00:00,59.56,59.56,59.51,59.51,100.0,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,78.21787567587126,30.94064121638735,False,False,True,False,False,,,,59.535,59.56,-1,-1.0,59.56,59.51,105.0,0,,,False,False,False,False,,,False,False,False,False,0.0,5.964878087506975,False,False,False,False,4.39659547304964,False,False,False,False
2025-07-07 14:15:00+00:00,59.51,59.51,59.51,59.51,0.0,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,67.32681351380688,22.77234459483907,False,False,True,False,False,,,,59.535,59.467499999999994,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,5.872399357468106,False,False,False,False,4.328431202149646,False,False,False,False
