date,Open,High,Low,Close,Volume,aVWAP_peak_866,aVWAP_peak_865,aVWAP_valley_856,aVWAP_valley_855,aVWAP_valley_840,aVWAP_valley_783,aVWAP_valley_736,aVWAP_valley_688,aVWAP_valley_600,aVWAP_valley_599,aVWAP_valley_546,aVWAP_valley_510,aVWAP_valley_465,aVWAP_valley_449,aVWAP_valley_405,aVWAP_valley_355,aVWAP_OB_bull_856,aVWAP_OB_bull_783,aVWAP_OB_bull_688,aVWAP_OB_bull_546,aVWAP_OB_bull_449,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,28.71,28.74,28.66,28.69,1774.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1774.0,False,False,False,False
2025-01-16 16:00:00+00:00,28.685,28.76,28.625,28.74,1789.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1789.0,27.73643410852713,False,False,False,False,1774.2325581395348,False,False,False,False
2025-01-16 17:00:00+00:00,28.725,28.81,28.725,28.795,1751.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3540.0,82.19013280451895,False,False,False,False,1773.872363439697,False,False,False,False
2025-01-16 18:00:00+00:00,28.795,28.795,28.765,28.77,1462.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,92.65106151333651,43.38595536200286,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2078.0,113.13292144320857,False,False,False,False,1769.0371329987715,False,False,False,False
2025-01-16 19:00:00+00:00,28.77,28.825,28.77,28.815,2421.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.0200283699169,41.45896184212502,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4499.0,181.13086064563944,False,False,False,False,1779.1450844251472,False,False,False,False
2025-01-16 20:00:00+00:00,28.815,28.815,28.69,28.69,3375.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.39469489505089,27.789189734924022,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1124.0,195.7489868371799,False,False,False,False,1803.887021100726,False,False,False,False
2025-01-17 15:00:00+00:00,29.0,29.12,28.99,28.99,566.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.78060781520469,27.789189734924022,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1690.0,218.91566921179728,False,False,False,False,1784.6949742619552,False,False,False,False
2025-01-17 16:00:00+00:00,28.99,28.99,28.93,28.98,729.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.5108296155545,27.789189734924022,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,961.0,230.4208526348702,False,False,False,False,1768.3276103199091,False,False,False,False
2025-01-17 17:00:00+00:00,28.98,28.98,28.91,28.91,1678.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.84226183434055,26.510142386486336,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-717.0,215.73215724518226,False,False,False,False,1766.9271822529338,False,False,False,False
2025-01-17 18:00:00+00:00,28.91,28.92,28.885,28.9,923.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.92589704011601,24.00122329628057,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1640.0,186.96111604758255,False,False,False,False,1753.8430398924231,False,False,False,False
2025-01-17 19:00:00+00:00,28.9,28.92,28.87,28.89,840.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.47657525825073,21.814585892927255,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2480.0,145.61288169025568,False,False,False,False,1739.6749307468042,False,False,False,False
